t_s,v_cmd_ms,voltage_v,encoder_v_ms,encoder_rpm,encoder_count
4.707,0.04,0.1667,0.052792967104834485,16.804523350444473,27563776
4.758,0.04,0.1667,0.052792967104834485,16.804523350444473,27563776
4.808,0.04,0.1667,0.05099427671687813,16.231982417774205,27563663
4.859,0.04,0.1667,0.05099427671687813,16.231982417774205,27563663
4.91,0.04,0.1667,0.049955290558148,15.901262851842283,27563550
4.961,0.04,0.1667,0.049955290558148,15.901262851842283,27563550
5.011,0.04,0.1667,0.045143935780795626,14.369761060273413,27563447
5.062,0.04,0.1667,0.045143935780795626,14.369761060273413,27563447
5.113,0.04,0.1667,0.04651926704030507,14.807542596952871,27563343
5.164,0.04,0.1667,0.04651926704030507,14.807542596952871,27563343
5.215,0.04,0.1667,0.0501751092729235,15.97123332192354,27563232
5.266,0.04,0.1667,0.0501751092729235,15.97123332192354,27563232
5.317,0.04,0.1667,0.05190168291847269,16.520818782526238,27563117
5.368,0.04,0.1667,0.05190168291847269,16.520818782526238,27563117
5.419,0.04,0.1667,0.04964369542360914,15.802079040031797,27563007
5.47,0.04,0.1667,0.04964369542360914,15.802079040031797,27563007
5.521,0.04,0.1667,0.04692302425624594,14.936062510404897,27562903
5.572,0.04,0.1667,0.04692302425624594,14.936062510404897,27562903
5.623,0.04,0.1667,0.04557288349873011,14.506299359547935,27562802
5.674,0.04,0.1667,0.04557288349873011,14.506299359547935,27562802
5.725,0.04,0.1667,0.04875202305283581,15.518250909177706,27562694
5.776,0.04,0.1667,0.04875202305283581,15.518250909177706,27562694
5.828,0.04,0.1667,0.046907664944125294,14.931173489511913,27562589
5.88,0.04,0.1667,0.046907664944125294,14.931173489511913,27562589
5.932,0.04,0.1667,0.07676409663859173,24.434770864031645,27562479
5.983,0.04,0.1667,0.07676409663859173,24.434770864031645,27562479
6.035,0.06,0.2172,0.05233211427031379,16.65782933714071,27562362
6.085,0.06,0.2172,0.05233211427031379,16.65782933714071,27562362
6.136,0.06,0.2172,0.0468204635321173,14.90341641798058,27562255
6.187,0.06,0.2172,0.0468204635321173,14.90341641798058,27562255
6.238,0.06,0.2172,0.049605895458439166,15.790046937420792,27562143
6.289,0.06,0.2172,0.049605895458439166,15.790046937420792,27562143
6.34,0.06,0.2172,0.061346484290239145,19.527192432201726,27562003
6.391,0.06,0.2172,0.061346484290239145,19.527192432201726,27562003
6.443,0.06,0.2172,0.08413822850049914,26.782029937699654,27561852
6.495,0.06,0.2172,0.07172623194324856,22.831168726247622,27561694
6.547,0.06,0.2172,0.07172623194324856,22.831168726247622,27561694
6.599,0.06,0.2172,0.0689818849491611,21.957615946910813,27561538
6.651,0.06,0.2172,0.0689818849491611,21.957615946910813,27561538
6.703,0.06,0.2172,0.0686363725183924,21.847635924397746,27561383
6.755,0.06,0.2172,0.0686363725183924,21.847635924397746,27561383
6.807,0.06,0.2172,0.06785906788667637,21.60021217554608,27561230
6.857,0.06,0.2172,0.06785906788667637,21.60021217554608,27561230
6.908,0.06,0.2172,0.07083196200764348,22.546513764827584,27561074
6.959,0.06,0.2172,0.07083196200764348,22.546513764827584,27561074
7.01,0.06,0.2172,0.06859824024285344,21.835498044111006,27560922
7.061,0.06,0.2172,0.06859824024285344,21.835498044111006,27560922
7.112,0.06,0.2172,0.06821294902496812,21.712856040398318,27560771
7.163,0.06,0.2172,0.06821294902496812,21.712856040398318,27560771
7.215,0.06,0.2172,0.08339497212517291,26.545444085464187,27560621
7.267,0.06,0.2172,0.08339497212517291,26.545444085464187,27560621
7.319,0.06,0.2172,0.06409561059275441,20.40226651266023,27560476
7.371,0.06,0.2172,0.06409561059275441,20.40226651266023,27560476
7.423,0.06,0.2172,0.06735272563545304,21.439038431189143,27560324
7.475,0.06,0.2172,0.06735272563545304,21.439038431189143,27560324
7.527,0.06,0.2172,0.06462331775042199,20.570240917955765,27560178
7.578,0.06,0.2172,0.06462331775042199,20.570240917955765,27560178
7.629,0.06,0.2172,0.062160927582150624,19.78643778375322,27560036
7.68,0.06,0.2172,0.062160927582150624,19.78643778375322,27560036
7.731,0.06,0.2172,0.067854486046669,21.59875373057482,27559881
7.782,0.06,0.2172,0.067854486046669,21.59875373057482,27559881
7.833,0.06,0.2172,0.06723843205227624,21.402657653736593,27559728
7.885,0.06,0.2172,0.06723843205227624,21.402657653736593,27559728
7.937,0.06,0.2172,0.06379261855318294,20.305821151029633,27559584
7.989,0.06,0.2172,0.06379261855318294,20.305821151029633,27559584
8.041,0.08,0.2678,0.06987827155797692,22.24294466633965,27559426
8.093,0.08,0.2678,0.06987827155797692,22.24294466633965,27559426
8.145,0.08,0.2678,0.10232740306149138,32.571824021986195,27559284
8.195,0.08,0.2678,0.059874188268677096,19.058546053149463,27559152
8.246,0.08,0.2678,0.059874188268677096,19.058546053149463,27559152
8.297,0.08,0.2678,0.0808382535445985,25.731615285077567,27558973
8.348,0.08,0.2678,0.0808382535445985,25.731615285077567,27558973
8.399,0.08,0.2678,0.09219293529051692,29.345922739274023,27558777
8.45,0.08,0.2678,0.09219293529051692,29.345922739274023,27558777
8.501,0.08,0.2678,0.0837123717426567,26.64647552158023,27558586
8.552,0.08,0.2678,0.0837123717426567,26.64647552158023,27558586
8.603,0.08,0.2678,0.08404676169044417,26.752915147801463,27558398
8.654,0.08,0.2678,0.08404676169044417,26.752915147801463,27558398
8.705,0.08,0.2678,0.0866404849000178,27.5785228874331,27558206
8.756,0.08,0.2678,0.0866404849000178,27.5785228874331,27558206
8.807,0.08,0.2678,0.08761404840385842,27.888417775533302,27558012
