t_s,v_cmd_ms,voltage_v,encoder_v_ms,encoder_rpm,encoder_count
6.055,0.07500000000000001,0.5257,-0.07841373948665245,-24.959868491241753,2214058
6.106,0.07500000000000001,0.5257,-0.11867739411152775,-37.77618781222927,2214295
6.159,0.07500000000000001,0.5257,-0.12768657923490462,-40.64390050346006,2214580
6.21,0.07500000000000001,0.5257,-0.12768657923490462,-40.64390050346006,2214580
6.263,0.07500000000000001,0.5257,-0.17575414107925222,-55.94428064326667,2214977
6.314,0.07500000000000001,0.5257,-0.17575414107925222,-55.94428064326667,2214977
6.366,0.07500000000000001,0.5257,-0.17982260861802563,-57.23931408247608,2215383
6.418,0.07500000000000001,0.5257,-0.17982260861802563,-57.23931408247608,2215383
6.47,0.07500000000000001,0.5257,-0.17046043506391365,-54.259241684033796,2215768
6.522,0.07500000000000001,0.5257,-0.17046043506391365,-54.259241684033796,2215768
6.574,0.07500000000000001,0.5257,-0.17612455628211465,-56.062187464330556,2216166
6.626,0.07500000000000001,0.5257,-0.17612455628211465,-56.062187464330556,2216166
6.677,0.07500000000000001,0.5257,-0.17652584606510432,-56.189921969480714,2216558
6.727,0.07500000000000001,0.5257,-0.17652584606510432,-56.189921969480714,2216558
6.779,0.07500000000000001,0.5257,-0.1783416893590664,-56.767922841709385,2216954
6.83,0.07500000000000001,0.5257,-0.1783416893590664,-56.767922841709385,2216954
6.881,0.07500000000000001,0.5257,-0.17608213115674257,-56.04868312750203,2217343
6.933,0.07500000000000001,0.5257,-0.17608213115674257,-56.04868312750203,2217343
6.985,0.07500000000000001,0.5257,-0.24117214677655596,-76.767478591146,2217736
7.036,0.07500000000000001,0.5257,-0.24117214677655596,-76.767478591146,2217736
7.088,0.07500000000000001,0.5257,-0.17678142957429485,-56.2712767272016,2218135
7.14,0.07500000000000001,0.5257,-0.17678142957429485,-56.2712767272016,2218135
7.192,0.07500000000000001,0.5257,-0.1776019633451376,-56.53246073840851,2218537
7.242,0.07500000000000001,0.5257,-0.1776019633451376,-56.53246073840851,2218537
7.293,0.07500000000000001,0.5257,-0.1753460861952969,-55.81439273959811,2218936
7.344,0.07500000000000001,0.5257,-0.1753460861952969,-55.81439273959811,2218936
7.395,0.07500000000000001,0.5257,-0.17876454189459717,-56.902520984166706,2219341
7.446,0.07500000000000001,0.5257,-0.17876454189459717,-56.902520984166706,2219341
7.498,0.07500000000000001,0.5257,-0.17667091211767283,-56.23609792816293,2219743
7.55,0.07500000000000001,0.5257,-0.17667091211767283,-56.23609792816293,2219743
7.602,0.07500000000000001,0.5257,-0.1719747079754165,-54.74124972214546,2220132
7.654,0.07500000000000001,0.5257,-0.1719747079754165,-54.74124972214546,2220132
7.706,0.07500000000000001,0.5257,-0.24391782585106997,-77.64145538485177,2220522
7.758,0.07500000000000001,0.5257,-0.17450602057228767,-55.54699154675113,2220913
7.81,0.07500000000000001,0.5257,-0.17450602057228767,-55.54699154675113,2220913
7.862,0.07500000000000001,0.5257,-0.173214679543712,-55.13594493092074,2221304
7.914,0.07500000000000001,0.5257,-0.173214679543712,-55.13594493092074,2221304
7.966,0.07500000000000001,0.5257,-0.17509718410477254,-55.7351647434924,2221699
8.018,0.1,0.6488,-0.17509718410477254,-55.7351647434924,2221699
8.07,0.1,0.6488,-0.17706804729115228,-56.36250998003275,2222099
8.122,0.1,0.6488,-0.17706804729115228,-56.36250998003275,2222099
8.174,0.1,0.6488,-0.18582601027646803,-59.150256181090455,2222519
8.226,0.1,0.6488,-0.18582601027646803,-59.150256181090455,2222519
8.278,0.1,0.6488,-0.27777454385057954,-88.41838343783236,2223021
8.33,0.1,0.6488,-0.27777454385057954,-88.41838343783236,2223021
8.382,0.1,0.6488,-0.23061103896732216,-73.40577356641403,2223542
8.434,0.1,0.6488,-0.23061103896732216,-73.40577356641403,2223542
8.486,0.1,0.6488,-0.2248764200597634,-71.5803876746416,2224050
8.538,0.1,0.6488,-0.2248764200597634,-71.5803876746416,2224050
8.59,0.1,0.6488,-0.22684318363476877,-72.20642796435199,2224562
8.642,0.1,0.6488,-0.22684318363476877,-72.20642796435199,2224562
8.694,0.1,0.6488,-0.22428821543556554,-71.39315632766039,2225069
8.746,0.1,0.6488,-0.22428821543556554,-71.39315632766039,2225069
8.798,0.1,0.6488,-0.2221898326530226,-70.72522034297913,2225571
8.85,0.1,0.6488,-0.2221898326530226,-70.72522034297913,2225571
8.902,0.1,0.6488,-0.22186980595707653,-70.62335268181675,2226072
8.954,0.1,0.6488,-0.22186980595707653,-70.62335268181675,2226072
9.006,0.1,0.6488,-0.30764827760308533,-97.92748822847733,2226579
9.058,0.1,0.6488,-0.228090850490198,-72.60357265909894,2227079
9.11,0.1,0.6488,-0.228090850490198,-72.60357265909894,2227079
9.162,0.1,0.6488,-0.21963437705532765,-69.91179356252911,2227575
9.213,0.1,0.6488,-0.21963437705532765,-69.91179356252911,2227575
9.265,0.1,0.6488,-0.21766546758072042,-69.2850702117607,2228062
9.315,0.1,0.6488,-0.21766546758072042,-69.2850702117607,2228062
9.366,0.1,0.6488,-0.2233438032945195,-71.09254060653345,2228552
