time_s,error_mm,left_rpm,right_rpm,pid_output,d_term,target_speed_ms
0.0002,-25.000,-839.799,875.418,-857.609,-782.609,0.350
0.1081,-25.000,-253.916,322.962,-288.439,-213.439,0.350
0.2060,-25.000,-82.905,183.516,-133.211,-58.211,0.350
0.3042,-24.000,-9.489,140.081,-74.785,-2.785,0.350
0.4017,-24.000,6.854,152.373,-72.759,-0.759,0.350
0.4993,-24.000,21.152,165.566,-72.207,-0.207,0.350
0.6069,-24.000,34.562,178.675,-72.056,-0.056,0.350
0.7029,-24.000,47.682,191.713,-72.015,-0.015,0.350
0.8011,-24.000,61.676,205.684,-72.004,-0.004,0.350
0.8978,-23.000,91.440,203.260,-55.910,13.090,0.350
1.0036,-23.000,97.904,228.764,-65.430,3.570,0.350
1.1012,-23.000,111.759,247.812,-68.026,0.974,0.350
1.1973,-23.000,127.899,265.368,-68.734,0.266,0.350
1.3051,-23.000,144.892,282.747,-68.928,0.072,0.350
1.4008,-22.000,177.323,283.101,-52.889,13.111,0.350
1.4977,-22.000,186.086,310.935,-62.424,3.576,0.350
1.6044,-22.000,201.905,331.954,-65.025,0.975,0.350
1.7010,-21.000,234.727,334.013,-49.643,13.357,0.350
1.7977,-21.000,244.202,362.917,-59.357,3.643,0.350
1.9055,-21.000,260.729,384.742,-62.007,0.993,0.350
2.0026,-20.000,294.181,387.457,-46.638,13.362,0.350
2.0994,-20.000,304.200,416.912,-56.356,3.644,0.350
2.1972,-19.000,336.087,422.146,-43.029,14.085,0.350
2.3042,-19.000,345.871,452.644,-53.387,3.841,0.350
2.4011,-18.000,377.965,458.360,-40.197,14.139,0.350
2.5015,-18.000,388.009,489.185,-50.588,3.856,0.350
2.5998,-17.000,420.347,495.154,-37.403,14.143,0.350
2.7072,-16.000,445.622,509.010,-31.694,16.948,0.350
2.8049,-15.000,469.212,525.250,-28.019,17.713,0.350
2.9033,-15.000,477.533,559.515,-40.991,4.831,0.350
3.0033,-14.000,509.910,566.905,-28.498,14.408,0.350
3.1000,-13.000,535.630,581.557,-22.964,17.020,0.350
3.1964,-12.000,559.713,598.360,-19.323,17.733,0.350
3.3054,-11.000,583.503,615.893,-16.195,17.927,0.350
3.4020,-10.000,607.343,633.747,-13.202,17.980,0.350
3.4989,-9.000,631.308,651.791,-10.241,17.995,0.350
3.6066,-8.000,655.403,669.973,-7.285,17.999,0.350
3.7075,-7.000,679.614,688.267,-4.326,18.000,0.350
3.8058,-6.000,703.928,706.652,-1.362,18.000,0.350
3.9021,-5.000,728.330,725.114,1.608,18.000,0.350
3.9990,-4.000,752.808,743.640,4.584,18.000,0.350
4.1080,-3.000,777.352,762.220,7.566,18.000,0.350
4.2057,-2.000,801.952,780.844,10.554,18.000,0.350
4.3037,-2.000,811.584,816.681,-2.549,4.909,0.350
4.4013,-1.000,845.208,825.276,9.966,14.430,0.350
4.4988,-0.000,872.032,840.908,15.562,17.026,0.350
4.5992,-0.000,882.058,875.699,3.180,4.644,0.350
4.7078,-0.000,900.593,900.988,-0.198,1.266,0.350
4.8059,1.000,935.339,905.382,14.978,13.436,0.350
4.9030,1.000,946.572,936.147,5.212,3.664,0.350
5.0011,1.000,905.435,942.559,2.962,0.916,0.160
5.0992,1.000,869.276,943.471,2.283,0.229,0.160
5.1980,2.000,856.462,916.996,23.852,17.832,0.160
5.3061,2.000,812.952,924.380,10.494,4.458,0.160
5.4035,2.000,781.571,919.325,7.166,1.115,0.160
5.5040,3.000,774.412,886.184,28.079,18.054,0.160
5.6024,3.000,736.109,887.502,14.562,4.513,0.160
5.7007,4.000,729.187,853.657,32.934,18.903,0.160
