time_s,error_mm,left_rpm,right_rpm,pid_output,d_term,target_speed_ms
0.0004,4.000,221.352,-173.860,197.606,182.400,0.460
0.0555,4.000,105.297,-9.360,57.329,42.092,0.460
0.1639,3.000,74.887,67.618,3.634,-7.825,0.460
0.2603,4.000,125.511,63.466,31.022,15.733,0.460
0.3578,3.000,116.039,120.829,-2.395,-13.908,0.460
0.4558,3.000,152.433,135.782,8.326,-3.209,0.460
0.5618,3.000,180.567,158.932,10.817,-0.741,0.460
0.6609,3.000,206.775,183.955,11.410,-0.171,0.460
0.7569,3.000,232.522,209.393,11.564,-0.039,0.460
0.8638,4.000,277.620,211.693,32.963,17.529,0.460
0.9604,3.000,267.159,270.831,-1.836,-13.493,0.460
1.0573,3.000,303.568,286.437,8.566,-3.114,0.460
1.1566,3.000,331.912,309.945,10.984,-0.719,0.460
1.2542,3.000,358.345,335.226,11.559,-0.166,0.460
1.3635,3.000,384.293,360.874,11.710,-0.038,0.460
1.4614,3.000,410.094,386.570,11.762,-0.009,0.460
1.5601,2.000,413.358,432.467,-9.554,-17.540,0.460
1.6586,2.000,453.079,445.172,3.953,-4.048,0.460
1.7569,2.000,482.309,468.144,7.082,-0.934,0.460
1.8570,2.000,509.048,493.416,7.816,-0.216,0.460
1.9543,1.000,512.683,539.380,-13.349,-17.588,0.460
2.0617,1.000,552.619,552.243,0.188,-4.059,0.460
2.1578,-0.000,559.537,595.593,-18.028,-18.475,0.460
2.2546,1.000,619.903,584.844,17.529,13.275,0.460
2.3627,-0.000,613.635,641.676,-14.021,-14.475,0.460
2.4581,-1.000,628.358,676.822,-24.232,-20.879,0.460
2.5581,-1.000,670.925,687.283,-8.179,-4.818,0.460
2.6562,-2.000,677.760,729.412,-25.826,-18.650,0.460
2.7624,-3.000,694.999,760.681,-32.841,-21.842,0.460
2.8601,-4.000,714.493,789.309,-37.408,-22.579,0.460
2.9578,-5.000,734.381,817.213,-41.416,-22.749,0.460
3.0547,-6.000,754.253,844.855,-45.301,-22.788,0.460
3.1641,-7.000,774.028,872.355,-49.163,-22.797,0.460
3.2618,-9.000,770.481,919.226,-74.372,-40.338,0.460
3.3597,-11.000,780.232,952.439,-86.104,-44.386,0.460
3.4574,-13.000,792.929,982.402,-94.736,-45.320,0.460
3.5545,-15.000,806.199,1011.532,-102.666,-45.535,0.460
3.6534,-16.000,842.731,1020.929,-89.099,-28.047,0.460
3.7633,-18.000,842.582,1063.258,-110.338,-41.549,0.460
3.8629,-20.000,852.862,1094.970,-121.054,-44.665,0.460
3.9621,-21.000,888.672,1104.742,-108.035,-27.846,0.460
4.0609,-23.000,888.358,1146.942,-129.292,-41.503,0.460
4.1602,-24.000,921.690,1159.100,-118.705,-27.116,0.460
