time_s,error_mm,left_rpm,right_rpm,pid_output,d_term,target_speed_ms
0.0004,14.000,523.945,-476.453,500.199,458.182,0.400
0.0211,14.000,256.031,-163.969,210.000,167.948,0.400
0.1170,14.000,141.716,-7.568,74.642,32.506,0.400
0.2231,14.000,136.148,39.126,48.511,6.292,0.400
0.3176,14.000,152.456,65.414,43.521,1.218,0.400
0.4236,14.000,173.481,88.235,42.623,0.236,0.400
0.5219,14.000,195.830,110.795,42.517,0.046,0.400
0.6193,14.000,218.783,133.654,42.564,0.009,0.400
0.7236,14.000,242.150,156.867,42.641,0.002,0.400
0.8173,14.000,265.848,180.400,42.724,0.000,0.400
0.9240,14.000,289.825,204.210,42.808,0.000,0.400
1.0221,14.000,314.039,228.255,42.892,0.000,0.400
1.1176,14.000,338.452,252.501,42.976,0.000,0.400
1.2255,14.000,363.036,276.916,43.060,0.000,0.400
1.3214,14.000,387.764,301.477,43.144,0.000,0.400
1.4199,14.000,412.616,326.160,43.228,0.000,0.400
1.5159,14.000,437.572,350.949,43.312,0.000,0.400
1.6232,13.000,446.948,389.395,28.777,-11.613,0.400
1.7177,13.000,482.035,405.595,38.220,-2.248,0.400
1.8229,13.000,509.543,429.322,40.111,-0.435,0.400
1.9189,13.000,535.566,454.488,40.539,-0.084,0.400
2.0257,12.000,545.618,493.485,26.066,-11.629,0.400
2.1201,12.000,581.235,510.201,35.517,-2.251,0.400
2.2254,11.000,593.514,547.943,22.785,-12.049,0.400
2.3214,11.000,629.875,564.740,32.568,-2.332,0.400
2.4202,11.000,658.233,589.205,34.514,-0.451,0.400
2.5265,10.000,669.264,628.613,20.325,-11.700,0.400
2.6220,9.000,689.848,659.443,15.202,-13.877,0.400
2.7203,9.000,728.263,675.368,26.448,-2.686,0.400
2.8170,8.000,741.729,713.631,14.049,-12.133,0.400
2.9212,7.000,763.197,744.672,9.262,-13.961,0.400
3.0172,6.000,786.465,774.576,5.945,-14.315,0.400
3.1220,5.000,810.294,804.482,2.906,-14.384,0.400
3.2208,4.000,834.413,834.579,-0.083,-14.397,0.400
3.3185,3.000,858.739,864.874,-3.068,-14.399,0.400
3.4250,2.000,883.235,895.347,-6.056,-14.400,0.400
3.5247,1.000,907.872,925.972,-9.050,-14.400,0.400
3.6224,-0.000,932.628,956.729,-12.050,-14.400,0.400
3.7178,-1.000,956.584,986.697,-15.056,-14.400,0.400
