time_s,error_mm,left_rpm,right_rpm,pid_output,d_term,target_speed_ms
0.0003,-0.000,25.465,25.465,0.000,0.000,0.440
0.0973,-0.000,50.930,50.930,0.000,0.000,0.440
0.1952,-0.000,76.394,76.394,0.000,0.000,0.440
0.2938,-0.000,101.859,101.859,0.000,0.000,0.440
0.3904,-0.000,127.324,127.324,0.000,0.000,0.440
0.4988,-0.000,152.789,152.789,0.000,0.000,0.440
0.5944,-0.000,178.254,178.254,0.000,0.000,0.440
0.6919,-0.000,203.718,203.718,0.000,0.000,0.440
0.7894,-0.000,229.183,229.183,0.000,0.000,0.440
0.8991,-0.000,254.648,254.648,0.000,0.000,0.440
0.9973,-0.000,280.113,280.113,0.000,0.000,0.440
1.0960,-0.000,305.578,305.578,0.000,0.000,0.440
1.1944,-0.000,331.043,331.043,0.000,0.000,0.440
1.2905,-0.000,356.507,356.507,0.000,0.000,0.440
1.3889,1.000,398.487,361.558,18.464,14.857,0.440
1.4969,1.000,412.010,398.649,6.680,3.066,0.440
1.5937,1.000,434.915,426.406,4.254,0.633,0.440
1.6926,1.000,459.771,452.252,3.759,0.131,0.440
1.7941,1.000,485.042,477.717,3.663,0.027,0.440
1.8900,1.000,510.411,503.113,3.649,0.006,0.440
1.9902,1.000,535.809,528.506,3.652,0.001,0.440
2.0993,1.000,561.220,553.905,3.658,0.000,0.440
2.1962,1.000,586.642,579.312,3.665,0.000,0.440
2.2940,-0.000,592.556,622.141,-14.792,-14.857,0.440
2.3918,1.000,646.898,615.971,15.463,11.791,0.440
2.4913,-0.000,643.825,668.529,-12.352,-12.424,0.440
2.5994,-0.000,680.037,685.020,-2.492,-2.564,0.440
2.6973,-0.000,708.289,709.203,-0.457,-0.529,0.440
2.7952,-0.000,734.814,734.889,-0.037,-0.109,0.440
2.8928,-0.000,760.910,760.811,0.049,-0.023,0.440
2.9888,-0.000,786.855,786.720,0.067,-0.005,0.440
3.0982,-0.000,812.717,812.575,0.071,-0.001,0.440
3.1962,-1.000,818.102,854.887,-18.393,-14.857,0.440
3.2952,-2.000,835.064,885.209,-25.073,-17.923,0.440
3.3916,-2.000,874.689,896.414,-10.862,-3.698,0.440
3.4898,-3.000,882.618,935.429,-26.406,-15.620,0.440
3.5979,-4.000,899.850,964.840,-32.495,-18.080,0.440
3.6959,-5.000,918.899,992.176,-36.638,-18.588,0.440
3.7952,-5.000,958.649,1002.493,-21.922,-3.836,0.440
3.8937,-6.000,966.341,1041.098,-37.378,-15.649,0.440
3.9906,-7.000,983.299,1070.231,-43.466,-18.086,0.440
4.0882,-7.000,1022.511,1080.836,-29.162,-3.732,0.440
4.1959,-8.000,1030.001,1119.431,-44.715,-15.627,0.440
4.2948,-8.000,1067.251,1131.992,-32.370,-3.225,0.440
4.3920,-8.000,1094.742,1154.479,-29.869,-0.665,0.440
4.4892,-8.000,1120.273,1179.070,-29.398,-0.137,0.440
4.5956,-8.000,1145.446,1204.139,-29.347,-0.028,0.440
4.6939,-8.000,1170.584,1229.347,-29.382,-0.006,0.440
4.7912,-8.000,1195.747,1254.617,-29.435,-0.001,0.440
4.8975,-8.000,1220.945,1279.928,-29.491,-0.000,0.440
