time_s,error_mm,left_rpm,right_rpm,pid_output,d_term,target_speed_ms
0.0003,-4.000,-124.097,153.779,-138.938,-126.933,0.320
0.0762,-4.000,-14.243,72.719,-43.481,-31.453,0.320
0.1769,-4.000,24.016,63.709,-19.846,-7.794,0.320
0.2769,-4.000,44.673,72.688,-14.008,-1.931,0.320
0.3702,-4.000,61.084,86.243,-12.579,-0.479,0.320
0.4692,-4.000,76.543,101.029,-12.243,-0.119,0.320
0.5672,-4.000,91.849,116.206,-12.178,-0.029,0.320
0.6783,-4.000,107.190,131.550,-12.180,-0.007,0.320
0.7772,-4.000,122.600,146.997,-12.199,-0.002,0.320
0.8752,-4.000,138.079,162.522,-12.221,-0.000,0.320
0.9740,-4.000,153.619,178.109,-12.245,-0.000,0.320
1.0733,-4.000,169.212,193.749,-12.269,-0.000,0.320
1.1722,-4.000,184.849,209.435,-12.293,-0.000,0.320
1.2701,-4.000,200.525,225.158,-12.317,-0.000,0.320
1.3672,-4.000,216.232,240.914,-12.341,-0.000,0.320
1.4761,-4.000,231.968,256.697,-12.365,-0.000,0.320
1.5747,-4.000,247.727,272.504,-12.389,-0.000,0.320
1.6730,-3.000,278.069,271.608,3.230,12.637,0.320
1.7704,-3.000,284.946,297.533,-6.293,3.131,0.320
1.8767,-3.000,298.902,316.235,-8.667,0.776,0.320
1.9739,-3.000,314.567,333.104,-9.269,0.192,0.320
2.0731,-3.000,330.618,349.481,-9.431,0.048,0.320
2.1762,-3.000,346.734,365.704,-9.485,0.012,0.320
2.2761,-3.000,362.838,381.862,-9.512,0.003,0.320
2.3731,-3.000,378.917,397.981,-9.532,0.001,0.320
2.4711,-3.000,394.969,414.071,-9.551,0.000,0.320
2.5695,-3.000,410.999,430.137,-9.569,0.000,0.320
2.6715,-3.000,427.009,446.183,-9.587,0.000,0.320
2.7716,-3.000,443.003,462.212,-9.605,0.000,0.320
2.8704,-4.000,441.418,491.950,-25.266,-12.637,0.320
2.9680,-4.000,466.753,498.321,-15.784,-3.131,0.320
3.0686,-5.000,467.383,525.575,-29.096,-13.413,0.320
3.1683,-6.000,475.618,544.977,-34.680,-15.961,0.320
3.2666,-7.000,485.657,562.363,-38.353,-16.592,0.320
3.3755,-8.000,496.076,579.190,-41.557,-16.748,0.320
3.4742,-9.000,506.530,595.830,-44.650,-16.787,0.320
3.5740,-10.000,516.943,612.382,-47.720,-16.797,0.320
3.6711,-12.000,509.738,642.601,-66.431,-29.436,0.320
3.7681,-13.000,529.414,649.422,-60.004,-19.931,0.320
3.8763,-14.000,541.914,663.379,-60.733,-17.576,0.320
3.9760,-15.000,552.619,679.097,-63.239,-16.992,0.320
4.0751,-16.000,562.865,695.246,-66.190,-16.848,0.320
4.1740,-16.000,590.547,697.774,-53.613,-4.175,0.320
4.2714,-17.000,591.254,723.679,-66.212,-13.672,0.320
4.3695,-17.000,616.634,728.695,-56.030,-3.388,0.320
4.4670,-18.000,616.823,755.277,-69.227,-13.477,0.320
4.5753,-18.000,642.117,760.513,-59.198,-3.339,0.320
4.6739,-19.000,642.320,787.195,-72.437,-13.465,0.320
4.7659,-19.000,667.648,792.494,-62.423,-3.336,0.320
4.8769,-19.000,685.447,805.502,-60.028,-0.827,0.320
4.9770,-19.000,701.436,820.475,-59.520,-0.205,0.320
5.0757,-19.000,717.022,835.981,-59.480,-0.051,0.320
5.1759,-20.000,715.104,865.261,-75.079,-12.650,0.320
5.2748,-20.000,740.136,871.262,-65.563,-3.134,0.320
5.3735,-21.000,740.513,898.198,-78.843,-13.414,0.320
5.4735,-22.000,748.541,917.320,-84.390,-15.961,0.320
5.5708,-23.000,758.416,934.458,-88.021,-16.592,0.320
5.6756,-25.000,751.150,964.779,-106.814,-29.386,0.320
5.7721,-26.000,770.883,971.577,-100.347,-19.919,0.320
5.8724,-28.000,765.915,999.192,-116.639,-30.210,0.320
5.9684,-29.000,786.094,1005.197,-109.552,-20.123,0.320
6.0757,-31.000,781.132,1032.510,-125.689,-30.261,0.320
6.1751,-32.000,801.223,1038.352,-118.564,-20.135,0.320
6.2737,-34.000,796.164,1065.549,-134.692,-30.264,0.320
6.3741,-36.000,782.695,1069.099,-143.202,-32.773,0.320
6.4732,-38.000,771.017,1070.665,-149.824,-33.395,0.320
6.5724,-40.000,759.726,1071.682,-155.978,-33.549,0.320
6.6711,-42.000,748.481,1072.513,-162.016,-33.587,0.320
6.7682,-44.000,737.206,1073.257,-168.026,-33.597,0.320
6.8653,-45.000,743.445,1060.227,-158.391,-20.962,0.320
6.9751,-46.000,740.269,1056.789,-158.260,-17.831,0.320
7.0724,-47.000,734.814,1055.783,-160.484,-17.056,0.320
7.1706,-47.000,746.398,1041.708,-147.655,-4.226,0.320
7.2680,-48.000,730.961,1051.187,-160.113,-13.684,0.320
7.3651,-48.000,740.222,1039.861,-149.820,-3.391,0.320
7.4745,-48.000,741.895,1036.433,-147.269,-0.840,0.320
7.5727,-47.000,756.339,1018.338,-131.000,12.429,0.320
7.6706,-47.000,746.937,1027.636,-140.349,3.080,0.320
7.7705,-47.000,744.577,1029.908,-142.666,0.763,0.320
7.8683,-47.000,743.965,1030.445,-143.240,0.189,0.320
7.9683,-46.000,758.348,1013.838,-127.745,12.684,0.320
8.0651,-46.000,749.362,1023.934,-137.286,3.143,0.320
8.1725,-45.000,762.027,1010.053,-124.013,13.416,0.320
8.2695,-45.000,752.918,1021.127,-134.104,3.324,0.320
8.3728,-45.000,751.253,1024.463,-136.605,0.824,0.320
8.4716,-44.000,765.901,1009.076,-121.588,12.841,0.320
8.5745,-44.000,757.427,1019.921,-131.247,3.182,0.320
8.6716,-43.000,770.598,1006.605,-118.003,13.426,0.320
8.7715,-43.000,761.938,1018.142,-128.102,3.327,0.320
8.8706,-43.000,760.659,1021.868,-130.604,0.824,0.320
8.9706,-42.000,775.635,1006.810,-115.587,12.841,0.320
9.0718,-42.000,767.441,1017.935,-125.247,3.182,0.320
9.1702,-40.000,795.408,988.140,-96.366,26.063,0.320
9.2680,-40.000,778.026,1009.967,-115.971,6.458,0.320
9.3680,-38.000,804.172,983.280,-89.554,26.875,0.320
9.4671,-34.000,844.955,939.397,-47.221,57.208,0.320
9.5658,-31.000,850.276,936.960,-43.342,52.087,0.320
9.6657,-26.000,889.608,898.281,-4.336,76.092,0.320
9.7646,-19.000,941.934,846.390,47.772,107.315,0.320
9.8646,-14.000,944.597,854.296,45.150,89.777,0.320
9.9636,-9.000,961.789,850.288,55.751,85.432,0.320
10.0635,-3.000,997.954,827.368,85.293,96.992,0.320
10.1745,2.000,1010.743,829.679,90.532,87.219,0.320
10.2727,5.000,1000.235,856.502,71.867,59.523,0.320
10.3706,10.000,1035.540,824.864,105.338,77.935,0.320
10.4675,13.000,1027.205,839.796,93.704,57.223,0.320
10.5717,17.000,1046.435,819.813,113.311,64.728,0.320
10.6707,21.000,1058.295,803.954,127.171,66.587,0.320
10.7686,24.000,1053.659,805.670,123.994,54.411,0.320
10.8666,28.000,1070.858,779.630,145.614,64.031,0.320
10.9656,33.000,1093.521,742.251,175.635,79.052,0.320
11.0695,36.000,1076.455,750.289,163.083,57.500,0.320
11.1696,41.000,1102.452,706.418,198.017,77.434,0.320
11.2695,44.000,1085.261,711.897,186.682,57.099,0.320
11.3664,48.000,1096.701,684.141,206.280,64.697,0.320
