time_s,error_mm,left_rpm,right_rpm,pid_output,d_term,target_speed_ms
0.0003,-17.000,-570.865,600.547,-585.706,-538.087,0.320
0.0566,-17.000,-129.979,187.517,-158.748,-111.034,0.320
0.1530,-17.000,-28.800,112.642,-70.721,-22.912,0.320
0.2511,-17.000,1.781,107.046,-52.632,-4.728,0.320
0.3594,-17.000,17.369,115.320,-48.975,-0.976,0.320
0.4575,-17.000,29.503,126.096,-48.296,-0.201,0.320
0.5554,-17.000,40.997,137.461,-48.232,-0.042,0.320
0.6515,-17.000,53.037,149.625,-48.294,-0.009,0.320
0.7597,-16.000,78.904,146.947,-34.021,11.554,0.320
0.8561,-16.000,83.388,169.949,-43.281,2.384,0.320
0.9520,-16.000,95.475,185.999,-45.262,0.492,0.320
1.0604,-16.000,109.340,200.825,-45.742,0.102,0.320
1.1581,-16.000,123.751,215.576,-45.912,0.021,0.320
1.2549,-16.000,138.426,230.463,-46.019,0.004,0.320
1.3565,-16.000,153.284,245.508,-46.112,0.001,0.320
1.4521,-15.000,181.571,245.253,-31.841,11.556,0.320
1.5597,-15.000,188.117,270.309,-41.096,2.385,0.320
1.6563,-15.000,201.958,288.104,-43.073,0.492,0.320
1.7539,-15.000,217.317,304.411,-43.547,0.102,0.320
1.8594,-14.000,246.278,304.979,-29.351,11.577,0.320
1.9583,-14.000,253.450,330.683,-38.617,2.389,0.320
2.0564,-13.000,281.116,333.576,-26.230,12.048,0.320
2.1545,-13.000,288.356,360.086,-35.865,2.486,0.320
2.2519,-13.000,303.041,378.862,-37.911,0.513,0.320
2.3492,-13.000,319.169,395.951,-38.391,0.106,0.320
2.4583,-12.000,348.798,397.171,-24.186,11.577,0.320
2.5558,-12.000,356.541,423.425,-33.442,2.389,0.320
2.6524,-12.000,371.414,442.224,-35.405,0.493,0.320
2.7493,-11.000,400.934,443.939,-21.503,11.657,0.320
2.8567,-11.000,408.783,470.415,-30.816,2.405,0.320
2.9543,-10.000,437.069,473.920,-18.426,12.052,0.320
3.0519,-10.000,444.847,500.940,-28.047,2.487,0.320
3.1489,-10.000,459.993,520.145,-30.076,0.513,0.320
3.2579,-9.000,489.798,522.154,-16.178,11.661,0.320
3.3553,-8.000,511.181,533.427,-11.123,13.962,0.320
3.4531,-8.000,517.822,562.319,-22.248,2.881,0.320
3.5501,-8.000,532.979,582.139,-24.580,0.594,0.320
3.6581,-7.000,562.997,584.467,-10.735,11.678,0.320
3.7553,-7.000,571.323,611.409,-20.043,2.410,0.320
3.8517,-7.000,586.748,630.737,-21.995,0.497,0.320
3.9491,-7.000,603.471,648.328,-22.428,0.103,0.320
4.0579,-7.000,620.321,665.420,-22.549,0.021,0.320
4.1553,-7.000,637.078,682.288,-22.605,0.004,0.320
4.2518,-7.000,653.713,699.009,-22.648,0.001,0.320
4.3593,-7.000,670.237,715.613,-22.688,0.000,0.320
4.4549,-7.000,686.664,732.118,-22.727,0.000,0.320
4.5523,-7.000,703.009,748.541,-22.766,0.000,0.320
4.6507,-7.000,719.283,764.894,-22.805,0.000,0.320
4.7585,-7.000,735.498,781.187,-22.845,0.000,0.320
4.8550,-6.000,764.943,781.988,-8.523,11.556,0.320
4.9541,-6.000,772.480,807.935,-17.727,2.384,0.320
5.0522,-6.000,787.172,826.479,-19.653,0.492,0.320
5.1501,-5.000,794.044,796.776,-1.366,1.426,0.180
5.2502,-5.000,782.908,787.687,-2.389,0.408,0.180
5.3482,-4.000,772.404,774.300,-0.948,1.402,0.180
5.4564,-4.000,760.835,764.741,-1.953,0.401,0.180
5.5538,-3.000,749.952,750.965,-0.506,1.400,0.180
5.6503,-3.000,738.060,741.078,-1.509,0.400,0.180
5.7490,-2.000,726.902,727.024,-0.061,1.400,0.180
5.8481,-2.000,714.775,716.901,-1.063,0.400,0.180
5.9571,-1.000,703.418,702.646,0.386,1.400,0.180
6.0531,-1.000,691.123,692.352,-0.615,0.400,0.180
6.1500,-0.000,679.622,677.951,0.835,1.400,0.180
6.2572,-0.000,667.204,667.533,-0.165,0.400,0.180
6.3539,-0.000,655.303,656.204,-0.450,0.114,0.180
6.4514,1.000,643.616,641.206,1.205,1.318,0.180
6.5499,1.000,630.924,630.396,0.264,0.377,0.180
6.6500,1.000,618.757,618.766,-0.004,0.108,0.180
