time_s,error_mm,left_rpm,right_rpm,pid_output,d_term,target_speed_ms
0.0003,-3.000,-124.459,171.950,-148.205,-136.800,0.460
0.0442,-3.000,2.061,94.626,-46.283,-34.858,0.460
0.1433,-3.000,53.580,92.563,-19.492,-8.044,0.460
0.2416,-3.000,84.583,111.236,-13.327,-1.856,0.460
0.3373,-3.000,110.920,134.763,-11.921,-0.428,0.460
0.4353,-3.000,136.239,159.469,-11.615,-0.099,0.460
0.5423,-2.000,181.594,162.024,9.785,17.516,0.460
0.6374,-3.000,170.565,220.666,-25.050,-13.496,0.460
0.7363,-2.000,226.701,213.391,6.655,14.424,0.460
0.8434,-3.000,218.455,270.058,-25.802,-14.210,0.460
0.9405,-3.000,255.261,285.049,-14.894,-3.279,0.460
1.0377,-3.000,283.594,308.382,-12.394,-0.757,0.460
1.1365,-4.000,286.711,353.072,-33.181,-17.713,0.460
1.2345,-4.000,325.943,365.115,-19.586,-4.088,0.460
1.3415,-5.000,331.448,407.084,-37.818,-18.482,0.460
1.4376,-5.000,371.122,418.401,-23.639,-4.265,0.460
1.5346,-5.000,399.856,440.649,-20.396,-0.984,0.460
1.6451,-5.000,426.062,465.417,-19.677,-0.227,0.460
1.7424,-5.000,451.683,490.764,-19.541,-0.052,0.460
1.8396,-5.000,477.166,516.243,-19.538,-0.012,0.460
1.9380,-5.000,502.616,541.750,-19.567,-0.003,0.460
2.0359,-5.000,528.057,567.262,-19.603,-0.001,0.460
2.1460,-4.000,573.715,570.304,1.706,17.538,0.460
2.2407,-4.000,586.211,609.842,-11.816,4.047,0.460
2.3367,-4.000,609.001,638.920,-14.959,0.934,0.460
2.4366,-4.000,634.116,665.533,-15.708,0.216,0.460
2.5369,-4.000,659.724,691.533,-15.904,0.050,0.460
2.6438,-4.000,685.408,717.354,-15.973,0.011,0.460
2.7415,-3.000,731.300,720.632,5.334,17.541,0.460
2.8425,-3.000,744.001,760.365,-8.182,4.048,0.460
2.9397,-3.000,766.968,789.606,-11.319,0.934,0.460
3.0373,-2.000,812.456,793.884,9.286,17.754,0.460
3.1442,-2.000,825.254,834.027,-4.386,4.097,0.460
3.2410,-1.000,868.628,841.042,13.793,18.484,0.460
3.3398,-1.000,881.137,882.003,-0.433,4.266,0.460
3.4368,-0.000,924.614,889.365,17.624,18.523,0.460
3.5445,-0.000,937.292,930.540,3.376,4.274,0.460
3.6409,1.000,980.182,937.314,21.434,18.525,0.460
3.7390,2.000,1011.838,954.763,28.538,21.813,0.460
3.8354,2.000,1021.262,997.716,11.773,5.034,0.460
3.9429,3.000,1062.957,1004.432,29.262,18.700,0.460
4.0416,4.000,1093.960,1021.467,36.247,21.854,0.460
4.1392,4.000,1102.916,1063.984,19.466,5.043,0.460
4.2376,4.000,1124.762,1093.528,15.617,1.164,0.460
4.3362,5.000,1169.029,1096.832,36.098,17.807,0.460
4.4349,4.000,1158.436,1156.251,1.093,-13.429,0.460
4.5437,4.000,1194.867,1171.961,11.453,-3.099,0.460
4.6429,3.000,1200.790,1215.747,-7.479,-18.254,0.460
4.7432,2.000,1218.829,1248.350,-14.761,-21.751,0.460
4.8346,1.000,1239.948,1278.668,-19.360,-22.558,0.460
4.9446,-0.000,1262.016,1308.709,-23.346,-22.744,0.460
5.0426,-2.000,1260.536,1357.622,-48.543,-40.326,0.460
5.1421,-3.000,1295.298,1373.067,-38.885,-26.844,0.460
5.2401,-4.000,1319.361,1398.569,-39.604,-23.733,0.460
5.3381,-6.000,1317.530,1445.670,-64.070,-40.554,0.460
5.4371,-8.000,1328.297,1479.522,-75.612,-44.436,0.460
5.5351,-9.000,1364.979,1490.655,-62.838,-27.793,0.460
5.6335,-11.000,1352.757,1521.196,-84.220,-41.491,0.460
5.7394,-12.000,1361.330,1508.797,-73.733,-27.113,0.460
5.8369,-13.000,1396.216,1454.196,-28.990,-7.719,0.180
5.9350,-14.000,1387.514,1442.319,-27.402,-4.486,0.180
6.0351,-15.000,1375.749,1432.773,-28.512,-3.948,0.180
6.1338,-15.000,1369.524,1420.064,-25.270,-0.658,0.180
6.2424,-16.000,1353.764,1412.910,-29.573,-3.310,0.180
6.3385,-16.000,1346.323,1400.055,-26.866,-0.552,0.180
6.4371,-17.000,1329.892,1392.414,-31.261,-3.292,0.180
6.5355,-17.000,1321.941,1379.084,-28.572,-0.549,0.180
6.6343,-17.000,1311.389,1367.727,-28.169,-0.091,0.180
6.7417,-18.000,1293.887,1359.788,-32.950,-3.215,0.180
6.8376,-18.000,1285.286,1345.943,-30.329,-0.536,0.180
6.9350,-18.000,1274.226,1334.105,-29.940,-0.089,0.180
7.0344,-18.000,1262.601,1322.447,-29.923,-0.015,0.180
7.1426,-18.000,1250.751,1310.687,-29.968,-0.002,0.180
7.2422,-18.000,1238.751,1298.798,-30.024,-0.000,0.180
7.3416,-18.000,1226.631,1286.793,-30.081,-0.000,0.180
7.4393,-18.000,1214.411,1274.687,-30.138,-0.000,0.180
7.5373,-18.000,1202.105,1262.497,-30.196,-0.000,0.180
7.6344,-18.000,1189.726,1250.233,-30.254,-0.000,0.180
7.7420,-18.000,1177.286,1237.908,-30.311,-0.000,0.180
7.8412,-19.000,1158.490,1228.834,-35.172,-3.200,0.180
7.9384,-19.000,1148.841,1213.973,-32.566,-0.533,0.180
8.0373,-18.000,1140.201,1194.960,-27.379,3.111,0.180
8.1383,-19.000,1119.086,1188.751,-34.833,-2.681,0.180
8.2370,-19.000,1109.237,1174.554,-32.659,-0.447,0.180
8.3332,-20.000,1091.180,1165.353,-37.086,-3.274,0.180
8.4321,-20.000,1081.914,1150.629,-34.358,-0.546,0.180
8.5332,-19.000,1073.502,1131.830,-29.164,3.109,0.180
8.6429,-19.000,1058.876,1122.507,-31.815,0.518,0.180
8.7410,-18.000,1049.599,1104.608,-27.505,3.286,0.180
8.8379,-18.000,1034.843,1095.445,-30.301,0.548,0.180
8.9339,-18.000,1022.253,1083.883,-30.815,0.091,0.180
9.0317,-17.000,1013.248,1065.540,-26.146,3.215,0.180
9.1414,-14.000,1008.391,1037.331,-14.470,10.136,0.180
9.2395,-12.000,995.044,1021.753,-13.355,8.089,0.180
9.3360,-10.000,983.667,1004.723,-10.528,7.748,0.180
9.4329,-8.000,972.802,987.623,-7.410,7.691,0.180
9.5404,-5.000,965.482,964.353,0.564,10.882,0.180
9.6379,-3.000,952.593,950.420,1.087,8.214,0.180
9.7350,-1.000,942.036,934.359,3.839,7.769,0.180
9.8320,1.000,931.943,918.007,6.968,7.695,0.180
9.9404,3.000,921.991,901.661,10.165,7.682,0.180
10.0389,4.000,908.815,891.664,8.576,4.480,0.180
10.1373,6.000,901.442,872.520,14.461,7.147,0.180
10.2375,7.000,888.630,861.974,13.328,4.391,0.180
10.3351,8.000,877.959,848.970,14.494,3.932,0.180
10.4332,9.000,867.539,835.446,16.047,3.855,0.180
10.5421,10.000,857.073,821.741,17.666,3.843,0.180
10.6397,11.000,846.523,807.925,19.299,3.840,0.180
10.7361,11.000,832.593,800.325,16.134,0.640,0.180
10.8314,12.000,824.337,783.460,20.439,3.307,0.180
10.9391,12.000,810.534,775.091,17.722,0.551,0.180
11.0354,13.000,802.083,757.876,22.104,3.292,0.180
11.1344,13.000,788.064,749.259,19.402,0.549,0.180
11.2340,13.000,776.118,738.145,18.987,0.091,0.180
11.3314,13.000,764.373,726.469,18.952,0.015,0.180
11.4407,14.000,755.841,708.273,23.784,3.203,0.180
11.5388,14.000,741.448,699.128,21.160,0.534,0.180
11.6374,15.000,732.438,681.311,25.563,3.289,0.180
11.7337,15.000,717.934,672.193,22.871,0.548,0.180
