time_s,error_mm,left_rpm,right_rpm,pid_output,d_term,target_speed_ms
0.0003,-13.000,-422.226,469.718,-445.972,-406.957,0.360
0.0548,-13.000,-104.051,196.113,-150.082,-110.988,0.360
0.1514,-13.000,-2.367,136.515,-69.441,-30.269,0.360
0.2493,-13.000,40.972,135.982,-47.505,-8.255,0.360
0.3460,-12.000,83.927,134.891,-25.482,10.839,0.360
0.4566,-12.000,99.084,165.958,-33.437,2.956,0.360
0.5537,-12.000,120.327,191.645,-35.659,0.806,0.360
0.6503,-12.000,143.433,216.069,-36.318,0.220,0.360
0.7482,-12.000,167.221,240.321,-36.550,0.060,0.360
0.8562,-11.000,206.359,247.496,-20.568,13.107,0.360
0.9547,-11.000,221.764,282.097,-30.167,3.575,0.360
1.0510,-11.000,244.170,309.835,-32.833,0.975,0.360
1.1463,-11.000,268.526,335.741,-33.608,0.266,0.360
1.2552,-11.000,293.448,361.182,-33.867,0.073,0.360
1.3523,-10.000,333.570,369.347,-17.889,13.111,0.360
1.4500,-10.000,349.816,404.784,-27.484,3.576,0.360
1.5485,-10.000,372.941,433.230,-30.144,0.975,0.360
1.6552,-9.000,412.926,442.560,-14.817,13.357,0.360
1.7536,-9.000,429.436,478.606,-24.585,3.643,0.360
1.8517,-8.000,467.906,490.289,-11.191,14.084,0.360
1.9504,-8.000,484.250,527.215,-21.482,3.841,0.360
2.0473,-7.000,522.884,539.338,-8.227,14.139,0.360
2.1540,-7.000,539.452,576.555,-18.552,3.856,0.360
2.2505,-6.000,578.300,588.902,-5.301,14.143,0.360
2.3481,-6.000,595.057,626.302,-15.623,3.857,0.360
2.4457,-5.000,634.068,638.802,-2.367,14.143,0.360
2.5531,-4.000,665.982,659.153,3.414,16.948,0.360
2.6503,-4.000,681.164,699.035,-8.935,4.622,0.360
2.7488,-3.000,720.018,712.466,3.776,14.352,0.360
2.8467,-3.000,737.103,750.462,-6.680,3.914,0.360
2.9470,-2.000,776.484,763.379,6.553,14.158,0.360
3.0460,-2.000,793.722,801.234,-3.756,3.861,0.360
3.1537,-1.000,833.152,814.112,9.520,14.144,0.360
3.2513,-1.000,850.411,851.955,-0.772,3.857,0.360
3.3508,-1.000,874.837,882.004,-3.584,1.052,0.360
3.4479,-0.000,916.055,892.571,11.742,13.378,0.360
3.5467,-0.000,933.654,929.628,2.013,3.648,0.360
3.6457,-0.000,958.049,959.330,-0.641,0.995,0.360
3.7535,-0.000,984.136,986.864,-1.364,0.271,0.360
3.8512,-0.000,1010.547,1013.671,-1.562,0.074,0.360
3.9488,-0.000,1036.931,1040.162,-1.615,0.020,0.360
4.0486,-0.000,1063.208,1066.468,-1.630,0.006,0.360
4.1461,1.000,1103.548,1074.622,14.463,13.092,0.360
4.2557,1.000,1119.962,1110.068,4.947,3.571,0.360
4.3547,2.000,1157.409,1120.502,18.453,14.065,0.360
4.4537,2.000,1147.396,1130.923,8.236,3.836,0.360
4.5557,3.000,1158.969,1115.858,21.555,14.137,0.360
4.6529,3.000,1148.721,1126.137,11.292,3.856,0.360
4.7507,3.000,1145.948,1128.936,8.506,1.052,0.360
4.8468,3.000,1145.212,1129.694,7.759,0.287,0.360
4.9555,3.000,1145.031,1129.894,7.569,0.078,0.360
5.0523,3.000,1145.000,1129.941,7.530,0.021,0.360
5.1511,4.000,1159.187,1111.928,23.629,13.097,0.360
5.2477,3.000,1132.383,1136.320,-1.969,-9.519,0.360
5.3471,3.000,1139.798,1129.854,4.972,-2.596,0.360
5.4450,3.000,1142.108,1128.351,6.878,-0.708,0.360
5.5537,3.000,1142.984,1128.161,7.411,-0.193,0.360
5.6506,2.000,1126.257,1143.312,-8.527,-13.144,0.360
5.7484,2.000,1136.658,1134.570,1.044,-3.585,0.360
5.8455,1.000,1122.805,1147.674,-12.434,-14.069,0.360
5.9506,1.000,1134.225,1138.618,-2.196,-3.837,0.360
6.0483,1.000,1138.025,1136.825,0.600,-1.046,0.360
6.1470,-0.000,1122.469,1151.929,-14.730,-13.376,0.360
6.2448,-0.000,1133.505,1143.508,-5.002,-3.648,0.360
6.3536,-0.000,1137.270,1141.967,-2.349,-0.995,0.360
6.4518,-0.000,1138.938,1142.188,-1.625,-0.271,0.360
6.5500,-0.000,1139.938,1142.794,-1.428,-0.074,0.360
6.6483,-1.000,1122.658,1157.599,-17.471,-13.111,0.360
6.7447,-1.000,1132.635,1148.518,-7.941,-3.576,0.360
6.8438,-1.000,1135.611,1146.305,-5.347,-0.975,0.360
6.9527,-1.000,1136.638,1145.925,-4.644,-0.266,0.360
7.0490,-2.000,1119.084,1160.190,-20.553,-13.163,0.360
7.1500,-2.000,1128.747,1150.730,-10.992,-3.590,0.360
7.2467,-3.000,1113.416,1162.395,-24.490,-14.070,0.360
7.3575,-4.000,1105.555,1166.299,-30.372,-16.928,0.360
7.4548,-4.000,1117.661,1153.830,-18.084,-4.617,0.360
7.5524,-5.000,1102.824,1164.519,-30.848,-14.350,0.360
7.6499,-6.000,1094.950,1168.026,-36.538,-17.005,0.360
7.7464,-6.000,1106.925,1155.339,-24.207,-4.638,0.360
7.8463,-7.000,1091.943,1165.877,-36.967,-14.356,0.360
7.9469,-7.000,1101.952,1155.090,-26.569,-3.915,0.360
8.0450,-8.000,1086.410,1166.131,-39.860,-14.159,0.360
8.1513,-8.000,1096.246,1155.468,-29.611,-3.861,0.360
8.2487,-9.000,1080.638,1166.534,-42.948,-14.144,0.360
8.3454,-9.000,1090.441,1155.871,-32.715,-3.857,0.360
8.4439,-9.000,1092.826,1152.753,-29.964,-1.052,0.360
8.5513,-9.000,1093.226,1151.731,-29.253,-0.287,0.360
8.6513,-9.000,1093.117,1151.312,-29.098,-0.078,0.360
8.7470,-9.000,1092.895,1151.085,-29.095,-0.021,0.360
8.8434,-9.000,1092.665,1150.932,-29.133,-0.006,0.360
8.9511,-9.000,1092.453,1150.820,-29.183,-0.002,0.360
9.0509,-9.000,1092.262,1150.735,-29.236,-0.000,0.360
9.1499,-9.000,1092.091,1150.671,-29.290,-0.000,0.360
9.2481,-8.000,1106.955,1133.448,-13.247,13.091,0.360
9.3454,-8.000,1097.883,1143.514,-22.815,3.570,0.360
9.4524,-8.000,1095.662,1146.581,-25.460,0.974,0.360
9.5494,-8.000,1095.265,1147.697,-26.216,0.266,0.360
9.6471,-8.000,1095.329,1148.243,-26.457,0.072,0.360
9.7483,-8.000,1095.488,1148.603,-26.558,0.020,0.360
9.8461,-8.000,1095.646,1148.886,-26.620,0.005,0.360
9.9469,-7.000,1110.799,1131.949,-10.575,13.092,0.360
10.0453,-7.000,1101.976,1142.254,-20.139,3.571,0.360
10.1544,-8.000,1081.951,1159.700,-38.875,-12.117,0.360
10.2510,-7.000,1106.136,1134.162,-14.013,9.786,0.360
10.3476,-7.000,1099.902,1142.247,-21.173,2.669,0.360
10.4471,-6.000,1113.722,1127.839,-7.059,13.819,0.360
10.5457,-6.000,1104.886,1139.176,-17.145,3.769,0.360
10.6531,-6.000,1103.172,1143.016,-19.922,1.028,0.360
10.7510,-6.000,1103.292,1144.702,-20.705,0.280,0.360
10.8477,-6.000,1103.820,1145.710,-20.945,0.076,0.360
10.9462,-6.000,1104.381,1146.455,-21.037,0.021,0.360
11.0447,-6.000,1104.885,1147.061,-21.088,0.006,0.360
11.1543,-5.000,1120.333,1130.395,-5.031,13.092,0.360
11.2425,-5.000,1111.764,1140.930,-14.583,3.571,0.360
11.3529,-4.000,1124.990,1127.215,-1.113,14.065,0.360
11.4514,-4.000,1116.029,1138.760,-11.366,3.836,0.360
11.5477,-3.000,1076.635,1127.981,0.097,18.834,0.200
11.6440,-3.000,1016.905,1140.424,-14.670,4.094,0.200
11.7516,-3.000,972.221,1137.275,-17.902,0.890,0.200
11.8488,-3.000,933.029,1128.170,-18.626,0.193,0.200
11.9459,-2.000,918.327,1091.780,3.804,18.042,0.200
12.0432,-2.000,870.892,1091.147,-10.334,3.922,0.200
12.1531,-1.000,857.678,1053.464,9.187,18.853,0.200
12.2503,-1.000,813.355,1049.885,-5.576,4.098,0.200
12.3483,-0.000,803.188,1009.296,13.816,18.891,0.200
12.4466,1.000,782.353,978.748,21.641,22.107,0.200
12.5436,2.000,759.776,949.411,26.959,22.806,0.200
12.6526,3.000,737.311,919.510,31.738,22.958,0.200
12.7510,3.000,694.479,913.190,13.799,4.991,0.200
12.8491,3.000,666.209,892.043,9.921,1.085,0.200
12.9447,4.000,662.229,842.778,31.708,18.236,0.200
13.0434,5.000,645.167,806.342,40.083,21.964,0.200
13.1439,5.000,604.669,796.728,22.939,4.775,0.200
13.2515,6.000,598.702,748.861,41.858,19.038,0.200
13.3497,7.000,581.780,711.784,49.623,22.139,0.200
13.4505,7.000,541.800,701.225,32.361,4.813,0.200
13.5487,8.000,561.242,678.515,51.268,19.046,0.200
13.6470,8.000,548.365,691.615,36.436,4.140,0.200
13.7446,9.000,567.669,668.900,55.879,18.900,0.200
13.8425,10.000,575.152,657.918,63.779,22.109,0.200
13.9499,10.000,559.086,674.009,46.569,4.806,0.200
14.0491,11.000,577.199,652.318,65.509,19.045,0.200
14.1461,11.000,563.193,666.283,50.705,4.140,0.200
14.2422,12.000,581.541,644.300,70.175,18.900,0.200
14.3520,12.000,567.406,658.345,55.494,4.109,0.200
14.4494,13.000,585.574,636.500,74.998,18.893,0.200
14.5472,13.000,571.272,650.677,60.332,4.107,0.200
14.6427,12.000,544.678,674.765,34.628,-17.107,0.200
14.7495,13.000,579.729,636.983,70.736,14.281,0.200
14.8463,12.000,545.465,669.527,37.070,-14.895,0.200
14.9445,12.000,558.224,658.305,48.838,-3.238,0.200
15.0424,12.000,561.711,656.124,51.482,-0.704,0.200
15.1507,11.000,539.280,677.267,29.534,-18.153,0.200
15.2511,11.000,554.677,663.774,43.842,-3.946,0.200
15.3503,9.000,511.174,704.096,1.813,-36.858,0.200
15.4472,8.000,518.039,698.126,8.132,-26.013,0.200
15.5451,7.000,516.626,700.900,5.954,-23.655,0.200
15.6438,6.000,513.544,705.740,1.922,-23.142,0.200
15.7418,4.000,486.400,732.577,-25.130,-41.031,0.200
15.8503,3.000,497.660,724.657,-15.591,-26.920,0.200
15.9491,1.000,474.100,749.255,-39.714,-41.852,0.200
16.0480,-0.000,486.532,741.306,-29.560,-27.098,0.200
16.1446,-2.000,462.358,765.090,-53.571,-41.891,0.200
16.2409,-3.000,473.576,755.941,-43.415,-27.107,0.200
16.3498,-5.000,448.346,778.729,-67.447,-41.893,0.200
16.4491,-6.000,458.659,768.742,-57.316,-27.107,0.200
16.5451,-8.000,432.654,790.823,-81.376,-41.893,0.200
16.6425,-9.000,442.303,780.238,-71.273,-27.107,0.200
16.7488,-10.000,440.140,781.006,-72.750,-23.893,0.200
16.8463,-11.000,435.255,784.106,-76.753,-23.194,0.200
16.9430,-12.000,429.646,787.597,-81.311,-23.042,0.200
17.0419,-14.000,399.357,811.885,-108.607,-41.009,0.200
17.1416,-14.000,431.779,780.363,-76.642,-8.915,0.200
17.2407,-16.000,390.196,815.510,-115.012,-37.938,0.200
17.3491,-17.000,395.600,807.037,-108.078,-26.247,0.200
17.4471,-18.000,391.775,807.652,-110.302,-23.706,0.200
17.5455,-19.000,385.892,810.207,-114.524,-23.153,0.200
17.6416,-20.000,379.700,812.970,-119.004,-23.033,0.200
17.7502,-21.000,373.372,815.784,-123.578,-23.007,0.200
17.8490,-20.000,412.786,773.983,-82.972,12.998,0.200
17.9451,-21.000,378.700,805.439,-115.745,-15.174,0.200
18.0408,-22.000,366.560,814.745,-126.469,-21.299,0.200
18.1466,-22.000,383.525,798.370,-109.801,-4.630,0.200
18.2471,-22.000,387.400,794.997,-106.177,-1.007,0.200
18.3448,-23.000,364.002,815.221,-127.990,-18.219,0.200
18.4407,-24.000,354.012,821.914,-136.331,-21.961,0.200
18.5410,-23.000,392.698,781.025,-96.545,13.226,0.200
18.6404,-24.000,358.512,812.739,-129.496,-15.125,0.200
18.7508,-24.000,370.798,801.351,-117.659,-3.288,0.200
18.8487,-24.000,373.754,799.159,-115.086,-0.715,0.200
18.9446,-24.000,374.638,798.924,-114.526,-0.155,0.200
19.0442,-24.000,375.036,799.078,-114.404,-0.034,0.200
19.1411,-23.000,396.697,775.486,-91.778,17.993,0.200
19.2487,-23.000,383.295,790.246,-105.859,3.911,0.200
19.3449,-23.000,380.812,793.885,-108.920,0.850,0.200
19.4440,-22.000,402.037,771.241,-86.986,18.185,0.200
19.5515,-22.000,388.703,786.370,-101.217,3.953,0.200
19.6487,-21.000,407.772,766.426,-81.711,18.859,0.200
19.7472,-21.000,394.141,782.314,-96.471,4.100,0.200
19.8439,-20.000,413.291,762.681,-77.079,18.891,0.200
19.9411,-20.000,399.802,778.761,-91.864,4.107,0.200
20.0406,-20.000,397.689,783.075,-95.078,0.893,0.200
20.1500,-19.000,419.151,761.085,-73.351,18.194,0.200
20.2475,-19.000,406.013,776.774,-87.765,3.955,0.200
20.3458,-18.000,425.236,757.319,-68.426,18.860,0.200
20.4434,-18.000,411.712,773.646,-83.352,4.100,0.200
20.5398,-18.000,409.529,778.211,-86.726,0.891,0.200
20.6456,-17.000,431.088,756.277,-64.980,18.194,0.200
20.7429,-17.000,418.033,772.013,-79.375,3.955,0.200
20.8509,-17.000,415.921,776.404,-82.627,0.860,0.200
20.9480,-16.000,437.470,754.393,-60.847,18.187,0.200
21.0456,-16.000,424.392,770.077,-75.227,3.954,0.200
21.1431,-16.000,422.259,774.426,-78.468,0.859,0.200
21.2408,-16.000,422.381,776.188,-79.288,0.187,0.200
21.3484,-16.000,422.888,777.281,-79.582,0.041,0.200
21.4457,-15.000,444.798,754.332,-57.151,18.009,0.200
21.5436,-15.000,431.625,769.622,-71.383,3.915,0.200
21.6414,-14.000,450.732,749.914,-51.976,18.851,0.200
21.7392,-13.000,458.504,742.231,-44.249,22.098,0.200
21.8471,-11.000,485.446,713.565,-16.444,40.804,0.200
21.9441,-11.000,455.679,747.866,-48.479,8.870,0.200
22.0410,-9.000,493.381,709.218,-10.304,37.928,0.200
22.1413,-8.000,487.623,717.773,-17.460,26.245,0.200
22.2499,-7.000,491.107,717.266,-15.464,23.705,0.200
22.3464,-6.000,496.664,714.838,-11.472,23.153,0.200
22.4445,-5.000,502.729,712.035,-7.038,23.033,0.200
22.5414,-4.000,508.952,709.183,-2.501,23.007,0.200
22.6386,-3.000,515.251,706.349,2.066,23.002,0.200
22.7472,-2.000,521.605,703.542,6.646,23.000,0.200
22.8456,-1.000,528.002,700.759,11.237,23.000,0.200
22.9431,-0.000,534.438,697.995,15.837,23.000,0.200
23.0397,-0.000,519.499,719.055,-2.163,5.000,0.200
23.1478,1.000,538.996,701.161,16.533,19.087,0.200
23.2457,2.000,547.058,693.861,24.214,22.149,0.200
23.3435,2.000,531.567,713.001,6.898,4.815,0.200
23.4418,3.000,550.176,693.892,25.757,19.047,0.200
23.5395,4.000,557.395,685.649,33.488,22.141,0.200
23.6468,4.000,541.169,704.005,16.197,4.813,0.200
23.7439,5.000,559.153,684.231,35.076,19.046,0.200
23.8409,5.000,545.033,699.830,20.217,4.141,0.200
23.9382,5.000,542.467,703.652,17.022,0.900,0.200
24.0471,5.000,542.342,704.845,16.364,0.196,0.200
24.1437,5.000,542.689,705.406,16.257,0.043,0.200
24.2420,5.000,543.088,705.779,16.269,0.009,0.200
24.3422,5.000,543.455,706.069,16.308,0.002,0.200
24.4386,5.000,543.778,706.303,16.353,0.000,0.200
24.5459,4.000,520.251,727.904,-6.211,-18.000,0.200
24.6443,4.000,535.056,714.461,7.913,-3.913,0.200
24.7406,4.000,538.735,711.941,11.012,-0.851,0.200
24.8387,3.000,516.120,733.140,-10.895,-18.185,0.200
24.9471,2.000,507.469,741.189,-19.245,-21.953,0.200
25.0468,1.000,502.103,746.642,-24.655,-22.772,0.200
25.1443,-0.000,497.662,751.758,-29.433,-22.951,0.200
25.2412,-1.000,493.000,756.392,-34.081,-22.989,0.200
25.3384,-2.000,488.062,760.708,-38.708,-22.998,0.200
25.4459,-3.000,482.868,764.772,-43.337,-22.999,0.200
25.5432,-4.000,477.451,768.630,-47.974,-23.000,0.200
25.6410,-5.000,471.842,772.313,-52.620,-23.000,0.200
25.7390,-6.000,466.068,775.849,-57.276,-23.000,0.200
25.8500,-7.000,460.153,779.263,-61.940,-23.000,0.200
25.9483,-9.000,429.707,803.383,-89.223,-41.000,0.200
26.0444,-10.000,437.613,792.499,-79.828,-26.913,0.200
26.1409,-12.000,410.000,813.382,-104.076,-41.851,0.200
26.2475,-13.000,418.372,801.688,-94.043,-27.098,0.200
26.3473,-14.000,415.139,801.498,-95.564,-23.891,0.200
26.4374,-16.000,384.934,824.593,-122.214,-41.194,0.200
26.5453,-17.000,392.595,813.290,-112.732,-26.955,0.200
26.6435,-18.000,389.076,813.112,-114.403,-23.860,0.200
26.7420,-19.000,383.103,815.343,-118.504,-23.187,0.200
26.8387,-20.000,376.759,817.906,-122.958,-23.041,0.200
26.9394,-21.000,370.284,820.567,-127.526,-23.009,0.200
27.0369,-22.000,363.770,823.240,-132.119,-23.002,0.200
27.1445,-23.000,357.239,825.905,-136.718,-23.000,0.200
27.2399,-23.000,375.097,807.762,-118.718,-5.000,0.200
27.3390,-24.000,354.488,824.528,-137.404,-19.087,0.200
27.4459,-24.000,369.293,809.457,-122.467,-4.149,0.200
27.5429,-25.000,348.027,826.896,-141.820,-18.902,0.200
27.6407,-25.000,362.694,811.977,-127.027,-4.109,0.200
27.7412,-26.000,341.402,829.454,-146.411,-18.893,0.200
27.8415,-26.000,356.067,814.547,-131.625,-4.107,0.200
27.9388,-27.000,334.779,832.030,-151.010,-18.893,0.200
28.0382,-28.000,325.047,837.926,-158.825,-22.107,0.200
28.1473,-28.000,342.218,820.495,-141.523,-4.806,0.200
28.2452,-29.000,321.469,837.424,-160.362,-19.045,0.200
28.3420,-29.000,336.249,822.395,-145.458,-4.140,0.200
28.4397,-30.000,314.984,839.850,-164.818,-18.900,0.200
28.5371,-30.000,329.656,824.939,-150.026,-4.109,0.200
28.6370,-31.000,308.370,842.422,-169.411,-18.893,0.200
28.7463,-31.000,323.040,827.519,-154.625,-4.107,0.200
28.8445,-31.000,326.155,824.206,-151.410,-0.893,0.200
28.9420,-31.000,326.770,823.423,-150.712,-0.194,0.200
29.0395,-31.000,326.850,823.200,-150.560,-0.042,0.200
29.1394,-31.000,326.823,823.106,-150.527,-0.009,0.200
29.2458,-31.000,326.778,823.047,-150.520,-0.002,0.200
29.3440,-31.000,326.736,823.002,-150.518,-0.000,0.200
29.4449,-31.000,326.699,822.964,-150.518,-0.000,0.200
29.5429,-31.000,326.667,822.933,-150.518,-0.000,0.200
29.6393,-31.000,326.640,822.906,-150.518,-0.000,0.200
29.7370,-31.000,326.617,822.883,-150.518,-0.000,0.200
29.8430,-31.000,326.598,822.863,-150.518,-0.000,0.200
29.9389,-31.000,326.581,822.847,-150.518,-0.000,0.200
30.0473,-30.000,347.967,799.033,-127.918,18.000,0.200
30.1447,-30.000,334.348,813.588,-142.004,3.913,0.200
30.2433,-29.000,353.084,793.248,-122.467,18.851,0.200
30.3401,-28.000,360.549,785.019,-114.620,22.098,0.200
30.4368,-28.000,344.431,803.488,-131.914,4.804,0.200
30.5364,-27.000,363.070,784.447,-113.073,19.044,0.200
30.6449,-26.000,370.895,776.880,-105.377,22.140,0.200
30.7439,-26.000,355.178,795.817,-122.704,4.813,0.200
30.8390,-25.000,374.180,777.152,-103.871,19.046,0.200
30.9366,-25.000,360.917,793.701,-118.777,4.141,0.200
31.0362,-24.000,380.473,774.538,-99.417,18.900,0.200
31.1454,-23.000,388.749,767.197,-91.609,22.109,0.200
31.2442,-21.000,416.144,738.797,-63.711,40.806,0.200
31.3450,-20.000,408.181,749.504,-73.047,26.871,0.200
31.4457,-19.000,411.043,749.575,-71.651,23.842,0.200
31.5419,-17.000,437.775,723.537,-45.266,41.183,0.200
31.6407,-16.000,430.092,735.409,-55.043,26.953,0.200
31.7401,-15.000,433.541,736.121,-53.675,23.859,0.200
31.8376,-13.000,460.818,710.581,-27.267,41.187,0.200
31.9426,-11.000,475.021,699.054,-14.401,44.954,0.200
32.0404,-8.000,508.104,667.046,18.144,63.773,0.200
32.1391,-7.000,484.488,698.176,-9.229,31.864,0.200
32.2359,-5.000,506.998,680.252,10.988,42.927,0.200
32.3439,-3.000,521.125,671.224,22.566,45.332,0.200
32.4406,-1.000,533.605,664.277,32.279,45.855,0.200
32.5406,2.000,566.089,632.897,64.211,63.968,0.200
32.6401,3.000,541.824,663.501,36.777,31.906,0.200
