time_s,error_mm,left_rpm,right_rpm,pid_output,d_term,target_speed_ms
0.0002,-16.000,-536.411,566.094,-551.253,-506.435,0.320
0.0639,-16.000,-120.641,178.179,-149.410,-104.502,0.320
0.1617,-16.000,-24.640,108.482,-66.561,-21.564,0.320
0.2690,-16.000,4.877,103.950,-49.536,-4.450,0.320
0.3664,-15.000,34.611,98.078,-31.733,10.637,0.320
0.4644,-15.000,37.685,118.205,-40.260,2.195,0.320
0.5624,-15.000,48.107,132.279,-42.086,0.453,0.320
0.6596,-15.000,60.461,145.520,-42.529,0.093,0.320
0.7594,-15.000,73.569,158.944,-42.687,0.019,0.320
0.8585,-14.000,100.414,157.265,-28.426,11.560,0.320
0.9682,-14.000,105.744,181.100,-37.678,2.385,0.320
1.0672,-14.000,118.555,197.855,-39.650,0.492,0.320
1.1641,-14.000,133.039,213.276,-40.119,0.102,0.320
1.2633,-14.000,147.977,228.532,-40.278,0.021,0.320
1.3599,-13.000,176.383,228.406,-26.012,11.560,0.320
1.4693,-13.000,183.042,253.560,-35.259,2.385,0.320
1.5693,-13.000,196.983,271.433,-37.225,0.492,0.320
1.6682,-13.000,212.429,287.806,-37.688,0.102,0.320
1.7653,-12.000,241.466,288.428,-23.481,11.577,0.320
1.8632,-11.000,261.985,298.734,-18.374,13.944,0.320
1.9606,-11.000,267.845,326.851,-29.503,2.877,0.320
2.0682,-11.000,282.327,346.023,-31.848,0.594,0.320
2.1672,-10.000,311.766,347.805,-18.020,11.678,0.320
2.2650,-10.000,319.597,374.286,-27.344,2.410,0.320
2.3637,-9.000,347.880,377.783,-14.952,12.053,0.320
2.4610,-9.000,355.658,404.793,-24.568,2.487,0.320
2.5583,-8.000,384.087,408.548,-12.231,12.069,0.320
2.6673,-7.000,405.311,420.296,-7.493,14.046,0.320
2.7660,-6.000,425.305,433.942,-4.318,14.454,0.320
2.8619,-5.000,445.266,448.190,-1.462,14.538,0.320
2.9611,-5.000,452.126,478.182,-13.028,3.000,0.320
3.0586,-4.000,481.047,483.200,-1.076,12.175,0.320
3.1677,-3.000,502.955,495.755,3.600,14.068,0.320
3.2658,-2.000,523.589,510.029,6.780,14.458,0.320
3.3634,-1.000,544.107,524.798,9.655,14.539,0.320
3.4605,-1.000,551.447,555.226,-1.890,3.000,0.320
3.5572,-0.000,580.780,560.610,10.085,12.175,0.320
3.6573,1.000,602.201,572.634,14.783,14.068,0.320
3.7654,1.000,609.143,601.895,3.624,2.903,0.320
3.8633,1.000,624.618,621.966,1.326,0.599,0.320
3.9604,2.000,605.121,609.431,9.980,6.695,0.180
4.0593,3.000,582.715,599.234,13.879,7.978,0.180
4.1656,4.000,560.871,587.992,16.770,8.248,0.180
4.2648,5.000,540.153,575.211,19.453,8.305,0.180
4.3616,6.000,536.134,577.214,22.096,8.317,0.180
4.4613,7.000,532.809,578.223,24.735,8.319,0.180
4.5593,8.000,530.083,578.383,27.377,8.320,0.180
4.6671,9.000,527.866,577.817,30.024,8.320,0.180
4.7639,10.000,526.084,576.634,32.676,8.320,0.180
4.8611,11.000,524.672,574.925,35.333,8.320,0.180
4.9570,13.000,530.950,561.796,47.169,14.888,0.180
5.0663,14.000,524.912,564.409,44.656,9.703,0.180
5.1653,15.000,523.203,562.608,46.242,8.611,0.180
5.2638,16.000,522.554,559.672,48.696,8.381,0.180
5.3624,17.000,522.258,556.322,51.336,8.333,0.180
5.4605,18.000,522.146,552.735,54.019,8.323,0.180
5.5582,19.000,522.166,548.970,56.716,8.321,0.180
5.6575,20.000,522.190,545.163,59.315,8.320,0.180
5.7571,21.000,522.301,541.236,61.915,8.320,0.180
5.8581,22.000,522.486,537.209,64.515,8.320,0.180
5.9669,23.000,522.733,533.095,67.115,8.320,0.180
6.0563,25.000,530.401,517.940,78.884,14.888,0.180
6.1635,25.000,518.162,529.816,67.130,3.134,0.180
6.2604,27.000,530.012,510.457,82.992,13.797,0.180
6.3575,27.000,518.709,521.377,72.100,2.905,0.180
6.4637,29.000,530.804,501.756,88.144,13.748,0.180
6.5624,30.000,526.962,501.602,86.458,9.463,0.180
6.6583,31.000,526.526,498.040,88.156,8.561,0.180
6.7666,32.000,526.823,493.746,90.566,8.371,0.180
6.8648,33.000,527.287,489.284,93.126,8.331,0.180
6.9611,34.000,527.797,484.776,95.718,8.322,0.180
7.0565,34.000,520.957,491.217,89.147,1.752,0.180
7.1654,35.000,526.713,481.522,96.933,6.937,0.180
7.2657,36.000,528.380,475.908,100.624,8.029,0.180
7.3640,36.000,521.821,482.112,94.286,1.690,0.180
7.4600,37.000,527.667,472.363,102.120,6.924,0.180
7.5584,37.000,522.011,477.702,96.653,1.458,0.180
7.6569,37.000,520.699,478.745,95.502,0.307,0.180
7.7660,38.000,527.688,467.927,104.428,6.633,0.180
7.8648,38.000,522.305,473.055,99.192,1.396,0.180
7.9606,38.000,521.078,474.066,98.089,0.294,0.180
8.0585,38.000,520.740,474.220,97.857,0.062,0.180
8.1557,39.000,527.969,463.234,106.977,6.581,0.180
8.2649,39.000,522.667,468.343,101.781,1.386,0.180
8.3555,39.000,521.483,469.363,100.687,0.292,0.180
8.4653,39.000,521.175,469.531,100.457,0.061,0.180
8.5626,39.000,521.062,469.527,100.408,0.013,0.180
8.6624,38.000,510.627,477.460,91.230,-6.566,0.180
8.7613,38.000,516.244,472.718,96.413,-1.382,0.180
8.8579,38.000,517.703,472.002,97.504,-0.291,0.180
8.9560,38.000,518.245,472.092,97.734,-0.061,0.180
9.0642,38.000,518.559,472.314,97.782,-0.013,0.180
9.1612,38.000,518.795,472.535,97.793,-0.003,0.180
9.2578,37.000,508.621,480.697,88.626,-6.569,0.180
9.3555,37.000,514.450,476.158,93.812,-1.383,0.180
9.4633,37.000,516.089,475.615,94.904,-0.291,0.180
9.5596,36.000,506.415,483.821,85.966,-6.630,0.180
9.6592,35.000,502.156,487.433,82.031,-7.964,0.180
9.7558,35.000,509.667,482.371,88.319,-1.677,0.180
9.8648,34.000,501.662,490.057,80.474,-6.921,0.180
9.9618,33.000,498.122,493.927,76.770,-8.026,0.180
10.0589,33.000,506.098,489.231,83.106,-1.690,0.180
