time_s,error_mm,left_rpm,right_rpm,pid_output,d_term,target_speed_ms
0.0002,-0.000,25.465,25.465,0.000,0.000,0.400
0.0434,-0.000,50.930,50.930,0.000,0.000,0.400
0.1515,-0.000,76.394,76.394,0.000,0.000,0.400
0.2493,-0.000,101.859,101.859,0.000,0.000,0.400
0.3474,-0.000,127.324,127.324,0.000,0.000,0.400
0.4442,-0.000,152.789,152.789,0.000,0.000,0.400
0.5514,-0.000,178.254,178.254,0.000,0.000,0.400
0.6471,-0.000,203.718,203.718,0.000,0.000,0.400
0.7460,-1.000,212.614,241.852,-14.619,-11.613,0.400
0.8457,-1.000,247.281,257.800,-5.260,-2.248,0.400
0.9424,-1.000,274.419,281.325,-3.453,-0.435,0.400
1.0419,-1.000,300.114,306.331,-3.108,-0.084,0.400
1.1484,-1.000,325.544,331.637,-3.046,-0.016,0.400
1.2465,-2.000,334.365,369.681,-17.658,-11.616,0.400
1.3435,-2.000,368.958,385.563,-8.302,-2.248,0.400
1.4417,-2.000,396.031,409.033,-6.501,-0.435,0.400
1.5496,-2.000,421.671,433.995,-6.162,-0.084,0.400
1.6475,-2.000,447.052,459.264,-6.106,-0.016,0.400
1.7453,-2.000,472.399,484.609,-6.105,-0.003,0.400
1.8415,-2.000,497.753,509.983,-6.115,-0.001,0.400
1.9483,-1.000,536.690,519.704,8.493,11.613,0.400
2.0463,-1.000,553.318,555.075,-0.878,2.248,0.400
2.1462,-1.000,577.419,582.813,-2.697,0.435,0.400
2.2448,-1.000,602.913,609.021,-3.054,0.084,0.400
2.3429,-1.000,628.632,634.888,-3.128,0.016,0.400
2.4514,-0.000,667.926,644.982,11.472,11.616,0.400
2.5486,-0.000,684.868,680.659,2.104,2.248,0.400
2.6483,1.000,721.906,692.086,14.910,12.048,0.400
2.7467,1.000,738.114,727.714,5.200,2.332,0.400
2.8447,2.000,774.758,738.869,17.944,12.064,0.400
2.9406,2.000,790.675,774.221,8.227,2.335,0.400
3.0498,3.000,827.082,785.132,20.975,12.065,0.400
3.1490,4.000,855.469,803.705,25.882,13.948,0.400
3.2457,4.000,869.522,840.207,14.658,2.700,0.400
3.3422,4.000,892.675,867.666,12.505,0.523,0.400
3.4484,5.000,930.276,876.824,26.726,11.714,0.400
3.5457,5.000,946.051,911.433,17.309,2.267,0.400
3.6441,6.000,982.155,921.895,30.130,12.052,0.400
3.7429,6.000,997.582,956.689,20.447,2.333,0.400
3.8401,6.000,1020.901,983.698,18.601,0.451,0.400
3.9488,6.000,1045.781,1009.235,18.273,0.087,0.400
4.0478,6.000,1070.994,1034.516,18.239,0.017,0.400
4.1445,6.000,1096.296,1059.774,18.261,0.003,0.400
4.2436,6.000,1121.637,1085.048,18.295,0.001,0.400
4.3403,6.000,1147.004,1110.344,18.330,0.000,0.400
4.4488,5.000,1156.722,1149.228,3.747,-11.613,0.400
4.5460,5.000,1192.093,1165.808,13.142,-2.248,0.400
4.6447,5.000,1219.835,1189.865,14.985,-0.435,0.400
4.7505,5.000,1246.050,1215.318,15.366,-0.084,0.400
4.8473,5.000,1271.926,1240.999,15.464,-0.016,0.400
4.9449,5.000,1272.236,1241.222,15.507,-0.003,0.400
5.0410,5.000,1272.495,1241.417,15.539,-0.001,0.400
5.1492,5.000,1272.719,1241.579,15.570,-0.000,0.400
5.2471,5.000,1272.912,1241.712,15.600,-0.000,0.400
5.3449,5.000,1273.082,1241.822,15.630,-0.000,0.400
5.4425,5.000,1273.230,1241.910,15.660,-0.000,0.400
5.5410,5.000,1273.361,1241.981,15.690,-0.000,0.400
5.6491,5.000,1273.476,1242.036,15.720,-0.000,0.400
5.7482,4.000,1257.910,1255.648,1.131,-11.613,0.400
5.8489,3.000,1252.299,1260.497,-4.099,-13.861,0.400
5.9464,3.000,1264.672,1250.477,7.097,-2.683,0.400
