time_s,error_mm,left_rpm,right_rpm,pid_output,d_term,target_speed_ms
0.0004,16.000,732.499,-685.008,708.753,651.130,0.440
0.0428,16.000,256.595,-164.533,210.564,152.843,0.440
0.1438,16.000,156.449,-22.301,89.375,31.539,0.440
0.2416,15.000,133.056,41.066,45.995,-8.349,0.440
0.3498,15.000,160.725,55.267,52.729,-1.723,0.440
0.4464,15.000,183.814,75.405,54.204,-0.356,0.440
0.5448,15.000,206.396,97.207,54.595,-0.073,0.440
0.6432,14.000,209.731,137.138,36.296,-14.872,0.440
0.7409,14.000,245.342,148.941,48.201,-3.069,0.440
0.8481,13.000,252.335,187.790,32.273,-15.490,0.440
0.9463,13.000,289.526,200.205,44.660,-3.196,0.440
1.0437,13.000,317.058,222.477,47.291,-0.660,0.440
1.1408,12.000,323.147,264.260,29.443,-14.993,0.440
1.2471,11.000,341.284,295.354,22.965,-17.951,0.440
1.3468,11.000,381.853,307.271,37.291,-3.704,0.440
1.4437,10.000,391.484,347.793,21.846,-15.621,0.440
1.5410,10.000,430.589,361.958,34.316,-3.223,0.440
1.6479,9.000,440.164,403.201,18.482,-15.522,0.440
1.7444,8.000,459.951,435.148,12.401,-18.060,0.440
1.8409,8.000,501.649,448.064,26.792,-3.727,0.440
1.9396,7.000,512.181,489.494,11.343,-15.626,0.440
2.0491,6.000,532.522,521.860,5.331,-18.082,0.440
2.1477,6.000,574.636,535.186,19.725,-3.731,0.440
2.2444,5.000,585.508,576.978,4.265,-15.627,0.440
2.3424,5.000,625.648,592.241,16.703,-3.225,0.440
2.4402,4.000,636.095,634.426,0.834,-15.523,0.440
2.5503,3.000,656.617,667.181,-5.282,-18.060,0.440
2.6473,3.000,698.935,680.788,9.073,-3.727,0.440
2.7429,2.000,709.987,722.811,-6.412,-15.626,0.440
2.8432,2.000,750.280,738.272,6.004,-3.224,0.440
2.9408,1.000,760.855,780.628,-9.887,-15.523,0.440
3.0508,1.000,800.996,796.116,2.440,-3.203,0.440
3.1392,-0.000,811.494,838.444,-13.475,-15.518,0.440
3.2473,-1.000,831.166,870.412,-19.623,-18.059,0.440
3.3440,-2.000,852.344,899.868,-23.762,-18.584,0.440
