time_s,error_mm,left_rpm,right_rpm,pid_output,d_term,target_speed_ms
0.0004,1.000,40.961,6.531,17.215,15.714,0.200
0.0948,1.000,53.355,44.683,4.336,2.834,0.200
0.1903,1.000,76.335,72.305,2.015,0.511,0.200
0.2953,1.000,101.244,98.048,1.598,0.092,0.200
0.3994,1.000,126.517,123.468,1.524,0.017,0.200
0.4920,1.000,151.870,148.845,1.513,0.003,0.200
0.5959,1.000,177.249,174.225,1.512,0.001,0.200
0.6907,1.000,202.643,199.616,1.514,0.000,0.200
0.7959,1.000,228.048,225.017,1.515,0.000,0.200
0.8919,1.000,253.462,250.428,1.517,0.000,0.200
0.9958,1.000,278.884,275.846,1.519,0.000,0.200
1.0911,-0.000,296.351,307.133,-5.391,-5.410,0.200
1.1971,-0.000,326.826,328.739,-0.956,-0.976,0.200
1.2938,-0.000,353.579,353.893,-0.157,-0.176,0.200
