time_s,error_mm,left_rpm,right_rpm,pid_output,d_term,target_speed_ms
0.0003,-29.000,-985.159,1014.841,-1000.000,-920.267,0.320
0.0757,-29.000,-286.261,343.800,-315.031,-228.031,0.320
0.1736,-29.000,-101.582,185.424,-143.503,-56.503,0.320
0.2696,-28.000,-30.950,139.777,-85.364,-1.364,0.320
0.3778,-28.000,-17.993,150.683,-84.338,-0.338,0.320
0.4750,-27.000,9.353,146.246,-68.447,12.553,0.320
0.5726,-27.000,10.959,166.738,-77.889,3.111,0.320
0.6705,-27.000,19.325,179.783,-80.229,0.771,0.320
0.7694,-26.000,44.794,175.138,-65.172,12.828,0.320
0.8775,-25.000,60.946,179.314,-59.184,15.816,0.320
0.9747,-24.000,74.875,185.763,-55.444,16.556,0.320
1.0755,-24.000,74.970,210.765,-67.898,4.102,0.320
1.1715,-24.000,84.937,226.904,-70.983,1.017,0.320
1.2686,-23.000,112.212,224.434,-56.111,12.889,0.320
1.3787,-22.000,131.504,231.842,-50.169,15.831,0.320
1.4782,-22.000,134.830,258.985,-62.077,3.923,0.320
1.5766,-22.000,147.216,277.272,-65.028,0.972,0.320
1.6747,-21.000,176.465,276.709,-50.122,12.878,0.320
1.7744,-21.000,182.858,302.476,-59.809,3.191,0.320
1.8727,-21.000,196.512,320.931,-62.209,0.791,0.320
1.9692,-20.000,226.508,320.842,-47.167,12.833,0.320
2.0777,-20.000,233.453,347.093,-56.820,3.180,0.320
2.1776,-20.000,247.557,365.981,-59.212,0.788,0.320
2.2785,-20.000,263.373,382.982,-59.805,0.195,0.320
2.3699,-19.000,294.004,382.861,-44.428,12.686,0.320
2.4769,-19.000,301.201,409.371,-54.085,3.143,0.320
2.5742,-18.000,329.999,411.839,-40.920,13.416,0.320
2.6719,-17.000,351.538,422.491,-35.477,15.961,0.320
2.7719,-16.000,371.561,435.445,-31.942,16.592,0.320
2.8729,-15.000,391.450,449.201,-28.875,16.749,0.320
2.9729,-14.000,411.511,463.353,-25.921,16.787,0.320
3.0713,-13.000,431.791,477.769,-22.989,16.797,0.320
3.1689,-12.000,452.274,492.392,-20.059,16.799,0.320
3.2690,-11.000,472.936,507.184,-17.124,16.800,0.320
3.3775,-10.000,493.752,522.120,-14.184,16.800,0.320
3.4748,-9.000,514.699,537.175,-11.238,16.800,0.320
3.5719,-8.000,535.760,552.332,-8.286,16.800,0.320
3.6692,-7.000,556.918,567.574,-5.328,16.800,0.320
3.7689,-6.000,578.159,582.887,-2.364,16.800,0.320
3.8701,-5.000,599.472,598.260,0.606,16.800,0.320
