time_s,error_mm,left_rpm,right_rpm,pid_output,d_term,target_speed_ms
0.0004,-26.000,-776.254,823.746,-800.000,-1123.200,0.460
0.0767,-27.000,-326.985,419.046,-373.015,-275.815,0.460
0.1838,-25.000,-53.345,187.493,-120.419,-30.419,0.460
0.2802,-25.000,-9.959,184.081,-97.020,-7.020,0.460
0.3768,-25.000,14.531,197.771,-91.620,-1.620,0.460
0.4853,-25.000,35.043,215.791,-90.374,-0.374,0.460
0.5868,-26.000,33.436,254.039,-110.302,-16.702,0.460
0.6844,-26.000,67.176,262.084,-97.454,-3.854,0.460
0.7814,-26.000,91.719,280.697,-94.489,-0.889,0.460
0.8790,-26.000,114.564,302.174,-93.805,-0.205,0.460
0.9765,-26.000,137.378,324.673,-93.647,-0.047,0.460
1.0840,-26.000,160.493,347.715,-93.611,-0.011,0.460
1.1800,-26.000,183.937,371.142,-93.603,-0.003,0.460
1.2877,-27.000,185.589,413.221,-113.816,-16.616,0.460
1.3853,-27.000,222.276,424.344,-101.034,-3.834,0.460
1.4824,-27.000,249.364,445.534,-98.085,-0.885,0.460
1.5803,-27.000,274.383,469.191,-97.404,-0.204,0.460
1.6775,-27.000,299.047,493.541,-97.247,-0.047,0.460
1.7859,-28.000,301.644,536.496,-117.426,-16.626,0.460
1.8828,-28.000,339.112,548.386,-104.637,-3.837,0.460
1.9799,-29.000,344.770,588.572,-121.901,-17.501,0.460
2.0799,-30.000,360.945,618.253,-128.654,-20.654,0.460
2.1779,-31.000,379.551,645.515,-132.982,-21.382,0.460
2.2760,-32.000,398.722,672.221,-136.750,-21.550,0.460
2.3823,-33.000,418.025,698.802,-140.388,-21.588,0.460
2.4794,-35.000,415.272,743.697,-164.213,-38.213,0.460
2.5760,-36.000,447.306,757.373,-155.034,-25.434,0.460
2.6846,-37.000,469.526,780.896,-155.685,-22.485,0.460
2.7829,-38.000,489.492,806.700,-158.604,-21.804,0.460
2.8822,-39.000,508.946,833.041,-162.047,-21.647,0.460
2.9801,-39.000,550.381,841.172,-145.395,-4.995,0.460
3.0791,-38.000,598.198,840.873,-121.337,15.463,0.460
3.1770,-36.000,650.000,835.602,-92.801,36.799,0.460
3.2744,-34.000,686.470,847.824,-80.677,41.723,0.460
3.3838,-30.000,758.250,822.070,-31.910,76.090,0.460
3.4819,-22.000,881.823,739.259,71.282,150.482,0.460
3.5788,1.000,1237.548,396.572,420.488,416.881,0.460
3.6769,10.000,1125.866,562.224,281.821,245.742,0.460
3.7757,18.000,1123.944,614.661,254.641,189.633,0.460
3.8847,23.000,1107.063,687.369,209.847,126.838,0.460
3.9848,28.000,1136.244,709.531,213.356,112.347,0.460
4.0809,33.000,1174.665,718.641,228.012,109.003,0.460
4.1775,36.000,1177.358,767.739,204.810,75.001,0.460
4.2763,40.000,1223.357,767.400,227.978,83.769,0.460
4.3835,43.000,1243.166,794.793,224.186,69.178,0.460
4.4823,45.000,1255.013,832.206,211.404,49.195,0.460
4.5806,48.000,1299.948,831.533,234.208,61.199,0.460
4.6780,51.000,1335.024,839.468,247.778,63.969,0.460
