time_s,error_mm,left_rpm,right_rpm,pid_output,d_term,target_speed_ms
0.0002,9.000,345.302,-297.810,321.556,294.545,0.400
0.0842,9.000,130.104,-38.043,84.074,57.009,0.400
0.1794,9.000,106.333,30.028,38.153,11.034,0.400
0.2835,9.000,120.136,61.519,29.308,2.136,0.400
0.3765,9.000,141.537,86.257,27.640,0.413,0.400
0.4812,9.000,164.687,109.965,27.361,0.080,0.400
0.5770,9.000,188.410,133.710,27.350,0.015,0.400
0.6840,9.000,212.446,157.662,27.392,0.003,0.400
0.7820,10.000,249.381,165.256,42.062,11.613,0.400
0.8763,9.000,248.651,212.375,18.138,-9.365,0.400
0.9849,10.000,293.961,213.235,40.363,9.800,0.400
1.0823,9.000,295.391,259.589,17.901,-9.716,0.400
1.1787,10.000,341.577,260.759,40.409,9.732,0.400
1.2749,10.000,359.235,293.994,32.620,1.884,0.400
1.3823,9.000,367.555,334.470,16.542,-11.248,0.400
1.4779,10.000,415.408,334.835,40.287,9.436,0.400
1.5744,10.000,433.671,368.197,32.737,1.826,0.400
1.6819,9.000,442.349,408.938,16.705,-11.259,0.400
1.7776,9.000,477.807,426.127,25.840,-2.179,0.400
1.8743,9.000,505.812,450.510,27.651,-0.422,0.400
1.9805,9.000,532.292,476.201,28.045,-0.082,0.400
2.0762,9.000,558.403,502.073,28.165,-0.016,0.400
2.1829,9.000,584.383,527.920,28.232,-0.003,0.400
2.2791,9.000,610.285,553.709,28.288,-0.001,0.400
2.3782,8.000,620.459,593.012,13.724,-11.613,0.400
2.4832,8.000,656.220,609.946,23.137,-2.248,0.400
2.5785,7.000,668.627,647.869,10.379,-12.048,0.400
2.6742,7.000,705.095,664.821,20.137,-2.332,0.400
2.7827,7.000,733.541,689.422,22.059,-0.451,0.400
2.8797,7.000,760.312,715.381,22.465,-0.087,0.400
2.9760,6.000,770.985,755.067,7.959,-11.630,0.400
3.0828,6.000,807.122,772.374,17.374,-2.251,0.400
3.1793,6.000,835.507,797.057,19.225,-0.436,0.400
3.2741,6.000,862.268,823.043,19.612,-0.084,0.400
3.3800,6.000,888.609,849.176,19.716,-0.016,0.400
3.4764,6.000,914.779,875.248,19.766,-0.003,0.400
3.5830,6.000,940.840,901.232,19.804,-0.001,0.400
3.6793,6.000,966.816,927.135,19.841,-0.000,0.400
3.7754,6.000,992.720,952.966,19.877,-0.000,0.400
3.8839,6.000,1018.564,978.738,19.913,-0.000,0.400
3.9796,5.000,1028.687,1018.027,5.330,-11.613,0.400
4.0748,5.000,1064.402,1034.952,14.725,-2.248,0.400
4.1820,5.000,1092.436,1059.301,16.568,-0.435,0.400
4.2775,5.000,1118.900,1085.002,16.949,-0.084,0.400
4.3814,4.000,1129.318,1124.463,2.428,-11.629,0.400
4.4751,4.000,1165.240,1141.580,11.830,-2.251,0.400
4.5795,4.000,1193.439,1166.101,13.669,-0.436,0.400
4.6759,3.000,1204.372,1205.521,-0.574,-11.697,0.400
4.7810,3.000,1240.543,1222.789,8.877,-2.264,0.400
4.8782,2.000,1253.249,1261.045,-3.898,-12.051,0.400
4.9749,2.000,1264.494,1252.829,5.832,-2.332,0.400
5.0821,1.000,1252.005,1265.792,-6.894,-12.064,0.400
5.1770,1.000,1263.441,1257.758,2.842,-2.335,0.400
5.2809,1.000,1266.777,1257.315,4.731,-0.452,0.400
5.3752,1.000,1268.376,1258.174,5.101,-0.087,0.400
5.4797,-0.000,1253.829,1272.711,-9.441,-11.630,0.400
5.5733,-0.000,1264.703,1264.828,-0.062,-2.251,0.400
5.6781,-0.000,1267.790,1264.284,1.753,-0.436,0.400
5.7738,-0.000,1269.222,1265.013,2.104,-0.084,0.400
5.8805,-0.000,1270.208,1265.863,2.172,-0.016,0.400
5.9779,-0.000,1271.002,1266.631,2.186,-0.003,0.400
6.0753,-0.000,1271.668,1267.292,2.188,-0.001,0.400
6.1827,-0.000,1272.233,1267.856,2.189,-0.000,0.400
6.2781,-0.000,1272.712,1268.335,2.189,-0.000,0.400
6.3753,-0.000,1273.120,1268.742,2.189,-0.000,0.400
6.4726,-1.000,1256.898,1281.758,-12.430,-11.613,0.400
6.5791,-1.000,1266.394,1272.535,-3.071,-2.248,0.400
6.6749,-2.000,1251.748,1283.514,-15.883,-12.048,0.400
6.7819,-2.000,1261.393,1273.751,-6.179,-2.332,0.400
6.8756,-3.000,1246.643,1284.502,-18.929,-12.064,0.400
6.9796,-3.000,1256.155,1274.591,-9.218,-2.335,0.400
7.0732,-4.000,1241.281,1285.225,-21.972,-12.065,0.400
7.1769,-5.000,1234.116,1287.886,-26.885,-13.948,0.400
7.2832,-5.000,1244.920,1276.254,-15.667,-2.700,0.400
7.3807,-6.000,1230.146,1286.424,-28.139,-12.135,0.400
7.4761,-7.000,1222.872,1288.885,-33.007,-13.962,0.400
7.5805,-7.000,1233.543,1277.122,-21.789,-2.702,0.400
7.6756,-7.000,1235.217,1274.521,-19.652,-0.523,0.400
7.7807,-8.000,1218.633,1286.416,-33.891,-11.714,0.400
7.8795,-8.000,1227.540,1276.525,-24.492,-2.267,0.400
7.9762,-8.000,1204.598,1250.099,-22.751,-0.477,0.240
8.0829,-8.000,1180.126,1224.970,-22.422,-0.100,0.240
8.1781,-9.000,1142.872,1208.823,-32.975,-7.600,0.240
8.2737,-9.000,1123.803,1177.862,-27.029,-1.600,0.240
8.3793,-9.000,1099.930,1151.570,-25.820,-0.337,0.240
8.4745,-9.000,1075.002,1126.218,-25.608,-0.071,0.240
8.5808,-9.000,1049.815,1101.028,-25.606,-0.015,0.240
8.6791,-9.000,1024.543,1075.840,-25.648,-0.003,0.240
8.7781,-8.000,1008.611,1038.841,-15.115,7.578,0.240
8.8748,-8.000,977.765,1020.057,-21.146,1.595,0.240
8.9796,-8.000,951.545,996.452,-22.453,0.336,0.240
9.0770,-7.000,935.622,959.985,-12.182,7.650,0.240
9.1731,-7.000,904.955,941.480,-18.263,1.610,0.240
9.2791,-6.000,888.308,906.291,-8.991,7.918,0.240
9.3777,-6.000,857.672,888.228,-15.278,1.667,0.240
9.4739,-5.000,841.187,853.278,-6.045,7.930,0.240
9.5805,-5.000,810.718,835.389,-12.336,1.669,0.240
9.6760,-4.000,794.383,800.580,-3.099,7.930,0.240
9.7812,-4.000,764.042,782.809,-9.384,1.670,0.240
9.8750,-4.000,738.433,759.884,-10.726,0.351,0.240
9.9798,-3.000,748.534,749.419,-0.442,7.653,0.240
10.0761,-3.000,743.819,756.824,-6.502,1.611,0.240
10.1813,-2.000,753.058,747.472,2.793,7.918,0.240
10.2775,-2.000,748.247,755.187,-3.470,1.667,0.240
10.3748,-2.000,748.153,757.749,-4.798,0.351,0.240
10.4721,-1.000,758.298,747.302,5.498,7.653,0.240
10.5779,-1.000,753.622,754.722,-0.550,1.611,0.240
10.6727,-0.000,762.894,745.381,8.757,7.918,0.240
10.7793,-0.000,758.114,753.103,2.506,1.667,0.240
10.8771,1.000,766.834,743.284,11.775,7.930,0.240
10.9717,1.000,761.612,750.572,5.520,1.669,0.240
11.0772,2.000,769.963,740.376,14.793,7.930,0.240
11.1722,2.000,764.430,747.341,8.544,1.670,0.240
11.2770,3.000,772.518,736.871,17.823,7.930,0.240
11.3749,3.000,766.762,743.602,11.580,1.670,0.240
11.4792,4.000,774.662,732.931,20.865,7.930,0.240
11.5755,5.000,777.532,727.105,25.213,9.249,0.240
11.6710,5.000,770.504,734.621,17.942,1.947,0.240
