time_s,error_mm,left_rpm,right_rpm,pid_output,d_term,target_speed_ms
0.0003,-12.000,-569.072,616.564,-592.818,-547.200,0.460
0.0335,-12.000,-170.105,262.166,-216.136,-170.457,0.460
0.1308,-11.000,3.314,130.834,-63.760,-21.798,0.460
0.2270,-11.000,42.736,136.888,-47.076,-5.030,0.460
0.3349,-10.000,89.889,133.778,-21.944,16.378,0.460
0.4324,-10.000,101.254,170.491,-34.618,3.779,0.460
0.5296,-9.000,142.744,175.255,-16.256,18.411,0.460
0.6314,-9.000,153.491,214.463,-30.486,4.249,0.460
0.7287,-8.000,195.427,220.380,-12.477,18.519,0.460
0.8360,-7.000,226.998,237.872,-5.437,21.812,0.460
0.9349,-7.000,236.339,280.875,-22.268,5.034,0.460
1.0334,-7.000,258.479,310.866,-26.194,1.162,0.460
1.1338,-7.000,283.508,337.788,-27.140,0.268,0.460
1.2327,-7.000,309.148,363.947,-27.400,0.062,0.460
1.3301,-6.000,355.102,367.410,-6.154,17.553,0.460
1.4292,-6.000,367.876,407.280,-19.702,4.051,0.460
1.5294,-5.000,411.129,414.164,-1.517,18.473,0.460
1.6293,-5.000,423.509,455.041,-15.766,4.263,0.460
1.7275,-5.000,446.646,484.811,-19.083,0.984,0.460
1.8356,-5.000,472.156,511.911,-19.878,0.227,0.460
1.9320,-4.000,518.344,515.832,1.256,17.591,0.460
2.0298,-4.000,531.398,556.010,-12.306,4.059,0.460
2.1305,-3.000,574.909,563.135,5.887,18.475,0.460
2.2311,-3.000,587.514,604.210,-8.348,4.264,0.460
2.3294,-3.000,610.846,634.146,-11.650,0.984,0.460
2.4269,-2.000,656.746,638.913,8.916,17.766,0.460
2.5250,-1.000,690.139,656.976,16.581,21.638,0.460
2.6346,-1.000,700.675,700.817,-0.071,4.993,0.460
2.7338,-1.000,723.757,731.596,-3.920,1.152,0.460
2.8317,-1.000,749.573,759.200,-4.814,0.266,0.460
2.9277,-0.000,796.105,763.465,16.320,17.600,0.460
3.0285,-0.000,809.475,803.912,2.782,4.061,0.460
3.1260,1.000,852.514,810.507,21.004,18.476,0.460
3.2342,1.000,864.724,851.125,6.799,4.264,0.460
3.3352,1.000,887.723,880.669,3.527,0.984,0.460
3.4333,2.000,932.596,884.348,24.124,17.766,0.460
3.5302,2.000,944.899,923.952,10.473,4.100,0.460
3.6268,2.000,967.641,952.971,7.335,0.946,0.460
3.7362,2.000,992.747,979.502,6.622,0.218,0.460
3.8341,3.000,1037.831,982.199,27.816,17.589,0.460
3.9320,3.000,1049.950,1021.333,14.309,4.059,0.460
4.0307,3.000,1072.453,1050.034,11.209,0.937,0.460
4.1292,3.000,1097.337,1076.314,10.511,0.216,0.460
4.2301,4.000,1142.228,1078.800,31.714,17.588,0.460
4.3272,4.000,1154.185,1117.755,18.215,4.059,0.460
4.4256,4.000,1176.550,1146.303,15.123,0.937,0.460
4.5342,4.000,1201.318,1172.452,14.433,0.216,0.460
4.6320,4.000,1226.641,1198.046,14.297,0.050,0.460
4.7311,5.000,1271.564,1200.293,35.635,17.550,0.460
4.8291,5.000,1283.469,1239.122,22.173,4.050,0.460
4.9261,6.000,1325.244,1244.360,40.442,18.473,0.460
5.0244,6.000,1336.380,1283.825,26.278,4.263,0.460
5.1333,6.000,1309.479,1289.481,9.999,0.711,0.180
5.2308,7.000,1301.271,1272.812,14.229,3.318,0.180
5.3288,7.000,1287.545,1264.572,11.486,0.553,0.180
5.4268,7.000,1275.861,1253.766,11.048,0.092,0.180
5.5240,8.000,1267.642,1236.048,15.797,3.215,0.180
5.6324,8.000,1253.555,1227.269,13.143,0.536,0.180
5.7316,9.000,1244.809,1209.759,17.525,3.289,0.180
5.8296,9.000,1230.528,1200.903,14.813,0.548,0.180
5.9288,9.000,1218.357,1189.588,14.385,0.091,0.180
6.0253,9.000,1206.418,1177.744,14.337,0.015,0.180
6.1245,9.000,1194.417,1165.710,14.353,0.003,0.180
6.2240,8.000,1176.015,1156.862,9.577,-3.200,0.180
6.3325,8.000,1166.716,1142.179,12.269,-0.533,0.180
6.4317,8.000,1155.084,1129.607,12.739,-0.089,0.180
6.5295,7.000,1136.684,1120.613,8.035,-3.215,0.180
6.6271,7.000,1127.333,1105.860,10.737,-0.536,0.180
6.7256,7.000,1115.648,1093.237,11.206,-0.089,0.180
6.8322,7.000,1103.504,1080.899,11.302,-0.015,0.180
6.9287,6.000,1084.921,1071.853,6.534,-3.202,0.180
7.0253,5.000,1069.153,1060.316,4.419,-3.734,0.180
7.1323,4.000,1053.963,1048.477,2.743,-3.822,0.180
7.2297,4.000,1045.264,1033.382,5.941,-0.637,0.180
7.3263,3.000,1027.483,1024.120,1.681,-3.306,0.180
7.4262,2.000,1012.040,1012.754,-0.357,-3.751,0.180
7.5230,2.000,1003.369,997.819,2.775,-0.625,0.180
7.6322,1.000,985.651,988.652,-1.501,-3.304,0.180
7.7306,1.000,976.572,974.059,1.256,-0.551,0.180
7.8294,1.000,965.063,961.627,1.718,-0.092,0.180
7.9269,-0.000,946.755,952.766,-3.005,-3.215,0.180
8.0232,-1.000,931.174,941.433,-5.129,-3.736,0.180
8.1305,-1.000,922.436,926.474,-2.019,-0.623,0.180
8.2285,-1.000,910.971,913.978,-1.503,-0.104,0.180
8.3281,-2.000,892.658,905.104,-6.223,-3.217,0.180
8.4252,-2.000,883.368,890.465,-3.549,-0.536,0.180
8.5236,-2.000,871.729,877.945,-3.108,-0.089,0.180
8.6324,-2.000,859.619,865.699,-3.040,-0.015,0.180
8.7331,-2.000,847.365,853.433,-3.034,-0.002,0.180
8.8296,-3.000,828.725,844.409,-7.842,-3.200,0.180
8.9289,-3.000,819.216,829.585,-5.184,-0.533,0.180
