time_s,error_mm,left_rpm,right_rpm,pid_output,d_term,target_speed_ms
0.0003,22.000,778.975,-749.292,764.133,698.133,0.320
0.0783,22.000,267.758,-210.220,238.989,172.989,0.320
0.1793,22.000,150.786,-66.943,108.864,42.864,0.320
0.2801,21.000,115.397,-6.571,60.984,-2.016,0.320
0.3810,22.000,144.482,-11.793,78.138,12.138,0.320
0.4790,22.000,146.807,8.792,69.008,3.008,0.320
0.5811,22.000,155.594,22.104,66.745,0.745,0.320
0.6779,22.000,165.739,33.369,66.185,0.185,0.320
0.7759,23.000,191.649,28.283,81.683,12.683,0.320
0.8855,23.000,193.355,49.070,72.143,3.143,0.320
0.9799,24.000,216.655,45.824,85.416,13.416,0.320
1.0804,24.000,218.974,68.325,75.324,3.324,0.320
1.1792,24.000,229.409,83.762,72.824,0.824,0.320
1.2786,25.000,255.890,80.207,87.841,12.841,0.320
1.3768,25.000,259.861,103.497,78.182,3.182,0.320
1.4758,25.000,271.441,119.864,75.788,0.788,0.320
1.5840,26.000,298.830,117.165,90.833,12.833,0.320
1.6814,26.000,303.558,141.198,81.180,3.180,0.320
1.7793,26.000,315.777,158.201,78.788,0.788,0.320
1.8788,26.000,329.990,173.600,78.195,0.195,0.320
1.9787,27.000,358.533,171.162,93.686,12.686,0.320
2.0817,27.000,363.973,195.687,84.143,3.143,0.320
2.1849,27.000,376.731,213.173,81.779,0.779,0.320
2.2827,27.000,391.386,229.000,81.193,0.193,0.320
2.3867,26.000,389.866,259.045,65.411,-12.589,0.320
2.4857,26.000,415.347,265.586,74.881,-3.119,0.320
2.5758,26.000,433.689,279.235,77.227,-0.773,0.320
2.6769,25.000,433.537,309.195,62.171,-12.829,0.320
2.7857,24.000,443.026,330.658,56.184,-15.816,0.320
2.8781,23.000,455.247,350.360,52.444,-16.556,0.320
2.9775,22.000,468.439,369.918,49.260,-16.740,0.320
3.0769,21.000,482.119,389.689,46.215,-16.785,0.320
3.1749,19.000,479.529,424.168,27.681,-29.433,0.320
3.2843,17.000,487.277,449.980,18.648,-32.568,0.320
3.3832,16.000,514.804,459.594,27.605,-20.707,0.320
3.4842,14.000,516.702,492.720,11.991,-30.405,0.320
3.5840,13.000,543.206,504.601,19.303,-20.171,0.320
3.6827,11.000,545.212,538.677,3.267,-30.273,0.320
3.7806,9.000,555.325,565.688,-5.181,-32.775,0.320
3.8857,7.000,567.752,591.272,-11.760,-33.396,0.320
3.9847,6.000,597.734,602.214,-2.240,-20.912,0.320
4.0759,4.000,601.333,636.854,-17.760,-30.456,0.320
4.1788,2.000,612.460,664.686,-26.113,-32.821,0.320
4.2797,-0.000,625.658,691.056,-32.699,-33.407,0.320
4.3808,-2.000,637.865,715.578,-38.856,-33.552,0.320
4.4798,-4.000,648.962,738.795,-44.916,-33.588,0.320
4.5829,-6.000,659.048,760.970,-50.961,-33.597,0.320
4.6811,-9.000,650.693,796.002,-72.654,-46.236,0.320
4.7787,-12.000,650.954,820.671,-84.858,-49.368,0.320
4.8775,-16.000,635.248,855.983,-110.368,-62.782,0.320
4.9747,-19.000,646.407,866.743,-110.168,-53.468,0.320
5.0836,-23.000,632.600,897.595,-132.497,-63.797,0.320
5.1816,-27.000,625.993,920.106,-147.057,-66.357,0.320
5.2789,-31.000,620.825,940.207,-159.691,-66.991,0.320
5.3766,-36.000,598.164,973.135,-187.485,-79.785,0.320
5.4856,-41.000,584.645,995.956,-205.656,-82.956,0.320
5.5842,-45.000,590.657,1002.265,-205.804,-71.104,0.320
5.6810,-49.000,587.538,1017.273,-214.867,-68.167,0.320
5.7811,-52.000,599.582,1020.587,-210.503,-54.803,0.320
5.8781,-65.000,425.977,1171.102,-372.563,-177.863,0.320
5.9762,-72.000,448.942,1145.406,-348.232,-132.532,0.320
6.0748,-78.000,455.017,1139.743,-342.363,-108.663,0.320
6.1850,-85.000,425.417,1165.588,-370.085,-115.385,0.320
6.2816,-94.000,365.489,1213.540,-424.026,-142.326,0.320
9.2792,-96.000,-985.159,1014.841,-1000.000,-3046.400,0.320
9.3760,-92.000,-951.542,1009.081,-980.312,-704.312,0.320
9.4748,-89.000,-361.687,445.529,-403.608,-136.608,0.320
9.5817,-87.000,-215.162,323.989,-269.575,-8.575,0.320
9.6800,-85.000,-165.506,298.195,-231.851,23.149,0.320
9.7801,-82.000,-124.553,280.152,-202.352,43.648,0.320
9.8790,-79.000,-99.424,277.122,-188.273,48.727,0.320
9.9751,-77.000,-94.098,293.206,-193.652,37.348,0.320
10.0743,-75.000,-80.505,300.437,-190.471,34.529,0.320
10.1755,-74.000,-80.677,320.937,-200.807,21.193,0.320
10.2762,-73.000,-71.030,331.193,-201.111,17.889,0.320
10.3742,-71.000,-43.439,323.147,-183.293,29.707,0.320
10.4795,-70.000,-40.528,339.475,-190.002,19.998,0.320
