time_s,error_mm,left_rpm,right_rpm,pid_output,d_term,target_speed_ms
0.0003,-31.000,-976.254,1023.746,-1000.000,-970.435,0.350
0.0217,-30.000,-474.885,566.946,-520.915,-430.915,0.350
0.1189,-30.000,-140.449,274.596,-207.522,-117.522,0.350
0.2197,-30.000,-34.990,209.113,-122.052,-32.052,0.350
0.3179,-29.000,23.501,188.802,-82.650,4.350,0.350
0.4261,-29.000,38.665,210.293,-85.814,1.186,0.350
0.5230,-28.000,71.572,212.744,-70.586,13.414,0.350
0.6212,-28.000,80.936,241.619,-80.342,3.658,0.350
0.7173,-27.000,113.357,247.180,-66.911,14.089,0.350
0.8180,-27.000,124.573,278.888,-77.158,3.842,0.350
0.9157,-27.000,143.841,303.745,-79.952,1.048,0.350
1.0250,-26.000,180.662,309.909,-64.623,13.377,0.350
1.1226,-26.000,194.522,343.226,-74.352,3.648,0.350
1.2223,-26.000,215.739,369.749,-77.005,0.995,0.350
1.3207,-26.000,239.125,394.582,-77.729,0.271,0.350
1.4165,-26.000,263.240,419.092,-77.926,0.074,0.350
1.5253,-26.000,287.672,443.631,-77.980,0.020,0.350
1.6257,-26.000,312.289,468.278,-77.994,0.006,0.350
1.7241,-26.000,337.043,493.040,-77.998,0.002,0.350
1.8242,-27.000,343.894,532.075,-94.090,-13.090,0.350
1.9204,-27.000,378.236,547.376,-84.570,-3.570,0.350
2.0183,-27.000,405.750,569.698,-81.974,-0.974,0.350
2.1252,-28.000,413.448,608.161,-97.356,-13.356,0.350
2.2212,-29.000,430.088,637.556,-103.734,-16.734,0.350
2.3186,-30.000,449.132,664.441,-107.655,-17.655,0.350
2.4177,-30.000,486.812,676.442,-94.815,-4.815,0.350
2.5252,-30.000,515.247,697.873,-91.313,-1.313,0.350
2.6240,-30.000,541.215,721.932,-90.358,-0.358,0.350
2.7219,-30.000,566.557,746.752,-90.098,-0.098,0.350
2.8172,-29.000,606.777,754.649,-73.936,13.064,0.350
2.9242,-29.000,623.046,789.920,-83.437,3.563,0.350
3.0243,-29.000,646.178,818.235,-86.028,0.972,0.350
3.1226,-29.000,671.156,844.626,-86.735,0.265,0.350
3.2193,-28.000,711.626,853.300,-70.837,13.163,0.350
3.3158,-28.000,728.259,889.079,-80.410,3.590,0.350
3.4231,-28.000,751.743,917.785,-83.021,0.979,0.350
3.5205,-28.000,777.031,944.497,-83.733,0.267,0.350
3.6167,-28.000,802.757,970.611,-83.927,0.073,0.350
3.7249,-28.000,828.555,996.516,-83.980,0.020,0.350
3.8217,-28.000,854.335,1022.324,-83.995,0.005,0.350
3.9202,-29.000,862.064,1062.243,-100.089,-13.089,0.350
4.0176,-29.000,897.154,1078.294,-90.570,-3.570,0.350
4.1153,-30.000,907.294,1115.423,-104.065,-14.065,0.350
4.2247,-30.000,936.566,1124.237,-93.836,-3.836,0.350
4.3219,-31.000,921.297,1135.571,-107.137,-14.137,0.350
4.4228,-32.000,913.395,1139.288,-112.946,-16.946,0.350
4.5234,-32.000,925.442,1126.685,-100.622,-4.622,0.350
4.6206,-33.000,910.555,1137.258,-113.351,-14.351,0.350
4.7191,-34.000,902.649,1140.658,-119.005,-17.005,0.350
4.8153,-34.000,914.601,1127.876,-106.638,-4.638,0.350
4.9212,-35.000,899.610,1138.321,-119.356,-14.356,0.350
5.0177,-35.000,909.618,1127.449,-108.915,-3.915,0.350
5.1172,-35.000,912.098,1124.234,-106.068,-1.068,0.350
5.2250,-35.000,912.563,1123.145,-105.291,-0.291,0.350
5.3226,-36.000,894.498,1136.839,-121.170,-13.170,0.350
5.4188,-35.000,918.730,1109.732,-95.501,9.499,0.350
5.5180,-36.000,894.089,1131.090,-118.500,-10.500,0.350
5.6146,-35.000,916.841,1106.387,-94.773,10.227,0.350
5.7225,-36.000,892.063,1128.666,-118.302,-10.302,0.350
