time_s,error_mm,left_rpm,right_rpm,pid_output,d_term,target_speed_ms
0.0004,13.000,599.608,-552.116,575.862,529.043,0.440
0.0110,13.000,384.417,-292.355,338.386,291.547,0.440
0.1087,13.000,174.643,-39.542,107.093,60.161,0.440
0.2189,12.000,129.497,47.546,40.975,-2.443,0.440
0.3160,12.000,154.668,68.666,43.001,-0.504,0.440
0.4119,12.000,178.648,91.673,43.487,-0.104,0.440
0.5092,11.000,183.002,132.618,25.192,-14.879,0.440
0.6168,11.000,219.461,145.302,37.080,-3.070,0.440
0.7177,11.000,246.682,167.491,39.595,-0.634,0.440
0.8158,10.000,252.479,209.053,21.713,-14.988,0.440
0.9133,10.000,289.893,222.533,33.680,-3.093,0.440
1.0106,9.000,298.265,262.780,17.742,-15.495,0.440
1.1097,9.000,336.611,276.401,30.105,-3.197,0.440
1.2187,8.000,345.514,317.028,14.243,-15.517,0.440
1.3152,7.000,364.653,348.350,8.151,-18.059,0.440
1.4125,6.000,386.197,378.057,4.070,-18.584,0.440
1.5094,5.000,408.486,407.690,0.398,-18.692,0.440
1.6163,4.000,431.139,437.531,-3.196,-18.714,0.440
1.7138,4.000,473.650,450.279,11.686,-3.862,0.440
1.8138,3.000,484.444,491.814,-3.685,-15.654,0.440
1.9109,3.000,524.450,506.929,8.760,-3.230,0.440
2.0097,2.000,534.676,548.914,-7.119,-15.524,0.440
2.1197,1.000,554.916,581.413,-13.248,-18.060,0.440
2.2172,-0.000,577.386,612.130,-17.372,-18.584,0.440
2.3142,-0.000,620.060,625.305,-2.623,-3.835,0.440
2.4107,-1.000,630.334,666.421,-18.044,-15.648,0.440
2.5118,-2.000,649.583,697.775,-24.096,-18.086,0.440
2.6087,-2.000,690.748,710.260,-9.756,-3.732,0.440
2.7150,-3.000,699.993,750.538,-25.273,-15.627,0.440
2.8131,-4.000,718.417,781.129,-31.356,-18.082,0.440
2.9093,-5.000,738.565,809.562,-35.499,-18.588,0.440
3.0084,-5.000,779.248,820.812,-20.782,-3.836,0.440
3.1160,-6.000,787.823,860.299,-36.238,-15.649,0.440
3.2137,-6.000,825.946,873.669,-23.862,-3.229,0.440
3.3127,-6.000,854.170,896.854,-21.342,-0.666,0.440
3.4095,-6.000,880.324,922.037,-20.857,-0.137,0.440
3.5086,-6.000,906.027,947.609,-20.791,-0.028,0.440
3.6174,-7.000,911.294,989.845,-39.276,-14.863,0.440
3.7167,-6.000,965.873,984.004,-9.066,11.790,0.440
3.8171,-6.000,982.506,1019.438,-18.466,2.433,0.440
3.9153,-6.000,1006.479,1047.360,-20.440,0.502,0.440
4.0137,-6.000,1031.913,1073.677,-20.882,0.104,0.440
