time_s,error_mm,left_rpm,right_rpm,pid_output,d_term,target_speed_ms
0.0003,-17.000,-529.029,558.711,-543.870,-499.652,0.320
0.0336,-17.000,-156.037,213.576,-184.807,-140.530,0.320
0.1416,-17.000,-31.442,115.284,-73.363,-28.998,0.320
0.2349,-17.000,3.976,104.850,-50.437,-5.984,0.320
0.3364,-17.000,20.568,112.121,-45.776,-1.235,0.320
0.4355,-16.000,46.250,109.349,-31.549,10.475,0.320
0.5339,-16.000,49.702,129.595,-39.946,2.162,0.320
0.6318,-16.000,60.363,143.853,-41.745,0.446,0.320
0.7319,-16.000,72.904,157.269,-42.182,0.092,0.320
0.8407,-16.000,86.166,170.843,-42.339,0.019,0.320
0.9385,-16.000,99.861,184.735,-42.437,0.004,0.320
1.0324,-16.000,113.886,198.932,-42.523,0.001,0.320
1.1399,-16.000,128.184,213.398,-42.607,0.000,0.320
1.2381,-16.000,142.713,228.094,-42.690,0.000,0.320
1.3348,-16.000,157.437,242.984,-42.774,0.000,0.320
1.4320,-16.000,172.328,258.041,-42.857,0.000,0.320
1.5321,-16.000,187.360,273.240,-42.940,0.000,0.320
1.6422,-16.000,202.512,288.558,-43.023,0.000,0.320
1.7406,-16.000,217.766,303.978,-43.106,0.000,0.320
1.8413,-16.000,233.106,319.485,-43.190,0.000,0.320
1.9383,-17.000,233.265,346.482,-56.608,-10.730,0.320
2.0392,-16.000,269.377,339.067,-34.845,8.516,0.320
2.1373,-16.000,278.618,361.992,-41.687,1.757,0.320
2.2362,-16.000,293.198,379.528,-43.165,0.363,0.320
2.3358,-16.000,308.864,395.936,-43.536,0.075,0.320
2.4354,-16.000,324.740,412.097,-43.679,0.015,0.320
2.5343,-16.000,340.648,428.196,-43.774,0.003,0.320
2.6343,-16.000,356.552,444.272,-43.860,0.001,0.320
2.7333,-16.000,372.447,460.334,-43.943,0.000,0.320
2.8398,-16.000,388.333,476.387,-44.027,0.000,0.320
2.9393,-16.000,404.211,492.431,-44.110,0.000,0.320
3.0384,-16.000,420.083,508.469,-44.193,0.000,0.320
3.1374,-15.000,448.203,510.085,-30.941,10.730,0.320
3.2375,-15.000,456.135,535.205,-39.535,2.214,0.320
3.3362,-14.000,482.989,539.059,-28.035,11.187,0.320
3.4351,-14.000,490.976,564.949,-36.986,2.308,0.320
3.5337,-14.000,505.856,583.639,-38.891,0.476,0.320
3.6314,-13.000,534.315,586.329,-26.007,10.828,0.320
3.7316,-13.000,542.779,612.116,-34.668,2.234,0.320
3.8312,-13.000,557.882,630.901,-36.509,0.461,0.320
3.9405,-13.000,574.238,648.124,-36.943,0.095,0.320
4.0383,-13.000,590.754,664.926,-37.086,0.020,0.320
4.1361,-12.000,619.473,667.141,-23.834,10.734,0.320
4.2360,-12.000,627.926,692.757,-32.415,2.215,0.320
4.3311,-12.000,642.973,711.444,-34.236,0.457,0.320
4.4402,-11.000,671.527,714.178,-21.326,10.824,0.320
4.5402,-11.000,680.063,740.011,-29.974,2.234,0.320
4.6363,-10.000,707.483,744.419,-18.468,11.191,0.320
4.7352,-10.000,715.964,770.768,-27.402,2.309,0.320
4.8343,-9.000,743.524,775.427,-15.951,11.207,0.320
4.9340,-8.000,764.419,787.533,-11.557,13.043,0.320
5.0328,-7.000,784.194,801.423,-8.615,13.421,0.320
5.1419,-6.000,803.956,815.891,-5.968,13.500,0.320
5.2421,-6.000,811.646,845.072,-16.713,2.786,0.320
5.3335,-6.000,827.461,865.371,-18.955,0.575,0.320
5.4357,-5.000,856.965,869.179,-6.107,10.849,0.320
5.5369,-6.000,851.119,907.276,-28.078,-8.492,0.320
5.6341,-6.000,875.420,918.161,-21.370,-1.752,0.320
5.7334,-7.000,878.866,945.559,-33.346,-11.092,0.320
5.8343,-7.000,904.629,953.788,-24.580,-2.289,0.320
5.9332,-7.000,923.243,968.842,-22.800,-0.472,0.320
6.0331,-8.000,925.022,996.615,-35.796,-10.828,0.320
6.1328,-8.000,950.021,1004.510,-27.245,-2.234,0.320
6.2370,-8.000,968.119,1019.146,-25.513,-0.461,0.320
6.3367,-9.000,974.702,990.506,-7.902,-2.575,0.180
6.4341,-9.000,966.701,978.940,-6.119,-0.784,0.180
6.5340,-9.000,957.011,968.177,-5.583,-0.239,0.180
6.6322,-9.000,946.565,957.418,-5.426,-0.073,0.180
6.7313,-9.000,935.685,946.455,-5.385,-0.022,0.180
6.8401,-10.000,920.002,936.631,-8.314,-2.442,0.180
6.9342,-10.000,910.441,923.692,-6.626,-0.743,0.180
7.0320,-11.000,894.979,913.089,-9.055,-2.661,0.180
7.1392,-11.000,885.332,899.761,-7.215,-0.810,0.180
7.2373,-11.000,874.210,887.534,-6.662,-0.246,0.180
7.3337,-11.000,862.537,875.541,-6.502,-0.075,0.180
7.4312,-11.000,850.611,863.532,-6.461,-0.023,0.180
7.5414,-11.000,838.533,851.444,-6.456,-0.007,0.180
7.6413,-12.000,821.851,840.646,-9.398,-2.437,0.180
7.7334,-13.000,806.950,828.250,-10.650,-3.176,0.180
7.8325,-13.000,797.135,814.042,-8.453,-0.967,0.180
7.9308,-13.000,785.675,801.263,-7.794,-0.294,0.180
8.0385,-14.000,769.159,790.235,-10.538,-2.524,0.180
8.1350,-14.000,758.786,776.378,-8.796,-0.768,0.180
8.2340,-15.000,742.602,765.025,-11.211,-2.669,0.180
8.3314,-15.000,732.331,751.071,-9.370,-0.812,0.180
8.4454,-17.000,711.684,741.066,-14.691,-5.117,0.180
8.5316,-17.000,703.289,725.587,-11.149,-1.557,0.180
8.6316,-17.000,692.300,712.465,-10.083,-0.474,0.180
8.7306,-17.000,680.455,699.995,-9.770,-0.144,0.180
8.8417,-18.000,663.799,689.043,-12.622,-2.479,0.180
8.9396,-18.000,653.362,675.194,-10.916,-0.754,0.180
9.0414,-18.000,641.637,662.456,-10.409,-0.230,0.180
9.1414,-18.000,629.472,650.007,-10.268,-0.070,0.180
9.2398,-17.000,618.628,633.231,-7.301,2.414,0.180
9.3382,-17.000,604.783,622.778,-8.997,0.735,0.180
9.4362,-15.000,595.011,602.318,-3.654,5.093,0.180
9.5370,-15.000,579.694,594.117,-7.212,1.550,0.180
9.6367,-13.000,569.687,574.554,-2.433,5.341,0.180
9.7347,-12.000,555.978,562.430,-3.226,4.060,0.180
9.8383,-10.000,557.476,557.858,-0.191,6.105,0.180
9.9364,-10.000,554.912,563.809,-4.449,1.858,0.180
10.0332,-9.000,556.545,562.176,-2.815,3.000,0.180
10.1333,-6.000,560.436,552.644,3.896,8.217,0.180
10.2306,-5.000,558.312,556.094,1.109,4.936,0.180
10.3393,-4.000,558.432,557.220,0.606,3.937,0.180
10.4373,-3.000,559.215,557.617,0.799,3.633,0.180
10.5352,-1.000,561.678,553.397,4.141,5.975,0.180
10.6333,-0.000,561.269,555.432,2.919,4.253,0.180
10.7324,1.000,561.877,556.086,2.896,3.729,0.180
10.8307,1.000,561.320,560.716,0.302,1.135,0.180
10.9394,3.000,565.014,554.244,5.385,5.215,0.180
11.0391,3.000,563.209,559.688,1.760,1.587,0.180
11.1390,4.000,565.030,557.840,3.595,2.918,0.180
11.2351,5.000,565.869,556.858,4.505,3.323,0.180
11.3377,5.000,565.001,560.604,2.199,1.011,0.180
11.4353,6.000,566.902,558.030,4.436,2.743,0.180
11.5355,7.000,567.590,556.650,5.470,3.269,0.180
11.6333,7.000,566.528,560.123,3.202,0.995,0.180
11.7342,8.000,568.243,557.338,5.453,2.738,0.180
11.8340,8.000,567.392,560.279,3.556,0.833,0.180
11.9326,9.000,569.085,557.243,5.921,2.688,0.180
12.0343,9.000,568.153,560.034,4.060,0.818,0.180
12.1349,9.000,568.382,561.384,3.499,0.249,0.180
12.2330,9.000,568.889,562.219,3.335,0.076,0.180
12.3330,10.000,570.792,558.338,6.227,2.458,0.180
12.4342,10.000,569.751,560.697,4.527,0.748,0.180
12.5313,10.000,569.801,561.767,4.017,0.228,0.180
12.6314,10.000,570.129,562.392,3.869,0.069,0.180
12.7408,11.000,571.871,558.339,6.766,2.456,0.180
12.8392,11.000,570.692,560.554,5.069,0.747,0.180
12.9315,11.000,570.623,561.503,4.560,0.227,0.180
13.0391,11.000,570.850,562.025,4.413,0.069,0.180
13.1382,12.000,572.507,557.884,7.311,2.456,0.180
13.2386,12.000,571.255,560.025,5.615,0.747,0.180
13.3383,12.000,571.125,560.911,5.107,0.227,0.180
13.4351,12.000,571.299,561.378,4.961,0.069,0.180
13.5332,13.000,572.912,557.192,7.860,2.456,0.180
13.6306,13.000,571.622,559.293,6.165,0.747,0.180
13.7388,13.000,571.461,560.145,5.658,0.227,0.180
13.8366,13.000,571.609,560.584,5.513,0.069,0.180
13.9350,13.000,571.823,560.868,5.477,0.021,0.180
14.0304,14.000,572.997,556.997,8.000,2.441,0.180
14.1383,14.000,572.079,558.624,6.727,0.743,0.180
14.2368,14.000,571.877,559.428,6.224,0.226,0.180
14.3364,14.000,571.990,559.827,6.081,0.069,0.180
14.4363,14.000,572.173,560.079,6.047,0.021,0.180
14.5351,13.000,567.982,561.760,3.111,-2.428,0.180
14.6334,13.000,570.117,560.491,4.813,-0.739,0.180
14.7308,13.000,571.012,560.332,5.340,-0.225,0.180
14.8381,13.000,571.495,560.475,5.510,-0.068,0.180
14.9354,13.000,571.821,560.680,5.570,-0.021,0.180
15.0354,12.000,567.699,562.375,2.662,-2.441,0.180
15.1363,12.000,569.878,561.133,4.372,-0.743,0.180
15.2320,12.000,570.804,561.002,4.901,-0.226,0.180
15.3333,12.000,571.312,561.171,5.070,-0.069,0.180
15.4330,12.000,571.659,561.399,5.130,-0.021,0.180
15.5330,11.000,567.555,563.112,2.221,-2.441,0.180
15.6321,11.000,569.747,561.887,3.930,-0.743,0.180
15.7320,10.000,566.311,563.266,1.522,-2.661,0.180
15.8317,10.000,568.797,562.030,3.383,-0.810,0.180
15.9302,10.000,569.902,561.989,3.957,-0.246,0.180
16.0390,9.000,566.160,563.755,1.203,-2.510,0.180
16.1331,9.000,568.575,562.660,2.957,-0.764,0.180
16.2352,8.000,565.301,564.177,0.562,-2.667,0.180
16.3339,8.000,567.917,563.066,2.426,-0.812,0.180
16.4311,7.000,564.754,564.629,0.062,-2.682,0.180
16.5391,7.000,567.447,563.576,1.935,-0.816,0.180
16.6361,6.000,564.343,565.194,-0.426,-2.683,0.180
16.7351,6.000,567.084,564.190,1.447,-0.817,0.180
16.8338,5.000,564.020,565.850,-0.915,-2.683,0.180
16.9333,5.000,566.795,564.882,0.957,-0.817,0.180
17.0326,4.000,563.761,566.573,-1.406,-2.683,0.180
17.1300,3.000,562.184,567.127,-2.471,-3.251,0.180
17.2377,3.000,565.515,565.927,-0.206,-0.990,0.180
17.3388,2.000,562.736,567.637,-2.451,-2.736,0.180
17.4366,-0.000,556.935,569.769,-6.417,-5.702,0.180
17.5326,-1.000,557.847,568.619,-5.386,-4.170,0.180
17.6305,-2.000,557.650,568.494,-5.422,-3.704,0.180
17.7385,-2.000,561.588,567.282,-2.847,-1.127,0.180
17.8308,-3.000,559.033,569.034,-5.001,-2.778,0.180
17.9394,-4.000,557.625,569.639,-6.007,-3.280,0.180
18.0388,-3.000,562.558,564.144,-0.793,1.436,0.180
18.1354,-3.000,562.817,566.408,-1.796,0.437,0.180
18.2340,-3.000,563.581,567.787,-2.103,0.133,0.180
18.3332,-5.000,555.405,571.545,-8.070,-4.829,0.180
18.4309,-5.000,559.882,569.313,-4.715,-1.470,0.180
18.5384,-5.000,561.854,569.250,-3.698,-0.447,0.180
18.6383,-6.000,558.475,571.130,-6.328,-2.571,0.180
18.7370,-7.000,556.625,571.587,-7.481,-3.217,0.180
18.8335,-7.000,559.764,570.264,-5.250,-0.979,0.180
18.9336,-8.000,556.714,571.737,-7.511,-2.733,0.180
19.0319,-8.000,559.437,570.674,-5.618,-0.832,0.180
19.1315,-8.000,560.713,570.809,-5.048,-0.253,0.180
19.2327,-9.000,556.985,572.616,-7.816,-2.512,0.180
19.3303,-9.000,559.407,571.561,-6.077,-0.764,0.180
19.4348,-10.000,556.015,572.995,-8.490,-2.667,0.180
19.5331,-10.000,558.529,571.818,-6.645,-0.812,0.180
19.6320,-10.000,559.651,571.831,-6.090,-0.247,0.180
19.7295,-11.000,555.800,573.527,-8.864,-2.510,0.180
19.8367,-11.000,558.119,572.376,-7.129,-0.764,0.180
19.9350,-12.000,554.640,573.728,-9.544,-2.667,0.180
20.0337,-12.000,557.080,572.481,-7.700,-0.812,0.180
20.1327,-12.000,558.139,572.435,-7.148,-0.247,0.180
20.2321,-13.000,554.234,574.081,-9.924,-2.510,0.180
20.3322,-13.000,556.507,572.888,-8.191,-0.764,0.180
20.4299,-13.000,557.485,572.829,-7.672,-0.232,0.180
20.5299,-13.000,558.024,573.071,-7.523,-0.071,0.180
20.6395,-13.000,558.392,573.366,-7.487,-0.022,0.180
20.7368,-14.000,554.180,575.022,-10.421,-2.441,0.180
20.8347,-14.000,556.278,573.751,-8.737,-0.743,0.180
20.9351,-14.000,557.132,573.600,-8.234,-0.226,0.180
21.0369,-14.000,557.574,573.755,-8.091,-0.069,0.180
21.1347,-15.000,553.366,575.351,-10.992,-2.456,0.180
21.2363,-14.000,556.945,569.672,-6.363,1.687,0.180
21.3352,-14.000,556.365,571.467,-7.551,0.514,0.180
21.4354,-14.000,556.510,572.355,-7.922,0.156,0.180
21.5331,-14.000,556.826,572.916,-8.045,0.048,0.180
21.6307,-14.000,557.152,573.337,-8.092,0.014,0.180
21.7297,-14.000,557.445,573.678,-8.116,0.004,0.180
21.8300,-14.000,557.698,573.964,-8.133,0.001,0.180
21.9314,-14.000,557.912,574.208,-8.148,0.000,0.180
22.0393,-14.000,558.092,574.417,-8.163,0.000,0.180
22.1322,-14.000,558.244,574.597,-8.177,0.000,0.180
22.2318,-14.000,558.370,574.752,-8.191,0.000,0.180
22.3308,-14.000,558.476,574.885,-8.205,0.000,0.180
22.4383,-14.000,558.564,575.001,-8.219,0.000,0.180
22.5347,-14.000,558.636,575.101,-8.233,0.000,0.180
22.6332,-14.000,558.695,575.189,-8.247,0.000,0.180
22.7306,-13.000,560.240,570.889,-5.325,2.435,0.180
22.8299,-13.000,558.862,572.925,-7.032,0.741,0.180
22.9319,-13.000,558.613,573.733,-7.560,0.226,0.180
23.0309,-13.000,558.681,574.141,-7.730,0.069,0.180
23.1300,-14.000,554.327,575.780,-10.727,-2.414,0.180
23.2314,-13.000,557.833,570.084,-6.126,1.700,0.180
23.3310,-13.000,557.208,571.850,-7.321,0.517,0.180
23.4301,-13.000,557.319,572.707,-7.694,0.157,0.180
23.5306,-13.000,557.608,573.242,-7.817,0.048,0.180
23.6336,-13.000,557.912,573.638,-7.863,0.015,0.180
23.7336,-13.000,558.186,573.959,-7.886,0.004,0.180
23.8342,-13.000,558.423,574.228,-7.902,0.001,0.180
23.9314,-13.000,558.624,574.457,-7.916,0.000,0.180
24.0298,-13.000,558.793,574.653,-7.930,0.000,0.180
24.1287,-13.000,558.936,574.821,-7.943,0.000,0.180
24.2374,-13.000,559.055,574.966,-7.956,0.000,0.180
24.3342,-13.000,559.154,575.091,-7.969,0.000,0.180
24.4370,-13.000,559.236,575.200,-7.982,0.000,0.180
24.5366,-13.000,559.304,575.294,-7.995,0.000,0.180
24.6350,-13.000,559.360,575.376,-8.008,0.000,0.180
24.7330,-13.000,559.406,575.447,-8.021,0.000,0.180
24.8315,-13.000,559.442,575.510,-8.034,0.000,0.180
24.9293,-13.000,559.472,575.565,-8.047,0.000,0.180
25.0394,-13.000,559.495,575.614,-8.060,0.000,0.180
25.1371,-13.000,559.512,575.658,-8.073,0.000,0.180
