time_s,error_mm,left_rpm,right_rpm,pid_output,d_term,target_speed_ms
0.0003,-3.000,-124.459,171.950,-148.205,-136.800,0.460
0.0662,-3.000,5.347,91.340,-42.997,-31.569,0.460
0.1632,-3.000,54.336,91.807,-18.735,-7.285,0.460
0.2615,-3.000,84.755,111.064,-13.154,-1.681,0.460
0.3697,-3.000,110.958,134.726,-11.884,-0.388,0.460
0.4673,-3.000,136.246,159.462,-11.608,-0.090,0.460
0.5657,-2.000,181.593,162.025,9.784,17.518,0.460
0.6638,-2.000,193.784,201.197,-3.706,4.043,0.460
0.7717,-2.000,216.308,229.971,-6.831,0.933,0.460
0.8674,-2.000,241.197,256.325,-7.564,0.215,0.460
0.9632,-1.000,286.835,259.633,13.601,17.588,0.460
1.0708,-1.000,299.420,299.291,0.064,4.059,0.460
1.1709,-0.000,342.534,305.973,18.281,18.475,0.460
1.2681,-0.000,354.806,346.668,4.069,4.263,0.460
1.3644,-0.000,377.857,376.278,0.789,0.984,0.460
1.4617,-0.000,403.300,403.235,0.032,0.227,0.460
1.5679,-0.000,429.216,429.500,-0.142,0.052,0.460
1.6645,1.000,474.643,432.316,21.164,17.551,0.460
1.7638,1.000,486.973,471.631,7.671,4.050,0.460
1.8616,1.000,509.634,500.509,4.563,0.935,0.460
1.9689,1.000,534.647,526.943,3.852,0.216,0.460
2.0668,1.000,560.173,552.786,3.693,0.050,0.460
2.1647,1.000,585.794,578.469,3.663,0.011,0.460
2.2622,1.000,611.416,604.094,3.661,0.003,0.460
2.3616,1.000,637.022,629.688,3.667,0.001,0.460
2.4699,1.000,662.609,655.261,3.674,0.000,0.460
2.5657,1.000,688.178,680.816,3.681,0.000,0.460
2.6624,1.000,713.734,706.356,3.689,0.000,0.460
2.7613,-0.000,716.806,752.104,-17.649,-17.538,0.460
2.8687,-0.000,756.365,764.682,-4.158,-4.047,0.460
2.9661,-0.000,785.457,787.546,-1.045,-0.934,0.460
3.0623,-0.000,812.076,812.729,-0.326,-0.216,0.460
3.1607,-0.000,838.077,838.399,-0.161,-0.050,0.460
3.2706,-0.000,863.895,864.140,-0.122,-0.011,0.460
3.3671,-0.000,889.637,889.864,-0.114,-0.003,0.460
3.4629,-0.000,915.332,915.555,-0.112,-0.001,0.460
3.5613,-1.000,917.769,960.684,-21.457,-17.539,0.460
3.6701,-1.000,956.788,972.736,-7.974,-4.047,0.460
3.7687,-1.000,985.419,995.155,-4.868,-0.934,0.460
3.8676,-1.000,1011.646,1019.960,-4.157,-0.216,0.460
3.9655,-1.000,1037.312,1045.310,-3.999,-0.050,0.460
4.0650,-0.000,1083.066,1048.310,17.378,17.527,0.460
4.1633,-1.000,1072.402,1107.303,-17.450,-13.494,0.460
4.2641,-0.000,1128.856,1100.320,14.268,14.425,0.460
4.3636,-0.000,1144.104,1137.760,3.172,3.329,0.460
4.4638,-0.000,1129.436,1128.459,0.489,0.555,0.180
4.5618,1.000,1120.180,1110.521,4.830,3.292,0.180
4.6700,1.000,1105.473,1101.294,2.089,0.549,0.180
4.7686,2.000,1096.240,1083.363,6.438,3.291,0.180
4.8655,2.000,1081.549,1074.145,3.702,0.549,0.180
4.9623,3.000,1072.330,1056.221,8.054,3.291,0.180
5.0676,3.000,1057.651,1047.009,5.321,0.549,0.180
5.1652,3.000,1045.140,1035.393,4.874,0.091,0.180
5.2659,4.000,1036.213,1016.993,9.610,3.215,0.180
5.3636,4.000,1021.522,1007.635,6.944,0.536,0.180
5.4612,4.000,1008.958,995.939,6.510,0.089,0.180
5.5693,5.000,999.979,977.476,11.251,3.215,0.180
5.6660,5.000,985.244,968.067,8.588,0.536,0.180
5.7634,5.000,972.642,956.326,8.158,0.089,0.180
5.8606,4.000,954.025,947.432,3.296,-3.185,0.180
5.9601,5.000,947.893,926.360,10.766,2.669,0.180
6.0601,5.000,933.713,916.596,8.558,0.445,0.180
6.1679,5.000,921.272,904.865,8.203,0.074,0.180
6.2644,5.000,909.044,892.728,8.158,0.012,0.180
6.3631,5.000,896.784,880.458,8.163,0.002,0.180
6.4612,5.000,884.463,868.108,8.178,0.000,0.180
6.5679,5.000,872.084,855.697,8.193,0.000,0.180
6.6645,5.000,859.655,843.236,8.209,0.000,0.180
6.7627,5.000,847.182,830.732,8.225,0.000,0.180
6.8603,4.000,828.370,821.494,3.438,-3.200,0.180
6.9667,4.000,818.718,806.483,6.118,-0.533,0.180
7.0641,4.000,806.784,793.634,6.575,-0.089,0.180
7.1594,3.000,788.125,784.408,1.858,-3.215,0.180
7.2686,3.000,778.553,769.458,4.547,-0.536,0.180
7.3688,3.000,766.677,756.671,5.003,-0.089,0.180
7.4666,3.000,754.369,744.195,5.087,-0.015,0.180
7.5640,2.000,735.645,735.033,0.306,-3.202,0.180
7.6594,2.000,726.059,720.097,2.981,-0.534,0.180
7.7687,2.000,714.178,707.313,3.432,-0.089,0.180
7.8677,2.000,701.867,694.841,3.513,-0.015,0.180
7.9644,2.000,689.442,682.379,3.532,-0.002,0.180
8.0625,2.000,676.964,669.884,3.540,-0.000,0.180
8.1606,2.000,664.448,657.354,3.547,-0.000,0.180
8.2674,2.000,651.899,644.793,3.553,-0.000,0.180
8.3659,2.000,639.324,632.205,3.560,-0.000,0.180
8.4622,2.000,626.727,619.594,3.566,-0.000,0.180
8.5623,2.000,614.110,606.965,3.572,-0.000,0.180
8.6606,2.000,601.476,594.319,3.579,-0.000,0.180
8.7690,2.000,588.829,581.659,3.585,-0.000,0.180
8.8669,2.000,576.170,568.987,3.592,-0.000,0.180
8.9655,3.000,579.537,562.734,8.401,3.200,0.180
9.0650,3.000,577.153,565.665,5.744,0.533,0.180
9.1626,3.000,576.951,566.332,5.309,0.089,0.180
9.2603,3.000,577.084,566.594,5.245,0.015,0.180
9.3673,3.000,577.249,566.765,5.242,0.002,0.180
9.4657,3.000,577.399,566.900,5.250,0.000,0.180
9.5627,3.000,577.530,567.012,5.259,0.000,0.180
9.6600,4.000,580.946,560.802,10.072,3.200,0.180
9.7658,4.000,578.604,563.769,7.418,0.533,0.180
9.8634,4.000,578.439,564.466,6.986,0.089,0.180
9.9602,4.000,578.603,564.753,6.925,0.015,0.180
10.0692,4.000,578.796,564.945,6.925,0.002,0.180
10.1665,4.000,578.970,565.097,6.936,0.000,0.180
10.2638,4.000,579.121,565.224,6.949,0.000,0.180
10.3599,5.000,582.555,559.026,11.764,3.200,0.180
10.4667,5.000,580.229,562.002,9.114,0.533,0.180
10.5636,5.000,580.077,562.706,8.685,0.089,0.180
10.6626,5.000,580.254,562.999,8.627,0.015,0.180
10.7621,5.000,580.457,563.196,8.631,0.002,0.180
10.8717,6.000,583.944,557.048,13.448,3.200,0.180
10.9680,6.000,581.666,560.065,10.800,0.533,0.180
11.0680,6.000,581.554,560.804,10.375,0.089,0.180
11.1655,6.000,581.766,561.126,10.320,0.015,0.180
11.2651,6.000,582.000,561.346,10.327,0.002,0.180
11.3630,7.000,585.513,555.219,15.147,3.200,0.180
11.4595,7.000,583.257,558.252,12.503,0.533,0.180
11.5682,6.000,576.863,562.308,7.277,-3.111,0.180
11.6660,7.000,583.284,553.899,14.692,2.681,0.180
11.7667,7.000,581.726,556.766,12.480,0.447,0.180
11.8640,7.000,581.933,557.673,12.130,0.074,0.180
11.9618,7.000,582.367,558.186,12.090,0.012,0.180
12.0591,7.000,582.781,558.576,12.103,0.002,0.180
12.1675,7.000,583.144,558.897,12.123,0.000,0.180
12.2653,7.000,583.457,559.166,12.145,0.000,0.180
12.3640,6.000,577.423,562.694,7.364,-3.200,0.180
12.4636,7.000,583.847,554.140,14.854,2.667,0.180
12.5628,6.000,575.939,560.238,7.851,-2.756,0.180
12.6614,6.000,578.985,558.653,10.166,-0.459,0.180
12.7580,6.000,580.007,558.872,10.568,-0.077,0.180
12.8668,5.000,574.315,562.620,5.848,-3.213,0.180
12.9637,4.000,571.379,563.903,3.738,-3.735,0.180
13.0601,4.000,575.302,561.575,6.864,-0.623,0.180
13.1601,4.000,576.512,561.721,7.395,-0.104,0.180
13.2590,4.000,577.187,562.198,7.494,-0.017,0.180
13.3590,4.000,577.704,562.661,7.522,-0.003,0.180
13.4664,4.000,578.136,563.062,7.537,-0.000,0.180
13.5649,2.000,565.896,570.009,-2.056,-6.400,0.180
13.6633,2.000,571.987,565.420,3.283,-1.067,0.180
13.7632,2.000,573.521,565.163,4.179,-0.178,0.180
13.8610,2.000,574.218,565.551,4.333,-0.030,0.180
13.9569,2.000,574.710,565.981,4.364,-0.005,0.180
14.0664,3.000,578.415,560.059,9.178,3.199,0.180
14.1635,3.000,576.317,563.274,6.522,0.533,0.180
14.2620,3.000,576.357,564.183,6.087,0.089,0.180
