time_s,error_mm,left_rpm,right_rpm,pid_output,d_term
0.0004,6.000,73.983,-28.020,51.002,45.000
0.0751,6.000,54.684,33.023,10.830,4.821
0.1829,6.000,69.713,56.647,6.533,0.517
0.2794,6.000,89.506,77.347,6.079,0.055
0.3763,6.000,110.494,98.419,6.037,0.006
0.4842,6.000,132.191,120.112,6.040,0.001
0.5799,6.000,154.458,142.365,6.047,0.000
0.6766,6.000,177.207,165.099,6.054,0.000
0.7845,5.000,196.920,191.085,2.917,-2.143
0.8797,6.000,224.026,208.064,7.981,1.913
0.9742,5.000,242.936,236.664,3.136,-1.938
1.0797,5.000,270.184,260.439,4.873,-0.208
1.1757,5.000,295.881,285.752,5.064,-0.022
1.2811,5.000,321.405,311.225,5.090,-0.002
1.3768,6.000,347.352,330.866,8.243,2.143
1.4838,6.000,370.140,357.466,6.337,0.230
1.5792,6.000,394.753,382.473,6.140,0.025
1.6746,6.000,419.647,407.396,6.125,0.003
1.7803,6.000,444.643,432.382,6.131,0.000
1.8768,6.000,469.713,457.438,6.138,0.000
1.9730,6.000,494.844,482.553,6.145,0.000
2.0784,7.000,520.469,501.876,9.297,2.143
2.1750,7.000,542.988,528.203,7.392,0.230
2.2824,7.000,567.371,552.978,7.196,0.025
2.3783,7.000,592.069,577.704,7.183,0.003
2.4760,8.000,591.880,571.213,10.333,2.143
2.5814,8.000,588.637,571.778,8.430,0.230
2.6746,8.000,587.304,570.835,8.235,0.025
2.7806,8.000,586.325,569.879,8.223,0.003
2.8751,9.000,585.954,563.205,11.375,2.143
2.9815,9.000,582.558,563.614,9.472,0.230
3.0787,10.000,581.539,556.693,12.423,2.167
3.1753,11.000,578.186,550.898,13.644,2.375
3.2810,11.000,573.691,550.616,11.537,0.254
3.3766,12.000,571.891,542.956,14.468,2.170
3.4735,13.000,567.892,536.514,15.689,2.375
3.5823,13.000,562.850,535.681,13.585,0.255
3.6786,13.000,560.143,533.395,13.374,0.027
3.7748,13.000,558.012,531.281,13.366,0.003
3.8824,14.000,556.666,523.619,16.523,2.143
3.9784,14.000,552.442,523.187,14.627,0.230
4.0814,14.000,550.275,521.395,14.440,0.025
4.1760,14.000,548.588,519.718,14.435,0.003
4.2726,14.000,547.174,518.273,14.451,0.000
4.3791,14.000,545.975,517.040,14.468,0.000
4.4746,14.000,544.960,515.989,14.485,0.000
4.5814,14.000,544.099,515.094,14.503,0.000
4.6774,14.000,543.370,514.330,14.520,0.000
4.7753,14.000,542.753,513.678,14.538,0.000
4.8820,14.000,542.232,513.121,14.555,0.000
4.9777,14.000,541.791,512.645,14.573,0.000
5.0726,15.000,541.863,506.394,17.734,2.143
5.1790,15.000,530.358,482.716,23.821,0.405
5.2747,16.000,514.093,457.238,28.427,3.482
5.3796,16.000,491.238,439.970,25.634,0.659
5.4750,17.000,472.670,412.595,30.037,3.530
5.5811,18.000,450.801,386.573,32.114,4.073
5.6768,18.000,424.859,367.168,28.845,0.771
5.7729,18.000,401.176,344.667,28.254,0.146
5.8789,19.000,380.451,314.296,33.077,3.433
