time_s,error_mm,left_rpm,right_rpm,pid_output,d_term,target_speed_ms
0.0003,-61.000,-985.159,1014.841,-1000.000,-1930.783,0.320
0.0875,-61.000,-540.446,597.985,-569.215,-398.415,0.320
0.1863,-61.000,-211.092,294.934,-253.013,-82.213,0.320
0.2843,-54.000,-32.862,141.689,-87.276,63.924,0.320
0.3865,-54.000,-71.665,204.354,-138.009,13.191,0.320
0.4839,-54.000,-70.679,226.277,-148.478,2.722,0.320
0.5835,-54.000,-61.790,239.487,-150.638,0.562,0.320
0.6812,-54.000,-51.530,250.638,-151.084,0.116,0.320
0.7799,-54.000,-41.210,261.142,-151.176,0.024,0.320
0.8844,-53.000,-16.710,256.969,-136.840,11.560,0.320
0.9822,-54.000,-30.288,290.452,-160.370,-9.170,0.320
1.0799,-53.000,1.117,278.591,-138.737,9.663,0.320
1.1773,-53.000,3.068,295.880,-146.406,1.994,0.320
1.2773,-53.000,10.975,306.952,-147.989,0.411,0.320
1.3814,-61.000,-94.817,431.502,-263.160,-92.360,0.320
1.4819,-61.000,-12.231,367.486,-189.858,-19.058,0.320
1.5805,-62.000,-2.255,375.921,-189.088,-15.488,0.320
1.6787,-62.000,19.175,372.767,-176.796,-3.196,0.320
1.7766,-63.000,16.436,393.666,-188.615,-12.215,0.320
1.8772,-64.000,20.806,407.358,-193.276,-14.076,0.320
1.9763,-66.000,12.256,433.887,-210.816,-26.016,0.320
2.0771,-67.000,27.502,436.550,-204.524,-16.924,0.320
2.1862,-68.000,35.502,446.397,-205.448,-15.048,0.320
2.2862,-70.000,27.632,472.064,-222.216,-26.216,0.320
2.3849,-71.000,42.960,474.490,-215.765,-16.965,0.320
2.4832,-73.000,36.571,498.595,-231.012,-26.612,0.320
2.5808,-75.000,37.823,515.028,-238.602,-28.602,0.320
2.6796,-77.000,40.642,529.868,-244.613,-29.013,0.320
2.7766,-79.000,43.775,544.371,-250.298,-29.098,0.320
2.8777,-82.000,32.610,573.152,-270.271,-40.671,0.320
2.9856,-84.000,44.977,578.384,-266.704,-31.504,0.320
3.0847,-87.000,35.706,605.241,-284.767,-41.167,0.320
3.1837,-91.000,19.744,638.778,-309.517,-54.717,0.320
3.2810,-98.000,-28.537,704.623,-366.580,-92.180,0.320
6.1747,-96.000,-985.159,1014.841,-1000.000,-3038.609,0.320
6.2749,-94.000,-838.334,895.873,-867.103,-603.903,0.320
6.3745,-91.000,-302.827,386.669,-344.748,-89.948,0.320
6.4740,-86.000,-147.170,255.996,-201.583,39.217,0.320
6.5792,-82.000,-108.941,241.630,-175.285,54.315,0.320
6.6789,-78.000,-83.171,238.769,-160.970,57.430,0.320
6.7802,-74.000,-60.278,237.976,-149.127,58.073,0.320
6.8780,-70.000,-38.241,237.348,-137.794,58.206,0.320
6.9754,-66.000,-16.601,236.533,-126.567,58.233,0.320
7.0754,-62.000,4.768,235.491,-115.361,58.239,0.320
7.1769,-54.000,83.344,176.820,-46.738,104.462,0.320
7.2751,-54.000,10.210,269.498,-129.644,21.556,0.320
7.3805,-53.000,17.077,281.870,-132.396,16.004,0.320
7.4822,-53.000,13.865,304.061,-145.098,3.302,0.320
7.5797,-53.000,20.624,316.061,-147.719,0.681,0.320
7.6778,-52.000,43.724,311.531,-133.904,11.696,0.320
7.7809,-52.000,43.647,330.020,-143.187,2.413,0.320
7.8787,-52.000,50.869,341.073,-145.102,0.498,0.320
7.9762,-51.000,73.909,336.193,-131.142,11.658,0.320
8.0759,-51.000,73.754,354.542,-140.394,2.406,0.320
8.1739,-50.000,95.240,351.136,-127.948,12.052,0.320
8.2767,-49.000,110.522,356.837,-123.158,14.042,0.320
8.3756,-48.000,125.457,365.351,-119.947,14.453,0.320
8.4849,-47.000,141.115,375.239,-117.062,14.538,0.320
8.5828,-46.000,157.597,386.087,-114.245,14.555,0.320
8.6800,-45.000,174.823,397.705,-111.441,14.559,0.320
8.7809,-43.000,205.966,394.535,-94.285,26.115,0.320
8.8795,-41.000,229.066,401.666,-86.300,28.500,0.320
8.9776,-39.000,251.234,411.650,-80.208,28.992,0.320
9.0765,-37.000,273.827,422.840,-74.506,29.094,0.320
9.1753,-35.000,297.034,434.804,-68.885,29.115,0.320
9.2734,-33.000,320.813,447.375,-63.281,29.119,0.320
9.3780,-31.000,345.089,460.450,-57.680,29.120,0.320
9.4790,-28.000,383.067,458.516,-37.724,40.676,0.320
9.5800,-26.000,399.542,482.133,-41.296,31.504,0.320
9.6810,-24.000,423.516,498.692,-37.588,29.612,0.320
9.7820,-22.000,449.179,513.936,-32.378,29.222,0.320
9.8797,-20.000,475.311,529.029,-26.859,29.141,0.320
9.9765,-18.000,501.542,544.295,-21.376,29.124,0.320
10.0754,-16.000,527.913,559.652,-15.870,29.121,0.320
10.1728,-14.000,554.395,575.092,-10.349,29.120,0.320
10.2838,-12.000,580.972,590.604,-4.816,29.120,0.320
10.3821,-11.000,594.350,621.616,-13.633,17.564,0.320
10.4799,-10.000,616.382,642.930,-13.274,15.180,0.320
10.5802,-8.000,653.150,646.460,3.345,26.243,0.320
10.6794,-7.000,668.073,674.406,-3.167,16.971,0.320
10.7783,-7.000,676.671,710.021,-16.675,3.502,0.320
10.8777,-6.000,708.312,718.576,-5.132,12.278,0.320
10.9758,-4.000,746.067,718.443,13.812,25.645,0.320
11.0729,-4.000,747.068,760.194,-6.563,5.292,0.320
11.1813,-4.000,763.403,784.974,-10.786,1.092,0.320
11.2773,-3.000,795.656,790.283,2.686,11.781,0.320
11.3748,-3.000,806.140,819.500,-6.680,2.431,0.320
11.4723,-2.000,836.736,825.266,5.735,12.057,0.320
11.5765,-2.000,846.496,854.188,-3.846,2.488,0.320
11.6778,-1.000,876.619,859.559,8.530,12.069,0.320
11.7778,-1.000,886.007,888.116,-1.054,2.490,0.320
11.8777,-0.000,915.820,893.171,11.325,12.069,0.320
11.9788,-0.000,924.947,921.456,1.746,2.491,0.320
