time_s,error_mm,left_rpm,right_rpm,pid_output,d_term,target_speed_ms
0.0003,6.000,289.528,-242.037,265.783,244.174,0.440
0.0214,6.000,162.035,-67.418,114.726,93.100,0.440
0.1197,6.000,112.038,30.275,40.881,19.211,0.440
0.2254,6.000,120.924,69.570,25.677,3.964,0.440
0.3225,5.000,122.514,114.294,4.110,-14.039,0.440
0.4196,5.000,158.695,128.118,15.288,-2.897,0.440
0.5168,5.000,186.102,150.855,17.623,-0.598,0.440
0.6234,6.000,228.348,155.152,36.598,14.734,0.440
0.7213,6.000,241.798,191.902,24.948,3.040,0.440
0.8191,5.000,244.979,236.751,4.114,-14.230,0.440
0.9162,5.000,282.040,251.154,15.443,-2.936,0.440
1.0251,4.000,290.495,291.804,-0.655,-15.463,0.440
1.1243,4.000,328.985,305.692,11.646,-3.191,0.440
1.2223,4.000,357.626,329.211,14.208,-0.658,0.440
1.3188,4.000,384.166,354.648,14.759,-0.136,0.440
1.4261,3.000,390.608,397.745,-3.569,-14.885,0.440
1.5252,3.000,428.817,412.284,8.267,-3.072,0.440
1.6225,2.000,437.909,453.386,-7.738,-15.491,0.440
1.7190,2.000,476.871,467.730,4.570,-3.197,0.440
1.8187,1.000,486.292,508.978,-11.343,-15.517,0.440
1.9165,1.000,525.468,523.510,0.979,-3.202,0.440
2.0235,-0.000,535.058,564.931,-14.937,-15.518,0.440
2.1216,-0.000,574.373,579.615,-2.621,-3.202,0.440
2.2196,-1.000,583.360,620.447,-18.544,-15.518,0.440
2.3176,-2.000,601.836,651.236,-24.700,-18.059,0.440
2.4154,-3.000,622.088,679.779,-28.846,-18.584,0.440
2.5224,-4.000,642.548,707.714,-32.583,-18.692,0.440
2.6211,-4.000,683.242,718.795,-17.777,-3.857,0.440
2.7194,-5.000,691.774,758.191,-33.209,-15.653,0.440
2.8185,-6.000,709.526,788.098,-39.286,-18.087,0.440
2.9162,-7.000,729.088,815.965,-43.439,-18.589,0.440
3.0156,-7.000,769.269,826.739,-28.735,-3.836,0.440
3.1253,-8.000,777.414,865.825,-44.206,-15.649,0.440
3.2242,-9.000,794.844,895.460,-50.308,-18.086,0.440
3.3211,-10.000,814.131,923.098,-54.483,-18.589,0.440
3.4189,-10.000,854.076,933.679,-39.802,-3.836,0.440
3.5164,-11.000,862.017,972.604,-55.294,-15.649,0.440
3.6243,-12.000,879.271,1002.106,-61.418,-18.086,0.440
3.7202,-13.000,898.405,1029.634,-65.614,-18.589,0.440
3.8163,-13.000,938.216,1040.125,-50.955,-3.836,0.440
3.9154,-14.000,946.040,1078.977,-66.468,-15.649,0.440
4.0161,-14.000,983.516,1091.815,-54.149,-3.229,0.440
4.1255,-14.000,1011.182,1114.557,-51.687,-0.666,0.440
4.2214,-14.000,1036.852,1139.371,-51.259,-0.137,0.440
4.3184,-14.000,1062.136,1164.638,-51.251,-0.028,0.440
4.4165,-14.000,1087.362,1190.021,-51.329,-0.006,0.440
4.5147,-15.000,1092.270,1232.050,-69.890,-14.858,0.440
4.6221,-15.000,1129.222,1245.633,-58.206,-3.066,0.440
4.7188,-15.000,1156.845,1268.605,-55.880,-0.633,0.440
4.8165,-15.000,1182.561,1293.533,-55.486,-0.131,0.440
4.9252,-16.000,1187.576,1335.486,-73.955,-14.884,0.440
5.0224,-16.000,1224.555,1349.069,-62.257,-3.071,0.440
5.1203,-16.000,1252.186,1372.056,-59.935,-0.634,0.440
5.2181,-15.000,1295.230,1377.395,-41.083,14.726,0.440
5.3171,-15.000,1309.317,1415.074,-52.878,3.039,0.440
5.4143,-14.000,1324.477,1398.345,-36.934,15.484,0.440
5.5215,-14.000,1312.920,1411.568,-49.324,3.195,0.440
5.6221,-13.000,1328.316,1395.308,-33.496,15.516,0.440
5.7198,-13.000,1317.041,1408.849,-45.904,3.202,0.440
5.8157,-13.000,1315.369,1412.447,-48.539,0.661,0.440
5.9150,-13.000,1315.570,1413.883,-49.157,0.136,0.440
6.0232,-13.000,1316.064,1414.781,-49.359,0.028,0.440
6.1197,-12.000,1333.863,1395.884,-31.010,14.863,0.440
6.2159,-11.000,1340.339,1389.195,-24.428,17.924,0.440
6.3231,-10.000,1344.768,1385.305,-20.269,18.556,0.440
6.4206,-10.000,1331.699,1401.833,-35.067,3.829,0.440
6.5190,-9.000,1347.382,1386.810,-19.714,15.647,0.440
6.6164,-8.000,1354.003,1381.469,-13.733,18.086,0.440
6.7251,-6.000,1376.285,1358.716,8.784,33.446,0.440
6.8215,-5.000,1369.821,1368.499,0.661,21.759,0.440
6.9171,-3.000,1390.075,1349.506,20.285,34.204,0.440
7.0136,-1.000,1401.092,1341.001,30.046,36.772,0.440
7.1219,-1.000,1375.969,1374.261,0.854,7.588,0.440
7.2176,-0.000,1390.721,1364.143,13.289,16.423,0.440
7.3149,-0.000,1381.157,1380.647,0.255,3.389,0.440
7.4240,-0.000,1381.417,1386.286,-2.435,0.699,0.440
7.5223,-0.000,1383.369,1389.348,-2.990,0.144,0.440
7.6211,-0.000,1385.385,1391.593,-3.104,0.030,0.440
7.7203,-0.000,1387.173,1393.428,-3.128,0.006,0.440
7.8185,-0.000,1388.708,1394.973,-3.133,0.001,0.440
7.9171,-0.000,1390.015,1396.283,-3.134,0.000,0.440
8.0142,-0.000,1391.127,1397.395,-3.134,0.000,0.440
8.1221,-1.000,1371.749,1414.945,-21.598,-14.857,0.440
8.2190,-1.000,1384.255,1403.884,-9.814,-3.066,0.440
8.3166,-1.000,1387.296,1402.072,-7.388,-0.633,0.440
8.4147,-1.000,1388.313,1402.099,-6.893,-0.131,0.440
8.5137,-2.000,1368.528,1419.051,-25.261,-14.884,0.440
8.6219,-2.000,1380.623,1407.549,-13.463,-3.071,0.440
8.7208,-1.000,1400.622,1385.773,7.425,14.223,0.440
