time_s,error_mm,left_rpm,right_rpm,pid_output,d_term,target_speed_ms
0.0003,7.000,333.826,-286.334,310.080,284.870,0.440
0.0858,7.000,130.992,-37.095,84.043,58.783,0.440
0.1827,6.000,88.327,50.374,18.976,-2.727,0.440
0.2806,6.000,114.896,72.528,21.184,-0.563,0.440
0.3885,6.000,139.913,96.565,21.674,-0.116,0.440
0.4835,6.000,164.716,121.097,21.809,-0.024,0.440
0.5799,6.000,189.565,145.822,21.872,-0.005,0.440
0.6799,6.000,214.501,170.664,21.919,-0.001,0.440
0.7885,6.000,239.520,195.595,21.963,-0.000,0.440
0.8864,6.000,264.612,220.600,22.006,-0.000,0.440
0.9845,6.000,289.767,245.668,22.049,-0.000,0.440
1.0824,6.000,314.974,270.789,22.092,-0.000,0.440
1.1903,6.000,340.226,295.955,22.136,-0.000,0.440
1.2877,6.000,365.517,321.159,22.179,-0.000,0.440
1.3846,7.000,407.445,326.072,40.686,14.857,0.440
1.4808,6.000,401.326,380.364,10.481,-11.791,0.440
1.5897,6.000,436.521,396.756,19.883,-2.433,0.440
1.6877,6.000,464.240,420.526,21.857,-0.502,0.440
1.7849,6.000,490.384,445.787,22.298,-0.104,0.440
1.8830,5.000,496.572,488.653,3.960,-14.879,0.440
1.9798,5.000,534.584,502.976,15.804,-3.070,0.440
2.0888,5.000,563.118,526.565,18.277,-0.634,0.440
2.1868,4.000,570.025,569.323,0.351,-14.988,0.440
2.2841,4.000,608.376,583.826,12.275,-3.093,0.440
2.3818,3.000,617.538,624.950,-3.706,-15.495,0.440
2.4895,3.000,656.549,639.322,8.613,-3.197,0.440
2.5907,2.000,666.011,680.594,-7.292,-15.517,0.440
2.6867,1.000,685.618,712.471,-13.427,-18.059,0.440
2.7838,-0.000,707.554,742.656,-17.551,-18.584,0.440
2.8807,-1.000,729.449,771.983,-21.267,-18.692,0.440
2.9899,-2.000,751.042,800.848,-24.903,-18.714,0.440
3.0882,-2.000,792.644,812.775,-10.065,-3.862,0.440
3.1852,-3.000,801.940,852.898,-25.479,-15.654,0.440
3.2840,-3.000,840.665,866.819,-13.077,-3.230,0.440
3.3808,-4.000,849.077,907.075,-28.999,-15.524,0.440
3.4877,-5.000,867.048,937.392,-35.172,-18.060,0.440
3.5866,-7.000,866.538,982.144,-57.803,-33.441,0.440
3.6830,-8.000,898.328,997.882,-49.777,-21.758,0.440
3.7828,-10.000,900.408,1039.399,-69.495,-34.204,0.440
3.8795,-13.000,891.857,1087.486,-97.815,-51.629,0.440
3.9877,-16.000,896.889,1121.540,-112.325,-55.225,0.440
4.0839,-18.000,924.886,1135.966,-105.540,-41.110,0.440
4.1827,-21.000,921.411,1177.979,-128.284,-53.054,0.440
4.2814,-24.000,927.265,1210.363,-141.549,-55.519,0.440
4.3784,-26.000,955.264,1224.065,-134.401,-41.171,0.440
4.4861,-29.000,951.530,1265.724,-157.097,-53.067,0.440
4.5846,-31.000,977.450,1281.239,-151.895,-40.665,0.440
4.6811,-33.000,993.520,1306.590,-156.535,-38.105,0.440
4.7797,-36.000,987.234,1350.562,-181.664,-52.434,0.440
4.8874,-38.000,1012.551,1366.479,-176.964,-40.534,0.440
4.9832,-39.000,1048.747,1375.250,-163.251,-23.221,0.440
5.0797,-41.000,1050.973,1414.445,-181.736,-34.506,0.440
5.1884,-44.000,1041.832,1461.275,-209.722,-51.692,0.440
