time_s,error_mm,left_rpm,right_rpm,pid_output,d_term
0.0001,1.000,30.365,16.363,7.001,5.600
0.0110,2.000,54.466,35.419,9.523,6.720
0.1172,1.000,62.151,67.854,-2.851,-4.256
0.2133,1.000,92.131,91.022,0.555,-0.851
0.3094,1.000,119.220,116.747,1.237,-0.170
0.4165,2.000,144.525,127.774,8.375,5.566
0.5128,1.000,152.934,159.086,-3.076,-4.487
0.6084,1.000,184.726,183.697,0.514,-0.897
0.7135,2.000,212.137,195.668,8.235,5.421
0.8081,2.000,235.860,228.059,3.900,1.084
0.9159,2.000,262.663,256.592,3.035,0.217
1.0125,2.000,289.829,284.101,2.864,0.043
1.1076,2.000,316.854,311.190,2.832,0.009
1.2112,2.000,343.667,338.012,2.827,0.002
1.3165,2.000,370.283,364.626,2.828,0.000
1.4119,2.000,396.728,391.067,2.830,0.000
1.5062,2.000,423.026,417.360,2.833,0.000
1.6123,2.000,449.199,443.529,2.835,0.000
1.7079,2.000,475.267,469.592,2.837,0.000
1.8133,2.000,501.244,495.565,2.840,0.000
1.9078,2.000,527.145,521.461,2.842,0.000
2.0134,2.000,552.981,547.292,2.844,0.000
2.1079,2.000,578.761,573.068,2.847,0.000
2.2134,1.000,590.594,598.898,-4.152,-5.600
2.3087,1.000,622.401,621.743,0.329,-1.120
2.4143,1.000,650.345,647.893,1.226,-0.224
2.5099,1.000,677.335,674.522,1.407,-0.045
2.6153,1.000,703.980,701.093,1.444,-0.009
2.7108,1.000,730.425,727.521,1.452,-0.002
2.8059,1.000,756.719,753.810,1.454,-0.000
2.9115,1.000,782.887,779.975,1.456,-0.000
3.0065,1.000,808.950,806.035,1.457,-0.000
3.1126,0.000,821.022,832.107,-5.543,-5.600
3.2069,0.000,853.033,855.158,-1.063,-1.120
3.3116,0.000,881.150,881.483,-0.167,-0.224
3.4151,-1.000,893.185,907.163,-6.989,-5.645
3.5094,-2.000,909.948,928.898,-9.475,-6.729
3.6152,-2.000,943.009,951.198,-4.094,-1.346
3.7137,-2.000,971.432,977.473,-3.020,-0.269
3.8114,-3.000,983.610,1003.227,-9.808,-5.654
3.9079,-3.000,1015.571,1026.148,-5.289,-1.131
4.0145,-3.000,1043.616,1052.392,-4.388,-0.226
4.1101,-4.000,1055.585,1078.008,-11.211,-5.645
4.2061,-5.000,1072.289,1099.691,-13.701,-6.729
4.3128,-5.000,1105.300,1121.948,-8.324,-1.346
4.4097,-6.000,1118.579,1147.087,-14.254,-5.869
4.5059,-6.000,1150.914,1170.045,-9.566,-1.174
4.6129,-6.000,1179.166,1196.433,-8.634,-0.235
4.7075,-6.000,1206.388,1223.294,-8.453,-0.047
4.8128,-7.000,1218.123,1248.970,-15.423,-5.609
4.9078,-8.000,1209.255,1245.146,-17.945,-6.722
5.0143,-9.000,1201.628,1240.785,-19.578,-6.944
5.1087,-10.000,1194.477,1236.546,-21.034,-6.989
5.2158,-11.000,1187.615,1232.527,-22.456,-6.998
5.3123,-12.000,1180.974,1228.718,-23.872,-7.000
5.4072,-13.000,1174.518,1225.093,-25.287,-7.000
5.5122,-13.000,1183.318,1222.723,-19.703,-1.400
5.6067,-13.000,1187.156,1224.352,-18.598,-0.280
5.7118,-13.000,1189.688,1226.466,-18.389,-0.056
5.8073,-13.000,1191.692,1228.411,-18.359,-0.011
5.9133,-13.000,1193.364,1230.095,-18.366,-0.002
6.0078,-13.000,1194.777,1231.535,-18.379,-0.000
6.1134,-13.000,1195.975,1232.763,-18.394,-0.000
6.2088,-13.000,1196.991,1233.809,-18.409,-0.000
6.3055,-13.000,1197.852,1234.700,-18.424,-0.000
6.4106,-13.000,1198.581,1235.460,-18.439,-0.000
6.5062,-13.000,1199.199,1236.108,-18.454,-0.000
6.6106,-11.000,1199.924,1208.859,-4.467,11.200
6.7059,-10.000,1194.780,1207.658,-6.439,7.840
6.8117,-10.000,1193.300,1218.745,-12.723,1.568
6.9068,-9.000,1196.218,1210.192,-6.987,5.914
7.0132,-8.000,1196.683,1206.138,-4.728,6.783
7.1082,-8.000,1197.222,1217.548,-10.163,1.357
7.2130,-7.000,1201.307,1209.820,-4.257,5.871
7.3075,-6.000,1202.654,1206.575,-1.961,6.774
7.4125,-5.000,1204.023,1204.795,-0.386,6.955
7.5071,-5.000,1205.778,1217.689,-5.956,1.391
7.6046,-4.000,1210.987,1211.133,-0.073,5.878
7.7126,-4.000,1213.207,1222.767,-4.780,1.176
7.8073,-3.000,1218.251,1215.699,1.276,5.835
7.9135,-4.000,1205.118,1225.912,-10.397,-4.433
8.0090,-5.000,1199.817,1227.530,-13.856,-6.487
8.1041,-6.000,1195.834,1227.183,-15.674,-6.897
8.2091,-7.000,1191.904,1226.233,-17.164,-6.979
8.3047,-8.000,1187.804,1224.984,-18.590,-6.996
8.4105,-8.000,1198.618,1224.624,-13.003,-1.399
8.5060,-7.000,1204.272,1214.056,-4.892,5.320
8.6111,-7.000,1205.420,1223.732,-9.156,1.064
8.7067,-4.000,1209.463,1187.487,10.988,17.013
8.8125,-1.000,1204.967,1168.213,18.377,20.203
8.9062,4.000,1196.907,1122.468,37.219,32.041
9.0122,6.000,1183.715,1132.527,25.594,17.608
9.1065,7.000,1182.204,1145.173,18.516,9.122
9.2108,9.000,1184.950,1134.493,25.229,13.024
9.3054,10.000,1185.070,1141.428,21.821,8.205
9.4104,11.000,1187.918,1143.378,22.270,7.241
9.5079,11.000,1191.677,1158.697,16.490,1.448
9.6131,11.000,1198.639,1167.951,15.344,0.290
9.7077,11.000,1205.312,1175.061,15.125,0.058
9.8128,11.000,1211.137,1180.953,15.092,0.012
9.9073,10.000,1202.219,1186.030,8.094,-5.598
10.0124,9.000,1198.675,1187.509,5.583,-6.720
10.1062,8.000,1196.782,1188.846,3.968,-6.944
10.2121,6.000,1181.808,1190.748,-4.470,-12.589
10.3068,5.000,1187.429,1190.216,-1.393,-8.118
10.4118,3.000,1175.790,1193.581,-8.895,-12.824
10.5063,2.000,1183.634,1194.903,-5.634,-8.165
10.6114,1.000,1187.663,1199.866,-6.101,-7.233
10.7059,0.000,1190.871,1205.501,-7.315,-7.047
10.8109,-2.000,1177.564,1208.924,-15.680,-12.609
10.9085,-3.000,1183.347,1208.539,-12.596,-8.122
11.0032,-5.000,1169.434,1209.642,-20.104,-12.824
11.1111,-6.000,1174.142,1207.845,-16.852,-8.165
11.2068,-7.000,1174.302,1208.959,-17.328,-7.233
11.3129,-8.000,1173.021,1210.123,-18.551,-7.047
11.4083,-9.000,1170.998,1210.847,-19.924,-7.009
11.5049,-10.000,1168.442,1211.099,-21.329,-7.002
11.6100,-12.000,1150.350,1209.832,-29.741,-12.600
11.7045,-13.000,1152.087,1205.439,-26.676,-8.120
11.8097,-14.000,1149.839,1204.231,-27.196,-7.224
11.9044,-15.000,1146.531,1203.400,-28.434,-7.045
12.0094,-16.000,1142.790,1202.424,-29.817,-7.009
12.1041,-17.000,1138.772,1201.232,-31.230,-7.002
12.2089,-17.000,1149.639,1200.936,-25.648,-1.400
12.3036,-17.000,1155.233,1204.329,-24.548,-0.280
12.4085,-17.000,1159.256,1207.943,-24.344,-0.056
12.5126,-17.000,1162.527,1211.165,-24.319,-0.011
12.6069,-16.000,1165.377,1200.033,-17.328,5.598
12.7044,-16.000,1164.860,1208.511,-21.825,1.120
12.8094,-16.000,1167.329,1212.808,-22.740,0.224
12.9043,-16.000,1170.007,1215.882,-22.937,0.045
13.0109,-15.000,1172.498,1204.480,-15.991,5.609
13.1067,-15.000,1171.706,1212.697,-20.495,1.122
13.2129,-15.000,1173.947,1216.768,-21.410,0.224
13.3082,-14.000,1176.534,1205.746,-14.606,5.645
13.4037,-14.000,1175.917,1214.193,-19.138,1.129
13.5118,-13.000,1178.426,1204.540,-13.057,5.826
13.6077,-13.000,1178.214,1213.679,-17.733,1.165
13.7054,-13.000,1181.061,1218.420,-18.680,0.233
13.8116,-13.000,1184.084,1221.847,-18.881,0.047
13.9073,-13.000,1186.773,1224.641,-18.934,0.009
14.0034,-13.000,1189.080,1226.993,-18.956,0.002
14.1105,-12.000,1191.146,1215.089,-11.972,5.600
14.2052,-12.000,1189.970,1222.902,-16.466,1.120
14.3036,-11.000,1191.982,1212.732,-10.375,5.824
14.4105,-10.000,1191.443,1207.535,-8.046,6.765
14.5069,-9.000,1191.184,1204.120,-6.468,6.953
14.6120,-8.000,1191.650,1201.730,-5.040,6.991
14.7078,-7.000,1192.832,1200.114,-3.641,6.998
14.8030,-6.000,1194.642,1199.134,-2.246,7.000
14.9103,-4.000,1197.090,1184.791,6.149,12.600
15.0052,-3.000,1197.052,1190.920,3.066,8.120
15.1017,0.000,1200.944,1165.804,17.570,18.424
15.2066,1.000,1198.586,1178.922,9.832,9.285
15.3035,2.000,1202.133,1183.321,9.406,7.457
15.4112,3.000,1205.948,1185.060,10.444,7.091
15.5064,3.000,1210.139,1200.590,4.775,1.418
15.6023,4.000,1216.291,1195.001,10.645,5.884
15.7076,5.000,1218.229,1192.341,12.944,6.777
15.8027,5.000,1220.007,1204.950,7.528,1.355
15.9075,5.000,1225.043,1212.143,6.450,0.271
16.0034,5.000,1230.029,1217.551,6.239,0.054
16.1097,5.000,1234.409,1222.006,6.201,0.011
16.2045,5.000,1238.161,1225.764,6.198,0.002
16.3097,5.000,1241.357,1228.952,6.202,0.000
16.4049,5.000,1244.075,1231.659,6.208,0.000
16.5095,4.000,1232.486,1234.061,-0.787,-5.600
16.6045,3.000,1226.664,1233.272,-3.304,-6.720
16.7099,3.000,1236.735,1232.584,2.076,-1.344
16.8048,3.000,1241.801,1235.492,3.154,-0.269
16.9103,1.000,1217.606,1238.865,-10.630,-11.254
17.0058,1.000,1232.761,1236.012,-1.625,-2.251
17.1109,0.000,1225.890,1239.539,-6.825,-6.050
17.2066,-2.000,1206.606,1238.580,-15.987,-12.410
17.3012,-2.000,1222.929,1235.052,-6.061,-2.482
17.4059,-3.000,1215.249,1237.407,-11.079,-6.096
17.5008,-5.000,1195.157,1235.573,-20.208,-12.419
17.6078,-6.000,1195.667,1230.226,-17.280,-8.084
17.7045,-8.000,1177.369,1227.012,-24.822,-12.817
17.8108,-9.000,1178.369,1221.527,-21.579,-8.163
17.9061,-11.000,1160.281,1218.403,-29.061,-12.833
18.0044,-12.000,1161.418,1213.036,-25.809,-8.167
18.1019,-14.000,1143.437,1210.021,-33.292,-12.833
18.2088,-15.000,1144.663,1204.748,-30.043,-8.167
18.3039,-15.000,1156.959,1204.013,-23.527,-1.633
18.4112,-14.000,1163.262,1193.736,-15.237,5.273
18.5070,-13.000,1164.940,1189.881,-12.470,6.655
18.6014,-11.000,1166.378,1173.992,-3.807,12.531
18.7092,-9.000,1165.401,1165.085,0.158,13.706
18.8065,-6.000,1165.529,1145.157,10.186,19.541
18.9033,-5.000,1164.074,1160.981,1.547,9.508
19.0099,-4.000,1170.170,1168.299,0.936,7.502
19.1051,-2.000,1177.567,1159.703,8.932,12.700
19.2008,-1.000,1181.997,1170.456,5.771,8.140
19.3068,0.000,1189.537,1177.020,6.259,7.228
19.4024,1.000,1196.150,1181.195,7.477,7.046
19.5105,1.000,1202.600,1198.916,1.842,1.409
19.6069,2.000,1210.647,1195.213,7.717,5.882
19.7017,3.000,1214.192,1194.162,10.015,6.776
19.8067,3.000,1217.334,1208.139,4.597,1.355
19.9014,3.000,1223.529,1216.495,3.517,0.271
20.0072,4.000,1228.401,1207.792,10.305,5.654
20.1037,3.000,1215.853,1218.283,-1.215,-4.469
20.2098,3.000,1226.057,1221.330,2.364,-0.894
20.3053,2.000,1218.507,1226.345,-3.919,-5.779
20.4029,1.000,1215.653,1228.243,-6.295,-6.756
20.5080,1.000,1228.153,1229.931,-0.889,-1.351
20.6029,0.000,1221.364,1234.980,-6.808,-5.870
20.7077,-2.000,1202.618,1234.846,-16.114,-12.374
20.8029,-3.000,1204.390,1230.827,-13.219,-8.075
20.9094,-3.000,1217.391,1230.916,-6.762,-1.615
21.0048,-4.000,1209.141,1234.091,-12.475,-5.923
21.0998,-5.000,1204.118,1233.602,-14.742,-6.785
21.2059,-6.000,1199.595,1232.239,-16.322,-6.957
21.3016,-6.000,1210.152,1231.679,-10.763,-1.391
21.4098,-6.000,1215.507,1234.821,-9.657,-0.278
21.5057,-7.000,1204.233,1237.118,-16.443,-5.656
21.6005,-7.000,1212.434,1236.287,-11.926,-1.131
21.7064,-8.000,1201.362,1237.423,-18.031,-5.826
21.8007,-8.000,1209.291,1236.049,-13.379,-1.165
21.9064,-9.000,1197.898,1236.813,-19.457,-5.833
22.0019,-9.000,1205.537,1235.140,-14.801,-1.167
22.1070,-9.000,1208.995,1236.752,-13.879,-0.233
22.2024,-9.000,1211.326,1238.731,-13.702,-0.047
22.3086,-9.000,1213.185,1240.536,-13.676,-0.009
22.4038,-9.000,1214.739,1242.096,-13.679,-0.002
22.4994,-10.000,1200.952,1242.330,-20.689,-5.600
22.6086,-10.000,1207.161,1239.601,-16.220,-1.120
22.7031,-10.000,1209.524,1240.196,-15.336,-0.224
22.8093,-11.000,1195.847,1240.186,-22.169,-5.645
22.9045,-11.000,1202.034,1237.367,-17.666,-1.129
