time_s,error_mm,left_rpm,right_rpm,pid_output,d_term,target_speed_ms
0.0003,-4.000,-118.050,165.542,-141.796,-129.391,0.360
0.0971,-4.000,0.070,95.507,-47.718,-35.289,0.360
0.2045,-4.000,49.966,94.123,-22.079,-9.624,0.360
0.3011,-4.000,81.378,111.586,-15.104,-2.625,0.360
0.3993,-4.000,107.853,134.293,-13.220,-0.716,0.360
0.4986,-4.000,133.072,158.520,-12.724,-0.195,0.360
0.6076,-4.000,158.022,183.236,-12.607,-0.053,0.360
0.7053,-4.000,182.965,208.151,-12.593,-0.015,0.360
0.8041,-4.000,207.960,233.174,-12.607,-0.004,0.360
0.9009,-4.000,233.015,258.273,-12.629,-0.001,0.360
0.9970,-5.000,239.573,298.146,-29.287,-13.528,0.360
1.1042,-4.000,289.986,295.678,-2.846,9.838,0.360
1.2013,-4.000,308.503,328.555,-10.026,2.683,0.360
1.2977,-4.000,332.189,356.193,-12.002,0.732,0.360
1.3969,-5.000,338.711,397.095,-29.192,-13.328,0.360
1.4956,-5.000,373.848,412.909,-19.530,-3.635,0.360
1.6034,-5.000,401.934,435.770,-16.918,-0.991,0.360
1.6995,-5.000,428.096,460.552,-16.228,-0.270,0.360
1.7960,-6.000,435.180,500.571,-32.696,-13.601,0.360
1.8954,-6.000,470.372,516.055,-22.841,-3.709,0.360
2.0036,-6.000,498.390,538.752,-20.181,-1.012,0.360
2.1020,-6.000,524.462,563.426,-19.482,-0.276,0.360
2.2005,-7.000,531.459,603.364,-35.952,-13.603,0.360
2.2982,-7.000,566.575,618.781,-26.103,-3.710,0.360
2.3954,-8.000,575.973,656.136,-40.082,-14.539,0.360
2.5052,-8.000,611.687,670.802,-29.558,-3.965,0.360
2.6024,-8.000,639.752,693.198,-26.723,-1.081,0.360
2.7005,-8.000,665.755,717.728,-25.986,-0.295,0.360
2.7985,-8.000,691.215,742.859,-25.822,-0.080,0.360
2.8961,-9.000,697.992,782.884,-42.446,-13.549,0.360
3.0050,-9.000,733.001,798.297,-32.648,-3.695,0.360
3.1038,-9.000,760.881,820.914,-30.016,-1.008,0.360
3.2010,-9.000,786.840,845.518,-29.339,-0.275,0.360
3.3001,-9.000,812.293,870.683,-29.195,-0.075,0.360
3.3968,-9.000,837.624,896.016,-29.196,-0.020,0.360
3.5040,-9.000,862.935,921.409,-29.237,-0.006,0.360
3.6019,-9.000,888.252,946.830,-29.289,-0.002,0.360
3.7004,-9.000,913.581,972.268,-29.344,-0.000,0.360
3.8001,-9.000,938.921,997.719,-29.399,-0.000,0.360
3.8983,-9.000,964.271,1023.181,-29.455,-0.000,0.360
3.9945,-9.000,989.630,1048.652,-29.511,-0.000,0.360
4.1043,-10.000,996.443,1088.843,-46.200,-13.527,0.360
4.2010,-10.000,1031.516,1104.364,-36.424,-3.689,0.360
4.2978,-10.000,1059.459,1127.065,-33.803,-1.006,0.360
4.3951,-10.000,1085.472,1151.738,-33.133,-0.274,0.360
4.5044,-10.000,1085.506,1151.497,-32.996,-0.075,0.360
