time_s,error_mm,left_rpm,right_rpm,pid_output,d_term,target_speed_ms
0.0004,-24.000,-389.406,436.898,-413.152,-377.143,0.200
0.0223,-24.000,-116.272,208.334,-162.303,-126.274,0.200
0.1273,-24.000,8.229,125.918,-58.844,-22.771,0.200
0.2226,-23.000,53.748,120.374,-33.313,1.304,0.200
0.3187,-23.000,71.727,140.576,-34.425,0.235,0.200
0.4254,-22.000,96.730,152.228,-27.749,5.452,0.200
0.5215,-22.000,112.031,176.549,-32.259,0.983,0.200
0.6277,-22.000,131.843,198.056,-33.106,0.177,0.200
0.7247,-22.000,153.037,219.623,-33.293,0.032,0.200
0.8213,-21.000,180.824,233.721,-26.449,5.416,0.200
0.9269,-21.000,199.467,261.321,-30.927,0.977,0.200
1.0232,-20.000,227.961,277.672,-24.855,5.586,0.200
1.1211,-20.000,247.724,306.667,-29.471,1.007,0.200
1.2273,-19.000,277.264,324.110,-23.423,5.591,0.200
1.3221,-18.000,303.795,346.055,-21.130,6.418,0.200
1.4279,-18.000,324.423,377.271,-26.424,1.157,0.200
1.5240,-17.000,355.155,396.145,-20.495,5.619,0.200
1.6196,-16.000,382.782,419.223,-18.221,6.423,0.200
1.7263,-15.000,410.219,443.426,-16.604,6.568,0.200
1.8199,-14.000,437.935,468.142,-15.104,6.594,0.200
1.9238,-13.000,465.968,493.215,-13.623,6.599,0.200
2.0198,-12.000,494.287,518.577,-12.145,6.600,0.200
2.1256,-11.000,522.850,544.182,-10.666,6.600,0.200
2.2220,-10.000,551.623,569.991,-9.184,6.600,0.200
2.3279,-9.000,580.573,595.975,-7.701,6.600,0.200
2.4244,-9.000,578.348,604.604,-13.128,1.190,0.200
2.5198,-8.000,585.939,600.356,-7.209,5.624,0.200
2.6267,-7.000,590.096,599.941,-4.922,6.424,0.200
2.7227,-6.000,593.770,600.348,-3.289,6.568,0.200
2.8196,-5.000,597.471,601.016,-1.773,6.594,0.200
2.9245,-3.000,607.136,593.863,6.636,12.009,0.200
3.0202,-1.000,613.079,591.857,10.611,12.985,0.200
3.1259,2.000,622.891,581.490,20.701,18.571,0.200
3.2220,4.000,621.861,583.250,19.306,14.169,0.200
3.3279,6.000,623.488,580.442,21.523,13.375,0.200
3.4219,9.000,629.920,567.307,31.306,18.641,0.200
3.5274,11.000,626.231,566.497,29.867,14.181,0.200
3.6247,13.000,625.640,561.466,32.087,13.377,0.200
3.7209,15.000,625.233,555.293,34.970,13.232,0.200
3.8270,17.000,624.542,548.591,37.976,13.206,0.200
3.9234,19.000,623.531,541.518,41.007,13.201,0.200
4.0191,21.000,622.234,534.144,44.045,13.200,0.200
4.1261,23.000,620.692,526.515,47.088,13.200,0.200
4.2223,24.000,613.979,527.533,43.223,7.790,0.200
4.3180,26.000,616.642,515.229,50.706,12.224,0.200
4.4235,27.000,610.535,515.242,47.647,7.614,0.200
4.5182,28.000,608.216,511.480,48.368,6.783,0.200
4.6236,29.000,606.586,507.042,49.772,6.633,0.200
4.7176,30.000,605.030,502.540,51.245,6.606,0.200
4.8244,31.000,603.501,498.020,52.741,6.601,0.200
4.9192,32.000,601.979,493.500,54.240,6.600,0.200
5.0172,32.000,595.501,497.842,48.830,1.190,0.200
5.1227,33.000,598.578,489.050,54.764,5.624,0.200
5.2202,33.000,593.038,492.731,50.154,1.014,0.200
5.3264,33.000,591.417,492.773,49.322,0.183,0.200
5.4217,34.000,595.556,483.392,56.082,5.443,0.200
5.5275,34.000,590.367,487.125,51.621,0.981,0.200
5.6218,34.000,588.943,487.311,50.816,0.177,0.200
5.7177,34.000,588.272,486.930,50.671,0.032,0.200
5.8237,34.000,587.799,486.509,50.645,0.006,0.200
5.9194,33.000,579.455,491.993,43.731,-5.409,0.200
6.0250,33.000,584.172,487.844,48.164,-0.975,0.200
6.1205,33.000,585.214,487.287,48.964,-0.176,0.200
6.2264,32.000,577.604,493.208,42.198,-5.442,0.200
6.3234,31.000,574.886,495.389,39.748,-6.391,0.200
6.4193,31.000,581.397,491.423,44.987,-1.152,0.200
6.5260,30.000,575.464,497.420,39.022,-5.618,0.200
6.6223,29.000,573.689,500.148,36.771,-6.423,0.200
6.7175,29.000,580.914,496.734,42.090,-1.158,0.200
6.8236,28.000,575.575,503.211,36.182,-5.619,0.200
6.9197,27.000,574.256,506.399,33.928,-6.423,0.200
7.0258,26.000,573.903,509.239,32.332,-6.568,0.200
7.1216,25.000,573.931,512.226,30.853,-6.594,0.200
7.2172,24.000,574.203,515.417,29.393,-6.599,0.200
7.3226,23.000,574.667,518.796,27.935,-6.600,0.200
7.4165,22.000,575.291,522.338,26.476,-6.600,0.200
7.5221,21.000,576.051,526.020,25.016,-6.600,0.200
7.6266,21.000,584.888,523.958,30.465,-1.190,0.200
7.7217,20.000,580.821,531.685,24.568,-5.624,0.200
7.8179,19.000,580.562,535.954,22.304,-6.424,0.200
7.9251,18.000,581.106,539.719,20.694,-6.568,0.200
8.0217,18.000,589.855,537.632,26.111,-1.184,0.200
8.1185,17.000,585.729,545.321,20.204,-5.623,0.200
8.2238,16.000,585.423,549.556,17.934,-6.424,0.200
8.3203,16.000,593.888,547.430,23.229,-1.158,0.200
8.4238,15.000,589.600,555.006,17.297,-5.619,0.200
8.5173,14.000,589.170,559.132,15.019,-6.423,0.200
8.6220,14.000,597.531,556.911,20.310,-1.158,0.200
8.7178,13.000,593.155,564.407,14.374,-5.619,0.200
8.8256,13.000,600.611,562.603,19.004,-1.013,0.200
8.9238,12.000,595.906,570.012,12.947,-5.593,0.200
9.0203,11.000,595.200,573.916,10.642,-6.418,0.200
9.1166,10.000,595.379,577.356,9.012,-6.567,0.200
9.2218,9.000,595.857,580.854,7.502,-6.594,0.200
9.3173,8.000,596.507,584.483,6.012,-6.599,0.200
9.4241,7.000,597.288,588.240,4.524,-6.600,0.200
9.5193,6.000,598.177,592.107,3.035,-6.600,0.200
9.6227,5.000,599.159,596.070,1.544,-6.600,0.200
9.7256,4.000,600.217,600.113,0.052,-6.600,0.200
9.8193,2.000,593.379,610.087,-8.354,-12.010,0.200
9.9235,1.000,599.598,610.434,-5.418,-7.576,0.200
10.0182,-0.000,602.139,614.375,-6.118,-6.776,0.200
10.1211,-1.000,603.085,618.037,-7.476,-6.632,0.200
10.2247,-2.000,603.117,621.024,-8.954,-6.606,0.200
10.3213,-2.000,611.310,618.396,-3.543,-1.191,0.200
10.4165,-3.000,605.786,624.750,-9.482,-5.625,0.200
10.5233,-4.000,603.382,626.960,-11.789,-6.424,0.200
10.6184,-4.000,610.057,623.119,-6.531,-1.158,0.200
10.7243,-5.000,603.342,628.344,-12.501,-5.619,0.200
10.8182,-5.000,608.805,624.614,-7.904,-1.013,0.200
10.9246,-6.000,601.501,629.491,-13.995,-5.593,0.200
11.0202,-6.000,606.543,625.387,-9.422,-1.008,0.200
11.1160,-6.000,607.756,624.970,-8.607,-0.182,0.200
11.2249,-6.000,608.233,625.171,-8.469,-0.033,0.200
11.3206,-6.000,608.536,625.443,-8.453,-0.006,0.200
11.4182,-6.000,608.774,625.694,-8.460,-0.001,0.200
11.5242,-6.000,608.972,625.912,-8.470,-0.000,0.200
11.6193,-6.000,609.138,626.100,-8.481,-0.000,0.200
11.7159,-6.000,609.277,626.261,-8.492,-0.000,0.200
11.8227,-5.000,615.255,618.439,-1.592,5.410,0.200
11.9175,-5.000,611.527,623.598,-6.036,0.976,0.200
12.0244,-4.000,617.188,617.054,0.067,5.586,0.200
12.1195,-3.000,619.589,614.803,2.393,6.417,0.200
12.2152,-3.000,615.887,621.633,-2.873,1.157,0.200
12.3200,-2.000,622.124,615.954,3.085,5.619,0.200
12.4257,-1.000,625.114,614.339,5.387,6.423,0.200
12.5213,-0.000,627.793,613.728,7.033,6.568,0.200
12.6162,1.000,629.750,612.629,8.561,6.594,0.200
12.7226,2.000,631.173,611.035,10.069,6.599,0.200
12.8175,3.000,632.157,609.006,11.576,6.600,0.200
12.9218,4.000,632.770,606.604,13.083,6.600,0.200
13.0176,4.000,589.245,601.880,7.739,1.249,0.120
13.1243,5.000,555.659,583.214,11.642,3.642,0.120
13.2197,6.000,522.224,563.995,13.606,4.094,0.120
13.3155,8.000,493.307,536.318,20.112,7.585,0.120
13.4230,9.000,459.935,516.345,18.884,4.840,0.120
13.5166,10.000,430.078,492.619,19.883,4.321,0.120
13.6211,11.000,401.739,467.173,21.306,4.223,0.120
13.7155,13.000,377.519,433.837,27.717,7.610,0.120
13.8184,14.000,348.209,408.984,26.478,4.845,0.120
13.9220,15.000,321.820,381.096,27.483,4.322,0.120
14.0143,17.000,324.418,371.452,33.822,7.628,0.120
14.1209,17.000,318.086,377.795,27.668,1.443,0.120
14.2173,19.000,323.010,365.681,36.345,7.084,0.120
14.3223,19.000,317.113,371.466,30.637,1.340,0.120
14.4162,21.000,322.115,359.168,39.400,7.064,0.120
14.5201,21.000,316.230,364.853,33.712,1.337,0.120
14.6165,23.000,321.233,352.479,42.482,7.064,0.120
14.7226,23.000,315.347,358.100,36.798,1.336,0.120
14.8182,24.000,317.242,352.380,40.665,3.658,0.120
14.9150,25.000,317.252,348.518,42.651,4.098,0.120
15.0212,26.000,316.904,344.992,44.283,4.181,0.120
15.1184,26.000,313.380,348.223,40.942,0.791,0.120
15.2154,27.000,315.740,342.015,45.256,3.555,0.120
15.3216,28.000,315.853,338.030,47.332,4.078,0.120
15.4173,29.000,315.539,334.454,48.985,4.177,0.120
15.5244,29.000,312.034,337.651,45.653,0.790,0.120
15.6181,30.000,314.352,331.472,49.917,3.555,0.120
15.7145,31.000,314.420,327.522,51.941,4.078,0.120
15.8205,32.000,314.058,323.985,53.539,4.177,0.120
15.9158,33.000,313.609,320.519,55.058,4.196,0.120
16.0186,33.000,310.035,323.765,51.656,0.794,0.120
16.1216,34.000,312.351,317.571,55.918,3.556,0.120
16.2143,35.000,312.419,313.607,57.941,4.078,0.120
16.3174,36.000,312.056,310.057,59.540,4.177,0.120
16.4230,37.000,311.608,306.580,61.058,4.196,0.120
16.5193,37.000,308.034,309.817,57.656,0.794,0.120
16.6158,39.000,313.455,296.910,66.824,6.961,0.120
16.7236,40.000,310.732,295.670,66.085,4.722,0.120
16.8178,41.000,309.822,292.611,67.161,4.299,0.120
16.9236,41.000,306.148,295.912,63.676,0.813,0.120
17.0197,43.000,311.539,283.004,72.827,6.965,0.120
17.1157,43.000,305.696,288.457,67.180,1.318,0.120
17.2225,44.000,307.566,282.656,71.017,3.655,0.120
17.3155,45.000,307.536,278.744,72.959,4.097,0.120
17.4197,46.000,307.144,275.186,74.543,4.180,0.120
17.5225,47.000,306.680,271.692,76.059,4.196,0.120
17.6163,48.000,306.200,268.208,77.562,4.199,0.120
17.7193,49.000,305.716,264.723,79.062,4.200,0.120
17.8232,50.000,305.228,261.236,80.563,4.200,0.120
17.9186,52.000,307.844,251.042,86.968,7.605,0.120
18.0145,53.000,304.562,250.283,85.707,4.844,0.120
18.1213,54.000,303.522,247.288,86.684,4.322,0.120
18.2166,55.000,302.908,243.872,88.086,4.223,0.120
18.3219,55.000,299.271,247.084,84.662,0.799,0.120
18.4150,56.000,301.548,240.846,88.919,3.557,0.120
18.5216,57.000,301.586,236.840,90.941,4.078,0.120
18.6168,58.000,301.198,233.256,92.540,4.177,0.120
18.7236,58.000,297.623,236.454,89.153,0.790,0.120
18.8187,59.000,299.928,230.230,93.417,3.555,0.120
18.9240,59.000,296.879,232.946,90.535,0.673,0.120
19.0188,60.000,299.298,226.645,94.895,3.533,0.120
