time_s,error_mm,left_rpm,right_rpm,pid_output,d_term,target_speed_ms
0.0006,-13.000,-437.092,484.584,-460.838,-420.522,0.360
0.0549,-13.000,-109.054,201.115,-155.084,-114.688,0.360
0.1513,-12.000,11.952,122.196,-55.122,-17.751,0.360
0.2587,-12.000,46.610,131.183,-42.287,-4.841,0.360
0.3561,-12.000,72.426,150.106,-38.840,-1.320,0.360
0.4542,-12.000,96.145,172.054,-37.954,-0.360,0.360
0.5508,-11.000,135.114,177.381,-21.133,13.429,0.360
0.6505,-11.000,149.425,211.362,-30.968,3.662,0.360
0.7584,-11.000,171.037,238.437,-33.700,0.999,0.360
0.8551,-11.000,194.754,263.743,-34.495,0.272,0.360
0.9558,-11.000,219.142,288.664,-34.761,0.074,0.360
1.0527,-10.000,259.350,295.849,-18.250,13.548,0.360
1.1521,-10.000,274.897,331.226,-28.165,3.695,0.360
1.2584,-9.000,313.163,341.723,-14.280,14.535,0.360
1.3561,-9.000,328.581,378.395,-24.907,3.964,0.360
1.4552,-9.000,351.600,407.291,-27.846,1.081,0.360
1.5533,-8.000,392.195,416.303,-12.054,13.822,0.360
1.6511,-7.000,424.049,435.094,-5.523,17.297,0.360
1.7495,-7.000,438.270,474.561,-18.146,4.717,0.360
1.8584,-7.000,461.433,504.673,-21.620,1.287,0.360
1.9559,-6.000,502.469,514.400,-5.966,13.878,0.360
2.0532,-5.000,534.785,533.710,0.538,17.312,0.360
2.1510,-5.000,549.425,573.594,-12.084,4.722,0.360
2.2493,-4.000,588.506,586.337,1.084,14.815,0.360
2.3485,-3.000,620.605,606.768,6.919,17.568,0.360
2.4568,-3.000,635.455,647.208,-5.877,4.791,0.360
2.5582,-2.000,674.823,660.315,7.254,14.834,0.360
2.6564,-1.000,707.198,681.025,13.087,17.573,0.360
2.7542,-0.000,737.845,703.978,16.934,18.320,0.360
2.8496,-0.000,752.621,745.401,3.610,4.996,0.360
2.9568,1.000,791.406,758.186,16.610,14.890,0.360
3.0557,2.000,822.533,777.693,22.420,17.588,0.360
3.1545,2.000,836.593,817.311,9.641,4.797,0.360
3.2549,3.000,874.464,828.866,22.799,14.835,0.360
3.3528,4.000,904.732,847.409,28.661,17.573,0.360
3.4507,4.000,918.041,886.229,15.906,4.793,0.360
3.5483,4.000,940.554,915.665,12.445,1.307,0.360
3.6557,4.000,965.527,942.489,11.519,0.356,0.360
3.7542,4.000,991.125,968.556,11.285,0.097,0.360
3.8524,4.000,1016.857,994.380,11.239,0.027,0.360
3.9510,4.000,1042.594,1020.105,11.244,0.007,0.360
4.0482,4.000,1068.304,1045.777,11.264,0.002,0.360
4.1574,4.000,1093.985,1071.410,11.287,0.001,0.360
4.2539,4.000,1119.637,1097.014,11.311,0.000,0.360
4.3517,3.000,1127.552,1138.147,-5.297,-13.527,0.360
4.4507,3.000,1138.109,1128.990,4.559,-3.689,0.360
4.5477,2.000,1123.692,1142.437,-9.373,-14.533,0.360
4.6553,1.000,1110.483,1118.184,-3.851,-5.151,0.160
4.7552,1.000,1097.746,1096.350,0.698,-0.606,0.160
4.8512,-0.000,1073.892,1082.208,-4.158,-3.512,0.160
4.9501,-1.000,1052.523,1065.431,-6.454,-3.854,0.160
5.0481,-1.000,1038.343,1044.457,-3.057,-0.453,0.160
5.1569,-2.000,1013.979,1030.091,-8.056,-3.495,0.160
5.2554,-3.000,992.274,1013.025,-10.375,-3.852,0.160
5.3514,-4.000,970.865,995.631,-12.383,-3.894,0.160
5.4499,-6.000,942.518,982.024,-19.753,-7.341,0.160
5.5475,-6.000,931.277,957.875,-13.299,-0.864,0.160
5.6563,-8.000,900.200,946.901,-23.351,-6.984,0.160
5.7562,-8.000,888.595,923.034,-17.220,-0.822,0.160
5.8535,-9.000,864.393,908.234,-21.921,-3.538,0.160
5.9540,-10.000,842.584,891.043,-24.229,-3.857,0.160
6.0531,-11.000,821.053,873.573,-26.260,-3.895,0.160
6.1494,-11.000,806.507,852.239,-22.866,-0.458,0.160
6.2493,-12.000,781.800,837.599,-27.900,-3.495,0.160
6.3475,-13.000,759.794,820.309,-30.258,-3.852,0.160
6.4563,-13.000,745.077,798.896,-26.909,-0.453,0.160
6.5541,-14.000,720.251,784.162,-31.955,-3.494,0.160
6.6518,-15.000,698.147,766.790,-34.321,-3.852,0.160
6.7499,-15.000,683.346,745.307,-30.981,-0.453,0.160
6.8468,-16.000,658.446,730.516,-36.035,-3.494,0.160
6.9549,-16.000,643.234,709.261,-33.014,-0.411,0.160
7.0509,-17.000,618.216,694.433,-38.108,-3.490,0.160
7.1480,-17.000,602.929,673.120,-35.096,-0.411,0.160
7.2462,-17.000,584.806,654.405,-34.800,-0.048,0.160
7.3554,-18.000,559.306,639.742,-40.218,-3.447,0.160
7.4543,-19.000,536.888,622.172,-42.642,-3.847,0.160
7.5515,-19.000,521.848,600.493,-39.322,-0.453,0.160
7.6494,-19.000,503.703,581.697,-38.997,-0.053,0.160
7.7466,-20.000,478.234,566.917,-44.341,-3.447,0.160
7.8564,-20.000,462.805,545.404,-41.299,-0.406,0.160
7.9551,-21.000,450.379,543.045,-46.333,-3.489,0.160
8.0545,-21.000,454.085,540.594,-43.254,-0.410,0.160
8.1530,-21.000,454.981,540.765,-42.892,-0.048,0.160
8.2520,-21.000,455.477,541.176,-42.850,-0.006,0.160
8.3486,-21.000,455.868,541.557,-42.845,-0.001,0.160
8.4460,-22.000,449.245,545.715,-48.235,-3.441,0.160
8.5541,-22.000,452.734,543.131,-45.199,-0.405,0.160
8.6527,-22.000,453.475,543.158,-44.841,-0.048,0.160
8.7516,-22.000,453.844,543.443,-44.799,-0.006,0.160
8.8495,-22.000,454.127,543.716,-44.794,-0.001,0.160
8.9569,-23.000,447.413,547.783,-50.185,-3.441,0.160
9.0561,-23.000,450.824,545.121,-47.149,-0.405,0.160
9.1524,-23.000,451.500,545.083,-46.791,-0.048,0.160
9.2494,-23.000,451.812,545.311,-46.749,-0.006,0.160
9.3491,-23.000,452.048,545.537,-46.744,-0.001,0.160
9.4468,-23.000,452.244,545.732,-46.744,-0.000,0.160
9.5548,-23.000,452.410,545.898,-46.744,-0.000,0.160
9.6537,-22.000,456.503,539.208,-41.353,3.441,0.160
9.7520,-22.000,453.862,542.640,-44.389,0.405,0.160
9.8536,-22.000,453.842,543.334,-44.746,0.048,0.160
9.9526,-22.000,454.086,543.663,-44.788,0.006,0.160
10.0493,-22.000,454.324,543.911,-44.793,0.001,0.160
10.1461,-22.000,454.531,544.118,-44.794,0.000,0.160
10.2549,-22.000,454.706,544.294,-44.794,0.000,0.160
10.3543,-22.000,454.856,544.443,-44.794,0.000,0.160
10.4540,-22.000,454.983,544.570,-44.794,0.000,0.160
10.5514,-22.000,455.091,544.678,-44.794,0.000,0.160
10.6483,-22.000,455.182,544.770,-44.794,0.000,0.160
