time_s,error_mm,left_rpm,right_rpm,pid_output,d_term,target_speed_ms
0.0003,-9.000,-285.004,332.496,-308.750,-281.739,0.360
0.0872,-9.000,-57.872,149.934,-103.903,-76.838,0.360
0.1846,-9.000,20.376,116.525,-48.075,-20.956,0.360
0.2845,-8.000,73.456,107.038,-16.791,7.376,0.360
0.3819,-7.000,106.907,119.120,-6.106,15.102,0.360
0.4778,-7.000,120.553,154.817,-17.132,4.119,0.360
0.5858,-7.000,142.306,182.645,-20.169,1.123,0.360
0.6860,-7.000,166.338,208.395,-21.028,0.306,0.360
0.7830,-7.000,191.051,233.638,-21.293,0.084,0.360
0.8779,-7.000,215.999,258.791,-21.396,0.023,0.360
0.9770,-7.000,241.053,283.962,-21.455,0.006,0.360
1.0756,-7.000,266.172,309.175,-21.501,0.002,0.360
1.1858,-6.000,306.356,317.251,-5.447,13.091,0.360
1.2812,-6.000,322.630,352.639,-15.004,3.570,0.360
1.3782,-6.000,345.773,381.047,-17.637,0.974,0.360
1.4856,-5.000,385.775,390.344,-2.284,13.356,0.360
1.5840,-5.000,402.303,426.359,-12.028,3.643,0.360
1.6815,-5.000,425.774,455.189,-14.707,0.993,0.360
1.7905,-4.000,466.086,464.812,0.637,13.362,0.360
1.8763,-4.000,482.886,501.096,-9.105,3.644,0.360
1.9857,-3.000,521.610,512.974,4.318,14.085,0.360
2.0830,-4.000,520.156,564.237,-22.040,-9.250,0.360
2.1819,-3.000,568.366,566.847,0.759,10.568,0.360
2.2784,-3.000,587.579,601.468,-6.945,2.882,0.360
2.3859,-3.000,612.164,630.282,-9.059,0.786,0.360
2.4829,-3.000,638.089,657.386,-9.648,0.214,0.360
2.5797,-3.000,664.272,683.917,-9.822,0.058,0.360
2.6766,-3.000,690.435,710.200,-9.883,0.016,0.360
2.7855,-3.000,716.515,736.339,-9.912,0.004,0.360
2.8824,-3.000,742.506,762.373,-9.934,0.001,0.360
2.9795,-3.000,768.418,788.323,-9.952,0.000,0.360
3.0771,-3.000,794.260,814.202,-9.971,0.000,0.360
3.1857,-4.000,802.026,854.198,-26.086,-13.091,0.360
3.2850,-4.000,837.142,870.320,-16.589,-3.570,0.360
3.3827,-4.000,865.310,893.343,-14.017,-0.974,0.360
3.4797,-4.000,891.570,918.235,-13.332,-0.266,0.360
3.5770,-5.000,899.282,957.802,-29.260,-13.163,0.360
3.6840,-5.000,934.239,973.672,-19.717,-3.590,0.360
3.7823,-5.000,962.240,996.512,-17.136,-0.979,0.360
3.8792,-5.000,988.350,1021.258,-16.454,-0.267,0.360
3.9758,-5.000,1013.947,1046.527,-16.290,-0.073,0.360
4.0835,-6.000,1021.391,1086.118,-32.364,-13.111,0.360
4.1816,-6.000,1056.200,1101.929,-22.864,-3.576,0.360
4.2794,-5.000,1099.115,1107.521,-4.203,12.116,0.360
4.3755,-5.000,1116.208,1142.297,-13.045,3.304,0.360
4.4834,-5.000,1114.175,1145.130,-15.478,0.901,0.360
4.5809,-5.000,1113.829,1146.155,-16.163,0.246,0.360
4.6769,-4.000,1128.926,1129.476,-0.275,13.158,0.360
4.7849,-4.000,1120.160,1139.896,-9.868,3.589,0.360
4.8817,-4.000,1118.229,1143.233,-12.502,0.979,0.360
4.9783,-4.000,1118.091,1144.567,-13.238,0.267,0.360
5.0750,-3.000,1133.398,1128.116,2.641,13.164,0.360
5.1834,-3.000,1124.820,1138.722,-6.951,3.590,0.360
5.2802,-3.000,1123.053,1142.213,-9.580,0.979,0.360
5.3768,-3.000,1123.056,1143.675,-10.310,0.267,0.360
5.4747,-4.000,1105.449,1158.687,-26.619,-13.018,0.360
5.5841,-4.000,1115.290,1149.641,-17.175,-3.550,0.360
5.6818,-4.000,1118.186,1147.420,-14.617,-0.968,0.360
5.7790,-4.000,1119.153,1147.027,-13.937,-0.264,0.360
