time_s,error_mm,left_rpm,right_rpm,pid_output,d_term,target_speed_ms
0.0004,12.000,398.749,-369.067,383.908,352.696,0.320
0.0113,13.000,282.931,-225.393,254.162,220.335,0.320
0.1106,12.000,107.947,-24.104,66.025,34.736,0.320
0.2090,12.000,92.933,15.894,38.520,7.168,0.320
0.3099,11.000,85.903,46.787,19.558,-9.251,0.320
0.4088,11.000,106.582,52.668,26.957,-1.909,0.320
0.5068,11.000,121.830,64.771,28.530,-0.394,0.320
0.6094,11.000,136.212,78.413,28.900,-0.081,0.320
0.7056,11.000,150.631,92.588,29.021,-0.017,0.320
0.8056,10.000,150.826,119.313,15.756,-10.734,0.320
0.9039,10.000,174.725,126.071,24.327,-2.215,0.320
1.0027,10.000,191.951,139.677,26.137,-0.457,0.320
1.1104,10.000,207.857,154.754,26.552,-0.094,0.320
1.2112,9.000,209.124,182.437,13.343,-10.750,0.320
1.3035,9.000,233.893,190.050,21.921,-2.218,0.320
1.4056,8.000,237.435,216.648,10.393,-11.188,0.320
1.5043,8.000,263.052,224.424,19.314,-2.309,0.320
1.6048,8.000,281.505,239.129,21.188,-0.476,0.320
1.7141,7.000,283.989,267.445,8.272,-10.828,0.320
1.8038,7.000,309.597,275.791,16.903,-2.234,0.320
1.9141,7.000,328.225,290.800,18.713,-0.461,0.320
2.0123,6.000,330.894,319.335,5.779,-10.825,0.320
2.1142,5.000,342.251,340.117,1.067,-12.964,0.320
2.2125,5.000,370.112,347.349,11.382,-2.675,0.320
2.3135,5.000,389.563,362.501,13.531,-0.552,0.320
2.4119,4.000,392.706,391.387,0.660,-10.844,0.320
2.5113,4.000,418.832,400.258,9.287,-2.238,0.320
2.6080,4.000,437.890,415.723,11.083,-0.462,0.320
2.7059,4.000,455.337,432.396,11.471,-0.095,0.320
2.8046,4.000,472.321,449.187,11.567,-0.020,0.320
2.9152,3.000,474.685,478.148,-1.732,-10.734,0.320
3.0152,3.000,500.420,486.814,6.803,-2.215,0.320
3.1148,3.000,519.201,502.048,8.577,-0.457,0.320
3.2139,3.000,536.423,518.513,8.955,-0.094,0.320
3.3119,2.000,538.802,547.382,-4.290,-10.750,0.320
3.4132,2.000,564.512,556.008,4.252,-2.218,0.320
3.5119,2.000,583.263,571.218,6.023,-0.458,0.320
3.6119,2.000,600.457,587.665,6.396,-0.094,0.320
3.7110,2.000,617.227,604.264,6.482,-0.019,0.320
3.8102,1.000,619.407,633.063,-6.828,-10.734,0.320
3.9091,1.000,644.985,641.592,1.697,-2.215,0.320
4.0061,1.000,663.631,656.711,3.460,-0.457,0.320
4.1155,1.000,680.736,673.081,3.828,-0.094,0.320
4.2147,1.000,697.431,689.615,3.908,-0.019,0.320
4.3167,-0.000,699.545,718.359,-9.407,-10.734,0.320
4.4154,-1.000,709.811,738.258,-14.223,-12.945,0.320
4.5149,-2.000,721.532,756.112,-17.290,-13.401,0.320
4.6139,-3.000,733.359,773.358,-20.000,-13.496,0.320
4.7122,-4.000,745.042,790.322,-22.640,-13.515,0.320
4.8081,-5.000,756.554,807.094,-25.270,-13.519,0.320
4.9068,-7.000,752.655,835.129,-41.237,-24.250,0.320
5.0175,-8.000,772.255,842.981,-35.363,-15.734,0.320
5.1156,-9.000,784.999,857.504,-36.252,-13.977,0.320
5.2136,-9.000,811.521,861.934,-25.207,-2.884,0.320
5.3160,-10.000,814.050,886.649,-36.300,-11.325,0.320
5.4143,-11.000,823.197,904.594,-40.699,-13.067,0.320
5.5139,-12.000,833.656,921.098,-43.721,-13.427,0.320
5.6121,-12.000,859.597,925.850,-33.127,-2.771,0.320
5.7124,-13.000,861.910,950.561,-44.326,-11.302,0.320
5.8135,-13.000,886.184,957.032,-35.424,-2.332,0.320
5.9137,-13.000,903.421,970.702,-33.640,-0.481,0.320
6.0117,-13.000,919.259,985.911,-33.326,-0.099,0.320
6.1119,-13.000,934.852,1001.482,-33.315,-0.020,0.320
6.2110,-13.000,950.433,1017.165,-33.366,-0.004,0.320
6.3102,-13.000,950.127,1016.988,-33.430,-0.001,0.320
6.4096,-13.000,949.856,1016.851,-33.497,-0.000,0.320
6.5106,-13.000,949.614,1016.744,-33.565,-0.000,0.320
6.6115,-14.000,934.143,1028.079,-46.968,-10.730,0.320
6.7125,-14.000,942.329,1019.378,-38.525,-2.214,0.320
6.8137,-14.000,943.794,1017.474,-36.840,-0.457,0.320
6.9116,-14.000,943.898,1016.998,-36.550,-0.094,0.320
7.0080,-14.000,943.741,1016.838,-36.548,-0.019,0.320
7.1185,-15.000,928.294,1028.176,-49.941,-10.734,0.320
7.2142,-15.000,960.748,980.564,-9.908,-3.864,0.200
7.3113,-15.000,954.857,969.751,-7.447,-1.391,0.200
7.4083,-15.000,946.727,959.864,-6.569,-0.501,0.200
7.5155,-16.000,933.203,951.133,-8.965,-2.484,0.200
7.6148,-16.000,924.912,939.688,-7.388,-0.894,0.200
7.7146,-16.000,915.174,928.830,-6.828,-0.322,0.200
7.8134,-17.000,900.439,919.119,-9.340,-2.420,0.200
7.9120,-17.000,891.175,906.784,-7.805,-0.871,0.200
8.0098,-18.000,876.365,896.296,-9.965,-2.618,0.200
8.1172,-18.000,866.864,883.473,-8.305,-0.942,0.200
8.2154,-19.000,851.790,872.632,-10.421,-2.643,0.200
8.3156,-20.000,837.794,860.660,-11.433,-3.256,0.200
8.4156,-20.000,828.432,847.131,-9.349,-1.172,0.200
8.5137,-20.000,817.543,834.742,-8.599,-0.422,0.200
