time_s,error_mm,left_rpm,right_rpm,pid_output,d_term,target_speed_ms
0.0004,-1.000,-11.983,59.474,-35.728,-32.727,0.400
0.0214,-1.000,34.112,63.925,-14.906,-11.903,0.400
0.1283,-1.000,69.007,79.634,-5.313,-2.304,0.400
0.2254,-1.000,96.184,103.108,-3.462,-0.446,0.400
0.3217,-1.000,121.885,128.101,-3.108,-0.086,0.400
0.4225,-1.000,147.313,153.402,-3.044,-0.017,0.400
0.5306,-1.000,172.700,178.774,-3.037,-0.003,0.400
0.6284,-1.000,198.089,204.170,-3.040,-0.001,0.400
0.7249,-1.000,223.487,229.578,-3.046,-0.000,0.400
0.8223,-1.000,248.893,254.997,-3.052,-0.000,0.400
0.9218,-1.000,274.307,280.423,-3.058,-0.000,0.400
1.0204,-1.000,299.728,305.856,-3.064,-0.000,0.400
1.1272,-1.000,325.155,331.295,-3.070,-0.000,0.400
1.2252,-0.000,364.155,341.069,11.543,11.613,0.400
1.3210,-0.000,380.839,376.483,2.178,2.248,0.400
1.4275,-0.000,404.988,404.257,0.365,0.435,0.400
1.5245,-0.000,430.524,430.495,0.014,0.084,0.400
1.6208,-1.000,439.711,469.056,-14.672,-11.597,0.400
1.7289,-1.000,474.669,485.322,-5.326,-2.245,0.400
1.8260,-1.000,502.064,509.108,-3.522,-0.434,0.400
1.9240,-1.000,527.979,534.335,-3.178,-0.084,0.400
2.0209,-1.000,553.597,559.829,-3.116,-0.016,0.400
2.1211,-1.000,579.146,585.363,-3.109,-0.003,0.400
2.2296,-1.000,604.672,610.897,-3.112,-0.001,0.400
2.3289,-1.000,630.187,636.423,-3.118,-0.000,0.400
2.4261,-1.000,655.693,661.941,-3.124,-0.000,0.400
2.5231,-0.000,694.761,671.783,11.489,11.613,0.400
2.6214,-0.000,711.503,707.255,2.124,2.248,0.400
2.7285,1.000,748.369,718.509,14.930,12.048,0.400
2.8250,1.000,764.430,753.990,5.220,2.332,0.400
2.9263,1.000,788.280,781.589,3.346,0.451,0.400
3.0229,2.000,826.277,791.064,17.607,11.700,0.400
3.1213,2.000,842.349,825.983,8.183,2.265,0.400
3.2296,2.000,866.025,853.288,6.369,0.438,0.400
3.3294,3.000,903.840,862.548,20.646,11.698,0.400
3.4289,3.000,919.750,897.289,11.230,2.264,0.400
3.5254,3.000,943.289,924.444,9.422,0.438,0.400
3.6230,3.000,968.318,950.144,9.087,0.085,0.400
3.7224,3.000,993.647,975.574,9.037,0.016,0.400
3.8219,4.000,1031.713,984.393,23.660,11.616,0.400
3.9290,4.000,1047.615,1018.982,14.317,2.248,0.400
4.0264,5.000,1083.774,1029.481,27.146,12.048,0.400
4.1241,5.000,1099.237,1064.316,17.460,2.332,0.400
4.2210,5.000,1122.582,1091.363,15.610,0.451,0.400
4.3203,5.000,1147.485,1116.934,15.276,0.087,0.400
4.4278,5.000,1172.715,1142.245,15.235,0.017,0.400
4.5246,5.000,1198.032,1167.529,15.252,0.003,0.400
4.6212,4.000,1207.715,1206.395,0.660,-11.612,0.400
4.7299,3.000,1227.388,1236.528,-4.570,-13.860,0.400
4.8280,2.000,1249.402,1265.389,-7.993,-14.296,0.400
4.9257,2.000,1262.420,1255.325,3.547,-2.767,0.400
5.0269,1.000,1250.249,1267.906,-8.828,-12.148,0.400
5.1228,-0.000,1246.058,1273.346,-13.644,-13.964,0.400
5.2206,-1.000,1242.781,1276.784,-17.001,-14.316,0.400
5.3190,-3.000,1222.751,1292.152,-34.700,-25.997,0.400
5.4277,-5.000,1211.579,1297.561,-42.991,-28.257,0.400
5.5249,-7.000,1201.750,1300.691,-49.471,-28.695,0.400
5.6247,-8.000,1208.433,1290.414,-40.990,-17.167,0.400
5.7263,-9.000,1205.633,1289.259,-41.813,-14.936,0.400
5.8220,-10.000,1200.874,1289.757,-44.441,-14.504,0.400
5.9213,-11.000,1195.630,1290.478,-47.424,-14.420,0.400
6.0187,-12.000,1190.202,1291.162,-50.480,-14.404,0.400
6.1263,-13.000,1184.661,1291.770,-53.554,-14.401,0.400
6.2237,-14.000,1179.032,1292.307,-56.638,-14.400,0.400
6.3208,-15.000,1173.327,1292.783,-59.728,-14.400,0.400
6.4210,-15.000,1184.128,1280.538,-48.205,-2.787,0.400
6.5201,-15.000,1185.672,1277.766,-46.047,-0.539,0.400
6.6269,-16.000,1168.926,1289.568,-60.321,-11.717,0.400
6.7240,-16.000,1177.679,1279.614,-50.968,-2.268,0.400
6.8216,-16.000,1178.901,1277.370,-49.235,-0.439,0.400
6.9220,-16.000,1178.725,1276.678,-48.977,-0.085,0.400
7.0200,-15.000,1191.897,1260.667,-34.385,11.596,0.400
7.1275,-15.000,1182.749,1270.403,-43.827,2.244,0.400
7.2275,-14.000,1194.667,1256.884,-31.108,12.047,0.400
7.3182,-13.000,1199.256,1251.834,-26.289,13.945,0.400
7.4271,-13.000,1189.237,1264.462,-37.613,2.699,0.400
7.5228,-11.000,1215.229,1236.488,-10.630,23.748,0.400
7.6190,-10.000,1211.737,1242.194,-15.228,16.209,0.400
7.7182,-9.000,1214.615,1242.098,-13.742,14.750,0.400
7.8240,-9.000,1205.349,1256.730,-25.691,2.855,0.400
