t_s,v_cmd_ms,voltage_v,encoder_v_ms,encoder_rpm,encoder_count
10.56,0.04,0.3306,0.0217,6.894,30995210
10.611,0.04,0.3306,0.0033,1.038,30995217
10.662,0.04,0.3306,0.0033,1.038,30995217
10.713,0.04,0.3306,0.0119,3.798,30995244
10.765,0.04,0.3306,0.0119,3.798,30995244
10.815,0.04,0.3306,0.0323,10.284,30995312
10.867,0.04,0.3306,0.0323,10.284,30995312
10.917,0.04,0.3306,0.038,12.088,30995398
10.968,0.04,0.3306,0.038,12.088,30995398
11.019,0.04,0.3306,0.042,13.36,30995485
11.071,0.04,0.3306,0.042,13.36,30995485
11.122,0.04,0.3306,0.0399,12.687,30995578
11.173,0.04,0.3306,0.0399,12.687,30995578
11.223,0.04,0.3306,0.0384,12.236,30995656
11.274,0.04,0.3306,0.0384,12.236,30995656
11.325,0.04,0.3306,0.0256,8.146,30995714
11.376,0.04,0.3306,0.0256,8.146,30995714
11.427,0.04,0.3306,0.0343,10.919,30995784
11.479,0.04,0.3306,0.0343,10.919,30995784
11.53,0.04,0.3306,0.0393,12.52,30995871
11.581,0.04,0.3306,0.0393,12.52,30995871
11.632,0.04,0.3306,0.0455,14.485,30995970
11.683,0.04,0.3306,0.0455,14.485,30995970
11.734,0.04,0.3306,0.0353,11.24,30996052
11.784,0.04,0.3306,0.0353,11.24,30996052
11.835,0.04,0.3306,0.0332,10.572,30996118
11.885,0.04,0.3306,0.0332,10.572,30996118
11.937,0.04,0.3306,0.0374,11.892,30996200
11.988,0.04,0.3306,0.0374,11.892,30996200
12.039,0.06,0.38,0.0348,11.086,30996275
12.089,0.06,0.38,0.0348,11.086,30996275
12.141,0.06,0.38,0.0345,10.967,30996349
12.192,0.06,0.38,0.0345,10.967,30996349
12.243,0.06,0.38,0.0298,9.491,30996414
12.293,0.06,0.38,0.0298,9.491,30996414
12.344,0.06,0.38,0.0439,13.964,30996509
12.396,0.06,0.38,0.0439,13.977,30996605
12.447,0.06,0.38,0.0439,13.977,30996605
12.498,0.06,0.38,0.0476,15.145,30996709
12.549,0.06,0.38,0.0476,15.145,30996709
12.599,0.06,0.38,0.0517,16.45,30996821
12.65,0.06,0.38,0.0517,16.45,30996821
12.701,0.06,0.38,0.0514,16.354,30996938
12.751,0.06,0.38,0.0514,16.354,30996938
12.802,0.06,0.38,0.057,18.146,30997057
12.853,0.06,0.38,0.057,18.146,30997057
12.904,0.06,0.38,0.0546,17.373,30997178
12.955,0.06,0.38,0.0546,17.373,30997178
13.006,0.06,0.38,0.0537,17.1,30997297
13.057,0.06,0.38,0.0537,17.1,30997297
13.107,0.06,0.38,0.0521,16.576,30997415
13.159,0.06,0.38,0.0521,16.576,30997415
13.21,0.06,0.38,0.0576,18.333,30997534
13.262,0.06,0.38,0.0576,18.333,30997534
13.313,0.06,0.38,0.0566,18.006,30997652
13.364,0.06,0.38,0.0566,18.006,30997652
13.414,0.06,0.38,0.0492,15.648,30997766
13.465,0.06,0.38,0.0492,15.648,30997766
13.517,0.06,0.38,0.0563,17.923,30997879
13.567,0.06,0.38,0.0563,17.923,30997879
13.618,0.06,0.38,0.0489,15.571,30997993
13.669,0.06,0.38,0.0489,15.571,30997993
13.721,0.06,0.38,0.0557,17.727,30998111
13.772,0.06,0.38,0.0557,17.727,30998111
13.823,0.06,0.38,0.0522,16.613,30998230
13.874,0.06,0.38,0.0522,16.613,30998230
13.925,0.06,0.38,0.0572,18.202,30998347
13.976,0.06,0.38,0.0572,18.202,30998347
14.026,0.06,0.38,0.052,16.567,30998466
14.078,0.06,0.38,0.052,16.567,30998466
14.129,0.06,0.38,0.0572,18.204,30998586
14.18,0.06,0.38,0.0572,18.204,30998586
14.231,0.06,0.38,0.0565,17.99,30998702
14.282,0.06,0.38,0.0565,17.99,30998702
14.333,0.06,0.38,0.0495,15.741,30998814
14.384,0.06,0.38,0.0495,15.741,30998814
14.435,0.06,0.38,0.0572,18.213,30998934
14.487,0.06,0.38,0.0572,18.213,30998934
14.538,0.06,0.38,0.0547,17.423,30999052
14.589,0.06,0.38,0.0547,17.423,30999052
14.64,0.06,0.38,0.0533,16.956,30999170
14.691,0.06,0.38,0.0533,16.956,30999170
14.742,0.06,0.38,0.0555,17.682,30999288
14.794,0.06,0.38,0.0555,17.682,30999288
14.845,0.06,0.38,0.0565,17.97,30999412
14.896,0.06,0.38,0.056,17.829,30999534
14.947,0.06,0.38,0.056,17.829,30999534
14.998,0.06,0.38,0.0535,17.015,30999652
15.049,0.06,0.38,0.0535,17.015,30999652
15.099,0.06,0.38,0.0541,17.226,30999769
15.151,0.06,0.38,0.0541,17.226,30999769
15.202,0.06,0.38,0.0503,16.0,30999883
15.252,0.06,0.38,0.0503,16.0,30999883
15.304,0.06,0.38,0.0523,16.655,30999994
15.354,0.06,0.38,0.0523,16.655,30999994
15.405,0.06,0.38,0.0483,15.361,31000105
15.456,0.06,0.38,0.0483,15.361,31000105
15.507,0.06,0.38,0.0599,19.077,31000223
15.558,0.06,0.38,0.0599,19.077,31000223
15.609,0.06,0.38,0.0516,16.42,31000337
15.66,0.06,0.38,0.0516,16.42,31000337
15.711,0.06,0.38,0.05,15.902,31000451
15.762,0.06,0.38,0.05,15.902,31000451
15.812,0.06,0.38,0.0577,18.381,31000569
15.862,0.06,0.38,0.0577,18.381,31000569
15.914,0.06,0.38,0.0536,17.056,31000690
15.965,0.06,0.38,0.0536,17.056,31000690
16.016,0.08,0.4293,0.0513,16.33,31000806
16.067,0.08,0.4293,0.0513,16.33,31000806
16.118,0.08,0.4293,0.0571,18.176,31000921
16.169,0.08,0.4293,0.0571,18.176,31000921
16.219,0.08,0.4293,0.0576,18.329,31001054
16.27,0.08,0.4293,0.0576,18.329,31001054
16.321,0.08,0.4293,0.0758,24.143,31001209
16.372,0.08,0.4293,0.0758,24.143,31001209
16.423,0.08,0.4293,0.0679,21.615,31001362
16.475,0.08,0.4293,0.0679,21.615,31001362
16.527,0.08,0.4293,0.0724,23.044,31001511
16.579,0.08,0.4293,0.0724,23.044,31001511
16.63,0.08,0.4293,0.0688,21.914,31001661
16.681,0.08,0.4293,0.0688,21.914,31001661
16.732,0.08,0.4293,0.0668,21.253,31001812
16.783,0.08,0.4293,0.0668,21.253,31001812
16.834,0.08,0.4293,0.0727,23.13,31001966
16.885,0.08,0.4293,0.0727,23.13,31001966
16.936,0.08,0.4293,0.0714,22.717,31002117
16.987,0.08,0.4293,0.0714,22.717,31002117
17.037,0.08,0.4293,0.0697,22.19,31002270
17.089,0.08,0.4293,0.0697,22.19,31002270
17.14,0.08,0.4293,0.0704,22.41,31002423
17.19,0.08,0.4293,0.0704,22.41,31002423
17.242,0.08,0.4293,0.07,22.274,31002575
17.293,0.08,0.4293,0.07,22.274,31002575
17.343,0.08,0.4293,0.0691,21.991,31002725
17.394,0.08,0.4293,0.0691,21.991,31002725
17.445,0.08,0.4293,0.0693,22.064,31002875
17.496,0.08,0.4293,0.0684,21.763,31003024
17.547,0.08,0.4293,0.0684,21.763,31003024
17.598,0.08,0.4293,0.0685,21.808,31003172
17.649,0.08,0.4293,0.0685,21.808,31003172
17.7,0.08,0.4293,0.0687,21.865,31003322
17.751,0.08,0.4293,0.0687,21.865,31003322
17.801,0.08,0.4293,0.0639,20.33,31003467
17.853,0.08,0.4293,0.0639,20.33,31003467
17.906,0.08,0.4293,0.0691,22.005,31003610
17.958,0.08,0.4293,0.0691,22.005,31003610
18.009,0.08,0.4293,0.0642,20.434,31003755
18.062,0.08,0.4293,0.0642,20.434,31003755
18.113,0.08,0.4293,0.065,20.7,31003902
18.165,0.08,0.4293,0.065,20.7,31003902
18.218,0.08,0.4293,0.0706,22.462,31004046
18.27,0.08,0.4293,0.0706,22.462,31004046
18.32,0.08,0.4293,0.061,19.406,31004184
18.371,0.08,0.4293,0.061,19.406,31004184
18.422,0.08,0.4293,0.0627,19.966,31004325
18.473,0.08,0.4293,0.0627,19.966,31004325
18.523,0.08,0.4293,0.0754,23.996,31004479
18.574,0.08,0.4293,0.0754,23.996,31004479
18.624,0.08,0.4293,0.0684,21.765,31004634
18.675,0.08,0.4293,0.0684,21.765,31004634
18.726,0.08,0.4293,0.0688,21.901,31004772
18.777,0.08,0.4293,0.0688,21.901,31004772
18.828,0.08,0.4293,0.0614,19.557,31004910
18.879,0.08,0.4293,0.0614,19.557,31004910
18.93,0.08,0.4293,0.067,21.313,31005054
18.981,0.08,0.4293,0.067,21.313,31005054
19.031,0.08,0.4293,0.0686,21.85,31005200
19.082,0.08,0.4293,0.0686,21.85,31005200
19.132,0.08,0.4293,0.065,20.705,31005349
19.184,0.08,0.4293,0.065,20.705,31005349
19.235,0.08,0.4293,0.0739,23.538,31005500
19.286,0.08,0.4293,0.0739,23.538,31005500
19.337,0.08,0.4293,0.0679,21.619,31005649
19.389,0.08,0.4293,0.0679,21.619,31005649
19.44,0.08,0.4293,0.0711,22.637,31005802
19.491,0.08,0.4293,0.0711,22.637,31005802
19.542,0.08,0.4293,0.0708,22.534,31005958
19.593,0.08,0.4293,0.0708,22.534,31005958
19.644,0.08,0.4293,0.0735,23.382,31006118
19.694,0.08,0.4293,0.0735,23.382,31006118
19.745,0.08,0.4293,0.0757,24.082,31006280
19.796,0.08,0.4293,0.0719,22.883,31006437
19.847,0.08,0.4293,0.0719,22.883,31006437
19.898,0.08,0.4293,0.0753,23.978,31006602
19.949,0.08,0.4293,0.0753,23.978,31006602
20.0,0.08,0.4293,0.0794,25.27,31006780
20.05,0.1,0.4787,0.0794,25.27,31006780
20.101,0.1,0.4787,0.0905,28.795,31006972
20.152,0.1,0.4787,0.0905,28.795,31006972
20.203,0.1,0.4787,0.0944,30.041,31007188
20.253,0.1,0.4787,0.0944,30.041,31007188
20.304,0.1,0.4787,0.1127,35.86,31007422
20.355,0.1,0.4787,0.1127,35.86,31007422
20.406,0.1,0.4787,0.1083,34.481,31007672
20.457,0.1,0.4787,0.1083,34.481,31007672
20.508,0.1,0.4787,0.1137,36.202,31007914
20.559,0.1,0.4787,0.1137,36.202,31007914
20.611,0.1,0.4787,0.1146,36.47,31008154
20.661,0.1,0.4787,0.1146,36.47,31008154
20.712,0.1,0.4787,0.1128,35.918,31008393
20.764,0.1,0.4787,0.1128,35.918,31008393
20.815,0.1,0.4787,0.1086,34.555,31008637
20.866,0.1,0.4787,0.1086,34.555,31008637
20.918,0.1,0.4787,0.1125,35.818,31008875
20.97,0.1,0.4787,0.1125,35.818,31008875
21.02,0.1,0.4787,0.1024,32.603,31009114
21.071,0.1,0.4787,0.1024,32.603,31009114
21.122,0.1,0.4787,0.1131,35.994,31009349
21.173,0.1,0.4787,0.1131,35.994,31009349
21.223,0.1,0.4787,0.1149,36.587,31009587
21.275,0.1,0.4787,0.1149,36.587,31009587
21.326,0.1,0.4787,0.1043,33.193,31009824
21.377,0.1,0.4787,0.1043,33.193,31009824
21.428,0.1,0.4787,0.1112,35.386,31010055
21.48,0.1,0.4787,0.1112,35.386,31010055
21.53,0.1,0.4787,0.0986,31.374,31010282
21.581,0.1,0.4787,0.0986,31.374,31010282
21.632,0.1,0.4787,0.1117,35.554,31010513
21.683,0.1,0.4787,0.1117,35.554,31010513
21.734,0.1,0.4787,0.1086,34.567,31010745
21.785,0.1,0.4787,0.1086,34.567,31010745
21.836,0.1,0.4787,0.1069,34.023,31010977
21.886,0.1,0.4787,0.1069,34.023,31010977
21.937,0.1,0.4787,0.1062,33.795,31011210
21.988,0.1,0.4787,0.1062,33.795,31011210
22.038,0.1,0.4787,0.1091,34.733,31011445
22.09,0.1,0.4787,0.1091,34.733,31011445
22.14,0.1,0.4787,0.1051,33.446,31011678
22.192,0.1,0.4787,0.1051,33.446,31011678
22.243,0.1,0.4787,0.1079,34.335,31011909
22.294,0.1,0.4787,0.1079,34.335,31011909
22.345,0.1,0.4787,0.105,33.437,31012137
22.396,0.1,0.4787,0.1059,33.697,31012369
22.447,0.1,0.4787,0.1059,33.697,31012369
22.498,0.1,0.4787,0.1081,34.412,31012604
22.549,0.1,0.4787,0.1081,34.412,31012604
22.6,0.1,0.4787,0.1083,34.481,31012839
22.651,0.1,0.4787,0.1083,34.481,31012839
22.702,0.1,0.4787,0.1051,33.439,31013071
22.753,0.1,0.4787,0.1051,33.439,31013071
22.804,0.1,0.4787,0.101,32.139,31013300
22.855,0.1,0.4787,0.101,32.139,31013300
22.905,0.1,0.4787,0.1101,35.048,31013531
22.956,0.1,0.4787,0.1101,35.048,31013531
23.007,0.1,0.4787,0.1003,31.932,31013760
23.058,0.1,0.4787,0.1003,31.932,31013760
23.11,0.1,0.4787,0.1093,34.783,31013988
23.161,0.1,0.4787,0.1093,34.783,31013988
23.212,0.1,0.4787,0.108,34.389,31014219
23.264,0.1,0.4787,0.108,34.389,31014219
23.315,0.1,0.4787,0.1009,32.114,31014449
23.366,0.1,0.4787,0.1009,32.114,31014449
23.417,0.1,0.4787,0.1137,36.193,31014685
23.469,0.1,0.4787,0.1137,36.193,31014685
23.52,0.1,0.4787,0.1047,33.321,31014927
23.571,0.1,0.4787,0.1047,33.321,31014927
23.622,0.1,0.4787,0.1198,38.132,31015162
23.673,0.1,0.4787,0.1198,38.132,31015162
23.724,0.1,0.4787,0.1086,34.559,31015398
23.774,0.1,0.4787,0.1086,34.559,31015398
23.825,0.1,0.4787,0.1039,33.061,31015637
23.875,0.1,0.4787,0.1039,33.061,31015637
23.926,0.1,0.4787,0.117,37.253,31015882
23.977,0.1,0.4787,0.117,37.253,31015882
24.028,0.12,0.528,0.1026,32.645,31016119
24.079,0.12,0.528,0.1026,32.645,31016119
24.129,0.12,0.528,0.1166,37.13,31016358
24.18,0.12,0.528,0.1166,37.13,31016358
24.231,0.12,0.528,0.115,36.621,31016618
24.283,0.12,0.528,0.115,36.621,31016618
24.333,0.12,0.528,0.1411,44.928,31016904
24.384,0.12,0.528,0.1411,44.928,31016904
24.435,0.12,0.528,0.1325,42.19,31017194
24.486,0.12,0.528,0.1325,42.19,31017194
24.538,0.12,0.528,0.1281,40.764,31017471
24.588,0.12,0.528,0.1281,40.764,31017471
24.639,0.12,0.528,0.1256,39.979,31017745
24.69,0.12,0.528,0.1256,39.979,31017745
24.741,0.12,0.528,0.1284,40.871,31018022
24.792,0.12,0.528,0.1284,40.871,31018022
24.843,0.12,0.528,0.1276,40.606,31018299
24.894,0.12,0.528,0.1276,40.606,31018299
24.946,0.12,0.528,0.1249,39.761,31018571
24.997,0.12,0.528,0.1236,39.328,31018842
25.048,0.12,0.528,0.1236,39.328,31018842
25.099,0.12,0.528,0.1234,39.288,31019116
25.15,0.12,0.528,0.1234,39.288,31019116
25.2,0.12,0.528,0.1254,39.93,31019389
25.251,0.12,0.528,0.1254,39.93,31019389
25.302,0.12,0.528,0.1217,38.745,31019661
25.352,0.12,0.528,0.1217,38.745,31019661
25.404,0.12,0.528,0.1245,39.621,31019931
25.455,0.12,0.528,0.1245,39.621,31019931
25.506,0.12,0.528,0.129,41.069,31020204
25.557,0.12,0.528,0.129,41.069,31020204
25.608,0.12,0.528,0.1262,40.171,31020478
25.659,0.12,0.528,0.1262,40.171,31020478
25.71,0.12,0.528,0.1211,38.559,31020748
25.761,0.12,0.528,0.1211,38.559,31020748
25.812,0.12,0.528,0.1293,41.16,31021017
25.863,0.12,0.528,0.1293,41.16,31021017
25.913,0.12,0.528,0.1188,37.827,31021286
25.965,0.12,0.528,0.1188,37.827,31021286
26.016,0.12,0.528,0.1255,39.945,31021550
26.067,0.12,0.528,0.1255,39.945,31021550
26.118,0.12,0.528,0.1177,37.449,31021816
26.169,0.12,0.528,0.1177,37.449,31021816
26.22,0.12,0.528,0.1294,41.177,31022082
26.271,0.12,0.528,0.1294,41.177,31022082
26.323,0.12,0.528,0.1162,36.972,31022347
26.375,0.12,0.528,0.1162,36.972,31022347
26.426,0.12,0.528,0.1266,40.298,31022611
26.477,0.12,0.528,0.1266,40.298,31022611
26.528,0.12,0.528,0.1149,36.566,31022870
26.579,0.12,0.528,0.1149,36.566,31022870
26.63,0.12,0.528,0.1256,39.975,31023126
26.681,0.12,0.528,0.1256,39.975,31023126
26.732,0.12,0.528,0.1127,35.889,31023382
26.783,0.12,0.528,0.1127,35.889,31023382
26.833,0.12,0.528,0.1223,38.939,31023639
26.884,0.12,0.528,0.1223,38.939,31023639
26.935,0.12,0.528,0.1218,38.763,31023903
26.986,0.12,0.528,0.1218,38.763,31023903
27.036,0.12,0.528,0.1248,39.74,31024177
27.087,0.12,0.528,0.1248,39.74,31024177
27.139,0.12,0.528,0.1272,40.499,31024453
27.189,0.12,0.528,0.1272,40.499,31024453
27.24,0.12,0.528,0.1281,40.766,31024726
27.291,0.12,0.528,0.1281,40.766,31024726
27.342,0.12,0.528,0.1234,39.283,31024999
27.393,0.12,0.528,0.1234,39.283,31024999
27.444,0.12,0.528,0.1272,40.494,31025274
27.495,0.12,0.528,0.1272,40.494,31025274
27.546,0.12,0.528,0.1236,39.354,31025542
27.597,0.12,0.528,0.1223,38.918,31025810
27.648,0.12,0.528,0.1223,38.918,31025810
27.698,0.12,0.528,0.1236,39.348,31026078
