time_s,error_mm,left_rpm,right_rpm,pid_output,d_term,target_speed_ms
0.0004,18.000,661.829,-614.337,638.083,582.261,0.380
0.0748,18.000,260.763,-168.702,214.732,158.798,0.380
0.1741,17.000,149.795,-15.647,82.721,29.781,0.380
0.2786,17.000,148.228,25.894,61.167,8.122,0.380
0.3795,16.000,145.258,67.794,38.732,-11.312,0.380
0.4807,16.000,175.448,81.332,47.058,-3.085,0.380
0.5718,16.000,200.196,101.394,49.401,-0.841,0.380
0.6726,16.000,223.771,123.546,50.112,-0.229,0.380
0.7824,16.000,247.290,146.534,50.378,-0.063,0.380
0.8735,16.000,271.021,169.975,50.523,-0.017,0.380
0.9748,16.000,295.000,193.731,50.634,-0.005,0.380
1.0722,15.000,301.496,233.289,34.104,-13.529,0.380
1.1811,15.000,336.320,248.249,44.036,-3.690,0.380
1.2811,14.000,346.362,286.005,30.178,-14.534,0.380
1.3794,14.000,382.652,300.982,40.835,-3.964,0.380
1.4777,14.000,411.229,323.620,43.805,-1.081,0.380
1.5756,13.000,419.975,363.887,28.044,-13.822,0.380
1.6733,13.000,456.259,379.905,38.177,-3.770,0.380
1.7720,12.000,467.415,418.684,24.366,-14.555,0.380
1.8706,12.000,504.617,434.566,35.026,-3.970,0.380
1.9746,11.000,516.246,473.538,21.354,-14.610,0.380
2.0751,10.000,536.051,505.223,15.414,-17.512,0.380
2.1731,9.000,558.339,535.182,11.578,-18.303,0.380
2.2716,8.000,581.517,564.893,8.312,-18.519,0.380
2.3805,7.000,605.119,594.726,5.197,-18.578,0.380
2.4805,6.000,628.989,624.754,2.118,-18.594,0.380
2.5736,4.000,635.349,670.528,-17.589,-32.126,0.380
2.6737,3.000,670.001,691.669,-10.834,-22.289,0.380
2.7725,2.000,697.548,720.025,-11.239,-19.606,0.380
2.8708,1.000,723.185,750.386,-13.601,-18.874,0.380
2.9782,-1.000,729.770,796.039,-33.135,-32.202,0.380
3.0767,-3.000,745.097,831.073,-42.988,-35.837,0.380
3.1774,-4.000,780.811,847.965,-33.577,-23.301,0.380
3.2762,-6.000,788.303,888.148,-49.922,-33.409,0.380
3.3775,-7.000,821.092,905.682,-42.295,-22.639,0.380
3.4788,-9.000,827.113,945.395,-59.141,-33.229,0.380
3.5788,-11.000,840.373,976.968,-68.297,-36.117,0.380
3.6755,-13.000,855.339,1006.070,-75.366,-36.905,0.380
3.7797,-14.000,889.093,1019.573,-65.240,-23.592,0.380
3.8780,-16.000,894.461,1057.333,-81.436,-33.489,0.380
3.9752,-18.000,906.760,1087.653,-90.447,-36.188,0.380
4.0742,-20.000,920.916,1115.681,-97.383,-36.924,0.380
4.1734,-21.000,953.971,1128.283,-87.156,-23.597,0.380
4.2757,-22.000,977.309,1150.552,-86.622,-19.963,0.380
4.3736,-23.000,997.983,1175.444,-88.730,-18.972,0.380
4.4797,-24.000,1017.919,1201.039,-91.560,-18.701,0.380
4.5797,-24.000,1056.190,1212.108,-77.959,-5.100,0.380
4.6802,-25.000,1053.409,1235.163,-90.877,-14.918,0.380
4.7698,-25.000,1063.553,1223.607,-80.027,-4.069,0.380
4.8775,-25.000,1065.911,1220.048,-77.068,-1.110,0.380
4.9785,-25.000,1066.208,1218.731,-76.261,-0.303,0.380
5.0786,-25.000,1065.995,1218.077,-76.041,-0.083,0.380
5.1763,-25.000,1065.686,1217.649,-75.981,-0.023,0.380
5.2796,-25.000,1065.389,1217.319,-75.965,-0.006,0.380
5.3807,-25.000,1065.127,1217.048,-75.960,-0.002,0.380
5.4787,-24.000,1080.449,1199.113,-59.332,13.527,0.380
5.5786,-24.000,1071.001,1209.340,-69.170,3.689,0.380
5.6752,-24.000,1068.650,1212.355,-71.853,1.006,0.380
5.7748,-23.000,1083.747,1195.661,-55.957,13.802,0.380
5.8728,-23.000,1074.530,1206.519,-65.995,3.764,0.380
5.9703,-22.000,1088.038,1192.248,-52.105,14.554,0.380
6.0704,-21.000,1094.176,1186.300,-46.062,17.497,0.380
6.1796,-21.000,1083.032,1200.606,-58.787,4.772,0.380
6.2786,-20.000,1096.453,1187.713,-45.630,14.829,0.380
6.3773,-19.000,1102.822,1182.633,-39.905,17.571,0.380
6.4778,-18.000,1107.527,1179.864,-36.169,18.319,0.380
6.5783,-17.000,1111.968,1177.908,-32.970,18.523,0.380
6.6758,-17.000,1100.947,1194.041,-46.547,5.052,0.380
6.7735,-16.000,1114.894,1182.280,-33.693,14.905,0.380
6.8715,-16.000,1106.383,1195.648,-44.632,4.065,0.380
6.9712,-16.000,1105.392,1200.768,-47.688,1.109,0.380
7.0800,-16.000,1106.241,1203.428,-48.593,0.302,0.380
7.1768,-16.000,1107.414,1205.239,-48.912,0.082,0.380
7.2748,-15.000,1124.076,1188.952,-32.438,13.550,0.380
7.3733,-15.000,1115.788,1200.559,-42.385,3.695,0.380
7.4715,-15.000,1114.418,1204.751,-45.166,1.008,0.380
7.5728,-15.000,1114.792,1206.776,-45.992,0.275,0.380
7.6733,-15.000,1115.518,1208.088,-46.285,0.075,0.380
7.7725,-15.000,1116.237,1209.102,-46.432,0.020,0.380
7.8707,-15.000,1038.935,1240.547,-73.571,0.001,0.240
7.9718,-15.000,992.914,1239.950,-73.719,0.000,0.240
8.0728,-15.000,950.541,1235.058,-73.867,0.000,0.240
8.1707,-15.000,911.268,1226.517,-74.014,0.000,0.240
8.2789,-14.000,889.346,1197.758,-58.245,11.005,0.240
8.3758,-13.000,859.853,1177.132,-52.767,11.712,0.240
8.4738,-12.000,832.021,1155.323,-47.939,11.757,0.240
8.5734,-11.000,806.121,1131.989,-43.144,11.760,0.240
8.6727,-10.000,781.899,1107.324,-38.342,11.760,0.240
8.7733,-8.000,773.821,1064.407,-17.615,22.765,0.240
8.8733,-7.000,742.435,1048.408,-23.082,12.466,0.240
8.9702,-6.000,721.651,1021.876,-18.902,11.805,0.240
9.0787,-5.000,702.305,993.963,-14.093,11.763,0.240
9.1767,-3.000,698.414,948.246,6.680,22.766,0.240
9.2734,-2.000,670.596,929.857,1.261,12.466,0.240
9.3714,-0.000,667.567,884.170,21.405,22.811,0.240
9.4684,2.000,654.519,846.970,31.889,23.474,0.240
9.5783,4.000,653.004,822.399,41.771,23.517,0.240
9.6772,5.000,649.287,827.990,35.717,12.514,0.240
9.7756,6.000,655.225,823.044,39.970,11.808,0.240
9.8723,8.000,675.396,799.515,60.808,22.768,0.240
9.9729,10.000,684.830,786.028,71.409,23.472,0.240
10.0731,12.000,693.201,773.012,81.372,23.517,0.240
10.1730,13.000,687.072,777.592,75.397,12.514,0.240
10.2705,14.000,690.973,771.775,79.728,11.808,0.240
10.3719,15.000,695.309,765.210,84.730,11.763,0.240
10.4696,17.000,713.612,740.812,105.699,22.766,0.240
10.5696,18.000,707.323,744.321,100.476,12.466,0.240
10.6674,19.000,710.542,738.138,104.901,11.805,0.240
10.7762,20.000,714.075,731.487,109.759,11.763,0.240
10.8730,21.000,717.546,724.765,114.656,11.760,0.240
10.9711,22.000,720.933,718.015,119.556,11.760,0.240
11.0677,23.000,724.247,711.241,124.456,11.760,0.240
11.1735,23.000,713.394,722.155,113.451,0.755,0.240
11.2737,24.000,726.923,705.077,128.650,11.054,0.240
11.3715,24.000,716.658,715.325,118.305,0.709,0.240
11.4687,24.000,716.063,715.906,117.642,0.046,0.240
11.5710,25.000,730.183,698.174,133.504,11.008,0.240
11.6673,24.000,702.795,723.092,107.297,-10.299,0.240
11.7760,24.000,712.929,713.858,116.935,-0.661,0.240
11.8748,24.000,713.970,713.583,117.554,-0.042,0.240
11.9792,23.000,697.262,728.540,101.688,-11.008,0.240
12.0677,22.000,691.244,733.672,96.084,-11.712,0.240
12.1759,22.000,703.351,723.811,107.045,-0.752,0.240
12.2734,21.000,687.924,738.747,91.843,-11.054,0.240
12.3721,19.000,665.552,758.901,70.562,-22.720,0.240
12.4707,17.000,654.843,768.926,60.180,-23.469,0.240
12.5677,16.000,662.578,764.208,66.394,-12.511,0.240
12.6696,15.000,660.122,769.830,62.344,-11.808,0.240
12.7682,14.000,657.058,776.184,57.627,-11.763,0.240
12.8690,12.000,636.880,797.360,36.942,-22.766,0.240
12.9771,11.000,644.617,794.070,42.449,-12.466,0.240
13.0686,8.000,608.442,829.826,6.478,-33.816,0.240
13.1663,5.000,593.147,846.564,-9.543,-35.186,0.240
13.2745,3.000,597.011,848.126,-8.397,-24.269,0.240
13.3751,-0.000,573.716,874.834,-33.401,-34.573,0.240
13.4750,-3.000,558.879,890.772,-48.792,-35.235,0.240
13.5726,-6.000,543.648,905.139,-63.593,-35.277,0.240
13.6726,-10.000,509.877,932.775,-94.299,-46.285,0.240
13.7705,-13.000,503.343,935.295,-98.828,-35.986,0.240
13.8694,-15.000,504.257,932.768,-97.108,-24.320,0.240
13.9676,-18.000,476.040,954.814,-122.242,-34.577,0.240
14.0778,-21.000,457.161,966.649,-137.600,-35.235,0.240
14.1757,-23.000,456.231,963.391,-136.437,-24.272,0.240
14.2730,-25.000,444.755,970.107,-145.533,-23.568,0.240
14.3689,-27.000,432.378,977.238,-155.288,-23.523,0.240
14.4670,-29.000,419.752,984.205,-165.085,-23.520,0.240
14.5760,-31.000,406.947,990.999,-174.885,-23.520,0.240
14.6749,-33.000,393.994,997.644,-184.685,-23.520,0.240
14.7740,-35.000,380.913,1004.163,-194.485,-23.520,0.240
14.8750,-38.000,350.019,1024.679,-220.190,-34.525,0.240
14.9750,-40.000,347.007,1020.669,-219.691,-24.226,0.240
15.0667,-42.000,334.284,1026.224,-228.830,-23.565,0.240
15.1665,-44.000,320.881,1032.335,-238.588,-23.523,0.240
15.2680,-47.000,289.679,1052.538,-264.290,-34.526,0.240
15.3658,-48.000,304.109,1034.158,-247.886,-13.221,0.240
15.4741,-50.000,280.892,1049.818,-267.324,-22.859,0.240
15.5722,-51.000,284.368,1042.319,-261.837,-12.472,0.240
15.6710,-52.000,278.124,1044.543,-266.071,-11.806,0.240
15.7685,-63.000,94.205,1188.445,-429.981,-121.816,0.240
15.8668,-66.000,154.582,1116.255,-363.698,-40.833,0.240
15.9661,-69.000,139.157,1119.837,-373.201,-35.636,0.240
16.0664,-73.000,101.153,1142.376,-403.473,-46.308,0.240
16.1761,-76.000,90.800,1140.782,-407.853,-35.988,0.240
16.2661,-80.000,53.080,1162.948,-437.796,-46.331,0.240
16.3661,-83.000,42.711,1161.296,-442.154,-35.989,0.240
16.4770,-86.000,22.666,1169.323,-456.190,-35.326,0.240
16.5666,-89.000,2.001,1177.973,-470.848,-35.283,0.240
16.6750,-93.000,-36.408,1200.769,-501.450,-46.286,0.240
