time_s,error_mm,left_rpm,right_rpm,pid_output,d_term,target_speed_ms
0.0003,1.000,59.195,-11.703,35.449,32.348,0.400
0.0229,1.000,66.881,31.306,17.788,14.683,0.400
0.1222,1.000,81.574,67.344,7.115,4.005,0.400
0.2192,1.000,104.048,95.630,4.209,1.092,0.400
0.3164,1.000,128.652,121.811,3.420,0.298,0.400
0.4157,-0.000,136.087,162.934,-13.423,-13.446,0.400
0.5227,-0.000,171.823,179.112,-3.644,-3.667,0.400
0.6205,-0.000,200.372,202.327,-0.977,-1.000,0.400
0.7240,-1.000,208.411,242.179,-16.884,-13.800,0.400
0.8212,-1.000,244.115,257.821,-6.853,-3.764,0.400
0.9230,-1.000,272.487,280.732,-4.122,-1.026,0.400
1.0197,-2.000,280.335,320.366,-20.016,-13.807,0.400
1.1187,-2.000,315.863,335.835,-9.986,-3.766,0.400
1.2221,-2.000,344.083,358.603,-7.260,-1.027,0.400
1.3204,-3.000,351.798,398.117,-23.159,-13.807,0.400
1.4196,-3.000,387.213,413.485,-13.136,-3.766,0.400
1.5186,-4.000,396.828,450.927,-27.049,-14.554,0.400
1.6178,-4.000,432.707,465.685,-16.489,-3.969,0.400
1.7198,-5.000,442.400,502.922,-30.261,-14.610,0.400
1.8197,-5.000,478.260,517.593,-19.666,-3.984,0.400
1.9208,-6.000,487.914,554.780,-33.433,-14.614,0.400
2.0187,-6.000,523.732,569.416,-22.842,-3.986,0.400
2.1166,-6.000,551.856,591.817,-19.981,-1.087,0.400
2.2172,-6.000,577.902,616.357,-19.227,-0.296,0.400
2.3143,-6.000,603.399,641.497,-19.049,-0.081,0.400
2.4182,-6.000,628.762,666.816,-19.027,-0.022,0.400
2.5155,-6.000,654.100,692.196,-19.048,-0.006,0.400
2.6134,-6.000,679.442,717.604,-19.081,-0.002,0.400
2.7214,-6.000,704.794,743.029,-19.117,-0.000,0.400
2.8200,-6.000,730.158,768.466,-19.154,-0.000,0.400
2.9162,-6.000,755.530,793.913,-19.191,-0.000,0.400
3.0140,-6.000,780.911,819.368,-19.228,-0.000,0.400
3.1223,-6.000,806.299,844.830,-19.266,-0.000,0.400
3.2191,-6.000,831.693,870.298,-19.303,-0.000,0.400
3.3212,-6.000,857.091,895.771,-19.340,-0.000,0.400
3.4172,-6.000,882.495,921.249,-19.377,-0.000,0.400
3.5139,-6.000,907.901,946.730,-19.414,-0.000,0.400
3.6147,-6.000,933.311,972.215,-19.452,-0.000,0.400
3.7234,-6.000,958.724,997.702,-19.489,-0.000,0.400
3.8130,-5.000,999.647,1005.432,-2.892,13.527,0.400
3.9244,-5.000,1015.776,1041.299,-12.762,3.689,0.400
4.0213,-5.000,1038.980,1069.931,-15.476,1.006,0.400
4.1205,-5.000,1064.067,1096.543,-16.238,0.274,0.400
4.2177,-4.000,1105.137,1104.808,0.165,13.602,0.400
4.3151,-4.000,1121.506,1141.012,-9.753,3.710,0.400
4.4142,-4.000,1144.947,1169.898,-12.475,1.012,0.400
4.5127,-4.000,1170.245,1196.717,-13.236,0.276,0.400
4.6231,-4.000,1195.989,1222.912,-13.462,0.075,0.400
4.7209,-4.000,1221.803,1248.886,-13.541,0.021,0.400
4.8193,-4.000,1247.593,1274.755,-13.581,0.006,0.400
4.9177,-4.000,1247.874,1275.094,-13.610,0.002,0.400
5.0178,-4.000,1248.112,1275.383,-13.636,0.000,0.400
5.1225,-5.000,1229.802,1290.391,-30.294,-13.527,0.400
5.2211,-5.000,1239.706,1280.680,-20.487,-3.689,0.400
5.3188,-6.000,1223.932,1292.869,-34.469,-14.533,0.400
5.4159,-6.000,1234.440,1282.312,-23.936,-3.964,0.400
5.5151,-8.000,1200.248,1308.963,-54.358,-28.136,0.400
5.6176,-9.000,1201.948,1303.105,-50.578,-21.201,0.400
5.7176,-9.000,1217.043,1287.474,-35.216,-5.782,0.400
5.8145,-10.000,1202.456,1297.855,-47.700,-15.104,0.400
5.9154,-9.000,1228.600,1268.887,-20.143,9.408,0.400
6.0140,-9.000,1222.002,1276.084,-27.041,2.566,0.400
6.1219,-9.000,1220.334,1278.261,-28.963,0.700,0.400
6.2205,-6.000,1266.512,1225.767,20.373,40.773,0.400
6.3204,-3.000,1285.162,1203.996,40.583,51.702,0.400
6.4182,-1.000,1281.734,1209.273,36.230,41.155,0.400
6.5175,1.000,1285.849,1206.729,39.560,38.279,0.400
6.6145,3.000,1291.201,1201.213,44.994,37.494,0.400
6.7155,5.000,1296.398,1194.376,51.011,37.280,0.400
6.8145,7.000,1301.136,1186.744,57.196,37.222,0.400
6.9155,8.000,1290.638,1197.033,46.803,23.679,0.400
7.0156,9.000,1289.636,1197.106,46.265,19.985,0.400
7.1166,10.000,1291.021,1194.182,48.419,18.978,0.400
7.2141,10.000,1278.127,1208.768,34.679,5.176,0.400
7.3160,9.000,1257.385,1228.698,14.344,-12.116,0.400
7.4132,9.000,1267.407,1220.985,23.211,-3.304,0.400
7.5218,8.000,1253.089,1235.016,9.036,-14.428,0.400
7.6118,7.000,1247.252,1241.360,2.946,-17.462,0.400
7.7189,6.000,1243.952,1245.840,-0.944,-18.290,0.400
7.8190,5.000,1241.534,1250.012,-4.239,-18.515,0.400
7.9180,4.000,1239.517,1254.269,-7.376,-18.577,0.400
8.0157,3.000,1237.746,1258.694,-10.474,-18.594,0.400
8.1141,1.000,1218.399,1278.798,-30.200,-32.126,0.400
8.2134,-0.000,1227.332,1274.257,-23.463,-22.289,0.400
8.3146,-2.000,1209.892,1290.931,-40.520,-33.133,0.400
8.4142,-3.000,1218.142,1284.279,-33.069,-22.564,0.400
8.5122,-4.000,1218.205,1284.826,-33.311,-19.681,0.400
8.6210,-4.000,1234.252,1272.296,-19.022,-5.368,0.400
8.7197,-5.000,1221.117,1284.671,-31.777,-14.991,0.400
8.8178,-7.000,1196.149,1304.493,-54.172,-31.143,0.400
8.9156,-8.000,1201.060,1297.458,-48.199,-22.021,0.400
9.0159,-10.000,1180.605,1311.607,-65.501,-33.060,0.400
9.1147,-12.000,1167.890,1317.462,-74.786,-36.071,0.400
9.2118,-15.000,1138.609,1335.663,-98.527,-50.419,0.400
9.3146,-17.000,1137.958,1328.395,-95.219,-40.805,0.400
