time_s,error_mm,left_rpm,right_rpm,pid_output,d_term
0.0001,5.000,64.518,60.768,1.875,-5.625
0.0514,5.000,131.458,120.676,5.391,-2.109
0.1034,5.000,196.219,182.801,6.709,-0.791
0.1542,5.000,260.173,245.766,7.203,-0.297
0.2052,5.000,323.835,309.057,7.389,-0.111
0.2563,5.000,387.395,372.479,7.458,-0.042
0.3073,4.000,449.815,435.597,7.109,1.109
0.3583,6.000,511.784,497.452,7.166,-1.834
0.4093,7.000,576.094,558.719,8.687,-1.813
0.4602,7.000,640.885,621.245,9.820,-0.680
0.5114,7.000,704.968,684.478,10.245,-0.255
0.5624,7.000,768.786,747.978,10.404,-0.096
0.6133,6.000,831.394,811.216,10.089,1.089
0.6643,6.000,894.496,875.679,9.408,0.408
0.7153,6.000,958.013,939.707,9.153,0.153
0.7663,5.000,1020.570,1003.205,8.682,1.182
0.8172,5.000,1083.709,1067.822,7.943,0.443
0.8682,4.000,1146.182,1131.600,7.291,1.291
0.9191,4.000,1209.343,1196.375,6.484,0.484
0.9702,3.000,1271.873,1260.260,5.807,1.307
1.0213,3.000,1271.439,1261.459,4.990,0.490
1.0721,2.000,1270.373,1261.755,4.309,1.309
1.1233,1.000,1268.920,1262.628,3.146,1.616
1.1754,0.000,1267.332,1263.810,1.761,1.731
1.2263,0.000,1266.864,1265.506,0.679,0.649
1.2774,-1.000,1265.754,1266.017,-0.132,1.368
1.3283,-2.000,1264.184,1266.908,-1.362,1.638
1.3795,-3.000,1262.409,1267.930,-2.761,1.739
1.4304,-4.000,1260.536,1268.982,-4.223,1.777
1.4814,-5.000,1258.609,1270.026,-5.709,1.791
1.5325,-7.000,1255.405,1270.562,-7.578,2.922
1.5834,-8.000,1252.713,1272.271,-9.779,2.221
1.6353,-9.000,1250.434,1273.518,-11.542,1.958
1.6873,-10.000,1248.296,1274.578,-13.141,1.859
1.7393,-12.000,1244.961,1275.066,-15.053,2.947
1.7914,-13.000,1242.170,1276.709,-17.270,2.230
1.8424,-14.000,1239.809,1277.886,-19.039,1.961
1.8933,-15.000,1237.600,1278.879,-20.640,1.860
1.9444,-16.000,1235.438,1279.793,-22.177,1.823
1.9953,-17.000,1233.286,1280.669,-23.691,1.809
2.0465,-18.000,1231.129,1281.523,-25.197,1.803
2.0984,-19.000,1228.965,1282.362,-26.699,1.801
2.1494,-20.000,1226.790,1283.189,-28.200,1.800
2.2003,-20.000,1225.845,1284.495,-29.325,0.675
2.2513,-21.000,1224.350,1284.593,-30.122,1.378
2.3024,-22.000,1222.407,1285.123,-31.358,1.642
2.3543,-22.000,1221.531,1286.299,-32.384,0.616
2.4063,-23.000,1220.045,1286.333,-33.144,1.356
2.4583,-24.000,1218.091,1286.824,-34.367,1.633
2.5105,-24.000,1217.196,1287.971,-35.387,0.613
2.5614,-25.000,1215.691,1287.982,-36.145,1.355
2.6123,-25.000,1214.957,1288.941,-36.992,0.508
2.6633,-26.000,1213.504,1288.873,-37.684,1.316
2.7143,-26.000,1212.782,1289.795,-38.507,0.493
2.7653,-27.000,1211.326,1289.706,-39.190,1.310
2.8163,-27.000,1210.598,1290.615,-40.009,0.491
2.8673,-27.000,1210.373,1291.005,-40.316,0.184
2.9183,-27.000,1210.334,1291.196,-40.431,0.069
2.9693,-27.000,1210.361,1291.309,-40.474,0.026
3.0203,-27.000,1210.409,1291.390,-40.490,0.010
3.0713,-27.000,1210.463,1291.455,-40.496,0.004
3.1223,-28.000,1209.276,1291.023,-40.874,1.126
3.1733,-28.000,1208.627,1291.782,-41.578,0.422
3.2243,-28.000,1208.414,1292.097,-41.842,0.158
3.2751,-28.000,1208.362,1292.243,-41.941,0.059
3.3263,-28.000,1208.368,1292.323,-41.978,0.022
3.3772,-28.000,1208.393,1292.377,-41.992,0.008
3.4291,-27.000,1208.064,1291.307,-41.622,-1.122
3.4811,-26.000,1208.560,1289.652,-40.546,-1.546
3.5566,-26.000,1209.793,1288.952,-39.580,-0.580
3.6083,-25.000,1210.040,1287.725,-38.842,-1.342
3.6593,-24.000,1210.866,1286.123,-37.628,-1.628
3.7103,-24.000,1212.328,1285.549,-36.611,-0.611
3.7613,-23.000,1212.757,1284.465,-35.854,-1.354
3.8123,-22.000,1213.740,1283.006,-34.633,-1.633
3.8631,-22.000,1215.342,1282.567,-33.612,-0.612
3.9142,-21.000,1215.899,1281.608,-32.855,-1.355
