time_s,error_mm,left_rpm,right_rpm,pid_output,d_term
0.0006,5.000,57.782,64.449,-3.333,-13.333
0.0521,5.000,130.288,119.177,5.556,-4.444
0.1029,5.000,196.872,179.835,8.519,-1.481
0.1538,5.000,261.485,242.473,9.506,-0.494
0.2048,5.000,325.443,305.772,9.835,-0.165
0.2557,5.000,389.185,369.295,9.945,-0.055
0.3066,5.000,452.857,432.894,9.982,-0.018
0.3582,6.000,514.780,496.126,9.327,-2.673
0.4099,6.000,580.249,558.030,11.109,-0.891
0.4611,6.000,644.526,621.120,11.703,-0.297
0.5124,6.000,708.406,684.604,11.901,-0.099
0.5648,6.000,772.152,748.218,11.967,-0.033
0.6160,6.000,835.852,811.874,11.989,-0.011
0.6674,6.000,899.536,875.543,11.996,-0.004
0.7182,6.000,963.213,939.215,11.999,-0.001
0.7699,6.000,1026.887,1002.888,12.000,-0.000
0.8210,7.000,1088.834,1066.167,11.333,-2.667
0.8728,8.000,1152.602,1127.713,12.444,-3.556
0.9248,8.000,1218.731,1189.101,14.815,-1.185
0.9760,9.000,1281.542,1251.666,14.938,-3.062
1.0276,10.000,1281.980,1249.355,16.313,-3.687
1.0792,10.000,1284.596,1247.054,18.771,-1.229
1.1305,11.000,1283.830,1245.983,18.924,-3.076
1.1819,12.000,1284.328,1243.712,20.308,-3.692
1.2335,13.000,1285.265,1241.059,22.103,-3.897
1.2854,14.000,1286.364,1238.296,24.034,-3.966
1.3368,15.000,1287.532,1235.510,26.011,-3.989
1.3879,16.000,1288.737,1232.729,28.004,-3.996
1.4392,16.000,1291.692,1230.356,30.668,-1.332
1.4902,17.000,1291.115,1229.336,30.889,-3.111
1.5412,18.000,1291.743,1227.150,32.296,-3.704
1.5935,19.000,1292.785,1224.587,34.099,-3.901
1.6447,19.000,1295.701,1222.302,36.700,-1.300
1.6960,19.000,1296.852,1221.719,37.567,-0.433
1.7480,20.000,1295.670,1221.292,37.189,-2.811
1.7998,20.000,1297.820,1219.694,39.063,-0.937
1.8516,21.000,1296.966,1218.924,39.021,-2.979
1.9030,21.000,1299.222,1217.208,41.007,-0.993
1.9547,20.000,1299.853,1215.182,42.336,2.336
2.0063,20.000,1298.668,1217.111,40.779,0.779
2.0580,20.000,1298.484,1217.965,40.260,0.260
2.1100,19.000,1298.340,1216.833,40.753,2.753
2.1613,18.000,1296.656,1217.487,39.584,3.584
2.2132,16.000,1294.257,1217.201,38.528,6.528
2.2643,13.000,1289.876,1217.524,36.176,10.176
2.3160,11.000,1283.719,1222.269,30.725,8.725
2.3670,10.000,1278.994,1227.844,25.575,5.575
2.4186,12.000,1273.206,1232.156,20.525,-3.475
2.4701,14.000,1273.405,1230.388,21.508,-6.492
2.5218,14.000,1279.027,1227.355,25.836,-2.164
2.5740,14.000,1281.635,1227.077,27.279,-0.721
2.6255,13.000,1282.891,1226.038,28.426,2.426
2.6768,13.000,1282.371,1228.753,26.809,0.809
2.7283,12.000,1282.546,1228.674,26.936,2.936
2.7808,11.000,1281.359,1230.068,25.645,3.645
2.8326,10.000,1279.748,1231.984,23.882,3.882
2.8847,9.000,1278.024,1234.103,21.961,3.961
