time_s,error_mm,left_rpm,right_rpm,pid_output,d_term
0.0006,1.000,158.578,158.741,-0.081,-2.281
0.1022,0.000,319.144,315.764,1.690,1.690
0.2038,1.000,476.538,475.825,0.357,-1.843
0.3052,0.000,573.181,569.574,1.804,1.804
0.4066,0.000,571.971,571.036,0.468,0.468
0.5078,0.000,571.741,571.499,0.121,0.121
0.6088,1.000,571.181,571.281,-0.050,-2.250
0.7107,1.000,572.890,569.657,1.617,-0.583
0.8117,1.000,573.361,569.263,2.049,-0.151
0.9130,0.000,573.286,568.801,2.242,2.242
1.0151,0.000,571.778,570.616,0.581,0.581
1.1168,0.000,571.489,571.187,0.151,0.151
1.2187,0.000,571.507,571.428,0.039,0.039
1.3204,0.000,571.597,571.577,0.010,0.010
1.4226,0.000,571.699,571.694,0.003,0.003
1.5244,0.000,571.798,571.797,0.001,0.001
1.6257,1.000,571.313,571.476,-0.081,-2.281
1.7272,1.000,573.032,569.815,1.609,-0.591
1.8293,1.000,573.497,569.404,2.047,-0.153
1.9306,1.000,573.635,569.315,2.160,-0.040
2.0322,1.000,573.687,569.308,2.190,-0.010
2.1344,0.000,573.493,568.936,2.279,2.279
2.2364,0.000,571.945,570.763,0.591,0.591
2.3382,0.000,571.635,571.329,0.153,0.153
2.4408,0.000,571.640,571.561,0.040,0.040
2.5425,-1.000,571.305,571.121,0.092,2.292
2.6442,-1.000,569.651,572.862,-1.606,0.594
2.7461,-2.000,568.836,572.765,-1.964,2.436
2.8481,-2.000,567.013,574.550,-3.769,0.631
2.9498,-2.000,566.527,575.000,-4.236,0.164
3.0516,-2.000,566.390,575.105,-4.358,0.042
3.1533,-1.000,565.957,574.898,-4.470,-2.270
3.2543,0.000,567.360,573.101,-2.870,-2.870
3.3557,0.000,569.705,571.193,-0.744,-0.744
3.4578,1.000,569.879,570.428,-0.274,-2.474
3.5594,1.000,571.840,568.723,1.558,-0.642
3.6628,1.000,572.434,568.366,2.034,-0.166
3.7639,1.000,572.665,568.352,2.157,-0.043
3.8651,1.000,572.797,568.420,2.189,-0.011
3.9666,1.000,572.898,568.503,2.197,-0.003
4.0678,0.000,572.762,568.200,2.281,2.281
4.1695,-1.000,570.856,569.511,0.673,2.873
4.2706,-1.000,568.854,571.765,-1.455,0.745
4.3724,-1.000,568.418,572.432,-2.007,0.193
4.4747,-2.000,567.967,572.104,-2.068,2.332
4.5760,-2.000,566.282,573.873,-3.796,0.604
4.6782,-2.000,565.873,574.359,-4.243,0.157
4.7796,-2.000,565.792,574.511,-4.359,0.041
4.8826,-2.000,565.795,574.573,-4.389,0.011
4.9848,-2.000,565.817,574.611,-4.397,0.003
