time_s,error_mm,left_rpm,right_rpm,pid_output,d_term
0.0003,5.000,64.518,60.768,1.875,-5.625
0.0508,5.000,131.458,120.676,5.391,-2.109
0.1019,5.000,196.219,182.801,6.709,-0.791
0.1529,5.000,260.173,245.766,7.203,-0.297
0.2039,5.000,323.835,309.057,7.389,-0.111
0.2546,5.000,387.395,372.479,7.458,-0.042
0.3069,5.000,450.926,435.958,7.484,-0.016
0.3588,5.000,514.454,499.465,7.494,-0.006
0.4108,6.000,577.497,561.752,7.873,-1.127
0.4618,6.000,641.746,624.592,8.577,-0.423
0.5127,6.000,705.565,687.882,8.841,-0.159
0.5638,6.000,769.227,751.345,8.941,-0.059
0.6148,7.000,832.345,813.640,9.353,-1.147
0.6656,7.000,896.646,876.506,10.070,-0.430
0.7165,8.000,960.015,938.588,10.714,-1.286
0.7675,8.000,1024.419,1001.384,11.518,-0.482
0.8187,9.000,1087.837,1063.449,12.194,-1.306
0.8693,9.000,1152.268,1126.248,13.010,-0.490
0.9200,10.000,1215.704,1188.321,13.691,-1.309
0.9708,10.000,1280.149,1251.131,14.509,-0.491
1.0216,11.000,1279.935,1249.553,15.191,-1.309
1.0737,12.000,1280.240,1247.472,16.384,-1.616
1.1253,12.000,1281.233,1246.444,17.394,-0.606
1.1770,13.000,1281.106,1244.811,18.148,-1.352
1.2277,14.000,1281.453,1242.717,19.368,-1.632
1.2797,14.000,1282.470,1241.694,20.388,-0.612
1.3308,15.000,1282.360,1240.069,21.145,-1.355
1.3815,15.000,1283.209,1239.224,21.992,-0.508
1.4326,16.000,1283.039,1237.670,22.685,-1.315
1.4836,16.000,1283.868,1236.855,23.507,-0.493
1.5345,17.000,1283.694,1235.314,24.190,-1.310
1.5856,17.000,1284.523,1234.506,25.009,-0.491
1.6366,18.000,1284.351,1232.970,25.691,-1.309
1.6871,19.000,1284.695,1230.927,26.884,-1.616
1.7382,19.000,1285.723,1229.935,27.894,-0.606
1.7889,19.000,1286.119,1229.574,28.273,-0.227
1.8413,20.000,1285.788,1228.208,28.790,-1.210
1.8920,21.000,1286.074,1226.232,29.921,-1.579
1.9430,22.000,1286.595,1224.029,31.283,-1.717
1.9937,22.000,1287.695,1222.982,32.356,-0.644
2.0451,23.000,1287.632,1221.365,33.134,-1.366
2.0963,23.000,1288.514,1220.538,33.988,-0.512
2.1474,23.000,1288.859,1220.243,34.308,-0.192
2.1979,24.000,1288.513,1218.907,34.803,-1.197
2.2494,24.000,1289.288,1218.186,35.551,-0.449
2.3012,25.000,1289.104,1216.690,36.207,-1.293
2.3533,25.000,1289.940,1215.910,37.015,-0.485
2.4043,26.000,1289.779,1214.393,37.693,-1.307
2.4552,26.000,1290.624,1213.604,38.510,-0.490
2.5063,27.000,1290.468,1212.085,39.191,-1.309
2.5576,27.000,1291.315,1211.296,40.009,-0.491
2.6082,28.000,1291.159,1209.777,40.691,-1.309
2.6597,28.000,1292.007,1208.989,41.509,-0.491
2.7115,28.000,1292.341,1208.710,41.816,-0.184
2.7637,29.000,1291.993,1207.381,42.306,-1.194
2.8150,29.000,1292.767,1206.663,43.052,-0.448
2.8658,30.000,1292.584,1205.170,43.707,-1.293
2.9171,30.000,1293.421,1204.391,44.515,-0.485
2.9679,30.000,1293.751,1204.115,44.818,-0.182
3.0190,31.000,1293.400,1202.787,45.307,-1.193
3.0700,31.000,1294.174,1202.069,46.053,-0.447
3.1210,31.000,1294.479,1201.815,46.332,-0.168
3.1727,32.000,1294.118,1200.494,46.812,-1.188
3.2249,32.000,1294.888,1199.779,47.555,-0.445
3.2769,32.000,1295.191,1199.525,47.833,-0.167
3.3290,32.000,1295.318,1199.443,47.937,-0.063
3.3810,32.000,1295.378,1199.425,47.977,-0.023
3.4330,32.000,1295.411,1199.429,47.991,-0.009
3.4850,32.000,1295.435,1199.441,47.997,-0.003
3.5369,33.000,1294.964,1198.216,48.374,-1.126
3.5890,33.000,1295.688,1197.533,49.078,-0.422
3.6406,33.000,1295.970,1197.287,49.342,-0.158
3.6930,33.000,1296.086,1197.205,49.441,-0.059
3.7450,34.000,1295.650,1195.944,49.853,-1.147
3.7969,34.000,1296.386,1195.247,50.570,-0.430
3.8480,34.000,1296.673,1194.996,50.839,-0.161
3.8989,34.000,1296.791,1194.912,50.939,-0.061
3.9501,34.000,1296.844,1194.889,50.977,-0.023
4.0010,34.000,1296.872,1194.889,50.991,-0.009
4.0521,34.000,1296.890,1194.896,50.997,-0.003
4.1030,34.000,1296.904,1194.906,50.999,-0.001
4.1540,34.000,1296.915,1194.916,51.000,-0.000
4.2050,34.000,1296.926,1194.926,51.000,-0.000
4.2558,34.000,1296.935,1194.935,51.000,-0.000
4.3066,34.000,1296.943,1194.943,51.000,-0.000
4.3577,34.000,1296.951,1194.951,51.000,-0.000
4.4085,34.000,1296.958,1194.958,51.000,-0.000
4.4597,34.000,1296.965,1194.965,51.000,-0.000
4.5107,34.000,1296.971,1194.971,51.000,-0.000
4.5620,33.000,1295.865,1194.616,50.625,1.125
4.6127,33.000,1295.290,1195.447,49.922,0.422
4.6632,33.000,1295.144,1195.828,49.658,0.158
4.7138,33.000,1295.154,1196.035,49.559,0.059
4.7651,33.000,1295.217,1196.172,49.522,0.022
4.8158,32.000,1294.183,1195.917,49.133,1.133
4.8677,32.000,1293.682,1196.832,48.425,0.425
4.9196,32.000,1293.607,1197.289,48.159,0.159
4.9985,31.000,1292.572,1197.203,47.685,1.185
5.0506,31.000,1292.116,1198.227,46.944,0.444
5.1028,31.000,1292.100,1198.767,46.667,0.167
5.1545,30.000,1291.125,1198.750,46.187,1.187
5.2062,30.000,1290.727,1199.837,45.445,0.445
5.2575,30.000,1290.766,1200.432,45.167,0.167
5.3097,29.000,1289.842,1200.466,44.688,1.188
5.3614,29.000,1289.490,1201.600,43.945,0.445
5.4136,28.000,1288.461,1201.877,43.292,1.292
5.4648,28.000,1288.107,1203.138,42.485,0.485
5.5159,27.000,1287.111,1203.497,41.807,1.307
5.5668,27.000,1286.801,1204.821,40.990,0.490
5.6177,26.000,1285.850,1205.232,40.309,1.309
5.6682,25.000,1284.473,1206.241,39.116,1.616
5.7193,25.000,1284.094,1207.882,38.106,0.606
5.7705,24.000,1283.184,1208.480,37.352,1.352
5.8215,24.000,1282.996,1209.982,36.507,0.507
5.8726,23.000,1282.172,1210.542,35.815,1.315
5.9238,23.000,1282.029,1212.042,34.993,0.493
5.9745,22.000,1281.234,1212.614,34.310,1.310
6.0248,22.000,1281.113,1214.130,33.491,0.491
6.0753,21.000,1280.336,1214.718,32.809,1.309
6.1262,20.000,1279.120,1215.888,31.616,1.616
6.1775,20.000,1278.889,1217.677,30.606,0.606
6.2284,19.000,1278.116,1218.411,29.852,1.352
6.2796,18.000,1276.942,1219.678,28.632,1.632
6.3304,17.000,1275.653,1221.179,27.237,1.737
6.3817,17.000,1275.465,1223.163,26.151,0.651
6.4326,16.000,1274.773,1224.035,25.369,1.369
6.4838,16.000,1274.801,1225.774,24.513,0.513
6.5346,15.000,1274.181,1226.546,23.818,1.318
6.5856,15.000,1274.228,1228.240,22.994,0.494
6.6361,14.000,1273.608,1228.988,22.310,1.310
6.6865,14.000,1273.649,1230.666,21.491,0.491
6.7379,13.000,1273.021,1231.403,20.809,1.309
6.7900,13.000,1273.053,1233.071,19.991,0.491
6.8424,12.000,1272.418,1233.800,19.309,1.309
6.8932,11.000,1271.331,1235.099,18.116,1.616
6.9443,11.000,1271.219,1237.007,17.106,0.606
6.9952,10.000,1270.556,1237.851,16.352,1.352
7.0464,9.000,1269.483,1239.218,15.132,1.632
7.0973,9.000,1269.398,1241.174,14.112,0.612
7.1482,8.000,1268.765,1242.056,13.355,1.355
7.1991,7.000,1267.721,1243.456,12.133,1.633
7.2501,7.000,1267.665,1245.440,11.112,0.612
7.3019,6.000,1267.058,1246.349,10.355,1.355
7.3542,6.000,1267.151,1248.135,9.508,0.508
7.4062,5.000,1266.586,1248.955,8.815,1.315
7.4581,5.000,1266.681,1250.695,7.993,0.493
7.5100,4.000,1266.106,1251.486,7.310,1.310
7.5622,4.000,1266.187,1253.205,6.491,0.491
7.6142,3.000,1265.597,1253.978,5.809,1.309
7.6662,3.000,1265.663,1255.681,4.991,0.491
7.7182,2.000,1265.058,1256.440,4.309,1.309
7.7701,2.000,1265.111,1258.130,3.491,0.491
7.8211,1.000,1264.525,1258.847,2.839,1.309
7.8718,0.000,1263.456,1260.165,1.646,1.616
7.9230,0.000,1263.361,1262.089,0.636,0.606
7.9741,-1.000,1262.554,1262.850,-0.148,1.352
8.0251,-1.000,1262.458,1264.504,-1.023,0.507
8.0760,-2.000,1261.619,1265.049,-1.715,1.315
8.1268,-3.000,1260.223,1266.046,-2.912,1.618
8.1779,-3.000,1259.828,1267.674,-3.923,0.607
8.2288,-4.000,1258.777,1268.132,-4.677,1.353
8.2797,-5.000,1257.219,1269.015,-5.898,1.632
8.3309,-5.000,1256.689,1270.525,-6.918,0.612
8.3819,-6.000,1255.518,1270.869,-7.675,1.355
8.4330,-6.000,1255.091,1272.135,-8.522,0.508
8.4837,-7.000,1253.921,1272.350,-9.215,1.315
8.5346,-7.000,1253.459,1273.533,-10.037,0.493
8.5859,-8.000,1252.244,1273.684,-10.720,1.310
8.6367,-8.000,1251.735,1274.812,-11.539,0.491
