time_s,error_mm,left_rpm,right_rpm,pid_output,d_term
0.0008,13.000,27.264,19.464,3.900,0.000
0.0563,13.000,49.144,41.344,3.900,0.000
0.1544,13.000,71.562,63.762,3.900,0.000
0.2530,13.000,94.436,86.636,3.900,0.000
0.3519,13.000,117.700,109.900,3.900,0.000
0.4513,13.000,141.293,133.493,3.900,0.000
0.5584,13.000,165.167,157.367,3.900,0.000
0.6570,13.000,189.280,181.480,3.900,0.000
0.7528,12.000,206.096,198.896,3.600,0.000
0.8494,12.000,231.964,224.764,3.600,0.000
0.9575,12.000,257.771,250.571,3.600,0.000
1.0540,11.000,276.027,269.427,3.300,0.000
1.1494,11.000,303.120,296.520,3.300,0.000
1.2561,11.000,329.968,323.368,3.300,0.000
1.3531,11.000,356.609,350.009,3.300,0.000
1.4495,11.000,383.073,376.473,3.300,0.000
1.5565,10.000,401.887,395.887,3.000,0.000
1.6529,10.000,429.454,423.454,3.000,0.000
1.7512,9.000,449.206,443.806,2.700,0.000
1.8575,9.000,477.570,472.170,2.700,0.000
1.9527,8.000,497.998,493.198,2.400,0.000
2.0484,7.000,519.438,515.238,2.100,0.000
2.1556,6.000,541.736,538.136,1.800,0.000
2.2526,6.000,572.264,568.664,1.800,0.000
2.3499,5.000,594.532,591.532,1.500,0.000
2.4573,4.000,617.535,615.135,1.200,0.000
2.5549,3.000,641.163,639.363,0.900,0.000
2.6525,1.000,657.821,657.221,0.300,0.000
2.7493,0.000,683.809,683.809,0.000,0.000
2.8555,-1.000,709.375,709.975,-0.300,0.000
2.9511,-2.000,734.580,735.780,-0.600,0.000
3.0493,-3.000,759.479,761.279,-0.900,0.000
3.1564,-5.000,776.018,779.018,-1.500,0.000
3.2538,-6.000,801.306,804.906,-1.800,0.000
3.3496,-7.000,826.276,830.476,-2.100,0.000
3.4571,-8.000,850.974,855.774,-2.400,0.000
3.5535,-9.000,875.443,880.843,-2.700,0.000
3.6493,-10.000,899.716,905.716,-3.000,0.000
3.7476,-12.000,915.723,922.923,-3.600,0.000
3.8563,-12.000,948.658,955.858,-3.600,0.000
3.9512,-12.000,980.473,987.673,-3.600,0.000
4.0553,-13.000,1003.236,1011.036,-3.900,0.000
4.1499,-14.000,1026.059,1034.459,-4.200,0.000
4.2540,-16.000,1040.833,1050.433,-4.800,0.000
4.3478,-17.000,1064.620,1074.820,-5.100,0.000
4.4518,-19.000,1080.215,1091.615,-5.700,0.000
