time_s,error_mm,left_rpm,right_rpm,pid_output,d_term
0.0010,-1.000,190.679,190.333,0.173,2.073
5.3475,-2.000,190.372,189.681,0.345,4.145
5.4489,-2.000,377.572,384.222,-3.325,1.075
5.5501,-2.000,567.656,575.898,-4.121,0.279
5.6514,-2.000,631.014,639.669,-4.328,0.072
5.7533,-1.000,630.485,639.411,-4.463,-2.263
5.8551,0.000,631.814,637.550,-2.868,-2.868
5.9564,1.000,633.516,635.166,-0.825,-3.025
6.0592,3.000,634.688,632.182,1.253,-5.347
6.1614,5.000,637.461,627.359,5.051,-5.949
6.2624,7.000,640.569,621.980,9.295,-6.105
6.3641,7.000,644.848,617.213,13.817,-1.583
6.4656,8.000,645.218,615.401,14.908,-2.692
6.5685,8.000,646.949,613.144,16.902,-0.698
6.6697,8.000,647.223,612.385,17.419,-0.181
6.7708,8.000,647.135,612.029,17.553,-0.047
6.8729,8.000,646.965,611.789,17.588,-0.012
6.9742,9.000,646.208,611.177,17.515,-2.285
7.0758,9.000,647.670,609.255,19.208,-0.592
7.1769,10.000,647.320,608.190,19.565,-2.435
7.2781,11.000,648.296,605.721,21.287,-2.913
7.3798,11.000,650.166,603.276,23.445,-0.755
7.4816,11.000,650.461,602.453,24.004,-0.196
7.5835,11.000,650.363,602.065,24.149,-0.051
7.6848,11.000,650.178,601.804,24.187,-0.013
7.7867,11.000,649.982,601.589,24.197,-0.003
7.8877,10.000,649.573,601.011,24.281,2.281
7.9890,10.000,647.829,602.647,22.591,0.591
8.0901,10.000,647.342,603.035,22.153,0.153
8.1924,9.000,646.961,602.718,22.121,2.321
8.2940,9.000,645.320,604.516,20.402,0.602
8.3963,8.000,644.723,604.648,20.038,2.438
8.4981,7.000,642.882,606.255,18.313,2.913
8.5991,5.000,640.571,607.935,16.318,5.318
8.7004,3.000,636.696,611.612,12.542,5.942
8.8017,-6.000,629.849,612.102,8.874,22.074
8.9032,-16.000,610.029,623.353,-6.662,28.538
9.0045,-26.000,584.803,638.776,-26.987,30.213
9.1062,-29.000,560.669,658.914,-49.122,14.678
9.2074,-23.000,546.847,667.814,-60.484,-9.884
9.3087,-14.000,550.834,658.625,-53.896,-23.096
9.4103,-7.000,566.451,641.167,-37.358,-21.958
9.5114,-3.000,583.127,625.964,-21.419,-14.819
9.6123,0.000,595.225,616.598,-10.686,-10.686
9.7152,1.000,605.020,610.724,-2.852,-5.052
9.8160,2.000,610.389,608.771,0.809,-3.591
9.9173,3.000,614.443,607.668,3.387,-3.213
10.0188,3.000,618.580,607.045,5.767,-0.833
10.1206,4.000,620.236,607.631,6.303,-2.497
10.2219,4.000,623.517,607.212,8.153,-0.647
10.3230,4.000,625.313,608.048,8.632,-0.168
10.4241,4.000,626.648,609.135,8.756,-0.044
10.5260,5.000,627.217,609.803,8.707,-2.293
10.6281,6.000,629.307,608.659,10.324,-2.876
10.7293,6.000,632.272,607.363,12.454,-0.746
10.8302,5.000,633.370,607.194,13.088,2.088
10.9311,4.000,632.428,609.182,11.623,2.823
11.0316,3.000,630.996,611.769,9.613,3.013
11.1332,2.000,629.472,614.547,7.463,3.063
11.2341,1.000,627.958,617.407,5.276,3.076
11.3360,0.000,626.476,620.318,3.079,3.079
11.4367,-1.000,624.839,623.079,0.880,3.080
11.5386,-1.000,623.474,626.278,-1.402,0.798
11.6404,-2.000,623.312,627.135,-1.912,2.488
11.7421,-2.000,622.188,629.698,-3.755,0.645
11.8437,-2.000,622.373,630.838,-4.233,0.167
11.9452,-2.000,622.858,631.571,-4.357,0.043
12.0475,-2.000,623.386,632.164,-4.389,0.011
12.1500,-3.000,623.479,632.110,-4.316,2.284
12.2514,-4.000,621.791,633.643,-5.926,2.874
12.3534,-5.000,619.576,635.523,-7.973,3.027
12.4545,-6.000,617.165,637.433,-10.134,3.066
12.5566,-7.000,614.649,639.296,-12.324,3.076
12.6584,-8.000,612.055,641.097,-14.521,3.079
12.7600,-8.000,609.810,643.414,-16.802,0.798
12.8613,-8.000,609.251,644.038,-17.393,0.207
12.9632,-9.000,608.714,643.643,-17.465,2.335
13.0654,-9.000,606.955,645.345,-19.195,0.605
13.1668,-10.000,606.066,645.189,-19.562,2.438
13.2686,-11.000,603.765,646.337,-21.286,2.914
13.3698,-10.000,601.090,648.143,-23.526,-1.526
13.4714,-10.000,602.221,647.012,-22.396,-0.396
13.5727,-10.000,602.515,646.720,-22.103,-0.103
13.6738,-9.000,602.205,646.421,-22.108,-2.308
13.7756,-8.000,603.650,644.610,-20.480,-2.880
13.8779,-8.000,606.015,642.708,-18.347,-0.747
13.9814,-7.000,606.395,642.145,-17.875,-2.475
14.0825,-7.000,608.544,640.628,-16.042,-0.642
14.1840,-6.000,608.925,640.221,-15.648,-2.448
14.2849,-6.000,611.126,638.795,-13.835,-0.635
14.3863,-6.000,611.953,638.682,-13.365,-0.165
14.4880,-5.000,612.017,638.666,-13.324,-2.324
14.5900,-5.000,614.161,637.366,-11.603,-0.603
14.6910,-4.000,614.611,637.086,-11.238,-2.438
14.7921,-4.000,616.894,635.758,-9.432,-0.632
14.8942,-2.000,617.031,635.284,-9.127,-4.727
14.9955,-2.000,621.177,632.428,-5.625,-1.225
15.0973,-1.000,622.293,631.891,-4.799,-2.599
15.1993,0.000,624.499,630.410,-2.955,-2.955
15.3008,0.000,627.421,628.954,-0.766,-0.766
15.4017,-1.000,628.249,628.483,-0.117,2.083
15.5033,-1.000,627.271,630.591,-1.660,0.540
15.6052,-1.000,627.390,631.510,-2.060,0.140
15.7069,-1.000,627.764,632.091,-2.164,0.036
15.8082,-1.000,628.176,632.557,-2.191,0.009
15.9100,-1.000,628.574,632.969,-2.198,0.002
16.0120,-1.000,628.944,633.342,-2.199,0.001
16.1135,-1.000,629.285,633.685,-2.200,0.000
16.2151,-1.000,629.600,634.000,-2.200,0.000
16.3167,-2.000,629.475,633.712,-2.119,2.281
16.4186,-4.000,627.166,634.457,-3.646,5.154
16.5205,-6.000,622.600,637.201,-7.301,5.899
16.6215,-8.000,617.362,640.378,-11.508,6.092
16.7228,-11.000,611.458,643.010,-15.776,8.424
16.8249,-14.000,603.669,647.213,-21.772,9.028
16.9261,-18.000,594.874,651.141,-28.133,11.467
17.0273,-22.000,584.083,656.686,-36.301,12.099
17.1285,-27.000,572.235,661.947,-44.856,14.544
17.2295,-32.000,558.360,668.803,-55.222,15.178
17.3306,-37.000,543.815,675.930,-66.058,15.342
17.4319,-42.000,528.966,682.995,-77.015,15.385
17.5338,-45.000,514.745,691.078,-88.167,10.833
17.6347,-47.000,504.268,696.325,-96.028,7.372
17.7359,-64.000,490.155,690.362,-100.104,40.696
17.8375,-68.000,455.916,715.762,-129.923,19.677
17.9388,-74.000,436.388,724.407,-144.010,18.790
18.0401,-78.000,418.205,733.410,-157.603,13.997
18.1413,-81.000,403.970,739.423,-167.727,10.473
18.2443,-87.000,391.143,741.134,-174.996,16.404
18.3463,-94.000,373.376,746.530,-186.577,20.223
24.0315,-94.000,194.062,178.743,7.659,214.459
24.1336,-87.000,216.818,520.358,-151.770,39.630
24.2363,-84.000,370.011,732.751,-181.370,3.430
