time_s,error_mm,left_rpm,right_rpm,pid_output,d_term
0.0001,-5.000,67.607,57.679,4.964,11.900
0.0521,-5.000,129.407,122.726,3.340,10.412
0.1030,-5.000,191.412,187.607,1.903,9.111
0.1539,-5.000,253.598,252.342,0.628,7.972
0.2050,-5.000,315.942,316.950,-0.504,6.976
0.2560,-5.000,378.425,381.450,-1.512,6.104
0.3080,-5.000,441.031,445.853,-2.411,5.341
0.3590,-4.000,502.016,510.431,-4.208,2.293
0.4101,-4.000,565.272,574.478,-4.603,2.006
0.4611,-4.000,628.565,638.491,-4.963,1.756
0.5120,-4.000,691.890,702.472,-5.291,1.536
0.5629,-4.000,755.244,766.427,-5.592,1.344
0.6139,-4.000,818.622,830.359,-5.869,1.176
0.6649,-4.000,882.021,894.270,-6.124,1.029
0.7159,-4.000,945.439,958.163,-6.362,0.900
0.7669,-3.000,1007.146,1022.298,-7.576,-1.592
0.8179,-3.000,1071.043,1085.960,-7.459,-1.393
0.8689,-3.000,1134.906,1149.638,-7.366,-1.219
0.9200,-3.000,1198.738,1213.329,-7.295,-1.067
0.9711,-3.000,1262.543,1277.031,-7.244,-0.933
1.0220,-2.000,1260.934,1277.337,-8.201,-3.197
1.0730,-2.000,1261.479,1277.192,-7.856,-2.797
1.1239,-2.000,1261.959,1277.081,-7.561,-2.447
1.1750,-1.000,1260.651,1277.256,-8.302,-4.521
1.2260,-1.000,1261.468,1276.997,-7.764,-3.956
1.2770,-1.000,1262.192,1276.786,-7.297,-3.462
1.3280,0.000,1261.105,1276.874,-7.884,-5.409
1.3791,0.000,1262.121,1276.538,-7.208,-4.733
1.4302,1.000,1261.169,1276.388,-7.609,-6.521
1.4812,1.000,1262.304,1275.838,-6.767,-5.706
1.5320,1.000,1263.314,1275.367,-6.026,-4.993
1.5824,2.000,1262.357,1275.093,-6.368,-6.749
1.6335,2.000,1263.488,1274.428,-5.470,-5.905
1.6845,2.000,1264.495,1273.850,-4.677,-5.167
1.7353,3.000,1263.536,1273.476,-4.970,-6.901
1.7865,3.000,1264.667,1272.719,-4.026,-6.038
1.8373,4.000,1263.819,1272.183,-4.182,-7.664
1.8875,4.000,1265.049,1271.279,-3.115,-6.706
1.9385,4.000,1266.146,1270.482,-2.168,-5.868
1.9893,5.000,1265.269,1269.907,-2.319,-7.514
2.0403,6.000,1264.620,1269.093,-2.236,-8.955
2.0913,6.000,1266.029,1267.937,-0.954,-7.835
2.1423,6.000,1267.289,1266.911,0.189,-6.856
2.1933,7.000,1266.559,1266.127,0.216,-8.379
2.2443,8.000,1265.826,1265.339,0.244,-9.712
2.2964,8.000,1267.141,1264.226,1.458,-8.498
2.3481,9.000,1266.412,1263.412,1.500,-9.815
2.3996,10.000,1265.845,1262.432,1.707,-10.969
2.4503,10.000,1267.304,1261.149,3.078,-9.597
2.5013,10.000,1268.585,1260.030,4.277,-8.398
2.5520,11.000,1267.825,1259.211,4.307,-9.728
2.6030,11.000,1269.115,1258.069,5.523,-8.512
2.6543,12.000,1268.363,1257.229,5.567,-9.828
2.7052,13.000,1267.775,1256.224,5.776,-10.980
2.7560,13.000,1269.215,1254.919,7.148,-9.607
2.8071,14.000,1268.594,1253.936,7.329,-10.786
2.8581,14.000,1270.004,1252.650,8.677,-9.438
2.9091,14.000,1271.241,1251.527,9.857,-8.258
2.9611,15.000,1270.442,1250.703,9.869,-9.606
3.0131,15.000,1271.696,1249.556,11.070,-8.405
3.0650,16.000,1270.912,1248.710,11.101,-9.735
3.1170,16.000,1272.179,1247.544,12.317,-8.518
3.1690,17.000,1271.406,1246.682,12.362,-9.833
3.2210,17.000,1272.683,1245.500,13.591,-8.604
3.2731,18.000,1271.918,1244.625,13.647,-9.908
3.3254,19.000,1271.318,1243.588,13.865,-11.050
3.3772,19.000,1272.747,1242.253,15.247,-9.669
3.4293,20.000,1272.114,1241.244,15.435,-10.840
3.4810,20.000,1273.514,1239.934,16.790,-9.485
3.5330,20.000,1274.741,1238.790,17.976,-8.299
3.5839,21.000,1273.933,1237.946,17.993,-9.642
3.6350,21.000,1275.178,1236.781,19.198,-8.437
3.6860,22.000,1274.386,1235.919,19.233,-9.762
3.7371,22.000,1275.645,1234.738,20.453,-8.542
3.7881,22.000,1276.748,1233.706,21.521,-7.474
3.8390,23.000,1275.832,1232.961,21.435,-8.920
3.8900,23.000,1276.982,1231.882,22.550,-7.805
3.9411,23.000,1277.991,1230.939,23.526,-6.829
3.9930,24.000,1276.990,1230.271,23.360,-8.356
4.0451,24.000,1278.068,1229.260,24.404,-7.311
4.0970,24.000,1279.012,1228.376,25.318,-6.397
4.1490,25.000,1277.955,1227.760,25.098,-7.978
4.2000,25.000,1278.983,1226.793,26.095,-6.980
4.2512,25.000,1279.884,1225.949,26.967,-6.108
4.3023,26.000,1278.789,1225.367,26.711,-7.724
4.3531,26.000,1279.784,1224.431,27.676,-6.759
4.4040,27.000,1278.771,1223.769,27.501,-8.294
4.4551,27.000,1279.838,1222.762,28.538,-7.257
4.5059,28.000,1278.888,1222.038,28.425,-8.730
4.5569,28.000,1280.009,1220.977,29.516,-7.639
4.6079,29.000,1279.108,1220.206,29.451,-9.064
4.6588,29.000,1280.272,1219.103,30.584,-7.931
4.7099,30.000,1279.407,1218.296,30.556,-9.320
4.7608,30.000,1280.603,1217.162,31.721,-8.155
4.8129,30.000,1281.651,1216.172,32.740,-7.135
4.8639,31.000,1280.686,1215.462,32.612,-8.623
4.9148,31.000,1281.793,1214.413,33.690,-7.545
4.9660,32.000,1280.879,1213.653,33.613,-8.982
