time_s,error_mm,left_rpm,right_rpm,pid_output,d_term
0.0007,-11.000,136.128,152.262,-8.067,16.133
0.1016,-11.000,283.560,321.204,-18.822,5.378
0.2037,-11.000,342.862,387.677,-22.407,1.793
0.3051,-11.000,341.048,388.253,-23.602,0.598
0.4083,-10.000,340.247,386.782,-23.267,-1.267
0.5095,-11.000,339.090,385.402,-23.156,1.044
0.6104,-10.000,338.473,384.710,-23.119,-1.119
0.7114,-10.000,339.695,384.440,-22.373,-0.373
0.8142,-10.000,340.324,384.573,-22.124,-0.124
0.9153,-10.000,340.712,384.795,-22.041,-0.041
1.0163,-10.000,340.983,385.011,-22.014,-0.014
1.1181,-9.000,341.281,383.823,-21.271,-1.471
1.2194,-9.000,342.906,383.486,-20.290,-0.490
1.3214,-8.000,343.841,382.301,-19.230,-1.630
1.4227,-8.000,345.828,382.115,-18.143,-0.543
1.5246,-7.000,347.004,381.099,-17.048,-1.648
1.6262,-6.000,349.260,379.692,-15.216,-2.016
1.7281,-6.000,351.943,379.687,-13.872,-0.672
1.8563,-5.000,353.556,378.937,-12.691,-1.691
1.9576,-4.000,355.681,378.222,-11.270,-2.030
2.0595,-4.000,358.159,378.872,-10.357,-0.677
2.1609,-3.000,359.625,378.629,-9.502,-1.692
2.2633,-2.000,362.115,377.837,-7.861,-2.031
2.3649,-2.000,364.928,378.382,-6.727,-0.677
2.4662,-1.000,366.706,378.011,-5.652,-1.692
2.5681,-1.000,369.287,378.555,-4.634,-0.564
2.6699,0.000,371.007,378.056,-3.525,-1.655
2.7714,0.000,373.598,378.441,-2.422,-0.552
2.8726,1.000,374.640,377.061,-1.211,-1.651
2.9744,1.000,376.714,376.715,-0.000,-0.550
3.0761,1.000,377.883,376.929,0.477,-0.183
3.1773,2.000,378.152,375.047,1.552,-1.528
3.2791,2.000,379.745,374.163,2.791,-0.509
3.3811,2.000,380.588,373.887,3.350,-0.170
3.4846,3.000,380.631,371.578,4.527,-1.523
3.5863,3.000,382.070,370.326,5.872,-0.508
3.6879,3.000,382.814,369.732,6.541,-0.169
3.7899,3.000,383.316,369.349,6.984,-0.056
3.8918,3.000,383.732,369.029,7.351,-0.019
3.9949,2.000,382.629,368.929,6.850,1.460
4.0965,1.000,380.911,370.404,5.253,1.953
4.1988,0.000,379.138,372.703,3.218,2.118
4.3006,-1.000,376.733,374.808,0.963,2.173
4.4018,-2.000,373.852,376.730,-1.439,2.191
4.5028,-3.000,370.584,378.510,-3.963,2.197
4.6046,-3.000,369.195,380.710,-5.758,0.732
4.7066,0.000,369.310,377.402,-4.046,-4.156
4.8077,1.000,373.287,374.151,-0.432,-2.852
4.9091,3.000,375.556,369.024,3.266,-3.884
5.0097,4.000,378.815,364.758,7.029,-2.761
5.1114,5.000,380.626,361.421,9.603,-2.387
5.2127,5.000,382.608,360.219,11.194,-0.796
5.3146,6.000,382.823,357.907,12.458,-1.732
5.4167,6.000,384.139,356.914,13.613,-0.577
5.5197,6.000,384.653,356.658,13.998,-0.192
5.6208,6.000,384.885,356.633,14.126,-0.064
5.7225,6.000,385.010,356.673,14.169,-0.021
5.8256,6.000,385.091,356.725,14.183,-0.007
5.9271,6.000,385.148,356.773,14.188,-0.002
6.0287,6.000,385.192,356.814,14.189,-0.001
6.1309,5.000,383.853,356.940,13.456,1.466
6.2327,5.000,383.391,358.433,12.479,0.489
6.3347,5.000,383.477,359.171,12.153,0.163
6.4360,5.000,383.698,359.609,12.044,0.054
6.5370,5.000,383.925,359.909,12.008,0.018
6.6383,4.000,383.191,359.786,11.703,1.473
6.7398,4.000,383.306,360.984,11.161,0.491
6.8575,3.000,382.461,361.600,10.430,1.630
6.9595,3.000,382.612,363.265,9.673,0.543
7.0616,3.000,383.307,364.024,9.641,0.181
7.1646,2.000,382.614,364.600,9.007,1.527
7.2669,2.000,382.769,366.351,8.209,0.509
7.3685,1.000,381.929,367.436,7.246,1.636
7.4697,1.000,382.046,369.515,6.265,0.545
7.5713,0.000,381.187,370.850,5.168,1.648
7.6742,0.000,381.279,373.140,4.069,0.549
7.7759,-1.000,379.662,373.942,2.860,1.650
7.8778,-1.000,379.126,375.826,1.650,0.550
7.9794,-2.000,376.985,376.325,0.330,1.650
8.0803,-3.000,373.805,377.472,-1.833,2.017
8.1812,-3.000,372.318,379.333,-3.508,0.672
8.2822,-4.000,369.485,379.744,-5.129,1.691
8.3843,-5.000,366.296,380.276,-6.990,2.030
8.4861,-5.000,364.880,381.567,-8.343,0.677
8.5876,-6.000,362.285,381.341,-9.528,1.692
8.6900,-6.000,361.029,382.341,-10.656,0.564
8.7932,-7.000,358.457,381.988,-11.765,1.655
8.8957,-8.000,355.091,382.294,-13.602,2.018
8.9969,-8.000,353.521,383.416,-14.947,0.673
9.0986,-8.000,352.893,383.685,-15.396,0.224
9.2010,-9.000,350.507,383.064,-16.279,1.541
9.3031,-9.000,349.277,383.889,-17.306,0.514
9.4058,-10.000,346.679,383.443,-18.382,1.638
9.5070,-10.000,345.369,384.317,-19.474,0.546
9.6087,-10.000,344.831,384.507,-19.838,0.182
9.7102,-10.000,344.570,384.489,-19.959,0.061
9.8118,-10.000,344.418,384.418,-20.000,0.020
9.9133,-9.000,344.409,382.969,-19.280,-1.460
10.0146,-7.000,345.986,379.666,-16.840,-3.420
10.1168,-6.000,349.668,377.322,-13.827,-2.607
10.2188,-6.000,352.941,377.119,-12.089,-0.869
10.3207,-7.000,352.656,377.142,-12.243,1.177
10.4227,-10.000,346.486,376.941,-15.228,4.792
10.5244,-12.000,339.556,379.334,-19.889,4.531
10.6255,-12.000,336.721,382.540,-22.910,1.510
10.7267,-12.000,335.862,383.695,-23.917,0.503
10.8283,-13.000,333.552,383.523,-24.986,1.634
10.9308,-12.000,332.563,383.246,-25.342,-0.922
11.0326,-11.000,333.764,381.752,-23.994,-1.774
11.1338,-11.000,335.830,381.452,-22.811,-0.591
11.2350,-10.000,337.023,380.391,-21.684,-1.664
11.3365,-10.000,339.186,380.335,-20.575,-0.555
11.4392,-9.000,340.491,379.434,-19.472,-1.652
11.5409,-8.000,342.847,378.122,-17.637,-2.017
11.6424,-7.000,345.703,376.821,-15.559,-2.139
11.7442,-6.000,348.844,375.644,-13.400,-2.180
11.8464,-5.000,352.176,374.603,-11.213,-2.193
11.9480,-4.000,355.208,374.124,-9.458,-2.198
12.0496,-3.000,358.458,373.637,-7.589,-2.199
12.1507,-2.000,361.903,373.122,-5.610,-2.200
12.2531,-1.000,365.524,372.564,-3.520,-2.200
12.3547,0.000,369.310,371.950,-1.320,-2.200
12.4566,1.000,372.528,370.548,0.990,-2.200
12.5588,1.000,375.832,370.698,2.567,-0.733
12.6602,2.000,377.295,369.278,4.009,-1.711
12.7619,3.000,379.157,366.731,6.213,-2.037
12.8636,3.000,381.570,365.768,7.901,-0.679
12.9653,4.000,382.417,363.363,9.527,-1.693
13.0669,4.000,384.362,362.171,11.096,-0.564
13.1682,4.000,385.479,361.656,11.912,-0.188
13.2702,5.000,385.219,359.678,12.771,-1.529
13.3716,5.000,386.343,358.763,13.790,-0.510
13.4729,5.000,386.767,358.507,14.130,-0.170
13.5754,5.000,386.947,358.461,14.243,-0.057
13.6772,6.000,386.412,356.383,15.014,-1.486
13.7794,6.000,387.357,355.348,16.005,-0.495
13.8807,6.000,387.651,354.982,16.335,-0.165
13.9822,6.000,387.733,354.843,16.445,-0.055
14.0839,6.000,387.746,354.783,16.482,-0.018
14.1853,6.000,387.740,354.752,16.494,-0.006
14.2872,7.000,387.103,352.640,17.231,-1.469
14.3889,7.000,387.982,351.561,18.210,-0.490
14.4899,7.000,388.228,351.155,18.537,-0.163
14.5924,7.000,388.273,350.982,18.646,-0.054
14.6943,7.000,388.258,350.895,18.682,-0.018
14.7959,6.000,386.856,350.935,17.961,1.461
14.8977,3.000,382.548,352.314,15.117,4.887
14.9995,0.000,376.998,357.680,9.659,6.029
15.1015,-3.000,369.295,363.076,3.110,6.410
15.2036,-4.000,364.566,369.240,-2.337,3.603
15.3044,-6.000,359.551,371.963,-6.206,4.134
15.4056,-6.000,357.878,375.802,-8.962,1.378
15.5068,-7.000,355.732,376.960,-10.614,1.926
15.6082,-7.000,355.054,378.850,-11.898,0.642
15.7100,-7.000,355.110,379.762,-12.326,0.214
15.8120,-7.000,355.354,380.292,-12.469,0.071
15.9144,-7.000,355.617,380.649,-12.516,0.024
16.0160,-8.000,353.755,380.286,-13.265,1.475
16.1178,-8.000,352.883,381.379,-14.248,0.492
16.2200,-8.000,352.643,381.795,-14.576,0.164
16.3220,-8.000,352.604,381.975,-14.685,0.055
16.4236,-8.000,352.625,382.068,-14.722,0.018
16.5253,-8.000,352.658,382.125,-14.734,0.006
16.6282,-8.000,352.690,382.166,-14.738,0.002
16.7296,-8.000,352.717,382.196,-14.739,0.001
16.8308,-8.000,352.740,382.219,-14.740,0.000
16.9330,-8.000,352.758,382.238,-14.740,0.000
17.0349,-7.000,352.866,380.880,-14.007,-1.467
17.1378,-5.000,354.531,377.655,-11.562,-3.422
17.2397,-1.000,358.451,371.366,-6.457,-7.007
17.3419,2.000,365.236,363.967,0.634,-6.736
17.4431,4.000,371.667,357.604,7.031,-5.179
17.5451,5.000,376.520,354.086,11.217,-3.193
17.6471,5.000,380.182,353.491,13.346,-1.064
17.7483,5.000,382.119,354.009,14.055,-0.355
17.8498,5.000,383.337,354.754,14.292,-0.118
17.9514,5.000,384.201,355.460,14.371,-0.039
18.0531,5.000,384.856,356.062,14.397,-0.013
18.1542,5.000,385.367,356.556,14.406,-0.004
18.2558,5.000,385.772,356.955,14.409,-0.001
18.3588,4.000,385.162,356.929,14.116,1.466
18.4609,3.000,383.886,358.415,12.735,1.955
18.5631,3.000,383.997,360.473,11.762,0.652
