time_s,error_mm,left_rpm,right_rpm,pid_output,d_term
5.2490,-7.000,60.018,65.268,-2.625,7.875
5.2995,-7.000,118.392,133.486,-7.547,2.953
5.3505,-8.000,178.632,198.167,-9.768,2.232
5.4016,-7.000,240.233,261.809,-10.788,-0.288
5.4524,-7.000,303.917,325.133,-10.608,-0.108
5.5035,-7.000,367.501,388.582,-10.540,-0.040
5.5545,-7.000,431.055,452.085,-10.515,-0.015
5.6054,-7.000,494.604,515.615,-10.506,-0.006
5.6563,-7.000,558.156,579.161,-10.502,-0.002
5.7074,-8.000,620.477,642.228,-10.876,1.124
5.7585,-8.000,684.419,706.069,-10.825,0.375
5.8092,-8.000,748.042,770.192,-11.075,0.125
5.8604,-8.000,811.815,834.132,-11.158,0.042
5.9113,-9.000,874.337,897.643,-11.653,0.947
5.9623,-9.000,937.574,962.142,-12.284,0.316
6.0131,-10.000,999.925,1025.847,-12.961,1.039
6.0638,-10.000,1063.111,1090.418,-13.654,0.346
6.1143,-11.000,1125.451,1154.153,-14.351,1.049
6.1647,-11.000,1188.639,1218.739,-15.050,0.350
6.2152,-12.000,1250.984,1282.484,-15.750,1.050
6.2672,-12.000,1250.517,1283.417,-16.450,0.350
6.3189,-13.000,1249.207,1283.507,-17.150,1.050
6.3711,-13.000,1248.745,1284.445,-17.850,0.350
6.4220,-13.000,1248.732,1284.898,-18.083,0.117
6.4729,-14.000,1247.565,1284.821,-18.628,0.972
6.5238,-15.000,1245.854,1285.339,-19.743,1.257
6.5748,-16.000,1243.977,1286.072,-21.048,1.352
6.6258,-17.000,1242.058,1286.889,-22.416,1.384
6.6770,-18.000,1240.138,1287.748,-23.805,1.395
6.7278,-18.000,1239.520,1288.990,-24.735,0.465
6.7789,-19.000,1238.206,1289.229,-25.512,1.088
6.8301,-21.000,1235.205,1289.546,-27.171,2.229
6.8809,-22.000,1232.793,1291.040,-29.124,1.676
6.9318,-23.000,1230.763,1292.178,-30.708,1.492
6.9837,-24.000,1228.867,1293.206,-32.169,1.431
7.0356,-24.000,1228.313,1294.560,-33.123,0.477
7.0876,-25.000,1227.073,1294.889,-33.908,1.092
7.1396,-26.000,1225.435,1295.640,-35.103,1.297
7.1908,-26.000,1224.962,1296.897,-35.968,0.432
7.2416,-27.000,1223.744,1297.189,-36.723,1.077
7.2926,-27.000,1223.400,1298.282,-37.441,0.359
7.3435,-28.000,1222.214,1298.508,-38.147,1.053
