time_s,error_mm,left_rpm,right_rpm,pid_output,d_term
0.0006,11.000,152.262,136.128,8.067,-16.133
0.1023,11.000,321.204,283.560,18.822,-5.378
0.2039,11.000,451.339,406.524,22.407,-1.793
0.3058,10.000,450.541,404.803,22.869,0.869
5.6517,6.000,154.410,148.301,3.055,-11.345
5.7535,6.000,320.201,300.340,9.931,-4.469
5.8553,6.000,481.873,456.594,12.639,-1.761
5.9569,6.000,641.941,614.528,13.706,-0.694
6.0584,5.000,800.185,772.949,13.618,1.618
6.1599,4.000,830.648,805.431,12.608,2.528
6.2606,3.000,828.980,807.126,10.927,2.887
6.3625,1.000,825.943,809.385,8.279,4.919
6.4635,0.000,823.441,813.863,4.789,3.829
6.5645,-2.000,819.053,816.633,1.210,5.290
6.6667,-4.000,813.102,820.090,-3.494,5.866
6.7690,-6.000,806.930,823.065,-8.067,6.093
6.8699,-7.000,802.151,826.689,-12.269,4.291
6.9716,-9.000,796.469,828.245,-15.888,5.472
7.0729,-11.000,789.884,830.329,-20.222,5.938
7.1743,-13.000,782.868,832.546,-24.839,6.121
7.2754,-14.000,777.429,835.545,-29.058,4.302
7.3765,-15.000,773.036,837.385,-32.174,3.586
7.4781,-17.000,767.224,837.955,-35.366,5.194
7.5801,-20.000,758.552,838.634,-40.041,7.719
7.6815,-23.000,748.249,840.742,-46.246,8.714
7.7833,-29.000,731.836,841.000,-54.582,14.778
7.8863,-36.000,709.754,843.958,-67.102,19.058
7.9879,-42.000,686.699,850.113,-81.707,18.853
8.0893,-38.000,673.749,855.943,-91.097,-0.137
8.1912,-30.000,673.457,847.339,-86.941,-15.181
8.2922,-24.000,685.954,835.326,-74.686,-17.326
8.3938,-20.000,701.884,826.182,-62.149,-14.389
8.4950,-16.000,716.556,819.340,-51.392,-13.232
8.5961,-14.000,731.325,816.034,-42.354,-8.994
8.6976,-11.000,742.789,813.541,-35.376,-9.216
8.7989,-9.000,754.581,812.126,-28.772,-7.412
8.9005,-7.000,764.842,811.366,-23.262,-6.702
9.0025,-4.000,773.651,809.957,-18.153,-8.313
9.1038,-1.000,783.957,807.372,-11.707,-8.947
9.2049,4.000,792.594,799.112,-3.259,-12.979
9.3062,6.000,804.029,792.779,5.625,-8.895
9.4072,8.000,811.878,787.810,12.034,-7.286
9.5092,10.000,817.865,782.929,17.468,-6.652
9.6102,11.000,823.547,779.530,22.009,-4.511
9.7118,13.000,826.613,775.091,25.761,-5.559
9.8139,14.000,830.642,771.364,29.639,-4.081
9.9156,16.000,832.654,766.393,33.131,-5.389
10.0171,17.000,835.946,762.134,36.906,-4.014
10.1183,19.000,837.410,756.697,40.357,-5.363
10.2198,21.000,839.490,750.239,44.625,-5.895
10.3212,22.000,842.520,745.106,48.707,-4.213
10.4220,23.000,844.441,740.902,51.769,-3.551
