time_s,error_mm,left_rpm,right_rpm,pid_output,d_term
0.0008,-14.000,77.726,75.859,0.933,26.133
0.0518,-14.000,137.594,174.443,-18.425,6.775
0.1038,-14.000,211.836,258.723,-23.443,1.757
0.1551,-14.000,289.828,339.317,-24.745,0.455
0.2069,-14.000,368.812,418.976,-25.082,0.118
0.2581,-14.000,448.071,498.410,-25.169,0.031
0.3101,-13.000,526.397,576.914,-25.259,-1.859
0.3619,-13.000,607.305,655.069,-23.882,-0.482
0.4137,-13.000,687.198,734.248,-23.525,-0.125
0.4648,-13.000,766.830,813.695,-23.432,-0.032
0.5164,-12.000,765.799,812.749,-23.475,-1.875
0.5676,-12.000,767.298,811.470,-22.086,-0.486
0.6185,-12.000,767.757,811.209,-21.726,-0.126
0.6692,-11.000,766.918,810.317,-21.699,-1.899
0.7220,-11.000,768.546,809.131,-20.292,-0.492
0.7747,-10.000,768.088,808.076,-19.994,-1.994
0.8268,-10.000,769.884,806.918,-18.517,-0.517
0.8781,-10.000,770.555,806.823,-18.134,-0.134
0.9295,-10.000,770.913,806.982,-18.035,-0.035
0.9817,-9.000,770.150,806.301,-18.076,-1.876
1.0336,-9.000,771.889,805.262,-16.686,-0.486
1.0850,-8.000,771.543,804.328,-16.393,-1.993
1.1361,-8.000,773.443,803.276,-14.917,-0.517
1.1879,-7.000,773.185,802.386,-14.601,-2.001
1.2397,-7.000,775.151,801.389,-13.119,-0.519
1.2913,-6.000,774.949,800.552,-12.801,-2.001
1.3436,-6.000,776.964,799.602,-11.319,-0.519
1.3956,-5.000,776.806,798.808,-11.001,-2.001
1.4472,-4.000,777.838,797.009,-9.585,-2.385
1.4982,-4.000,780.261,795.898,-7.818,-0.618
1.5499,-4.000,781.308,796.029,-7.360,-0.160
1.6011,-3.000,780.711,795.778,-7.533,-1.908
1.6526,-3.000,782.518,795.207,-6.345,-0.495
1.7049,-2.000,782.269,794.659,-6.195,-1.995
1.7569,-1.000,783.291,793.009,-4.859,-2.384
1.8079,-1.000,785.699,792.036,-3.168,-0.618
1.8594,0.000,785.781,791.335,-2.777,-2.027
1.9117,0.000,788.004,790.555,-1.275,-0.525
1.9630,1.000,788.007,789.762,-0.878,-2.003
2.0148,3.000,788.136,786.741,0.697,-4.253
2.0675,5.000,789.761,782.333,3.714,-4.836
2.1192,5.000,794.091,779.499,7.296,-1.254
2.1710,4.000,794.805,778.222,8.292,1.542
2.2227,4.000,794.409,780.110,7.150,0.400
2.2736,4.000,794.785,781.077,6.854,0.104
2.3260,4.000,795.312,781.759,6.777,0.027
2.3770,4.000,795.836,782.322,6.757,0.007
2.4287,4.000,796.321,782.817,6.752,0.002
2.4802,5.000,795.648,782.281,6.684,-1.866
2.5322,4.000,796.599,780.333,8.133,1.383
2.5837,4.000,796.125,781.908,7.109,0.359
2.6350,5.000,795.244,781.691,6.776,-1.774
2.6869,5.000,797.063,780.883,8.090,-0.460
2.7382,5.000,797.859,780.998,8.431,-0.119
2.7898,5.000,798.357,781.319,8.519,-0.031
2.8417,5.000,798.749,781.665,8.542,-0.008
2.8940,5.000,799.087,781.991,8.548,-0.002
2.9457,5.000,799.387,782.288,8.549,-0.001
2.9971,5.000,799.656,782.556,8.550,-0.000
3.0484,5.000,799.898,782.798,8.550,-0.000
3.1002,5.000,800.116,783.016,8.550,-0.000
