time_s,error_mm,left_rpm,right_rpm,pid_output,d_term
5.2463,-3.000,153.368,157.142,-1.887,5.673
5.3479,-3.000,308.741,319.479,-5.369,1.891
5.4493,-3.000,370.572,384.492,-6.960,0.630
5.5512,-3.000,369.630,385.050,-7.710,0.210
5.6524,-3.000,369.007,385.367,-8.180,0.070
5.7543,-2.000,368.710,384.137,-7.713,-1.443
5.8559,-2.000,369.842,383.785,-6.971,-0.481
5.9574,-2.000,370.255,383.996,-6.870,-0.160
6.0585,-2.000,370.391,384.358,-6.983,-0.053
6.1600,-2.000,370.406,384.742,-7.168,-0.018
6.2612,-1.000,370.561,383.626,-6.533,-1.473
6.3631,-1.000,372.049,383.370,-5.661,-0.491
6.4649,0.000,372.962,382.162,-4.600,-1.630
6.5672,0.000,374.931,381.957,-3.513,-0.543
6.6692,2.000,374.965,377.894,-1.464,-3.114
6.7704,2.000,377.650,375.986,0.832,-1.038
6.8723,2.000,378.873,375.385,1.744,-0.346
6.9735,2.000,379.572,375.183,2.195,-0.115
7.0757,2.000,380.068,375.085,2.492,-0.038
7.1775,1.000,378.990,375.202,1.894,1.454
7.2809,0.000,377.262,376.880,0.191,1.951
7.3822,0.000,376.942,379.161,-1.110,0.650
7.4835,0.000,377.292,380.379,-1.543,0.217
7.5863,-1.000,375.572,380.634,-2.531,1.539
7.6885,-1.000,374.850,382.184,-3.667,0.513
7.7896,0.000,374.932,381.483,-3.276,-1.296
7.8916,0.000,376.549,381.373,-2.412,-0.432
7.9934,0.000,377.439,381.687,-2.124,-0.144
8.0958,0.000,378.017,382.073,-2.028,-0.048
8.1972,0.000,378.434,382.426,-1.996,-0.016
8.2990,0.000,378.753,382.724,-1.985,-0.005
8.4013,0.000,379.004,382.967,-1.982,-0.002
8.5027,1.000,378.685,380.960,-1.137,-1.467
8.6046,1.000,379.844,379.942,-0.049,-0.489
8.7062,1.000,380.336,379.562,0.387,-0.163
8.8073,1.000,380.599,379.388,0.606,-0.054
8.9093,0.000,379.298,379.480,-0.091,1.449
9.0114,0.000,378.849,380.963,-1.057,0.483
9.1138,0.000,378.940,381.698,-1.379,0.161
9.2156,0.000,379.163,382.136,-1.486,0.054
9.3171,0.000,379.392,382.436,-1.522,0.018
9.4185,0.000,379.592,382.660,-1.534,0.006
9.5200,0.000,379.757,382.833,-1.538,0.002
9.6221,0.000,379.891,382.970,-1.539,0.001
9.7245,0.000,379.999,383.079,-1.540,0.000
9.8269,0.000,380.086,383.165,-1.540,0.000
9.9288,0.000,380.155,383.235,-1.540,0.000
10.0306,0.000,380.210,383.290,-1.540,0.000
10.1333,0.000,380.255,383.335,-1.540,0.000
10.2354,0.000,380.290,383.370,-1.540,0.000
10.3372,-1.000,378.115,382.882,-2.383,1.467
10.4391,-2.000,374.759,383.388,-4.314,1.956
10.5412,-3.000,370.892,384.255,-6.681,2.119
10.6433,-3.000,368.949,385.797,-8.424,0.706
10.7452,-5.000,364.131,384.854,-10.361,3.169
10.8474,-7.000,357.528,385.409,-13.940,3.990
10.9496,-9.000,350.263,386.396,-18.067,4.263
11.0514,-13.000,338.536,386.220,-23.842,7.288
11.1531,-18.000,322.449,387.184,-32.367,9.763
11.2547,-23.000,304.425,389.510,-42.542,10.588
11.3557,-27.000,287.715,392.783,-52.534,9.396
11.4574,-30.000,273.795,395.791,-60.998,7.532
11.5820,-29.000,267.503,398.075,-65.286,1.044
11.6836,-17.000,267.324,381.688,-57.182,-17.252
11.7843,-11.000,284.758,367.320,-41.281,-14.551
11.8854,-5.000,302.245,356.606,-27.180,-13.650
11.9873,0.000,320.522,349.348,-14.413,-11.883
12.0885,4.000,335.785,342.020,-3.118,-9.828
12.1900,6.000,348.257,338.456,4.901,-6.209
12.2910,8.000,356.706,335.693,10.507,-5.003
12.3934,10.000,363.063,332.445,15.309,-4.601
12.4943,11.000,368.747,330.528,19.110,-3.000
12.5953,13.000,372.001,326.848,22.577,-3.933
12.6966,14.000,375.826,323.962,25.932,-2.778
12.7981,15.000,378.427,321.392,28.517,-2.393
12.8999,15.000,381.035,320.810,30.112,-0.798
13.0019,15.000,382.376,321.088,30.644,-0.266
13.1033,15.000,383.202,321.559,30.821,-0.089
13.2046,15.000,383.779,322.018,30.880,-0.030
13.3064,15.000,384.213,322.413,30.900,-0.010
13.4079,15.000,384.552,322.738,30.907,-0.003
13.5100,15.000,384.819,323.002,30.909,-0.001
13.6122,15.000,385.032,323.213,30.910,-0.000
13.7142,15.000,385.203,323.383,30.910,-0.000
13.8161,15.000,385.339,323.519,30.910,-0.000
13.9177,16.000,384.821,321.534,31.643,-1.467
14.0191,16.000,385.797,320.555,32.621,-0.489
14.1202,16.000,386.123,320.228,32.947,-0.163
14.2216,16.000,386.230,320.119,33.056,-0.054
14.3230,16.000,386.266,320.082,33.092,-0.018
14.4249,15.000,384.905,320.163,32.371,1.461
14.5270,14.000,383.045,321.718,30.664,1.954
14.6286,13.000,381.248,323.992,28.628,2.118
14.7301,12.000,379.653,326.688,26.483,2.173
14.8316,10.000,376.898,329.763,23.568,3.658
14.9331,9.000,375.215,334.423,20.396,2.686
15.0347,7.000,372.868,338.591,17.139,3.829
15.1370,6.000,371.671,343.965,13.853,2.743
15.2390,5.000,371.140,348.558,11.291,2.381
15.3404,5.000,372.177,352.770,9.704,0.794
