time_s,error_mm,left_rpm,right_rpm,pid_output,d_term
0.0005,-0.000,-148.065,194.793,-171.429,-171.429
0.0997,-0.000,0.164,98.123,-48.980,-48.980
0.2068,-0.000,60.882,88.871,-13.994,-13.994
0.3035,-0.000,77.642,108.496,-15.427,-15.427
0.4084,-0.000,96.516,128.189,-15.836,-15.836
0.5046,-0.000,135.538,144.588,-4.525,-4.525
0.6011,-0.000,147.215,172.658,-12.721,-12.721
0.7061,-0.000,184.514,191.784,-3.635,-3.635
0.8017,-0.000,214.911,216.988,-1.038,-1.038
0.8994,-0.000,224.174,247.624,-11.725,-11.725
1.0057,-0.000,260.826,267.526,-3.350,-3.350
1.1038,-0.000,272.146,296.917,-12.386,-12.386
1.1991,-0.000,309.615,316.692,-3.539,-3.539
1.3044,-0.000,321.362,346.241,-12.440,-12.440
1.4016,-0.000,340.189,370.155,-14.983,-14.983
1.5080,-0.000,380.376,388.938,-4.281,-4.281
1.6048,-0.000,393.387,418.691,-12.652,-12.652
1.7007,-0.000,412.990,443.076,-15.043,-15.043
1.7987,-0.000,434.821,466.275,-15.727,-15.727
1.9066,-0.000,457.583,489.427,-15.922,-15.922
2.0025,-0.000,499.790,508.888,-4.549,-4.549
2.0979,-0.000,514.139,539.595,-12.728,-12.728
2.2036,-0.000,553.699,560.972,-3.637,-3.637
2.3085,-0.000,586.015,588.093,-1.039,-1.039
2.4024,-0.000,615.837,616.431,-0.297,-0.297
2.4994,-0.000,606.730,652.613,-22.942,-22.942
2.5973,-0.000,596.658,678.339,-40.841,-40.841
2.7053,-0.000,620.945,689.997,-34.526,-34.526
2.8040,-0.000,622.917,711.218,-44.150,-44.150
2.9028,-0.000,652.772,723.715,-35.471,-35.471
2.9988,-0.000,677.072,743.056,-32.992,-32.992
3.1061,-0.000,681.218,768.642,-43.712,-43.712
3.2040,-0.000,713.541,784.233,-35.346,-35.346
3.2997,-0.000,721.185,809.954,-44.385,-44.385
3.4056,-0.000,717.674,834.465,-58.396,-58.396
3.5031,-0.000,745.344,847.284,-50.970,-50.970
3.6011,-0.000,749.565,870.119,-60.277,-60.277
3.6983,-0.000,762.224,888.096,-62.936,-62.936
3.8017,-0.000,778.304,905.696,-63.696,-63.696
3.8976,-0.000,777.292,927.976,-75.342,-75.342
4.0045,-0.000,767.895,948.090,-90.098,-90.098
4.0991,-0.000,790.982,956.752,-82.885,-82.885
4.2025,-0.000,791.427,975.933,-92.253,-92.253
4.2984,-0.000,725.197,1006.485,-140.644,-140.644
