time_s,error_mm,left_rpm,right_rpm,pid_output,d_term
0.0008,-4.000,157.497,156.845,0.326,9.126
0.1025,-4.000,309.667,322.535,-6.434,2.366
0.2037,-4.000,466.862,483.235,-8.187,0.613
0.3051,-5.000,561.296,578.415,-8.559,2.441
0.4071,-5.000,559.256,579.991,-10.367,0.633
0.5088,-4.000,558.189,580.024,-10.917,-2.117
0.6110,-4.000,559.681,578.379,-9.349,-0.549
0.7128,-4.000,560.018,577.903,-8.942,-0.142
0.8146,-3.000,559.674,577.511,-8.918,-2.318
0.9160,-2.000,561.067,575.632,-7.283,-2.883
1.0171,-2.000,563.379,573.674,-5.147,-0.747
1.1193,-1.000,563.710,573.060,-4.675,-2.475
1.2221,-1.000,565.813,571.496,-2.842,-0.642
1.3240,-1.000,566.537,571.269,-2.366,-0.166
1.4250,0.000,566.503,571.152,-2.325,-2.325
1.5265,1.000,567.978,569.346,-0.684,-2.884
1.6275,1.000,570.362,567.457,1.452,-0.748
1.7292,1.000,571.144,567.131,2.006,-0.194
1.8320,2.000,570.919,566.783,2.068,-2.332
1.9335,2.000,572.783,565.192,3.795,-0.605
2.0359,2.000,573.357,564.870,4.243,-0.157
2.1371,2.000,573.588,564.870,4.359,-0.041
2.2390,3.000,573.147,564.531,4.308,-2.292
2.3421,4.000,574.309,562.461,5.924,-2.876
2.4441,5.000,575.844,559.898,7.973,-3.027
2.5453,6.000,577.435,557.168,10.134,-3.066
2.6471,7.000,579.006,554.359,12.324,-3.076
2.7494,8.000,580.537,551.495,14.521,-3.079
2.8508,8.000,582.605,549.002,16.802,-0.798
2.9522,8.000,583.001,548.215,17.393,-0.207
3.0543,8.000,582.974,547.882,17.546,-0.054
