time_s,error_mm,left_rpm,right_rpm,pid_output,d_term
0.0011,-76.000,1082.640,-1045.360,1064.000,1330.000
0.0234,-76.000,879.192,-805.475,842.333,1108.333
0.1311,-76.000,712.300,-602.922,657.611,923.611
0.2303,-78.000,603.839,-459.513,531.676,804.676
0.3264,-82.000,542.872,-364.255,453.563,740.563
0.4212,-86.000,492.288,-279.985,386.136,687.136
0.5272,-88.000,422.330,-176.897,299.613,607.613
0.6242,-89.000,351.371,-73.318,212.344,523.844
0.7235,-90.000,294.138,16.064,139.037,454.037
0.8221,-91.000,248.323,93.594,77.364,395.864
0.9292,-90.000,184.004,189.230,-2.613,312.387
1.0243,-89.000,133.415,270.771,-68.678,242.822
1.1213,-87.000,80.252,354.548,-137.148,167.352
1.2287,-86.000,53.512,411.592,-179.040,121.960
1.3256,-86.000,48.195,446.928,-199.367,101.633
1.4226,-85.000,32.134,492.745,-230.306,67.194
1.5292,-81.000,-20.308,574.702,-297.505,-14.005
1.6249,-78.000,-45.327,629.014,-337.171,-64.171
1.7214,-74.000,-76.088,688.863,-382.475,-123.475
1.8275,-68.000,-125.059,766.734,-445.896,-207.896
1.9242,-61.000,-174.045,844.448,-509.247,-295.747
2.0201,-41.000,-390.470,1089.441,-739.956,-596.456
2.1281,-34.000,-374.850,1102.243,-738.546,-619.546
2.2252,-24.000,-397.449,1153.129,-775.289,-691.289
2.3224,-12.000,-436.152,1219.995,-828.074,-786.074
2.4297,3.000,-501.116,1313.008,-907.062,-917.562
2.5249,20.000,-572.216,1412.053,-992.135,-1062.135
2.6282,42.000,-689.270,1556.954,-1123.112,-1270.112
2.7233,66.000,-799.705,1695.148,-1247.427,-1478.427
