time_s,error_mm,left_rpm,right_rpm,pid_output,d_term
0.0006,13.000,57.640,-20.360,39.000,0.000
0.0321,13.000,75.859,-2.141,39.000,0.000
0.1267,13.000,93.689,15.689,39.000,0.000
0.2332,13.000,111.436,33.436,39.000,0.000
0.3301,13.000,129.292,51.292,39.000,0.000
0.4258,13.000,147.246,69.246,39.000,0.000
0.5320,12.000,160.644,88.644,36.000,0.000
0.6294,12.000,179.026,107.026,36.000,0.000
0.7261,12.000,197.466,125.466,36.000,0.000
0.8330,11.000,209.815,143.815,33.000,0.000
0.9295,11.000,228.727,162.727,33.000,0.000
1.0256,10.000,240.774,180.774,30.000,0.000
1.1347,10.000,260.146,200.146,30.000,0.000
1.2289,9.000,272.615,218.615,27.000,0.000
1.3270,9.000,292.375,238.375,27.000,0.000
1.4350,9.000,312.082,258.082,27.000,0.000
1.5301,8.000,324.860,276.860,24.000,0.000
1.6362,8.000,344.904,296.904,24.000,0.000
1.7328,8.000,364.872,316.872,24.000,0.000
1.8282,7.000,377.891,335.891,21.000,0.000
1.9338,7.000,398.156,356.156,21.000,0.000
2.0281,6.000,411.448,375.448,18.000,0.000
2.1347,6.000,431.964,395.964,18.000,0.000
2.2320,4.000,438.607,414.607,12.000,0.000
2.3297,0.000,436.787,436.787,0.000,0.000
2.4272,-4.000,435.223,459.223,-12.000,0.000
2.5364,-6.000,443.549,479.549,-18.000,0.000
2.6301,-8.000,452.016,500.016,-24.000,0.000
2.7351,-9.000,467.734,521.734,-27.000,0.000
2.8314,-10.000,483.363,543.363,-30.000,0.000
2.9280,-10.000,506.029,566.029,-30.000,0.000
