time_s,error_mm,left_rpm,right_rpm,pid_output,d_term
0.0004,-4.000,149.066,158.364,-4.649,4.591
0.1018,-4.000,303.437,321.599,-9.081,0.599
0.2033,-4.000,461.350,481.434,-10.042,0.078
0.3046,-4.000,556.110,577.209,-10.550,0.010
0.4071,-4.000,555.481,577.478,-10.999,0.001
0.5086,-3.000,555.417,575.973,-10.278,-1.148
0.6105,-2.000,556.980,573.875,-8.448,-1.298
0.7124,-3.000,556.152,573.555,-8.701,0.979
0.8138,-4.000,552.990,575.079,-11.045,1.275
0.9156,-4.000,551.786,576.973,-12.594,0.166
1.0168,-5.000,548.955,577.636,-14.340,1.170
1.1188,-5.000,547.520,579.335,-15.907,0.153
1.2208,-6.000,544.422,579.926,-17.752,1.168
1.3223,-6.000,542.743,581.598,-19.428,0.152
1.4243,-6.000,541.948,582.388,-20.220,0.020
1.5259,-5.000,541.791,581.262,-19.735,-1.145
1.6281,-5.000,542.723,581.302,-19.289,-0.149
1.7291,-4.000,543.214,580.309,-18.547,-1.167
1.8310,-3.000,545.111,578.731,-16.810,-1.300
1.9321,-3.000,547.039,579.058,-16.010,-0.170
2.0341,-3.000,547.758,580.143,-16.192,-0.022
2.1357,-3.000,548.169,581.175,-16.503,-0.003
2.2371,-2.000,548.941,580.277,-15.668,-1.148
2.3389,-2.000,550.669,580.449,-14.890,-0.150
2.4405,-2.000,551.339,581.298,-14.980,-0.020
2.5420,-1.000,552.266,580.307,-14.020,-1.150
2.6433,0.000,554.653,578.589,-11.968,-1.298
2.7449,0.000,557.049,578.728,-10.839,-0.169
2.8464,1.000,558.013,577.072,-9.530,-1.170
2.9485,1.000,559.863,576.668,-8.403,-0.153
3.0498,1.000,560.684,577.004,-8.160,-0.020
3.1521,1.000,561.274,577.340,-8.033,-0.003
3.2535,1.000,561.757,577.598,-7.920,-0.000
3.3563,-1.000,557.839,578.108,-10.134,2.296
3.4583,-5.000,546.281,580.060,-16.889,4.891
3.5607,-12.000,525.301,582.315,-28.507,8.673
3.6626,-20.000,497.972,586.904,-44.466,10.314
3.7638,-25.000,475.847,593.238,-58.696,7.084
3.8670,-20.000,470.430,589.620,-59.595,-4.815
3.9695,-8.000,480.070,567.394,-43.662,-14.402
4.0713,1.000,502.658,545.776,-21.559,-12.209
4.1731,7.000,521.586,529.305,-3.859,-8.479
4.2762,11.000,534.711,519.265,7.723,-5.697
4.3783,14.000,543.975,512.309,15.833,-4.187
4.4811,16.000,550.924,507.767,21.578,-2.842
4.5827,18.000,555.742,503.434,26.154,-2.666
4.6854,20.000,559.639,498.485,30.577,-2.643
4.7869,21.000,563.209,495.354,33.927,-1.493
4.8880,23.000,565.066,490.407,37.330,-2.490
4.9897,23.000,567.996,489.006,39.495,-0.325
5.0914,24.000,568.582,486.923,40.830,-1.190
5.1940,24.000,570.018,486.289,41.865,-0.155
5.2960,25.000,570.166,484.063,43.052,-1.168
5.3976,26.000,571.043,480.803,45.120,-1.300
5.4989,27.000,571.913,477.308,47.303,-1.317
5.6004,27.000,573.008,476.112,48.448,-0.172
5.7020,27.000,573.117,475.922,48.598,-0.022
5.8037,26.000,571.412,476.282,47.565,1.145
5.9066,24.000,567.494,478.565,44.465,2.445
6.0080,23.000,565.022,482.449,41.287,1.467
6.1092,21.000,561.927,486.113,37.907,2.487
6.2109,20.000,560.300,490.915,34.692,1.472
6.3123,19.000,559.598,494.878,32.360,1.340
6.4130,17.000,557.352,499.171,29.090,2.470
6.5151,16.000,556.331,504.551,25.890,1.470
6.6165,15.000,556.104,508.985,23.560,1.340
6.7193,14.000,555.930,513.245,21.343,1.323
6.8212,13.000,555.722,517.441,19.140,1.320
6.9232,11.000,553.785,522.009,15.888,2.468
7.0256,10.000,552.999,527.619,12.690,1.470
7.1273,9.000,553.948,531.249,11.350,1.340
7.2299,7.000,553.001,535.300,8.850,2.470
7.3313,5.000,551.260,540.964,5.148,2.618
7.4332,3.000,549.499,547.304,1.097,2.637
7.5351,1.000,547.762,554.143,-3.190,2.640
7.6365,-1.000,545.294,560.694,-7.700,2.640
7.7383,-3.000,541.477,566.337,-12.430,2.640
7.8503,-4.000,539.059,571.495,-16.218,1.492
7.9520,-5.000,536.896,575.131,-19.118,1.342
8.0535,-6.000,534.245,578.239,-21.997,1.323
8.1555,-7.000,531.096,581.035,-24.970,1.320
8.2565,-9.000,524.992,583.416,-29.212,2.468
8.3588,-11.000,518.532,585.457,-33.462,2.618
8.4603,-12.000,514.077,587.658,-36.791,1.489
8.5625,-12.000,512.880,589.051,-38.086,0.194
8.6645,-12.000,512.790,589.299,-38.255,0.025
8.7650,-13.000,510.418,589.076,-39.329,1.151
8.8663,-13.000,509.379,590.039,-40.330,0.150
8.9686,-13.000,509.219,590.140,-40.460,0.020
9.0711,-13.000,509.177,590.132,-40.477,0.003
9.1729,-13.000,509.156,590.115,-40.480,0.000
9.2742,-13.000,509.140,590.100,-40.480,0.000
9.3762,-13.000,509.128,590.088,-40.480,0.000
9.4799,-13.000,509.118,590.078,-40.480,0.000
9.5822,-13.000,509.110,590.070,-40.480,0.000
9.6836,-13.000,509.104,590.064,-40.480,0.000
9.7856,-12.000,509.511,588.366,-39.428,-1.148
9.8880,-12.000,510.993,587.852,-38.430,-0.150
9.9892,-11.000,511.922,586.417,-37.247,-1.167
10.0909,-10.000,514.147,584.507,-35.180,-1.300
10.1929,-9.000,515.826,583.801,-33.987,-1.317
10.2944,-7.000,518.415,581.430,-31.507,-2.467
10.3962,-6.000,522.400,580.339,-28.970,-1.470
10.4973,-4.000,526.220,578.275,-26.027,-2.487
10.5989,-3.000,531.167,577.452,-23.142,-1.472
10.7009,-2.000,535.289,577.349,-21.030,-1.340
10.8033,-2.000,538.842,579.012,-20.085,-0.175
10.9050,-1.000,541.383,579.364,-18.991,-1.171
11.0071,1.000,544.772,576.289,-15.758,-2.448
11.1090,2.000,548.939,573.653,-12.357,-1.467
11.2102,4.000,551.651,568.725,-8.537,-2.487
11.3127,5.000,555.170,564.715,-4.772,-1.472
11.4146,6.000,557.606,561.165,-1.780,-1.340
11.5161,6.000,559.985,559.895,0.045,-0.175
11.6181,7.000,561.043,557.004,2.019,-1.171
11.7192,8.000,562.900,552.961,4.969,-1.301
11.8210,9.000,564.839,548.554,8.143,-1.317
11.9228,8.000,565.185,546.953,9.116,0.976
12.0243,8.000,565.714,547.419,9.147,0.127
12.1258,6.000,563.277,548.093,7.592,2.312
12.2274,5.000,561.419,551.260,5.079,1.449
12.3290,3.000,558.628,554.539,2.045,2.485
12.4313,1.000,555.388,559.609,-2.110,2.620
12.5326,-2.000,549.105,564.635,-7.765,3.785
12.6342,-6.000,538.003,569.853,-15.925,5.085
12.7354,-11.000,523.166,574.382,-25.608,6.402
12.8373,-16.000,506.415,579.287,-36.436,6.574
12.9393,-21.000,488.899,583.726,-47.413,6.597
13.0407,-25.000,473.283,588.000,-57.358,5.452
13.1429,-29.000,458.357,590.972,-66.308,5.302
13.2447,-33.000,443.316,593.571,-75.127,5.283
13.3469,-36.000,430.509,596.264,-82.877,4.133
13.4490,-38.000,421.046,598.196,-88.575,2.835
13.5511,-39.000,415.156,599.341,-92.092,1.518
13.6535,-40.000,410.526,599.455,-94.464,1.346
13.7550,-43.000,401.313,598.895,-98.791,3.619
13.8570,-47.000,387.608,599.901,-106.147,5.063
13.9585,-64.000,341.119,597.992,-128.437,20.173
14.0601,-68.000,311.569,611.943,-150.187,7.223
14.1633,-73.000,290.988,614.445,-161.729,6.681
14.2651,-76.000,275.710,617.100,-170.695,4.315
14.3666,-79.000,262.672,617.879,-177.604,4.006
14.4685,-81.000,252.460,618.844,-183.192,2.818
14.5704,-83.000,243.487,618.980,-187.747,2.663
14.6719,-83.000,239.636,619.761,-190.063,0.347
14.7729,-83.000,238.106,618.835,-190.365,0.045
14.8750,-82.000,237.496,616.200,-189.352,-1.142
14.9767,-80.000,239.015,611.525,-186.255,-2.445
15.0788,-78.000,242.703,606.752,-182.025,-2.615
15.1809,-77.000,246.955,604.353,-178.699,-1.489
15.2834,-75.000,250.815,601.415,-175.300,-2.490
15.3855,-72.000,256.585,596.542,-169.978,-3.768
15.4865,-70.000,264.045,593.240,-164.597,-2.787
15.5887,-67.000,271.369,589.403,-159.017,-3.807
15.6898,-65.000,279.898,587.102,-153.602,-2.792
15.7916,-62.000,288.054,584.089,-148.018,-3.808
15.8935,-47.000,302.605,560.453,-128.924,-17.714
15.9955,-45.000,330.199,553.031,-111.416,-4.606
16.0975,-43.000,345.097,555.710,-105.306,-2.896
16.1990,-41.000,357.471,558.838,-100.683,-2.673
16.3018,-39.000,368.821,561.330,-96.254,-2.644
16.4036,-32.000,381.542,554.722,-86.590,-8.380
16.5058,-29.000,399.511,551.804,-76.146,-4.536
16.6077,-25.000,414.124,550.110,-67.993,-5.183
16.7097,-21.000,429.448,548.003,-59.277,-5.267
16.8114,-17.000,444.964,545.940,-50.488,-5.278
16.9131,-12.000,460.996,542.271,-40.638,-6.428
17.0149,-8.000,477.299,540.738,-31.720,-5.430
17.1162,-3.000,493.659,537.794,-22.067,-6.447
17.2184,2.000,510.473,532.433,-10.980,-6.580
17.3206,7.000,525.006,523.461,0.773,-6.597
17.4226,11.000,536.737,515.301,10.718,-5.452
17.5247,15.000,545.674,506.339,19.668,-5.302
17.6270,19.000,553.044,496.070,28.487,-5.283
17.7291,23.000,559.247,484.668,37.290,-5.280
17.8308,27.000,564.527,472.347,46.090,-5.280
17.9322,31.000,569.072,459.292,54.890,-5.280
18.0331,35.000,573.027,445.647,63.690,-5.280
18.1348,39.000,576.511,431.531,72.490,-5.280
18.2370,43.000,579.619,417.039,81.290,-5.280
18.3392,47.000,582.425,402.245,90.090,-5.280
18.4411,50.000,585.297,389.621,97.838,-4.132
18.5428,53.000,587.067,377.892,104.588,-3.982
18.6440,55.000,588.930,368.620,110.155,-2.815
18.7459,57.000,589.799,360.384,114.707,-2.663
18.8477,58.000,590.860,354.710,118.075,-1.495
18.9488,60.000,590.699,347.740,121.479,-2.491
19.0506,60.000,592.012,344.722,123.645,-0.325
19.1526,61.000,591.305,341.346,124.980,-1.190
19.2539,61.000,591.707,339.677,126.015,-0.155
19.3549,61.000,591.335,339.036,126.150,-0.020
19.4564,60.000,589.255,339.025,125.115,1.145
19.5587,59.000,586.731,340.596,123.067,1.297
19.6607,58.000,584.530,342.755,120.887,1.317
19.7625,57.000,582.675,345.296,118.690,1.320
19.8640,55.000,579.418,348.542,115.438,2.468
19.9656,54.000,577.576,353.096,112.240,1.470
20.0666,52.000,574.998,357.283,108.857,2.487
20.1682,50.000,572.094,362.914,104.590,2.620
20.2704,48.000,569.522,369.107,100.207,2.637
20.3718,46.000,567.293,375.674,95.810,2.640
20.4734,44.000,565.348,382.528,91.410,2.640
20.5757,42.000,563.632,389.612,87.010,2.640
20.6774,40.000,562.100,396.880,82.610,2.640
20.7794,37.000,559.021,404.705,77.158,3.788
20.8809,35.000,557.242,413.723,71.760,2.790
20.9822,33.000,556.327,421.868,67.230,2.660
21.0833,30.000,553.830,430.309,61.760,3.790
21.1845,27.000,550.835,440.220,55.308,3.938
21.2865,25.000,549.793,450.234,49.779,2.809
21.3890,22.000,547.862,459.503,44.180,3.810
21.4903,19.000,545.408,469.987,37.710,3.940
21.5920,16.000,543.117,480.862,31.127,3.957
21.6938,12.000,539.341,492.386,23.477,5.107
21.7957,9.000,537.912,504.173,16.870,4.110
21.8976,5.000,535.263,515.988,9.637,5.127
21.9992,1.000,531.812,529.652,1.080,5.260
22.1014,-4.000,523.543,541.932,-9.195,6.425
22.2035,-4.000,524.120,554.563,-15.222,0.838
22.3060,3.000,529.729,546.240,-8.255,-7.925
22.4088,10.000,540.381,528.378,6.001,-9.069
22.5106,15.000,550.843,512.547,19.148,-6.922
22.6117,19.000,558.484,499.732,29.376,-5.494
22.7133,23.000,563.960,487.236,38.362,-5.308
22.8154,26.000,568.844,476.576,46.134,-4.136
22.9181,29.000,572.207,466.433,52.887,-3.983
23.0197,31.000,575.342,458.433,58.455,-2.815
23.1208,33.000,577.229,451.214,63.007,-2.663
23.2225,35.000,578.796,443.942,67.427,-2.643
23.3246,36.000,580.504,438.949,70.777,-1.493
23.4260,37.000,581.181,434.926,73.127,-1.343
23.5273,38.000,581.701,431.007,75.347,-1.323
23.6284,38.000,582.492,429.498,76.497,-0.173
23.7316,37.000,580.663,429.472,75.595,1.125
23.8338,37.000,579.943,430.709,74.617,0.147
23.9354,36.000,578.329,431.455,73.437,1.167
24.0363,35.000,576.276,433.535,71.370,1.300
24.1387,34.000,574.463,436.089,69.187,1.317
24.2396,33.000,572.922,438.943,66.990,1.320
24.3419,31.000,569.915,442.440,63.738,2.468
24.4433,30.000,568.273,447.194,60.540,1.470
24.5458,28.000,565.856,451.541,57.157,2.487
24.6482,27.000,564.773,456.888,53.942,1.472
24.7498,26.000,564.506,461.286,51.610,1.340
24.8514,24.000,562.609,465.928,48.340,2.470
24.9537,22.000,560.174,471.999,44.088,2.618
25.0550,19.000,556.276,478.966,38.655,3.785
25.1568,17.000,553.828,487.309,33.259,2.789
25.2583,16.000,554.068,494.505,29.782,1.512
25.3596,13.000,551.651,501.030,25.311,3.641
25.4618,11.000,549.745,509.664,20.041,2.771
25.5640,9.000,549.632,516.598,16.517,2.657
25.6657,6.000,547.634,524.214,11.710,3.790
25.7679,4.000,546.641,533.141,6.750,2.790
25.8714,1.000,544.422,541.867,1.277,3.807
25.9730,-1.000,542.499,550.995,-4.248,2.792
26.0752,-4.000,537.277,557.822,-10.272,3.808
26.1764,-7.000,529.601,564.621,-17.510,3.940
26.2783,-10.000,521.588,569.773,-24.093,3.957
26.3800,-12.000,515.178,574.454,-29.638,2.812
26.4817,-14.000,509.217,577.592,-34.188,2.662
26.5829,-16.000,502.948,580.162,-38.607,2.643
26.6851,-18.000,496.346,582.365,-43.010,2.640
26.7860,-20.000,489.466,584.286,-47.410,2.640
