time_s,error_mm,left_rpm,right_rpm,pid_output,d_term
0.0007,13.000,-46.160,83.440,-64.800,-96.000
0.0968,13.000,28.859,44.859,-8.000,-60.000
0.1961,13.000,69.316,40.316,14.500,-37.500
0.2934,13.000,101.428,44.303,28.563,-23.437
0.3918,13.000,128.350,53.647,37.352,-14.648
0.4976,12.000,161.551,53.862,53.845,5.845
0.5925,12.000,177.857,74.551,51.653,3.653
0.6992,11.000,203.517,80.951,61.283,17.283
0.7938,10.000,223.854,92.250,65.802,25.802
0.8999,9.000,241.040,106.308,67.366,31.126
0.9965,8.000,256.297,122.482,66.907,34.454
1.0941,6.000,280.790,128.496,76.147,51.534
1.1975,4.000,298.675,140.818,78.929,62.209
1.2938,2.000,312.364,157.057,77.654,68.880
1.4004,0.000,323.371,175.724,73.824,73.050
1.5000,-1.000,324.908,210.101,57.403,60.656
1.5957,-3.000,338.434,225.280,56.577,67.910
1.6931,-4.000,342.001,257.993,42.004,57.444
1.7995,-5.000,349.447,286.789,31.329,50.902
1.8952,-5.000,352.424,328.209,12.107,31.814
2.0003,-6.000,369.189,347.155,11.017,34.884
2.0972,-6.000,377.902,382.351,-2.224,21.802
2.1950,-7.000,398.170,397.343,0.413,28.626
2.2913,-8.000,415.873,414.943,0.465,32.892
2.4006,-9.000,431.970,434.189,-1.109,35.557
2.4990,-10.000,428.227,435.114,-3.443,37.223
2.5971,-10.000,416.972,451.776,-17.402,23.265
2.7029,-10.000,410.735,462.987,-26.126,14.540
2.7990,-10.000,407.570,470.728,-31.579,9.088
2.8967,-9.000,391.124,483.578,-46.227,-9.320
2.9929,-8.000,381.847,489.737,-53.945,-20.825
3.0926,-6.000,362.254,498.845,-68.296,-43.016
3.2011,-5.000,366.525,493.121,-63.298,-41.885
3.2974,-4.000,370.552,487.948,-58.698,-41.178
3.3933,-3.000,374.483,483.156,-54.336,-40.736
3.4921,-3.000,393.283,471.563,-39.140,-25.460
3.5980,-2.000,391.189,472.480,-40.646,-30.913
3.6930,-1.000,391.309,471.469,-40.080,-34.320
3.8011,0.000,392.865,469.285,-38.210,-36.450
3.8973,1.000,395.176,466.205,-35.515,-37.781
3.9911,1.000,413.016,455.656,-21.320,-23.613
4.0957,3.000,395.114,463.884,-34.385,-44.758
4.1989,4.000,400.458,457.446,-28.494,-42.974
4.2923,5.000,405.108,451.598,-23.245,-41.859
4.3983,5.000,424.387,439.217,-7.415,-26.162
4.4951,6.000,422.435,439.323,-8.444,-31.351
4.5912,7.000,422.433,437.435,-7.501,-34.594
4.6955,8.000,423.654,434.283,-5.315,-36.622
4.8009,8.000,440.712,423.449,8.632,-22.888
4.8973,9.000,437.302,424.392,6.455,-29.305
4.9927,9.000,451.397,416.028,17.684,-18.316
5.0992,10.000,445.805,418.700,13.553,-26.447
5.1951,11.000,443.284,418.343,12.470,-31.530
5.2921,11.000,457.784,409.196,24.294,-19.706
5.3995,12.000,452.540,411.172,20.684,-27.316
5.4970,12.000,465.280,403.425,30.927,-17.073
