time_s,error_mm,left_rpm,right_rpm,pid_output,d_term
0.0005,-8.000,142.408,154.142,-5.867,11.733
0.1017,-8.000,293.037,320.415,-13.689,3.911
0.2038,-8.000,449.022,481.614,-16.296,1.304
0.3062,-8.000,606.857,641.188,-17.165,0.435
0.4082,-7.000,606.300,639.744,-16.722,-1.322
0.5099,-8.000,605.288,638.436,-16.574,1.026
0.6118,-8.000,604.675,639.191,-17.258,0.342
0.7139,-9.000,602.412,638.850,-18.219,1.581
0.8161,-9.000,601.316,639.862,-19.273,0.527
0.9177,-10.000,598.837,639.553,-20.358,1.642
1.0190,-10.000,597.628,640.533,-21.453,0.547
1.1209,-10.000,597.171,640.806,-21.818,0.182
1.2232,-10.000,596.975,640.854,-21.939,0.061
1.3245,-10.000,596.876,640.835,-21.980,0.020
1.4261,-10.000,596.815,640.802,-21.993,0.007
1.5271,-9.000,596.867,639.395,-21.264,-1.464
1.6289,-9.000,598.301,638.877,-20.288,-0.488
1.7298,-9.000,598.992,638.918,-19.963,-0.163
1.8307,-8.000,599.487,637.729,-19.121,-1.521
1.9320,-7.000,601.317,636.064,-17.374,-1.974
2.0346,-7.000,603.699,635.814,-16.058,-0.658
2.1365,-6.000,605.083,634.855,-14.886,-1.686
2.2385,-6.000,607.378,634.901,-13.762,-0.562
2.3407,-7.000,606.595,634.836,-14.121,1.279
2.4425,-7.000,606.403,636.350,-14.974,0.426
2.5441,-6.000,606.741,635.790,-14.525,-1.325
2.6461,-6.000,608.535,635.818,-13.642,-0.442
2.7473,-5.000,609.651,634.879,-12.614,-1.614
2.8479,-5.000,611.798,634.874,-11.538,-0.538
2.9494,-4.000,612.667,634.439,-10.886,-1.646
3.0513,-4.000,614.498,634.955,-10.229,-0.549
3.1523,-4.000,615.362,635.968,-10.303,-0.183
3.2544,-3.000,615.999,635.554,-9.778,-1.528
3.3559,-3.000,617.776,635.954,-9.089,-0.509
3.4581,-2.000,618.860,635.333,-8.236,-1.636
3.5596,-2.000,620.915,635.646,-7.365,-0.545
3.6621,-1.000,622.210,634.967,-6.378,-1.648
3.7634,-1.000,624.446,635.225,-5.389,-0.549
3.8655,0.000,625.902,634.482,-4.290,-1.650
3.9671,0.000,628.288,634.668,-3.190,-0.550
4.0686,0.000,629.683,635.330,-2.823,-0.183
4.1708,1.000,630.111,633.827,-1.858,-1.528
4.2724,2.000,631.293,631.065,0.114,-1.976
4.3737,3.000,632.682,627.693,2.495,-2.125
4.4753,3.000,634.636,626.153,4.242,-0.708
4.5776,4.000,635.087,623.312,5.887,-1.703
4.6792,4.000,636.706,621.781,7.462,-0.568
4.7804,5.000,636.493,619.345,8.574,-1.656
4.8825,5.000,637.537,618.181,9.678,-0.552
4.9848,5.000,637.857,617.765,10.046,-0.184
5.0864,5.000,637.942,617.605,10.169,-0.061
5.1875,5.000,637.952,617.533,10.210,-0.020
5.2891,5.000,637.941,617.495,10.223,-0.007
5.3912,5.000,637.926,617.471,10.228,-0.002
5.4927,5.000,637.912,617.454,10.229,-0.001
5.5943,5.000,637.900,617.441,10.230,-0.000
5.6956,5.000,637.890,617.430,10.230,-0.000
5.7977,4.000,636.949,617.076,9.937,1.467
5.8988,4.000,636.893,618.095,9.399,0.489
5.9999,4.000,637.392,618.366,9.513,0.163
6.1017,4.000,638.032,618.343,9.844,0.054
6.2033,4.000,638.682,618.186,10.248,0.018
6.3053,5.000,638.241,616.302,10.969,-1.461
6.4077,4.000,638.351,615.051,11.650,0.980
6.5087,4.000,638.682,615.808,11.437,0.327
6.6107,4.000,639.339,616.021,11.659,0.109
6.7129,4.000,640.054,616.002,12.026,0.036
6.8147,3.000,639.265,616.068,11.599,1.479
6.9157,3.000,639.320,617.434,10.943,0.493
7.0180,2.000,638.407,618.205,10.101,1.631
7.1200,1.000,636.999,620.218,8.390,2.010
7.2218,-1.000,633.325,622.378,5.473,3.603
7.3233,-2.000,630.003,625.767,2.118,2.668
7.4251,-4.000,624.625,627.759,-1.567,3.823
7.5268,-5.000,620.629,630.327,-4.849,2.741
7.6288,-6.000,617.136,631.956,-7.410,2.380
7.7306,-7.000,613.711,633.171,-9.730,2.260
7.8321,-9.000,608.134,633.540,-12.703,3.687
7.9336,-10.000,603.499,635.288,-15.894,2.696
8.0350,-11.000,599.454,636.304,-18.425,2.365
8.1364,-12.000,595.572,637.042,-20.735,2.255
8.2381,-12.000,593.812,638.288,-22.238,0.752
8.3402,-12.000,593.104,638.583,-22.739,0.251
8.4423,-12.000,592.773,638.586,-22.906,0.084
8.5445,-13.000,590.492,637.883,-23.695,1.495
8.6466,-14.000,587.209,638.059,-25.425,1.965
8.7480,-14.000,585.656,639.126,-26.735,0.655
8.8504,-14.000,585.025,639.369,-27.172,0.218
8.9522,-14.000,584.724,639.359,-27.317,0.073
9.0529,-14.000,584.552,639.283,-27.366,0.024
9.1541,-13.000,584.529,637.827,-26.649,-1.459
9.2561,-12.000,586.004,635.889,-24.943,-1.953
9.3576,-12.000,588.120,635.402,-23.641,-0.651
9.4586,-10.000,589.393,632.873,-21.740,-3.150
9.5606,-10.000,592.990,632.271,-19.640,-1.050
9.6631,-9.000,594.982,631.395,-18.207,-1.817
9.7642,-8.000,597.733,630.257,-16.262,-2.072
9.8659,-8.000,600.759,630.521,-14.881,-0.691
9.9679,-8.000,602.536,631.376,-14.420,-0.230
10.0701,-7.000,603.835,630.902,-13.533,-1.543
10.1717,-7.000,606.195,631.204,-12.504,-0.514
10.2729,-6.000,607.695,630.552,-11.428,-1.638
10.3747,-6.000,610.127,630.799,-10.336,-0.546
10.4761,-6.000,611.562,631.506,-9.972,-0.182
10.5771,-6.000,612.541,632.242,-9.851,-0.061
10.6789,-7.000,611.174,632.261,-10.544,1.446
10.7803,-7.000,610.670,633.686,-11.508,0.482
10.8820,-8.000,608.624,633.749,-12.563,1.627
10.9832,-6.000,607.932,632.294,-12.181,-2.391
11.0851,-4.000,610.414,629.535,-9.560,-3.730
11.1873,-3.000,614.554,627.894,-6.670,-2.710
11.2894,-2.000,618.233,626.933,-4.350,-2.370
11.3915,-1.000,621.884,626.177,-2.147,-2.257
11.4931,-1.000,625.436,626.941,-0.752,-0.752
11.5957,-1.000,627.554,628.276,-0.361,-0.251
11.6970,-1.000,628.992,629.600,-0.304,-0.084
11.7988,1.000,629.730,627.072,1.329,-2.961
11.9010,2.000,632.581,624.068,4.256,-2.454
12.0022,3.000,634.859,620.948,6.955,-2.285
12.1033,3.000,637.376,619.759,8.808,-0.762
12.2044,4.000,638.227,617.248,10.489,-1.721
12.3056,5.000,639.084,614.344,12.370,-2.040
12.4085,5.000,640.625,613.166,13.730,-0.680
12.5103,5.000,641.224,612.857,14.183,-0.227
12.6123,5.000,641.491,612.822,14.334,-0.076
12.7141,6.000,641.007,610.771,15.118,-1.492
12.8161,6.000,641.988,609.763,16.113,-0.497
12.9169,5.000,640.935,609.513,15.711,1.301
13.0188,5.000,640.547,610.860,14.844,0.434
13.1209,5.000,640.641,611.532,14.555,0.145
13.2226,4.000,639.918,611.589,14.165,1.515
13.3242,3.000,638.599,613.095,12.752,1.972
13.4255,3.000,638.689,615.154,11.767,0.657
13.5283,2.000,637.957,616.326,10.816,1.686
13.6300,2.000,638.229,618.405,9.912,0.562
13.7324,1.000,637.532,619.704,8.914,1.654
13.8332,1.000,637.780,621.937,7.921,0.551
13.9345,0.000,637.031,623.390,6.820,1.650
14.0365,-1.000,635.009,625.256,4.877,2.017
14.1385,-2.000,632.289,627.131,2.579,2.139
14.2403,-4.000,626.898,628.406,-0.754,3.646
14.3420,-5.000,622.728,630.564,-3.918,2.682
14.4435,-6.000,619.041,631.920,-6.439,2.361
14.5450,-7.000,615.442,632.935,-8.746,2.254
14.6469,-8.000,611.813,633.777,-10.982,2.218
14.7484,-9.000,608.126,634.514,-13.194,2.206
14.8496,-10.000,604.382,635.178,-15.398,2.202
