time_s,error_mm,left_rpm,right_rpm,pid_output,d_term
0.0012,1.000,158.578,158.741,-0.081,-2.281
0.1023,1.000,319.366,316.149,1.609,-0.591
0.2042,1.000,478.908,474.814,2.047,-0.153
0.3052,1.000,574.467,570.146,2.160,-0.040
0.4066,1.000,574.452,570.073,2.190,-0.010
0.5085,1.000,574.420,570.025,2.197,-0.003
0.6100,1.000,574.384,569.986,2.199,-0.001
0.7115,1.000,574.351,569.951,2.200,-0.000
0.8139,0.000,574.097,569.534,2.281,2.281
0.9154,0.000,572.498,571.316,0.591,0.591
1.0171,-1.000,571.730,571.260,0.235,2.435
1.1180,-1.000,569.947,573.085,-1.569,0.631
1.2192,-2.000,569.085,572.994,-1.955,2.445
1.3209,-2.000,567.235,574.767,-3.766,0.634
1.4224,-2.000,566.730,575.201,-4.236,0.164
1.5245,-2.000,566.576,575.290,-4.357,0.043
1.6262,-1.000,566.129,575.069,-4.470,-2.270
1.7281,-1.000,567.903,573.480,-2.789,-0.589
1.8296,-1.000,568.424,573.130,-2.353,-0.153
1.9310,-2.000,568.202,572.518,-2.158,2.242
2.0332,-2.000,566.557,574.194,-3.819,0.581
2.1348,-3.000,565.726,574.062,-4.168,2.432
2.2366,-3.000,563.882,575.821,-5.969,0.631
2.3385,-3.000,563.375,576.248,-6.437,0.163
2.4408,-4.000,562.803,575.756,-6.476,2.324
2.5428,-4.000,560.992,577.387,-8.198,0.602
2.6444,-4.000,560.464,577.751,-8.644,0.156
2.7479,-4.000,560.272,577.791,-8.760,0.040
2.8501,-4.000,560.172,577.751,-8.790,0.010
2.9522,-4.000,560.100,577.695,-8.797,0.003
3.0550,-3.000,559.653,577.415,-8.881,-2.281
3.1568,-2.000,561.023,575.569,-7.273,-2.873
3.2574,-1.000,562.947,573.399,-5.226,-3.026
3.3588,-1.000,565.475,571.444,-2.985,-0.785
3.4608,0.000,565.935,570.905,-2.485,-2.485
3.5625,0.000,568.139,569.427,-0.644,-0.644
3.6653,0.000,568.950,569.284,-0.167,-0.167
3.7673,-1.000,568.966,568.890,0.038,2.238
3.8689,-1.000,567.535,570.774,-1.620,0.580
3.9702,-2.000,566.899,570.835,-1.968,2.432
4.0717,-2.000,565.233,572.772,-3.770,0.630
4.1734,-2.000,564.890,573.363,-4.237,0.163
4.2752,-2.000,564.884,573.599,-4.358,0.042
4.3769,-2.000,564.958,573.736,-4.389,0.011
4.4780,-2.000,565.046,573.841,-4.397,0.003
4.5801,-1.000,564.748,573.709,-4.481,-2.281
4.6817,-1.000,566.640,572.222,-2.791,-0.591
4.7836,-1.000,567.264,571.971,-2.353,-0.153
4.8848,0.000,567.163,571.806,-2.321,-2.321
4.9874,0.000,569.161,570.364,-0.602,-0.602
5.0888,-1.000,569.448,569.597,-0.075,2.125
5.1901,-2.000,567.638,570.772,-1.567,2.833
5.2917,-2.000,565.648,572.979,-3.666,0.734
5.3931,-3.000,564.789,573.045,-4.128,2.472
5.4946,-4.000,562.579,574.334,-5.878,2.922
5.5961,-4.000,560.390,576.475,-8.042,0.758
5.6979,-3.000,559.421,576.791,-8.685,-2.085
5.7994,-3.000,561.066,575.347,-7.141,-0.541
5.9012,-3.000,561.559,575.039,-6.740,-0.140
6.0033,-3.000,561.747,575.020,-6.636,-0.036
6.1049,-3.000,561.852,575.071,-6.609,-0.009
6.2059,-3.000,561.931,575.136,-6.602,-0.002
6.3067,-3.000,561.999,575.200,-6.601,-0.001
6.4087,-4.000,561.645,574.683,-6.519,2.281
6.5110,-3.000,559.569,576.150,-8.290,-1.690
6.6123,-3.000,560.941,575.018,-7.038,-0.438
6.7136,-4.000,560.962,574.226,-6.632,2.168
6.8153,-4.000,559.401,575.877,-8.238,0.562
6.9165,-4.000,559.026,576.335,-8.654,0.146
7.0177,-4.000,558.956,576.481,-8.762,0.038
7.1191,-4.000,558.964,576.544,-8.790,0.010
7.2205,-4.000,558.989,576.584,-8.797,0.003
7.3217,-4.000,559.017,576.615,-8.799,0.001
7.4237,-5.000,558.629,576.066,-8.718,2.282
7.5249,-6.000,556.493,577.147,-10.327,2.873
7.6282,-7.000,553.866,578.613,-12.374,3.026
7.7307,-10.000,550.246,578.988,-14.371,7.629
7.8328,-16.000,541.815,580.881,-19.533,15.667
7.9337,-23.000,526.701,587.837,-30.568,20.032
8.0354,-30.000,508.008,597.680,-44.836,21.164
8.1377,-31.000,490.646,611.509,-60.432,7.768
8.2395,-23.000,480.582,614.257,-66.838,-16.238
8.3412,-13.000,488.590,599.839,-55.625,-27.025
8.4431,-6.000,506.961,579.315,-36.177,-22.977
8.5450,-1.000,523.864,562.992,-19.564,-17.364
8.6465,2.000,537.452,551.345,-6.946,-11.346
8.7483,5.000,546.217,543.789,1.214,-9.786
8.8500,7.000,554.067,537.468,8.300,-7.100
8.9521,8.000,560.253,533.297,13.478,-4.122
9.0539,12.000,562.323,529.912,16.205,-10.195
9.1557,13.000,570.292,522.941,23.675,-4.925
9.2574,14.000,574.222,519.738,27.242,-3.558
9.3590,14.000,577.592,517.837,29.878,-0.922
9.4596,16.000,577.796,517.000,30.398,-4.802
