time_s,error_mm,left_rpm,right_rpm,pid_output,d_term
0.0001,7.000,84.483,40.803,21.840,10.920
0.0510,7.000,142.319,109.559,16.380,5.460
0.1022,7.000,202.914,175.614,13.650,2.730
0.1532,7.000,264.901,240.331,12.285,1.365
0.2041,7.000,327.595,304.390,11.602,0.683
0.2552,7.000,390.653,368.130,11.261,0.341
0.3060,8.000,456.159,427.738,14.211,1.731
0.3571,7.000,514.882,494.432,10.225,-0.695
0.4080,8.000,581.071,553.686,13.693,1.213
0.4593,8.000,644.061,617.888,13.086,0.606
0.5101,8.000,707.360,681.793,12.783,0.303
0.5622,8.000,770.814,745.551,12.632,0.152
0.6132,8.000,834.350,809.238,12.556,0.076
0.6641,8.000,897.927,872.891,12.518,0.038
0.7160,8.000,961.527,936.529,12.499,0.019
0.7682,9.000,1027.395,996.176,15.609,1.569
0.8192,9.000,1090.241,1060.592,14.825,0.785
0.8711,9.000,1153.482,1124.617,14.432,0.392
0.9232,9.000,1216.921,1188.449,14.236,0.196
0.9743,9.000,1280.461,1252.184,14.138,0.098
1.0252,9.000,1280.389,1252.211,14.089,0.049
1.0761,10.000,1282.600,1248.231,17.185,1.585
1.1271,10.000,1281.793,1249.009,16.392,0.792
1.1781,10.000,1281.384,1249.392,15.996,0.396
1.2291,10.000,1281.175,1249.578,15.798,0.198
1.2801,10.000,1281.065,1249.667,15.699,0.099
1.3312,10.000,1281.005,1249.706,15.650,0.050
1.3821,10.000,1280.971,1249.722,15.625,0.025
1.4341,10.000,1280.950,1249.726,15.612,0.012
1.4852,10.000,1280.936,1249.724,15.606,0.006
1.5371,10.000,1280.926,1249.720,15.603,0.003
1.5881,10.000,1280.918,1249.715,15.602,0.002
1.6391,10.000,1280.911,1249.710,15.601,0.001
1.6900,10.000,1280.905,1249.704,15.600,0.000
1.7403,10.000,1280.900,1249.699,15.600,0.000
1.7911,10.000,1280.895,1249.695,15.600,0.000
1.8421,10.000,1280.891,1249.691,15.600,0.000
1.8931,10.000,1280.887,1249.687,15.600,0.000
1.9442,10.000,1280.883,1249.683,15.600,0.000
1.9950,10.000,1280.880,1249.680,15.600,0.000
2.0460,10.000,1280.876,1249.676,15.600,0.000
2.0970,10.000,1280.874,1249.674,15.600,0.000
2.1490,10.000,1280.871,1249.671,15.600,0.000
2.2010,10.000,1280.868,1249.668,15.600,0.000
2.2520,10.000,1280.866,1249.666,15.600,0.000
2.3040,10.000,1280.864,1249.664,15.600,0.000
2.3551,10.000,1280.862,1249.662,15.600,0.000
2.4060,10.000,1280.861,1249.661,15.600,0.000
2.4574,10.000,1280.859,1249.659,15.600,0.000
2.5080,10.000,1280.858,1249.658,15.600,0.000
2.5589,10.000,1280.856,1249.656,15.600,0.000
2.6100,10.000,1280.855,1249.655,15.600,0.000
2.6609,10.000,1280.854,1249.654,15.600,0.000
2.7120,10.000,1280.853,1249.653,15.600,0.000
2.7633,10.000,1280.852,1249.652,15.600,0.000
2.8141,10.000,1280.851,1249.651,15.600,0.000
2.8651,9.000,1276.994,1252.034,12.480,-1.560
2.9160,9.000,1277.896,1251.376,13.260,-0.780
2.9670,9.000,1278.399,1251.099,13.650,-0.390
3.0190,9.000,1278.697,1251.007,13.845,-0.195
3.0700,8.000,1275.033,1253.388,10.823,-1.657
3.1211,8.000,1276.073,1252.770,11.651,-0.829
