time_s,error_mm,left_rpm,right_rpm,pid_output,d_term
0.0005,-16.000,18.564,28.164,-4.800,0.000
0.0335,-16.000,40.142,49.742,-4.800,0.000
0.1394,-16.000,61.705,71.305,-4.800,0.000
0.2354,-16.000,83.853,93.453,-4.800,0.000
0.3326,-16.000,106.499,116.099,-4.800,0.000
0.4382,-16.000,129.568,139.168,-4.800,0.000
0.5339,-16.000,152.996,162.596,-4.800,0.000
0.6402,-16.000,176.729,186.329,-4.800,0.000
0.7373,-17.000,192.622,202.822,-5.100,0.000
0.8326,-17.000,217.706,227.906,-5.100,0.000
0.9410,-17.000,242.847,253.047,-5.100,0.000
1.0383,-17.000,268.037,278.237,-5.100,0.000
1.1359,-18.000,285.168,295.968,-5.400,0.000
1.2321,-18.000,311.304,322.104,-5.400,0.000
1.3394,-18.000,337.339,348.139,-5.400,0.000
1.4355,-18.000,363.289,374.089,-5.400,0.000
1.5318,-19.000,381.066,392.466,-5.700,0.000
1.6383,-19.000,407.751,419.151,-5.700,0.000
1.7348,-19.000,434.253,445.653,-5.700,0.000
1.8406,-19.000,460.600,472.000,-5.700,0.000
1.9357,-20.000,478.714,490.714,-6.000,0.000
2.0315,-20.000,505.686,517.686,-6.000,0.000
2.1381,-20.000,532.432,544.432,-6.000,0.000
2.2324,-20.000,558.985,570.985,-6.000,0.000
2.3377,-20.000,585.376,597.376,-6.000,0.000
2.4349,-21.000,603.527,616.127,-6.300,0.000
2.5336,-21.000,630.531,643.131,-6.300,0.000
2.6329,-21.000,657.303,669.903,-6.300,0.000
2.7308,-21.000,683.880,696.480,-6.300,0.000
2.8394,-22.000,702.190,715.390,-6.600,0.000
2.9382,-22.000,729.328,742.528,-6.600,0.000
3.0373,-22.000,756.215,769.415,-6.600,0.000
3.1344,-22.000,782.888,796.088,-6.600,0.000
3.2315,-22.000,809.381,822.581,-6.600,0.000
3.3296,-23.000,827.619,841.419,-6.900,0.000
3.4369,-23.000,854.696,868.496,-6.900,0.000
3.5347,-24.000,873.432,887.832,-7.200,0.000
3.6306,-25.000,892.831,907.831,-7.500,0.000
3.7386,-25.000,920.896,935.896,-7.500,0.000
3.8352,-26.000,940.471,956.071,-7.800,0.000
3.9317,-27.000,960.584,976.784,-8.100,0.000
4.0403,-28.000,981.154,997.954,-8.400,0.000
4.1371,-30.000,994.014,1012.014,-9.000,0.000
4.2340,-31.000,1016.175,1034.775,-9.300,0.000
4.3311,-32.000,1038.486,1057.686,-9.600,0.000
4.4372,-33.000,1060.926,1080.726,-9.900,0.000
4.5326,-34.000,1083.474,1103.874,-10.200,0.000
4.6305,-35.000,1106.115,1127.115,-10.500,0.000
4.7361,-35.000,1136.934,1157.934,-10.500,0.000
4.8310,-35.000,1166.950,1187.950,-10.500,0.000
4.9339,-34.000,1163.919,1184.319,-10.200,0.000
5.0368,-34.000,1168.587,1188.987,-10.200,0.000
5.1306,-37.000,1148.255,1170.455,-11.100,0.000
5.2346,-38.000,1146.138,1168.938,-11.400,0.000
5.3315,-38.000,1152.093,1174.893,-11.400,0.000
5.4375,-39.000,1149.055,1172.455,-11.700,0.000
5.5312,-41.000,1138.028,1162.628,-12.300,0.000
5.6352,-42.000,1136.065,1161.265,-12.600,0.000
5.7302,-43.000,1134.051,1159.851,-12.900,0.000
5.8391,-44.000,1131.995,1158.395,-13.200,0.000
5.9338,-45.000,1129.902,1156.902,-13.500,0.000
6.0289,-46.000,1127.777,1155.377,-13.800,0.000
6.1360,-46.000,1133.727,1161.327,-13.800,0.000
6.2334,-47.000,1130.684,1158.884,-14.100,0.000
6.3287,-47.000,1135.852,1164.052,-14.100,0.000
6.4326,-48.000,1132.146,1160.946,-14.400,0.000
6.5295,-49.000,1128.650,1158.050,-14.700,0.000
6.6365,-49.000,1133.434,1162.834,-14.700,0.000
6.7326,-50.000,1129.400,1159.400,-15.000,0.000
6.8384,-50.000,1133.726,1163.726,-15.000,0.000
6.9335,-51.000,1129.303,1159.903,-15.300,0.000
7.0295,-51.000,1133.299,1163.899,-15.300,0.000
7.1381,-51.000,1136.695,1167.295,-15.300,0.000
7.2346,-52.000,1131.482,1162.682,-15.600,0.000
7.3318,-53.000,1126.706,1158.506,-15.900,0.000
7.4348,-53.000,1130.401,1162.201,-15.900,0.000
7.5378,-53.000,1133.542,1165.342,-15.900,0.000
7.6371,-54.000,1128.112,1160.512,-16.200,0.000
7.7334,-54.000,1131.251,1163.651,-16.200,0.000
7.8308,-54.000,1133.919,1166.319,-16.200,0.000
7.9376,-55.000,1128.088,1161.088,-16.500,0.000
8.0327,-56.000,1122.786,1156.386,-16.800,0.000
8.1362,-57.000,1117.934,1152.134,-17.100,0.000
8.2298,-57.000,1121.565,1155.765,-17.100,0.000
8.3337,-58.000,1116.551,1151.351,-17.400,0.000
8.4377,-59.000,1111.945,1147.345,-17.700,0.000
8.5313,-60.000,1107.684,1143.684,-18.000,0.000
8.6366,-61.000,1103.718,1140.318,-18.300,0.000
8.7333,-61.000,1108.101,1144.701,-18.300,0.000
8.8293,-63.000,1095.627,1133.427,-18.900,0.000
8.9364,-65.000,1084.334,1123.334,-19.500,0.000
9.0335,-68.000,1065.945,1106.745,-20.400,0.000
9.1297,-69.000,1065.479,1106.879,-20.700,0.000
9.2351,-70.000,1064.739,1106.739,-21.000,0.000
9.3307,-72.000,1055.664,1098.864,-21.600,0.000
9.4383,-74.000,1047.260,1091.660,-22.200,0.000
9.5333,-76.000,1039.427,1085.027,-22.800,0.000
9.6289,-78.000,1032.079,1078.879,-23.400,0.000
9.7361,-82.000,1008.944,1058.144,-24.600,0.000
9.8324,-86.000,987.898,1039.498,-25.800,0.000
9.9292,-89.000,976.729,1030.129,-26.700,0.000
10.0390,-93.000,958.101,1013.901,-27.900,0.000
10.1346,-96.000,948.987,1006.587,-28.800,0.000
10.2306,-97.000,956.405,1014.605,-29.100,0.000
10.3355,-100.000,946.165,1006.165,-30.000,0.000
10.4304,-103.000,936.427,998.227,-30.900,0.000
