time_s,error_mm,left_rpm,right_rpm,pid_output,d_term
0.0008,-14.000,-23.360,60.640,-42.000,0.000
0.1079,-14.000,-5.141,78.859,-42.000,0.000
0.2041,-13.000,15.689,93.689,-39.000,0.000
0.2989,-14.000,30.163,114.163,-42.000,0.000
0.4040,-13.000,50.308,128.308,-39.000,0.000
0.5005,-12.000,70.152,142.152,-36.000,0.000
0.6090,-12.000,88.485,160.485,-36.000,0.000
0.7054,-11.000,107.653,173.653,-33.000,0.000
0.8021,-11.000,126.403,192.403,-33.000,0.000
0.8987,-10.000,144.917,204.917,-30.000,0.000
1.0045,-10.000,164.101,224.101,-30.000,0.000
1.1010,-9.000,182.398,236.398,-27.000,0.000
1.2077,-9.000,201.999,255.999,-27.000,0.000
1.3039,-8.000,220.681,268.681,-24.000,0.000
1.4003,-7.000,239.755,281.755,-21.000,0.000
1.5073,-6.000,259.192,295.192,-18.000,0.000
1.6038,-5.000,278.961,308.961,-15.000,0.000
1.6989,-4.000,299.037,323.037,-12.000,0.000
1.8044,-4.000,320.275,344.275,-12.000,0.000
1.8983,-3.000,340.461,358.461,-9.000,0.000
2.0020,-2.000,360.921,372.921,-6.000,0.000
2.1076,-2.000,382.511,394.511,-6.000,0.000
2.2045,-1.000,403.023,409.023,-3.000,0.000
2.3002,0.000,423.781,423.781,0.000,0.000
2.4080,1.000,444.526,438.526,3.000,0.000
2.5059,3.000,464.140,446.140,9.000,0.000
2.6025,4.000,485.073,461.073,12.000,0.000
2.7066,5.000,505.978,475.978,15.000,0.000
2.8033,6.000,526.860,490.860,18.000,0.000
2.8986,7.000,547.718,505.718,21.000,0.000
3.0053,7.000,569.676,527.676,21.000,0.000
3.1004,8.000,590.285,542.285,24.000,0.000
3.2072,10.000,609.773,549.773,30.000,0.000
3.3037,10.000,631.710,571.710,30.000,0.000
3.3999,11.000,652.300,586.300,33.000,0.000
3.5049,11.000,674.011,608.011,33.000,0.000
3.6003,12.000,694.393,622.393,36.000,0.000
3.7073,11.000,709.032,643.032,33.000,0.000
3.8031,11.000,730.788,664.788,33.000,0.000
3.8986,11.000,752.331,686.331,33.000,0.000
4.0054,10.000,766.799,706.799,30.000,0.000
4.1009,9.000,775.151,721.151,27.000,0.000
4.2065,8.000,771.001,723.001,24.000,0.000
4.3013,8.000,773.943,725.943,24.000,0.000
4.4078,7.000,769.769,727.769,21.000,0.000
4.5059,6.000,765.810,729.810,18.000,0.000
4.6019,5.000,762.047,732.047,15.000,0.000
4.7000,4.000,758.465,734.465,12.000,0.000
4.7982,3.000,755.050,737.050,9.000,0.000
4.9034,1.000,744.908,738.908,3.000,0.000
4.9973,1.000,749.097,743.097,3.000,0.000
5.1039,-1.000,738.952,744.952,-3.000,0.000
5.2000,-2.000,736.018,748.018,-6.000,0.000
5.3058,-3.000,732.958,750.958,-9.000,0.000
5.4026,-3.000,736.904,754.904,-9.000,0.000
5.5011,-4.000,733.413,757.413,-12.000,0.000
5.6075,-4.000,736.962,760.962,-12.000,0.000
5.7045,-4.000,740.227,764.227,-12.000,0.000
5.7984,-3.000,742.351,760.351,-9.000,0.000
5.9045,-4.000,738.425,762.425,-12.000,0.000
5.9976,-4.000,741.573,765.573,-12.000,0.000
6.1038,-5.000,737.349,767.349,-15.000,0.000
6.1996,-5.000,740.223,770.223,-15.000,0.000
6.3062,-6.000,735.748,771.748,-18.000,0.000
6.4014,-6.000,738.390,774.390,-18.000,0.000
6.4974,-7.000,733.701,775.701,-21.000,0.000
6.6044,-8.000,729.027,777.027,-24.000,0.000
6.7018,-9.000,724.367,778.367,-27.000,0.000
6.8005,-11.000,712.599,778.599,-33.000,0.000
6.8980,-13.000,701.053,779.053,-39.000,0.000
7.0040,-13.000,703.951,781.951,-39.000,0.000
7.0984,-11.000,704.857,770.857,-33.000,0.000
7.2060,-10.000,707.290,767.290,-30.000,0.000
7.3057,-9.000,709.889,763.889,-27.000,0.000
7.4026,-8.000,712.640,760.640,-24.000,0.000
7.4994,-8.000,716.411,764.411,-24.000,0.000
7.6063,-8.000,719.880,767.880,-24.000,0.000
7.7023,-7.000,722.192,764.192,-21.000,0.000
7.7974,-5.000,723.798,753.798,-15.000,0.000
7.9046,-4.000,726.877,750.877,-12.000,0.000
8.0005,-3.000,730.069,748.069,-9.000,0.000
8.0977,-2.000,733.365,745.365,-6.000,0.000
8.1966,-1.000,736.758,742.758,-3.000,0.000
8.3049,0.000,740.239,740.239,0.000,0.000
8.3995,0.000,744.682,744.682,0.000,0.000
8.5068,1.000,747.650,741.650,3.000,0.000
8.6057,1.000,751.620,745.620,3.000,0.000
8.7013,2.000,754.152,742.152,6.000,0.000
