time_s,error_mm,left_rpm,right_rpm,pid_output,d_term
5.2488,-15.000,132.240,154.240,-11.000,22.000
5.3497,-15.000,274.511,325.844,-25.667,7.333
5.4513,-15.000,331.511,392.622,-30.556,2.444
5.5533,-15.000,328.462,392.833,-32.185,0.815
5.6550,-15.000,326.784,392.241,-32.728,0.272
5.7568,-16.000,323.602,390.887,-33.643,1.557
5.8589,-16.000,321.749,391.111,-34.681,0.519
5.9605,-16.000,320.751,390.805,-35.027,0.173
6.0614,-17.000,318.021,389.773,-35.876,1.524
6.1635,-17.000,316.500,390.284,-36.892,0.508
6.2653,-17.000,315.758,390.219,-37.231,0.169
6.3666,-17.000,315.321,390.009,-37.344,0.056
6.4679,-17.000,315.025,389.788,-37.381,0.019
6.5693,-17.000,314.806,389.593,-37.394,0.006
6.6704,-17.000,314.636,389.432,-37.398,0.002
6.7718,-17.000,314.502,389.301,-37.399,0.001
6.8734,-16.000,314.489,387.822,-36.666,-1.466
6.9756,-16.000,315.870,387.248,-35.689,-0.489
7.0778,-16.000,316.519,387.245,-35.363,-0.163
7.1785,-15.000,316.979,386.021,-34.521,-1.521
7.2802,-15.000,318.687,385.701,-33.507,-0.507
7.3817,-15.000,319.581,385.919,-33.169,-0.169
7.4833,-14.000,320.231,384.877,-32.323,-1.523
7.5853,-14.000,322.090,384.706,-31.308,-0.508
7.6870,-13.000,323.197,383.669,-30.236,-1.636
7.7877,-13.000,325.315,383.606,-29.145,-0.545
7.8893,-12.000,326.595,382.691,-28.048,-1.648
7.9909,-12.000,328.839,382.738,-26.949,-0.549
8.0927,-11.000,330.216,381.915,-25.850,-1.650
8.1941,-10.000,332.630,380.663,-24.017,-2.017
8.2960,-9.000,335.533,379.411,-21.939,-2.139
8.3976,-9.000,338.619,379.645,-20.513,-0.713
8.4995,-8.000,340.516,379.124,-19.304,-1.704
8.6016,-6.000,343.389,376.792,-16.701,-3.501
8.7039,-6.000,347.940,376.674,-14.367,-1.167
8.8051,-5.000,350.584,376.296,-12.856,-1.856
8.9072,-3.000,353.584,374.548,-10.482,-3.552
9.0087,-3.000,358.124,375.011,-8.444,-1.184
9.1105,-2.000,360.787,375.070,-7.141,-1.861
9.2120,-1.000,364.100,374.654,-5.277,-2.087
9.3136,0.000,367.744,374.049,-3.152,-2.162
9.4146,1.000,370.884,372.619,-0.867,-2.187
9.5165,2.000,373.620,370.531,1.544,-2.196
9.6181,3.000,376.046,367.903,4.071,-2.199
9.7202,5.000,377.178,363.171,7.004,-3.666
9.8213,7.000,378.929,357.099,10.915,-4.155
9.9225,9.000,380.717,350.414,15.152,-4.318
10.0247,9.000,383.637,347.576,18.031,-1.439
10.1260,8.000,383.257,346.743,18.257,0.987
10.2280,6.000,380.367,348.102,16.132,3.262
10.3299,5.000,378.206,351.758,13.224,2.554
10.4313,5.000,378.101,355.059,11.521,0.851
10.5325,5.000,378.812,356.905,10.954,0.284
10.6344,5.000,379.646,358.117,10.765,0.095
10.7360,6.000,379.774,356.905,11.435,-1.435
10.8373,6.000,381.298,356.514,12.392,-0.478
10.9393,7.000,381.443,354.555,13.444,-1.626
11.0418,7.000,382.802,353.746,14.528,-0.542
11.1440,8.000,382.756,351.511,15.623,-1.647
11.2457,8.000,383.942,350.500,16.721,-0.549
11.3466,8.000,384.378,350.204,17.087,-0.183
11.4480,8.000,384.557,350.139,17.209,-0.061
11.5495,9.000,384.015,348.049,17.983,-1.487
11.6513,9.000,384.955,347.006,18.974,-0.496
11.7528,10.000,384.617,344.541,20.038,-1.632
11.8539,10.000,385.583,343.331,21.126,-0.544
11.9551,10.000,385.849,342.872,21.489,-0.181
12.0574,11.000,385.266,340.580,22.343,-1.527
12.1592,10.000,384.760,339.505,22.628,0.958
12.2623,10.000,384.490,340.511,21.989,0.319
12.3637,10.000,384.571,341.018,21.776,0.106
12.4654,10.000,384.736,341.325,21.705,0.035
12.5666,10.000,384.901,341.537,21.682,0.012
12.6696,9.000,383.670,341.789,20.941,1.471
12.7718,9.000,383.298,343.378,19.960,0.490
12.8725,8.000,382.085,344.285,18.900,1.630
12.9735,8.000,381.876,346.249,17.813,0.543
13.0752,7.000,380.842,347.406,16.718,1.648
13.1768,6.000,379.420,349.648,14.886,2.016
13.2780,6.000,379.403,352.320,13.542,0.672
13.3792,6.000,380.018,353.830,13.094,0.224
13.4814,5.000,379.345,354.922,12.211,1.541
13.5844,4.000,378.552,356.771,10.890,1.980
13.6859,3.000,377.610,359.277,9.167,2.127
13.7879,3.000,378.148,361.990,8.079,0.709
13.8907,2.000,377.823,363.637,7.093,1.703
13.9931,2.000,378.436,366.081,6.178,0.568
14.0954,1.000,378.017,367.665,5.176,1.656
14.1970,1.000,378.489,370.125,4.182,0.552
14.2988,0.000,377.921,371.760,3.081,1.651
14.4003,-1.000,376.044,373.770,1.137,2.017
14.5020,-3.000,371.235,375.244,-2.004,3.606
14.6036,-6.000,363.218,376.434,-6.608,5.602
14.7055,-10.000,351.379,377.931,-13.276,7.734
14.8071,-13.000,339.807,381.071,-20.632,6.978
14.9085,-15.000,330.595,384.096,-26.751,5.259
15.0103,-16.000,324.521,386.501,-30.990,3.220
15.1131,-17.000,319.813,387.553,-33.870,2.540
15.2140,-17.000,317.658,388.784,-35.563,0.847
15.3148,-17.000,316.723,388.979,-36.128,0.282
15.4164,-17.000,316.239,388.871,-36.316,0.094
15.5181,-17.000,315.940,388.697,-36.379,0.031
15.6198,-17.000,315.730,388.529,-36.400,0.010
15.7207,-17.000,315.571,388.384,-36.407,0.003
15.8216,-17.000,315.448,388.266,-36.409,0.001
15.9243,-17.000,315.350,388.170,-36.410,0.000
16.0250,-17.000,315.272,388.092,-36.410,0.000
16.1261,-17.000,315.210,388.030,-36.410,0.000
16.2278,-17.000,315.161,387.981,-36.410,0.000
16.3296,-17.000,315.121,387.941,-36.410,0.000
16.4307,-16.000,315.183,386.536,-35.677,-1.467
16.5332,-16.000,316.623,386.021,-34.699,-0.489
16.6354,-15.000,317.412,384.692,-33.640,-1.630
16.7374,-15.000,319.283,384.389,-32.553,-0.543
16.8399,-14.000,320.365,383.281,-31.458,-1.648
16.9420,-8.000,323.014,374.932,-25.959,-9.349
17.0438,-4.000,332.900,367.366,-17.233,-8.983
17.1456,0.000,344.190,360.812,-8.311,-8.861
17.2467,2.000,354.958,356.392,-0.717,-5.887
17.3494,3.000,363.125,354.583,4.271,-3.429
17.4505,4.000,368.768,353.308,7.730,-2.610
17.5516,5.000,372.628,352.221,10.203,-2.337
17.6534,5.000,376.295,352.773,11.761,-0.779
17.7551,6.000,377.876,351.848,13.014,-1.726
17.8559,6.000,380.289,351.959,14.165,-0.575
17.9573,7.000,381.055,350.492,15.282,-1.658
18.0581,7.000,382.880,350.106,16.387,-0.553
18.1594,7.000,383.825,350.313,16.756,-0.184
18.2614,7.000,384.408,350.651,16.879,-0.061
18.3633,7.000,384.818,350.979,16.920,-0.020
18.4642,6.000,383.753,351.353,16.200,1.460
18.5658,6.000,383.503,353.050,15.227,0.487
18.6677,6.000,383.758,353.954,14.902,0.162
18.7691,6.000,384.113,354.525,14.794,0.054
18.8703,6.000,384.448,354.932,14.758,0.018
18.9718,5.000,383.359,355.334,14.013,1.473
19.0732,5.000,383.102,357.041,13.031,0.491
19.1745,5.000,383.355,357.948,12.704,0.164
19.2768,4.000,382.777,358.174,12.301,1.521
19.3786,4.000,383.062,359.608,11.727,0.507
19.4800,4.000,383.851,360.193,11.829,0.169
19.5812,3.000,383.245,360.619,11.313,1.523
19.6826,3.000,383.488,362.233,10.628,0.508
19.7839,2.000,382.739,363.187,9.776,1.636
19.8857,2.000,382.950,365.139,8.905,0.545
19.9872,1.000,382.189,366.352,7.918,1.648
20.0884,0.000,380.897,368.724,6.086,2.016
20.1900,0.000,380.985,371.501,4.742,0.672
20.2918,0.000,381.683,373.095,4.294,0.224
20.3938,-1.000,380.247,373.644,3.301,1.541
20.4950,-2.000,377.551,374.910,1.320,1.980
20.5969,-3.000,374.236,376.362,-1.063,2.127
20.6983,-4.000,370.539,377.848,-3.654,2.176
20.7991,-5.000,367.111,378.788,-5.838,2.192
20.9007,-5.000,365.655,380.253,-7.299,0.731
21.0017,-6.000,363.078,380.117,-8.520,1.710
21.1039,-7.000,359.759,380.546,-10.393,2.037
21.2054,-8.000,356.152,381.121,-12.484,2.146
21.3079,-9.000,352.415,381.712,-14.648,2.182
21.4092,-10.000,348.609,382.281,-16.836,2.194
21.5103,-10.000,346.852,383.449,-18.299,0.731
21.6119,-10.000,346.129,383.701,-18.786,0.244
21.7132,-11.000,343.684,383.049,-19.682,1.548
21.8147,-11.000,342.414,383.842,-20.714,0.516
21.9166,-11.000,341.878,383.995,-21.058,0.172
22.0184,-11.000,341.611,383.956,-21.173,0.057
22.1200,-11.000,341.450,383.872,-21.211,0.019
22.2210,-11.000,341.340,383.787,-21.224,0.006
22.3224,-11.000,341.257,383.713,-21.228,0.002
22.4244,-11.000,341.193,383.652,-21.229,0.001
22.5267,-11.000,341.143,383.602,-21.230,0.000
22.6282,-11.000,341.103,383.562,-21.230,0.000
22.7297,-11.000,341.070,383.530,-21.230,0.000
22.8309,-11.000,341.045,383.505,-21.230,0.000
22.9330,-11.000,341.024,383.484,-21.230,0.000
23.0348,-10.000,341.101,382.095,-20.497,-1.467
23.1367,-10.000,342.554,381.592,-19.519,-0.489
23.2378,-10.000,343.260,381.646,-19.193,-0.163
23.3396,-10.000,343.672,381.841,-19.084,-0.054
23.4406,-10.000,343.952,382.048,-19.048,-0.018
23.5417,-10.000,344.158,382.230,-19.036,-0.006
23.6430,-9.000,344.411,381.008,-18.299,-1.469
23.7455,-9.000,346.003,380.642,-17.320,-0.490
23.8467,-9.000,346.819,380.805,-16.993,-0.163
23.9484,-9.000,347.320,381.089,-16.884,-0.054
24.0503,-8.000,347.763,379.993,-16.115,-1.485
24.1521,-8.000,349.492,379.742,-15.125,-0.495
24.2537,-7.000,350.506,378.629,-14.062,-1.632
24.3549,-7.000,352.555,378.503,-12.974,-0.544
24.4559,-6.000,353.779,377.535,-11.878,-1.648
24.5581,-6.000,355.981,377.540,-10.779,-0.549
24.6599,-5.000,357.323,376.682,-9.680,-1.650
24.7611,-5.000,359.617,376.777,-8.580,-0.550
24.8637,-4.000,360.592,376.432,-7.920,-1.650
24.9649,-3.000,362.707,375.540,-6.417,-2.017
25.0663,-3.000,365.211,376.016,-5.402,-0.672
25.1675,-2.000,366.724,375.606,-4.441,-1.691
25.2690,-2.000,369.073,376.140,-3.534,-0.564
25.3704,-1.000,370.585,375.654,-2.535,-1.655
25.4722,0.000,373.192,374.588,-0.698,-2.018
25.5731,1.000,375.637,372.656,1.491,-2.139
25.6742,2.000,377.862,370.122,3.870,-2.180
25.7758,2.000,380.411,369.324,5.543,-0.727
25.8766,3.000,381.300,367.118,7.091,-1.709
25.9780,3.000,383.242,366.121,8.560,-0.570
26.0791,4.000,383.813,363.586,10.113,-1.657
26.1797,4.000,385.572,362.256,11.658,-0.552
26.2809,4.000,386.552,361.620,12.466,-0.184
26.3823,5.000,386.185,359.541,13.322,-1.528
26.4842,5.000,387.225,358.544,14.341,-0.509
26.5865,5.000,387.583,358.222,14.680,-0.170
26.6887,5.000,387.710,358.123,14.793,-0.057
26.7899,5.000,387.759,358.096,14.831,-0.019
26.8919,5.000,387.780,358.093,14.844,-0.006
26.9943,5.000,387.791,358.096,14.848,-0.002
27.0965,5.000,387.799,358.100,14.849,-0.001
27.1976,5.000,387.804,358.104,14.850,-0.000
27.2990,5.000,387.807,358.108,14.850,-0.000
27.4003,5.000,387.810,358.110,14.850,-0.000
27.5037,5.000,387.813,358.113,14.850,-0.000
27.6056,4.000,386.881,357.768,14.557,1.467
27.7072,4.000,386.833,358.795,14.019,0.489
33.0537,4.000,157.088,150.342,3.373,-5.867
33.1548,4.000,320.243,304.794,7.724,-1.956
33.2568,4.000,385.367,366.430,9.468,-0.652
33.3585,4.000,386.016,365.331,10.343,-0.217
33.4601,4.000,386.421,364.566,10.928,-0.072
33.5630,3.000,385.281,364.136,10.573,1.443
33.6640,2.000,383.539,365.344,9.098,1.948
33.7658,0.000,380.280,367.615,6.333,3.583
33.8676,-2.000,375.090,370.575,2.258,4.128
33.9688,-4.000,368.820,373.621,-2.401,4.309
34.0705,-5.000,364.564,376.578,-6.007,2.903
34.1720,-5.000,363.109,378.993,-7.942,0.968
