time_s,error_mm,left_rpm,right_rpm,pid_output,d_term
5.2398,15.000,68.268,57.018,5.625,-16.875
5.2917,15.000,141.599,109.255,16.172,-6.328
5.3425,15.000,207.771,169.990,18.891,-2.109
5.3933,15.000,272.648,232.054,20.297,-0.703
5.4438,15.000,336.603,295.071,20.766,-0.234
5.4946,15.000,400.259,358.415,20.922,-0.078
5.5456,15.000,463.824,421.876,20.974,-0.026
5.5966,14.000,526.123,485.074,20.525,0.925
5.6475,14.000,589.129,549.312,19.908,0.308
5.6984,13.000,651.306,612.833,19.236,1.036
5.7507,13.000,714.329,677.238,18.545,0.345
5.8025,12.000,776.566,740.869,17.848,1.048
5.8543,12.000,839.659,805.360,17.149,0.349
5.9063,11.000,901.965,869.066,16.450,1.050
5.9584,10.000,963.881,933.314,15.283,1.283
6.0104,9.000,1025.711,997.789,13.961,1.361
6.0627,8.000,1087.555,1062.381,12.587,1.387
6.1142,7.000,1149.440,1127.049,11.196,1.396
6.1647,6.000,1211.375,1191.778,9.799,1.399
6.2154,5.000,1273.358,1256.559,8.400,1.400
6.2664,4.000,1271.725,1257.725,7.000,1.400
6.3175,3.000,1270.134,1258.935,5.600,1.400
6.3683,2.000,1268.583,1260.183,4.200,1.400
6.4192,1.000,1267.096,1261.440,2.828,1.400
6.4702,-1.000,1264.295,1262.428,0.933,2.333
6.5221,-2.000,1262.215,1264.393,-1.089,1.711
6.5742,-4.000,1259.240,1265.566,-3.163,2.437
6.6252,-5.000,1257.095,1267.604,-5.254,1.746
6.6758,-7.000,1254.102,1268.804,-7.351,2.449
6.7261,-9.000,1250.663,1270.497,-9.917,2.683
6.7772,-11.000,1247.090,1272.368,-12.639,2.761
6.8281,-12.000,1244.775,1274.668,-14.946,1.854
6.8788,-15.000,1240.461,1275.625,-17.582,3.418
6.9290,-17.000,1236.457,1278.045,-20.794,3.006
6.9810,-18.000,1234.034,1280.563,-23.265,1.935
7.0320,-20.000,1231.005,1281.982,-25.488,2.512
7.0830,-22.000,1227.609,1283.801,-28.096,2.704
7.1340,-24.000,1224.100,1285.764,-30.832,2.768
7.1849,-25.000,1221.853,1288.141,-33.144,1.856
7.2359,-27.000,1218.894,1289.523,-35.315,2.485
7.2870,-28.000,1216.821,1291.697,-37.438,1.762
7.3380,-30.000,1213.911,1293.004,-39.546,2.454
7.3889,-31.000,1211.847,1295.145,-41.649,1.751
7.4399,-32.000,1210.225,1296.791,-43.283,1.517
7.4909,-33.000,1208.733,1298.255,-44.761,1.439
7.5419,-35.000,1205.980,1299.288,-46.654,2.346
7.5929,-35.000,1205.225,1301.660,-48.218,0.782
7.6439,-37.000,1202.866,1302.211,-49.673,2.127
7.6949,-37.000,1202.216,1304.397,-51.091,0.709
7.7458,-39.000,1199.868,1304.862,-52.497,2.103
7.7968,-39.000,1199.200,1306.998,-53.899,0.701
7.8478,-40.000,1198.118,1307.784,-54.833,1.167
7.8986,-40.000,1198.003,1309.225,-55.611,0.389
7.9498,-41.000,1197.063,1309.737,-56.337,1.063
8.0008,-41.000,1196.958,1311.049,-57.046,0.354
8.0518,-42.000,1195.986,1311.483,-57.749,1.051
8.1028,-42.000,1195.837,1312.736,-58.450,0.350
8.1538,-43.000,1194.821,1313.121,-59.150,1.050
8.2046,-43.000,1194.631,1314.331,-59.850,0.350
8.2556,-43.000,1194.866,1315.033,-60.083,0.117
8.3065,-43.000,1195.220,1315.542,-60.161,0.039
8.3576,-43.000,1195.590,1315.965,-60.187,0.013
8.4086,-43.000,1195.947,1316.338,-60.196,0.004
8.4595,-43.000,1196.280,1316.677,-60.199,0.001
8.5104,-42.000,1196.279,1315.744,-59.733,-0.933
8.5613,-41.000,1196.961,1314.250,-58.644,-1.244
8.6124,-41.000,1198.218,1313.847,-57.815,-0.415
8.6633,-40.000,1198.578,1312.721,-57.072,-1.072
8.7145,-39.000,1199.430,1311.211,-55.891,-1.291
8.7655,-39.000,1200.788,1310.848,-55.030,-0.430
8.8165,-38.000,1201.223,1309.777,-54.277,-1.077
8.8678,-37.000,1202.139,1308.323,-53.092,-1.292
8.9186,-36.000,1203.244,1306.772,-51.764,-1.364
8.9698,-35.000,1204.438,1305.215,-50.388,-1.388
9.0205,-34.000,1205.688,1303.680,-48.996,-1.396
9.0710,-33.000,1206.978,1302.175,-47.599,-1.399
9.1223,-32.000,1208.302,1300.701,-46.200,-1.400
9.1735,-31.000,1209.657,1299.256,-44.800,-1.400
9.2238,-30.000,1211.039,1297.839,-43.400,-1.400
9.2746,-29.000,1212.447,1296.447,-42.000,-1.400
9.3264,-28.000,1213.879,1295.079,-40.600,-1.400
9.3785,-26.000,1215.022,1292.489,-38.733,-2.333
9.4304,-25.000,1217.203,1290.626,-36.711,-1.711
9.4813,-24.000,1218.981,1289.188,-35.104,-1.504
9.5321,-22.000,1220.321,1286.657,-33.168,-2.368
9.5826,-21.000,1222.643,1284.888,-31.123,-1.723
9.6334,-18.000,1223.917,1281.065,-28.574,-3.374
9.6846,-16.000,1226.776,1277.559,-25.391,-2.991
9.7362,-15.000,1229.763,1275.624,-22.930,-1.930
9.7872,-13.000,1231.715,1273.135,-20.710,-2.510
9.8383,-12.000,1234.432,1271.572,-18.570,-1.770
9.8904,-10.000,1236.325,1269.238,-16.457,-2.457
9.9412,-8.000,1238.740,1266.512,-13.886,-2.686
9.9931,-6.000,1241.369,1263.693,-11.162,-2.762
10.0450,-4.000,1244.105,1260.879,-8.387,-2.787
10.0972,-2.000,1246.908,1258.100,-5.596,-2.796
10.1490,0.000,1249.764,1255.361,-2.799,-2.799
10.2003,1.000,1252.955,1253.831,-0.438,-1.866
10.2521,4.000,1254.691,1250.279,2.206,-3.422
10.3040,6.000,1257.822,1246.981,5.421,-3.007
10.3561,8.000,1260.635,1243.918,8.359,-2.869
10.4080,10.000,1263.319,1240.909,11.205,-2.823
10.4591,12.000,1265.936,1237.895,14.020,-2.808
10.5101,14.000,1268.511,1234.860,16.825,-2.803
10.5610,15.000,1271.411,1233.090,19.160,-1.868
10.6121,18.000,1272.903,1229.292,21.805,-3.423
10.6630,19.000,1276.167,1227.059,24.554,-2.074
10.7141,21.000,1278.109,1224.369,26.870,-2.558
10.7651,22.000,1280.713,1222.629,29.042,-1.786
10.8160,24.000,1282.387,1220.055,31.166,-2.462
10.8679,26.000,1284.499,1217.018,33.741,-2.687
10.9199,27.000,1287.108,1215.110,35.999,-1.829
10.9720,30.000,1288.378,1211.141,38.618,-3.410
11.0239,31.000,1291.452,1208.736,41.358,-2.070
11.0759,32.000,1293.582,1207.173,43.205,-1.623
11.1280,34.000,1295.011,1204.570,45.220,-2.408
11.1799,35.000,1297.319,1202.735,47.292,-1.736
11.2319,36.000,1299.136,1201.304,48.916,-1.512
11.2830,37.000,1300.764,1199.983,50.391,-1.437
11.3339,38.000,1302.306,1198.675,51.816,-1.412
11.3850,38.000,1304.156,1198.642,52.757,-0.471
11.4359,39.000,1304.948,1197.872,53.538,-1.090
11.4870,40.000,1306.128,1196.665,54.731,-1.297
11.5379,40.000,1307.780,1196.588,55.596,-0.432
11.5889,40.000,1308.793,1197.025,55.884,-0.144
11.6399,41.000,1309.198,1196.305,56.447,-0.981
11.6910,41.000,1310.507,1196.305,57.101,-0.327
11.7418,40.000,1310.085,1196.381,56.852,0.824
11.7930,40.000,1310.176,1197.571,56.303,0.275
11.8439,40.000,1310.583,1198.343,56.120,0.092
11.8948,39.000,1309.821,1198.637,55.592,0.964
11.9459,39.000,1309.763,1199.865,54.949,0.321
11.9969,38.000,1308.845,1200.308,54.268,1.040
12.0477,37.000,1307.490,1201.273,53.108,1.280
12.0989,37.000,1307.257,1202.747,52.255,0.427
12.1498,36.000,1306.301,1203.294,51.504,1.076
12.2007,35.000,1304.953,1204.313,50.320,1.292
12.2517,34.000,1303.497,1205.513,48.992,1.364
12.3023,32.000,1300.785,1206.487,47.149,2.321
12.3530,31.000,1298.796,1208.525,45.135,1.707
12.4042,30.000,1297.237,1210.177,43.530,1.502
12.4551,28.000,1294.593,1211.402,41.595,2.367
12.5061,26.000,1291.477,1213.309,39.084,2.656
12.5573,25.000,1289.507,1215.814,36.847,1.819
12.6082,23.000,1286.856,1217.454,34.701,2.473
12.6591,21.000,1283.857,1219.619,32.119,2.691
12.7101,20.000,1282.037,1222.320,29.858,1.830
12.7609,17.000,1278.293,1223.817,27.238,3.410
12.8113,16.000,1276.144,1227.148,24.498,2.070
12.8620,14.000,1273.622,1229.253,22.185,2.557
12.9140,12.000,1270.841,1231.747,19.547,2.719
12.9659,9.000,1266.768,1234.099,16.334,3.706
13.0180,7.000,1263.420,1237.560,12.930,3.102
13.0690,5.000,1260.519,1240.662,9.929,2.901
13.1200,3.000,1257.792,1243.669,7.062,2.834
13.1710,0.000,1253.904,1246.359,3.773,3.745
13.2223,-3.000,1249.384,1249.632,-0.124,4.048
13.2732,-5.000,1245.931,1253.442,-3.756,3.216
13.3243,-8.000,1241.679,1256.279,-7.300,3.872
13.3750,-11.000,1236.974,1259.537,-11.281,4.091
13.4259,-13.000,1233.401,1263.284,-14.942,3.230
13.4780,-16.000,1229.055,1266.046,-18.495,3.877
13.5299,-18.000,1225.561,1269.587,-22.013,3.159
13.5819,-21.000,1221.204,1272.242,-25.519,3.853
13.6339,-23.000,1217.671,1275.713,-29.021,3.151
13.6859,-25.000,1214.561,1278.671,-32.055,2.917
13.7369,-26.000,1212.856,1281.789,-34.466,1.906
13.7880,-28.000,1210.454,1283.794,-36.670,2.502
13.8389,-30.000,1207.622,1286.164,-39.271,2.701
13.8899,-32.000,1204.628,1288.638,-42.005,2.767
13.9418,-34.000,1201.562,1291.128,-44.783,2.789
13.9928,-35.000,1199.748,1293.966,-47.109,1.863
14.0439,-37.000,1197.195,1295.764,-49.284,2.488
14.0948,-39.000,1194.209,1297.961,-51.876,2.696
14.1459,-40.000,1192.357,1300.637,-54.140,1.832
14.1969,-42.000,1120.654,1240.720,-60.033,2.937
14.2479,-44.000,1052.301,1177.539,-62.619,3.351
14.2988,-45.000,984.969,1115.146,-65.088,2.382
14.3509,-46.000,918.275,1052.179,-66.952,2.018
14.4028,-47.000,851.838,989.015,-68.588,1.882
14.4548,-48.000,785.513,925.792,-70.139,1.831
14.5057,-48.000,720.485,863.051,-71.283,0.687
14.5568,-49.000,654.949,799.125,-72.088,1.382
14.6079,-49.000,590.240,736.143,-72.952,0.518
14.6588,-49.000,526.085,672.636,-73.276,0.194
14.7097,-50.000,524.569,672.114,-73.772,1.198
14.7608,-50.000,523.683,672.725,-74.521,0.449
14.8115,-50.000,523.276,672.879,-74.802,0.168
14.8624,-50.000,523.054,672.867,-74.907,0.063
14.9135,-50.000,522.907,672.800,-74.946,0.024
14.9647,-50.000,522.794,672.716,-74.961,0.009
15.0154,-50.000,522.697,672.631,-74.967,0.003
15.0659,-50.000,522.612,672.549,-74.969,0.001
15.1169,-50.000,522.534,672.473,-74.970,0.000
15.1679,-50.000,522.463,672.403,-74.970,0.000
15.2191,-49.000,522.037,671.227,-74.595,-1.125
15.2701,-49.000,522.803,670.587,-73.892,-0.422
15.3211,-49.000,523.125,670.381,-73.628,-0.158
15.3718,-49.000,523.277,670.336,-73.529,-0.059
15.4227,-49.000,523.363,670.348,-73.492,-0.022
15.4730,-48.000,523.061,669.268,-73.103,-1.133
15.5239,-48.000,523.934,668.724,-72.395,-0.425
15.5759,-47.000,523.990,667.499,-71.754,-1.284
15.6280,-47.000,525.055,666.958,-70.952,-0.482
15.6799,-46.000,525.236,665.787,-70.276,-1.306
15.7320,-45.000,526.036,664.205,-69.085,-1.615
15.7825,-44.000,527.124,662.525,-67.700,-1.730
15.8331,-44.000,528.733,661.971,-66.619,-0.649
15.8839,-43.000,529.263,660.940,-65.838,-1.368
15.9351,-42.000,530.327,659.543,-64.608,-1.638
15.9860,-41.000,531.637,658.055,-63.209,-1.739
16.0371,-40.000,533.081,656.575,-61.747,-1.777
16.0880,-39.000,534.614,655.137,-60.261,-1.791
16.1389,-37.000,535.855,652.639,-58.392,-2.922
16.1909,-36.000,538.342,650.723,-56.191,-2.221
16.2430,-35.000,540.432,649.287,-54.428,-1.958
16.2939,-34.000,542.395,648.054,-52.829,-1.859
16.3448,-33.000,544.332,646.916,-51.292,-1.822
16.3959,-31.000,545.917,644.723,-49.403,-2.933
16.4469,-30.000,548.709,643.099,-47.195,-2.225
16.4978,-29.000,551.076,641.935,-45.429,-1.959
16.5488,-28.000,553.293,640.952,-43.830,-1.860
16.5998,-26.000,555.101,638.936,-41.917,-2.947
16.6508,-25.000,558.086,637.487,-39.700,-2.230
16.7019,-23.000,560.265,635.377,-37.556,-3.086
16.7528,-22.000,563.465,633.969,-35.252,-2.282
16.8039,-20.000,565.793,631.945,-33.076,-3.106
16.8548,-19.000,569.114,630.633,-30.760,-2.290
16.9058,-18.000,571.908,629.815,-28.954,-1.984
16.9577,-16.000,574.134,628.062,-26.964,-2.994
17.0097,-14.000,577.101,625.786,-24.343,-3.373
17.0606,-13.000,580.766,624.486,-21.860,-2.390
17.1118,-12.000,583.786,623.769,-19.991,-2.021
17.1628,-10.000,586.187,622.143,-17.978,-3.008
17.2138,-8.000,589.301,619.997,-15.348,-3.378
17.2648,-7.000,593.097,618.821,-12.862,-2.392
17.3157,-5.000,595.875,617.109,-10.617,-3.147
17.3667,-3.000,599.210,615.010,-7.900,-3.430
17.4177,-1.000,602.771,612.843,-5.036,-3.536
17.4686,0.000,606.861,611.763,-2.451,-2.451
17.5196,2.000,609.600,609.938,-0.169,-3.169
17.5705,4.000,612.622,607.499,2.562,-3.438
17.6208,5.000,616.151,605.980,5.086,-2.414
17.6719,6.000,618.896,604.956,6.970,-2.030
17.7228,8.000,620.778,602.801,8.989,-3.011
17.7740,10.000,623.157,599.915,11.621,-3.379
17.8253,11.000,626.146,597.931,14.108,-2.392
17.8766,13.000,627.926,595.220,16.353,-3.147
17.9270,14.000,630.576,593.186,18.695,-2.305
17.9781,16.000,632.122,590.351,20.886,-3.114
18.0289,17.000,634.586,588.172,23.207,-2.293
18.0799,18.000,636.461,586.431,25.015,-1.985
18.1309,19.000,638.075,584.813,26.631,-1.869
18.1821,21.000,639.063,581.965,28.549,-2.951
18.2329,22.000,641.163,579.626,30.768,-2.232
18.2839,23.000,642.759,577.683,32.538,-1.962
18.3350,24.000,644.136,575.857,34.139,-1.861
18.3859,26.000,644.915,572.810,36.052,-2.948
18.4369,26.000,647.314,571.525,37.895,-1.105
18.4878,27.000,648.028,570.107,38.960,-1.540
