time_s,error_mm,left_rpm,right_rpm,pid_output,d_term
0.0004,-12.000,-17.360,54.640,-36.000,0.000
0.0113,-11.000,3.859,69.859,-33.000,0.000
0.1070,-11.000,21.744,87.744,-33.000,0.000
0.2021,-11.000,39.727,105.727,-33.000,0.000
0.3013,-11.000,57.799,123.799,-33.000,0.000
0.4069,-11.000,75.953,141.953,-33.000,0.000
0.5039,-11.000,94.183,160.183,-33.000,0.000
0.6006,-10.000,113.135,173.135,-30.000,0.000
0.7075,-10.000,131.806,191.806,-30.000,0.000
0.8038,-9.000,150.128,204.128,-27.000,0.000
0.9084,-9.000,169.255,223.255,-27.000,0.000
1.0042,-8.000,187.500,235.500,-24.000,0.000
1.1094,-8.000,207.053,255.053,-24.000,0.000
1.2057,-8.000,226.570,274.570,-24.000,0.000
1.3004,-7.000,245.174,287.174,-21.000,0.000
1.4064,-7.000,265.057,307.057,-21.000,0.000
1.5011,-6.000,283.997,319.997,-18.000,0.000
1.6058,-6.000,304.190,340.190,-18.000,0.000
1.7014,-5.000,323.415,353.415,-15.000,0.000
1.7997,-4.000,342.991,366.991,-12.000,0.000
1.8983,-2.000,362.008,374.008,-6.000,0.000
2.0051,1.000,382.667,376.667,3.000,0.000
2.1023,5.000,406.464,376.464,15.000,0.000
2.1989,8.000,427.386,379.386,24.000,0.000
2.3038,10.000,447.683,387.683,30.000,0.000
2.4002,11.000,469.244,403.244,33.000,0.000
5.1628,12.000,54.640,-17.360,36.000,0.000
5.2070,12.000,72.859,0.859,36.000,0.000
5.3038,12.000,90.689,18.689,36.000,0.000
5.4012,12.000,108.556,36.556,36.000,0.000
5.4981,12.000,126.522,54.522,36.000,0.000
5.6046,12.000,144.578,72.578,36.000,0.000
5.7001,11.000,157.950,91.950,33.000,0.000
5.8076,10.000,171.080,111.080,30.000,0.000
5.9036,10.000,189.916,129.916,30.000,0.000
6.0000,10.000,208.772,148.772,30.000,0.000
6.1064,9.000,220.806,166.806,27.000,0.000
6.2021,9.000,240.127,186.127,27.000,0.000
9.1242,8.000,42.640,-5.360,24.000,0.000
9.2009,8.000,60.859,12.859,24.000,0.000
9.3057,8.000,79.104,31.104,24.000,0.000
9.4022,8.000,97.418,49.418,24.000,0.000
9.5005,8.000,115.795,67.795,24.000,0.000
9.5968,8.000,134.230,86.230,24.000,0.000
9.7057,7.000,147.469,105.469,21.000,0.000
9.8032,7.000,166.305,124.305,21.000,0.000
9.8992,7.000,185.162,143.162,21.000,0.000
10.0028,6.000,197.295,161.295,18.000,0.000
10.0967,6.000,216.609,180.609,18.000,0.000
10.2016,5.000,229.026,199.026,15.000,0.000
10.2978,4.000,241.857,217.857,12.000,0.000
10.4055,4.000,261.950,237.950,12.000,0.000
10.5023,3.000,275.083,257.083,9.000,0.000
10.5988,2.000,288.573,276.573,6.000,0.000
10.6965,1.000,302.392,296.392,3.000,0.000
10.8047,0.000,316.513,316.513,0.000,0.000
10.9017,-1.000,330.673,336.673,-3.000,0.000
10.9971,-1.000,351.988,357.988,-3.000,0.000
11.1050,-2.000,366.005,378.005,-6.000,0.000
11.2020,-3.000,380.069,398.069,-9.000,0.000
11.2969,-4.000,394.175,418.175,-12.000,0.000
11.4044,-5.000,408.321,438.321,-15.000,0.000
11.5019,-6.000,422.504,458.504,-18.000,0.000
11.5988,-6.000,443.839,479.839,-18.000,0.000
11.7080,-8.000,450.756,498.756,-24.000,0.000
11.8043,-8.000,472.167,520.167,-24.000,0.000
11.9023,-9.000,486.273,540.273,-27.000,0.000
11.9987,-11.000,493.299,559.299,-33.000,0.000
12.1053,-11.000,514.810,580.810,-33.000,0.000
12.1996,-12.000,529.008,601.008,-36.000,0.000
12.3049,-13.000,543.239,621.239,-39.000,0.000
12.4014,-14.000,557.499,641.499,-42.000,0.000
12.4977,-15.000,571.786,661.786,-45.000,0.000
12.6049,-16.000,586.097,682.097,-48.000,0.000
12.7008,-18.000,593.312,701.312,-54.000,0.000
12.7972,-19.000,607.878,721.878,-57.000,0.000
12.9035,-21.000,615.326,741.326,-63.000,0.000
12.9990,-22.000,630.106,762.106,-66.000,0.000
13.1041,-24.000,637.752,781.752,-72.000,0.000
13.1990,-24.000,653.467,797.467,-72.000,0.000
13.3046,-24.000,656.212,800.212,-72.000,0.000
13.4002,-23.000,657.857,795.857,-69.000,0.000
13.4988,-23.000,660.611,798.611,-69.000,0.000
13.5975,-24.000,656.024,800.024,-72.000,0.000
13.7036,-25.000,651.444,801.444,-75.000,0.000
13.7998,-26.000,646.870,802.870,-78.000,0.000
13.8966,-26.000,649.423,805.423,-78.000,0.000
