time_s,error_mm,left_rpm,right_rpm,pid_output,d_term
0.0007,-9.000,144.640,-107.360,126.000,157.500
0.0125,-9.000,136.609,-62.891,99.750,131.250
0.1211,-9.000,132.564,-23.186,77.875,109.375
0.2185,-9.000,132.202,12.911,59.646,91.146
0.3156,-9.000,134.977,46.067,44.455,75.955
0.4114,-9.000,140.374,76.783,31.796,63.296
0.5189,-10.000,160.196,89.703,35.246,70.246
0.6154,-11.000,178.619,103.542,37.539,76.039
0.7122,-12.000,195.856,118.125,38.866,80.866
0.8110,-13.000,212.085,133.309,39.388,84.888
0.9160,-13.000,216.419,165.939,25.240,70.740
1.0125,-14.000,233.740,178.840,27.450,76.450
1.1189,-16.000,263.969,178.553,42.708,98.708
1.2137,-16.000,266.218,213.704,26.257,82.257
1.3207,-17.000,281.081,227.986,26.547,86.047
1.4179,-18.000,295.514,243.101,26.206,89.206
1.5144,-19.000,309.606,258.929,25.339,91.839
1.6106,-20.000,323.431,275.367,24.032,94.032
1.7175,-20.000,327.208,310.488,8.360,78.360
1.8108,-22.000,355.601,309.001,23.300,100.300
1.9168,-23.000,368.277,327.110,20.583,101.083
2.0110,-24.000,380.958,345.486,17.736,101.736
2.1179,-25.000,393.657,364.096,14.780,102.280
2.2162,-27.000,417.539,366.072,25.733,120.233
2.3134,-28.000,427.444,388.055,19.695,117.695
2.4109,-29.000,437.864,409.706,14.079,115.579
2.5176,-30.000,448.722,431.090,8.816,113.816
2.6119,-32.000,470.077,434.385,17.846,129.846
2.7187,-34.000,488.845,440.434,24.205,143.205
2.8154,-35.000,495.613,466.938,14.338,136.838
2.9129,-36.000,503.480,492.417,5.531,131.531
3.0191,-38.000,522.106,498.886,11.610,144.610
3.1154,-39.000,528.915,525.899,1.508,138.008
3.2203,-41.000,546.680,533.667,6.507,150.007
3.3173,-43.000,562.632,543.621,9.506,160.006
3.4126,-44.000,567.249,573.573,-3.162,150.838
3.5197,-46.000,583.219,583.823,-0.302,160.698
3.6156,-47.000,587.865,614.035,-13.085,151.415
3.7202,-49.000,603.872,624.513,-10.321,161.179
3.8163,-51.000,618.399,636.767,-9.184,169.316
3.9128,-52.000,621.867,668.674,-23.403,158.597
4.0106,-62.000,740.090,559.762,90.164,307.164
4.1183,-67.000,751.465,533.526,108.970,343.470
4.2147,-72.000,757.384,513.934,121.725,373.725
4.3101,-76.000,744.807,513.932,115.437,381.437
4.4150,-81.000,745.448,501.719,121.865,405.365
4.5105,-87.000,756.564,479.957,138.304,442.804
4.6170,-94.000,775.866,450.860,162.503,491.503
